Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
4000	0.4	20	|	45	-1	squared_l2
0.041 %	0.4806 %	0.586011 %	0.2751759 %	|	0.548 %	0.7767 %	0.76708 %	0.8369 %	0.84866 %	0.749114 %	195.11842727661133
4000	0.4	20	|	50	-1	squared_l2
0.0408 %	0.48048 %	0.587085 %	0.286194 %	|	0.5481 %	0.7807 %	0.77016 %	0.8429 %	0.85366 %	0.756256 %	199.39756393432617
4000	0.4	20	|	55	-1	squared_l2
0.0405 %	0.4805 %	0.587558 %	0.2941336 %	|	0.548 %	0.782 %	0.7726 %	0.8462 %	0.8581 %	0.762127 %	209.95402336120605
4000	0.4	20	|	60	-1	squared_l2
0.0405 %	0.48067 %	0.587737 %	0.3000031 %	|	0.549 %	0.785 %	0.77524 %	0.8504 %	0.86197 %	0.767183 %	221.36902809143066
4000	0.4	20	|	65	-1	squared_l2
0.0403 %	0.48058 %	0.587769 %	0.3048705 %	|	0.5485 %	0.7864 %	0.77689 %	0.853 %	0.86503 %	0.771167 %	227.08439826965332
4000	0.4	20	|	75	-1	squared_l2
0.0402 %	0.48044 %	0.587693 %	0.3130484 %	|	0.5487 %	0.7884 %	0.77912 %	0.8575 %	0.86933 %	0.777764 %	240.09346961975098
4000	0.4	20	|	90	-1	squared_l2
0.0406 %	0.47992 %	0.587413 %	0.3266985 %	|	0.5487 %	0.7909 %	0.78144 %	0.8619 %	0.8747 %	0.788665 %	256.69121742248535
4000	0.4	20	|	110	-1	squared_l2
0.0411 %	0.47919 %	0.594536 %	0.342146 %	|	0.5505 %	0.7946 %	0.78364 %	0.8687 %	0.87999 %	0.813747 %	273.56600761413574
4000	0.4	20	|	130	-1	squared_l2
0.0407 %	0.47895 %	0.602102 %	0.3544954 %	|	0.5508 %	0.7961 %	0.78441 %	0.8732 %	0.88391 %	0.836079 %	292.65809059143066
4000	0.4	20	|	150	-1	squared_l2
0.0408 %	0.47848 %	0.602492 %	0.3672747 %	|	0.5511 %	0.7979 %	0.78572 %	0.8774 %	0.88734 %	0.843242 %	315.71078300476074
4000	0.4	20	|	170	-1	squared_l2
0.0411 %	0.47818 %	0.601919 %	0.3892467 %	|	0.5516 %	0.7992 %	0.78642 %	0.8795 %	0.88919 %	0.847118 %	335.582971572876
4000	0.4	20	|	200	-1	squared_l2
0.0412 %	0.47805 %	0.600205 %	0.415895 %	|	0.552 %	0.8018 %	0.78729 %	0.8842 %	0.89212 %	0.850679 %	373.21019172668457
4000	0.4	20	|	220	-1	squared_l2
0.0416 %	0.47794 %	0.599431 %	0.4305796 %	|	0.5523 %	0.8029 %	0.78793 %	0.8872 %	0.8938 %	0.855035 %	395.3092098236084
4000	0.4	20	|	250	-1	squared_l2
0.0417 %	0.4784 %	0.598797 %	0.4368153 %	|	0.5538 %	0.8059 %	0.78953 %	0.8917 %	0.89681 %	0.856773 %	431.57482147216797
4000	0.4	20	|	310	-1	squared_l2
0.0425 %	0.47871 %	0.597164 %	0.4980889 %	|	0.556 %	0.8084 %	0.79122 %	0.898 %	0.90116 %	0.861057 %	477.7951240539551
4000	0.4	20	|	400	-1	squared_l2
0.0426 %	0.47821 %	0.595748 %	0.5340051 %	|	0.5562 %	0.8124 %	0.7932 %	0.9039 %	0.90545 %	0.861628 %	564.7974014282227
4000	0.4	20	|	500	-1	squared_l2
0.0429 %	0.47837 %	0.594708 %	0.5435388 %	|	0.5577 %	0.8164 %	0.79521 %	0.91 %	0.90953 %	0.860871 %	660.362720489502
4000	0.4	20	|	800	-1	squared_l2
0.0447 %	0.4786 %	0.593284 %	0.5425236 %	|	0.5595 %	0.8235 %	0.79835 %	0.92 %	0.91536 %	0.858758 %	951.3304233551025
4000	0.4	20	|	1000	-1	squared_l2
0.0446 %	0.47877 %	0.592454 %	0.5407322 %	|	0.5603 %	0.8263 %	0.79969 %	0.924 %	0.91861 %	0.857669 %	1142.3370838165283
4000	0.4	20	|	1250	-1	squared_l2
0.0453 %	0.47895 %	0.591685 %	0.5486166 %	|	0.5604 %	0.8278 %	0.80111 %	0.9271 %	0.92156 %	0.856509 %	1371.744155883789
4000	0.4	20	|	1500	-1	squared_l2
0.0458 %	0.47929 %	0.591188 %	0.5463434 %	|	0.5621 %	0.8315 %	0.80287 %	0.9316 %	0.92437 %	0.855934 %	1625.3447532653809
4000	0.4	20	|	1750	-1	squared_l2
0.046 %	0.47932 %	0.590764 %	0.545488 %	|	0.5633 %	0.8344 %	0.80385 %	0.9352 %	0.92666 %	0.855288 %	1862.9002571105957
4000	0.4	20	|	1900	-1	squared_l2
0.0461 %	0.4791 %	0.590327 %	0.5443611 %	|	0.5638 %	0.8363 %	0.80394 %	0.9376 %	0.92763 %	0.854586 %	2003.19504737854
4000	0.4	20	|	2000	-1	squared_l2
0.0461 %	0.47914 %	0.590092 %	0.5436524 %	|	0.5639 %	0.8377 %	0.80427 %	0.9391 %	0.92846 %	0.8543 %	2090.6131267547607
4000	0.4	20	|	2048	-1	squared_l2
0.0462 %	0.47908 %	0.589997 %	0.5433274 %	|	0.5641 %	0.8378 %	0.80427 %	0.9397 %	0.92876 %	0.854165 %	2145.7481384277344
4000	0.4	10	|	1	-1	squared_l2
0.0195 %	0.15423 %	0.116081 %	0.0382531 %	|	0.237 %	0.272 %	0.19255 %	0.2824 %	0.20528 %	0.132681 %	60.596466064453125
4000	0.4	10	|	2	-1	squared_l2
0.0165 %	0.25719 %	0.202804 %	0.0651127 %	|	0.3219 %	0.3897 %	0.32609 %	0.4143 %	0.3559 %	0.241152 %	81.96282386779785
4000	0.4	10	|	4	-1	squared_l2
0.0169 %	0.30557 %	0.262643 %	0.1037461 %	|	0.4013 %	0.4991 %	0.42432 %	0.5507 %	0.48352 %	0.341619 %	104.22515869140625
4000	0.4	10	|	8	-1	squared_l2
0.0164 %	0.31255 %	0.299072 %	0.1269095 %	|	0.4023 %	0.5245 %	0.50502 %	0.6093 %	0.59829 %	0.420584 %	127.94041633605957
4000	0.4	10	|	16	-1	squared_l2
0.0178 %	0.33137 %	0.368705 %	0.1612392 %	|	0.4416 %	0.6095 %	0.59259 %	0.7217 %	0.72257 %	0.553753 %	149.01971817016602
4000	0.4	10	|	25	-1	squared_l2
0.0183 %	0.32826 %	0.369643 %	0.1824885 %	|	0.4419 %	0.6285 %	0.6036 %	0.7628 %	0.76222 %	0.618491 %	165.96269607543945
4000	0.4	10	|	30	-1	squared_l2
0.0187 %	0.32667 %	0.365454 %	0.1873983 %	|	0.4408 %	0.6296 %	0.60331 %	0.7721 %	0.77038 %	0.629887 %	171.8924045562744
4000	0.4	10	|	35	-1	squared_l2
0.0183 %	0.32425 %	0.359112 %	0.1944213 %	|	0.4372 %	0.6291 %	0.60131 %	0.7778 %	0.77452 %	0.637434 %	181.901216506958
4000	0.4	10	|	40	-1	squared_l2
0.0183 %	0.32228 %	0.350149 %	0.2000745 %	|	0.4348 %	0.6283 %	0.59904 %	0.7796 %	0.77678 %	0.639722 %	187.16812133789062
4000	0.4	10	|	45	-1	squared_l2
0.0185 %	0.32099 %	0.341233 %	0.2053826 %	|	0.4332 %	0.6281 %	0.59661 %	0.7814 %	0.77776 %	0.640169 %	195.80554962158203
4000	0.4	10	|	50	-1	squared_l2
0.0184 %	0.3196 %	0.329741 %	0.2102252 %	|	0.4314 %	0.6265 %	0.59411 %	0.7823 %	0.77758 %	0.638915 %	206.38775825500488
4000	0.4	10	|	55	-1	squared_l2
0.0183 %	0.31831 %	0.32105 %	0.2130971 %	|	0.43 %	0.6254 %	0.59143 %	0.7815 %	0.77654 %	0.636332 %	211.4999294281006
4000	0.4	10	|	60	-1	squared_l2
0.0187 %	0.31724 %	0.31434 %	0.2149732 %	|	0.4282 %	0.6245 %	0.5892 %	0.7821 %	0.77569 %	0.634279 %	220.79753875732422
4000	0.4	10	|	65	-1	squared_l2
0.0186 %	0.31604 %	0.308149 %	0.2163009 %	|	0.4266 %	0.6218 %	0.58669 %	0.7805 %	0.77422 %	0.631585 %	226.5338897705078
4000	0.4	10	|	75	-1	squared_l2
0.0183 %	0.31395 %	0.297865 %	0.2187102 %	|	0.4242 %	0.6176 %	0.58189 %	0.7781 %	0.77159 %	0.626882 %	236.9222640991211
4000	0.4	10	|	90	-1	squared_l2
0.018 %	0.31165 %	0.278799 %	0.22467 %	|	0.4204 %	0.6139 %	0.57654 %	0.7762 %	0.76692 %	0.62243 %	251.83439254760742
4000	0.4	10	|	110	-1	squared_l2
0.0179 %	0.30656 %	0.261965 %	0.2315574 %	|	0.4142 %	0.609 %	0.56942 %	0.773 %	0.76102 %	0.630975 %	272.62401580810547
4000	0.4	10	|	130	-1	squared_l2
0.0176 %	0.30226 %	0.255758 %	0.2369561 %	|	0.4093 %	0.6046 %	0.56363 %	0.7698 %	0.7557 %	0.639912 %	294.0983772277832
4000	0.4	10	|	150	-1	squared_l2
0.0177 %	0.29748 %	0.249726 %	0.2429101 %	|	0.4033 %	0.6017 %	0.5595 %	0.7659 %	0.75069 %	0.63598 %	311.3677501678467
4000	0.4	10	|	170	-1	squared_l2
0.0176 %	0.294 %	0.242867 %	0.2571208 %	|	0.3978 %	0.5984 %	0.55525 %	0.7623 %	0.74588 %	0.630741 %	333.21475982666016
4000	0.4	10	|	200	-1	squared_l2
0.0177 %	0.29253 %	0.238856 %	0.2743996 %	|	0.3957 %	0.5936 %	0.55069 %	0.7592 %	0.73953 %	0.622775 %	366.28007888793945
4000	0.4	10	|	220	-1	squared_l2
0.0177 %	0.29197 %	0.237191 %	0.2858804 %	|	0.3951 %	0.5915 %	0.54733 %	0.7571 %	0.73575 %	0.620573 %	389.03236389160156
4000	0.4	10	|	250	-1	squared_l2
0.0182 %	0.29132 %	0.234957 %	0.2863161 %	|	0.3947 %	0.5896 %	0.54343 %	0.7547 %	0.73129 %	0.614824 %	425.6737232208252
4000	0.4	10	|	310	-1	squared_l2
0.0185 %	0.28949 %	0.222097 %	0.3337547 %	|	0.3933 %	0.5848 %	0.53534 %	0.7503 %	0.72382 %	0.605801 %	467.2818183898926
4000	0.4	10	|	400	-1	squared_l2
0.0184 %	0.28802 %	0.217289 %	0.3581564 %	|	0.3916 %	0.5781 %	0.5281 %	0.7443 %	0.71427 %	0.592954 %	549.1340160369873
4000	0.4	10	|	500	-1	squared_l2
0.0181 %	0.28718 %	0.215098 %	0.3591481 %	|	0.3903 %	0.5757 %	0.52421 %	0.7403 %	0.70674 %	0.582751 %	645.2920436859131
4000	0.4	10	|	800	-1	squared_l2
0.0178 %	0.28577 %	0.210859 %	0.3501311 %	|	0.3885 %	0.5692 %	0.51631 %	0.7287 %	0.69188 %	0.564747 %	926.628589630127
4000	0.4	10	|	1000	-1	squared_l2
0.0176 %	0.28511 %	0.208779 %	0.3425898 %	|	0.3876 %	0.5661 %	0.51216 %	0.7232 %	0.68462 %	0.556025 %	1110.8808517456055
4000	0.4	10	|	1250	-1	squared_l2
0.0175 %	0.28441 %	0.206892 %	0.3427065 %	|	0.3864 %	0.5623 %	0.50868 %	0.7168 %	0.67784 %	0.548017 %	1356.2569618225098
4000	0.4	10	|	1500	-1	squared_l2
0.0172 %	0.28367 %	0.20544 %	0.3380063 %	|	0.3863 %	0.5602 %	0.50593 %	0.7134 %	0.6726 %	0.541813 %	1565.4215812683105
4000	0.4	10	|	1750	-1	squared_l2
0.0171 %	0.28291 %	0.204075 %	0.3318338 %	|	0.3861 %	0.5571 %	0.50336 %	0.7093 %	0.66726 %	0.536137 %	1779.9088954925537
4000	0.4	10	|	1900	-1	squared_l2
0.0171 %	0.28238 %	0.203296 %	0.3275042 %	|	0.3852 %	0.5554 %	0.50197 %	0.7069 %	0.66431 %	0.532684 %	1908.595085144043
4000	0.4	10	|	2000	-1	squared_l2
0.0172 %	0.28215 %	0.202861 %	0.3252908 %	|	0.3851 %	0.5545 %	0.50132 %	0.7062 %	0.66247 %	0.530663 %	1999.2778301239014
4000	0.4	10	|	2048	-1	squared_l2
0.0172 %	0.28202 %	0.20266 %	0.3244982 %	|	0.3846 %	0.554 %	0.50112 %	0.706 %	0.66158 %	0.529803 %	2044.0082550048828
4000	0.55	100	|	1	-1	squared_l2
0.0838 %	0.23794 %	0.138095 %	0.0388462 %	|	0.2867 %	0.287 %	0.24101 %	0.287 %	0.24101 %	0.138317 %	64.87655639648438
4000	0.55	100	|	2	-1	squared_l2
0.1299 %	0.34716 %	0.240442 %	0.0654218 %	|	0.4134 %	0.4141 %	0.35451 %	0.4141 %	0.35452 %	0.241275 %	80.99579811096191
4000	0.55	100	|	4	-1	squared_l2
0.1794 %	0.46592 %	0.341625 %	0.1086588 %	|	0.5476 %	0.5498 %	0.48327 %	0.5498 %	0.48333 %	0.343907 %	107.56897926330566
4000	0.55	100	|	8	-1	squared_l2
0.2111 %	0.55334 %	0.431121 %	0.1472447 %	|	0.6089 %	0.6149 %	0.60602 %	0.6149 %	0.60619 %	0.43638 %	135.3433132171631
4000	0.55	100	|	16	-1	squared_l2
0.2508 %	0.65553 %	0.596629 %	0.2227775 %	|	0.7285 %	0.7451 %	0.75359 %	0.7453 %	0.75404 %	0.60709 %	156.88157081604004
4000	0.55	100	|	25	-1	squared_l2
0.2699 %	0.69464 %	0.69197 %	0.2841882 %	|	0.7781 %	0.8018 %	0.81501 %	0.8022 %	0.81559 %	0.707728 %	179.41045761108398
4000	0.55	100	|	30	-1	squared_l2
0.2777 %	0.70557 %	0.718868 %	0.3080838 %	|	0.7926 %	0.8189 %	0.83417 %	0.8193 %	0.83488 %	0.737699 %	192.79813766479492
4000	0.55	100	|	35	-1	squared_l2
0.2822 %	0.71319 %	0.739384 %	0.3327389 %	|	0.8036 %	0.8316 %	0.84762 %	0.8321 %	0.84839 %	0.761016 %	207.38863945007324
4000	0.55	100	|	40	-1	squared_l2
0.2851 %	0.7187 %	0.753295 %	0.354926 %	|	0.8108 %	0.8399 %	0.85733 %	0.8404 %	0.85818 %	0.777612 %	218.40548515319824
4000	0.55	100	|	45	-1	squared_l2
0.2879 %	0.72371 %	0.764034 %	0.3755634 %	|	0.8175 %	0.8477 %	0.86577 %	0.8484 %	0.86673 %	0.790891 %	233.7057590484619
4000	0.55	100	|	50	-1	squared_l2
0.2904 %	0.72793 %	0.771747 %	0.3953516 %	|	0.8232 %	0.8542 %	0.872 %	0.8548 %	0.87293 %	0.800881 %	245.44548988342285
4000	0.55	100	|	55	-1	squared_l2
0.2927 %	0.73141 %	0.778128 %	0.411186 %	|	0.8267 %	0.8583 %	0.87756 %	0.8589 %	0.87854 %	0.809262 %	256.5460205078125
4000	0.55	100	|	60	-1	squared_l2
0.2949 %	0.73446 %	0.783546 %	0.4242977 %	|	0.831 %	0.8634 %	0.88248 %	0.864 %	0.88349 %	0.816711 %	268.646240234375
4000	0.55	100	|	65	-1	squared_l2
0.2965 %	0.73704 %	0.78791 %	0.4357443 %	|	0.8339 %	0.8665 %	0.88646 %	0.8672 %	0.88749 %	0.822883 %	278.4850597381592
4000	0.55	100	|	75	-1	squared_l2
0.2992 %	0.74041 %	0.795114 %	0.455522 %	|	0.8387 %	0.872 %	0.89238 %	0.8726 %	0.89341 %	0.833261 %	295.67646980285645
4000	0.55	100	|	90	-1	squared_l2
0.3022 %	0.74505 %	0.805537 %	0.4841104 %	|	0.8449 %	0.8786 %	0.8998 %	0.8792 %	0.90096 %	0.848969 %	318.3622360229492
4000	0.55	100	|	110	-1	squared_l2
0.3064 %	0.74998 %	0.825201 %	0.5155753 %	|	0.8522 %	0.8865 %	0.90718 %	0.887 %	0.90841 %	0.879438 %	356.73046112060547
4000	0.55	100	|	130	-1	squared_l2
0.309 %	0.75334 %	0.842211 %	0.5404686 %	|	0.8566 %	0.8916 %	0.91262 %	0.892 %	0.9139 %	0.906481 %	391.6361331939697
4000	0.55	100	|	150	-1	squared_l2
0.3119 %	0.75636 %	0.848697 %	0.5637385 %	|	0.8616 %	0.897 %	0.91747 %	0.8975 %	0.91876 %	0.917429 %	420.23682594299316
4000	0.55	100	|	170	-1	squared_l2
0.3148 %	0.75845 %	0.852663 %	0.5951317 %	|	0.8651 %	0.9006 %	0.92075 %	0.9011 %	0.92206 %	0.92466 %	450.8323669433594
4000	0.55	100	|	200	-1	squared_l2
0.3177 %	0.76184 %	0.856599 %	0.634858 %	|	0.8702 %	0.906 %	0.92557 %	0.9065 %	0.92691 %	0.932663 %	497.4822998046875
4000	0.55	100	|	220	-1	squared_l2
0.3192 %	0.76389 %	0.859574 %	0.6580796 %	|	0.8732 %	0.909 %	0.92822 %	0.9096 %	0.9296 %	0.93975 %	530.7128429412842
4000	0.55	100	|	250	-1	squared_l2
0.3231 %	0.76695 %	0.86254 %	0.6727183 %	|	0.8787 %	0.9146 %	0.93262 %	0.9152 %	0.93403 %	0.945333 %	577.7804851531982
4000	0.55	100	|	310	-1	squared_l2
0.3264 %	0.77125 %	0.867121 %	0.735413 %	|	0.8854 %	0.9218 %	0.93896 %	0.9226 %	0.94046 %	0.955625 %	674.7817993164062
4000	0.55	100	|	400	-1	squared_l2
0.3312 %	0.77608 %	0.871334 %	0.7744186 %	|	0.8929 %	0.9299 %	0.94591 %	0.9307 %	0.94746 %	0.963067 %	836.6310596466064
4000	0.55	100	|	500	-1	squared_l2
0.3358 %	0.78009 %	0.874174 %	0.7882116 %	|	0.9005 %	0.9378 %	0.95201 %	0.9389 %	0.95361 %	0.967746 %	981.8482398986816
4000	0.55	100	|	800	-1	squared_l2
0.3449 %	0.7873 %	0.87922 %	0.7983881 %	|	0.9141 %	0.9517 %	0.96266 %	0.9529 %	0.96442 %	0.975835 %	1505.6085586547852
4000	0.55	100	|	1000	-1	squared_l2
0.348 %	0.79072 %	0.881295 %	0.8017907 %	|	0.9189 %	0.9569 %	0.9677 %	0.9581 %	0.96963 %	0.97915 %	1872.817039489746
4000	0.55	100	|	1250	-1	squared_l2
0.3506 %	0.79374 %	0.883156 %	0.8096307 %	|	0.9229 %	0.961 %	0.97238 %	0.9625 %	0.97441 %	0.982164 %	2328.303575515747
4000	0.55	100	|	1500	-1	squared_l2
0.3548 %	0.79696 %	0.884853 %	0.8101894 %	|	0.9287 %	0.967 %	0.97686 %	0.9686 %	0.97895 %	0.984846 %	2803.816795349121
4000	0.55	100	|	1750	-1	squared_l2
0.3573 %	0.79927 %	0.886385 %	0.8115201 %	|	0.9329 %	0.9715 %	0.98028 %	0.9731 %	0.98244 %	0.987263 %	3252.5298595428467
4000	0.55	100	|	1900	-1	squared_l2
0.3595 %	0.80036 %	0.887019 %	0.8117712 %	|	0.9359 %	0.9747 %	0.98201 %	0.9763 %	0.9842 %	0.988304 %	3512.8471851348877
4000	0.55	100	|	2000	-1	squared_l2
0.361 %	0.80121 %	0.887471 %	0.8119204 %	|	0.9379 %	0.9767 %	0.98335 %	0.9784 %	0.98559 %	0.989042 %	3685.835361480713
4000	0.55	100	|	2048	-1	squared_l2
0.3608 %	0.80143 %	0.887691 %	0.8119871 %	|	0.9384 %	0.9773 %	0.98381 %	0.979 %	0.98605 %	0.989401 %	3763.3955478668213
4000	0.55	50	|	1	-1	squared_l2
0.0934 %	0.37763 %	0.213893 %	0.053381 %	|	0.401 %	0.4938 %	0.49249 %	0.4945 %	0.49419 %	0.216949 %	76.38978958129883
4000	0.55	50	|	2	-1	squared_l2
0.0999 %	0.4024 %	0.3827 %	0.0890177 %	|	0.4321 %	0.5456 %	0.54847 %	0.5491 %	0.55345 %	0.391702 %	94.68770027160645
4000	0.55	50	|	4	-1	squared_l2
0.1137 %	0.4476 %	0.5307 %	0.1380417 %	|	0.4914 %	0.6355 %	0.63829 %	0.6447 %	0.65005 %	0.557774 %	117.0651912689209
4000	0.55	50	|	8	-1	squared_l2
0.1272 %	0.47788 %	0.597316 %	0.1873206 %	|	0.5337 %	0.7065 %	0.71159 %	0.7225 %	0.73357 %	0.656812 %	138.7765407562256
4000	0.55	50	|	16	-1	squared_l2
0.1344 %	0.4964 %	0.63992 %	0.2401531 %	|	0.5595 %	0.7556 %	0.76131 %	0.7782 %	0.79308 %	0.733582 %	159.15155410766602
4000	0.55	50	|	25	-1	squared_l2
0.1385 %	0.50451 %	0.661984 %	0.2866482 %	|	0.5736 %	0.7829 %	0.78701 %	0.8066 %	0.82331 %	0.790505 %	180.19437789916992
4000	0.55	50	|	30	-1	squared_l2
0.1398 %	0.50633 %	0.668935 %	0.310545 %	|	0.577 %	0.7906 %	0.7948 %	0.8158 %	0.83272 %	0.808591 %	188.20524215698242
4000	0.55	50	|	35	-1	squared_l2
0.1411 %	0.50756 %	0.673837 %	0.3331455 %	|	0.58 %	0.797 %	0.80097 %	0.823 %	0.84039 %	0.821735 %	197.7407932281494
4000	0.55	50	|	40	-1	squared_l2
0.1424 %	0.50911 %	0.677181 %	0.3476815 %	|	0.5835 %	0.8037 %	0.80649 %	0.8303 %	0.84704 %	0.831869 %	207.72981643676758
4000	0.55	50	|	45	-1	squared_l2
0.1437 %	0.51017 %	0.679972 %	0.3582908 %	|	0.5859 %	0.8087 %	0.81025 %	0.8356 %	0.85164 %	0.840096 %	214.91384506225586
4000	0.55	50	|	50	-1	squared_l2
0.144 %	0.51089 %	0.681502 %	0.3658116 %	|	0.5868 %	0.8111 %	0.81325 %	0.8389 %	0.85557 %	0.846038 %	224.02000427246094
4000	0.55	50	|	55	-1	squared_l2
0.1444 %	0.51157 %	0.683328 %	0.3717395 %	|	0.5884 %	0.8149 %	0.81649 %	0.8428 %	0.85938 %	0.851792 %	228.87945175170898
4000	0.55	50	|	60	-1	squared_l2
0.1447 %	0.51255 %	0.684896 %	0.3764836 %	|	0.5899 %	0.8176 %	0.81945 %	0.846 %	0.86293 %	0.856767 %	242.33531951904297
4000	0.55	50	|	65	-1	squared_l2
0.1453 %	0.51306 %	0.685846 %	0.3810287 %	|	0.5917 %	0.8204 %	0.82094 %	0.8495 %	0.86522 %	0.860782 %	249.74298477172852
4000	0.55	50	|	75	-1	squared_l2
0.1466 %	0.51428 %	0.68675 %	0.3888334 %	|	0.5948 %	0.8251 %	0.82411 %	0.8554 %	0.86949 %	0.866308 %	264.66894149780273
4000	0.55	50	|	90	-1	squared_l2
0.1476 %	0.51603 %	0.687567 %	0.3981266 %	|	0.5982 %	0.83 %	0.82832 %	0.861 %	0.87505 %	0.872125 %	284.3971252441406
4000	0.55	50	|	110	-1	squared_l2
0.1492 %	0.51796 %	0.688162 %	0.4144028 %	|	0.6021 %	0.8362 %	0.83284 %	0.8682 %	0.88061 %	0.877446 %	312.41440773010254
4000	0.55	50	|	130	-1	squared_l2
0.1496 %	0.51904 %	0.688088 %	0.4295021 %	|	0.6043 %	0.8398 %	0.83573 %	0.873 %	0.88458 %	0.880484 %	338.76919746398926
4000	0.55	50	|	150	-1	squared_l2
0.1505 %	0.52033 %	0.68799 %	0.4356613 %	|	0.6058 %	0.8425 %	0.83803 %	0.8764 %	0.88769 %	0.882532 %	363.8131618499756
4000	0.55	50	|	170	-1	squared_l2
0.1506 %	0.52141 %	0.687966 %	0.4465589 %	|	0.6077 %	0.8468 %	0.84045 %	0.8809 %	0.89075 %	0.884216 %	387.56847381591797
4000	0.55	50	|	200	-1	squared_l2
0.1525 %	0.52266 %	0.687677 %	0.4839009 %	|	0.6112 %	0.8511 %	0.84318 %	0.8851 %	0.89416 %	0.885942 %	431.30946159362793
4000	0.55	50	|	220	-1	squared_l2
0.1526 %	0.52352 %	0.687452 %	0.5093225 %	|	0.6126 %	0.853 %	0.84491 %	0.8876 %	0.89636 %	0.886855 %	459.8431587219238
4000	0.55	50	|	250	-1	squared_l2
0.1528 %	0.5246 %	0.687016 %	0.5429061 %	|	0.6142 %	0.8554 %	0.84692 %	0.8904 %	0.89862 %	0.888009 %	503.08752059936523
4000	0.55	50	|	310	-1	squared_l2
0.154 %	0.52602 %	0.686285 %	0.5503552 %	|	0.6176 %	0.86 %	0.85002 %	0.8955 %	0.90231 %	0.889002 %	562.2830390930176
4000	0.55	50	|	400	-1	squared_l2
0.1552 %	0.52771 %	0.685859 %	0.5456077 %	|	0.6215 %	0.8656 %	0.85293 %	0.9013 %	0.90594 %	0.88967 %	665.4489040374756
4000	0.55	50	|	500	-1	squared_l2
0.1566 %	0.52879 %	0.685756 %	0.541069 %	|	0.6242 %	0.8693 %	0.85544 %	0.906 %	0.90903 %	0.890247 %	771.1148262023926
4000	0.55	50	|	800	-1	squared_l2
0.1587 %	0.53084 %	0.68611 %	0.5274647 %	|	0.6288 %	0.8763 %	0.85977 %	0.9148 %	0.91465 %	0.890941 %	1147.7925777435303
4000	0.55	50	|	1000	-1	squared_l2
0.1598 %	0.53181 %	0.686425 %	0.5262453 %	|	0.6309 %	0.8794 %	0.86189 %	0.9181 %	0.91716 %	0.891353 %	1403.383493423462
4000	0.55	50	|	1250	-1	squared_l2
0.1604 %	0.53278 %	0.686931 %	0.5309037 %	|	0.6324 %	0.8813 %	0.86388 %	0.9208 %	0.91962 %	0.891896 %	1720.423698425293
4000	0.55	50	|	1500	-1	squared_l2
0.1617 %	0.53362 %	0.687399 %	0.5282271 %	|	0.6349 %	0.885 %	0.86606 %	0.9249 %	0.9224 %	0.892671 %	2038.250207901001
4000	0.55	50	|	1750	-1	squared_l2
0.1623 %	0.53431 %	0.687812 %	0.5280569 %	|	0.6364 %	0.8872 %	0.86763 %	0.9274 %	0.92445 %	0.8934 %	2323.2431411743164
4000	0.55	50	|	1900	-1	squared_l2
0.1629 %	0.53466 %	0.687947 %	0.527795 %	|	0.6374 %	0.8884 %	0.86821 %	0.9289 %	0.92527 %	0.893708 %	2547.285556793213
4000	0.55	50	|	2000	-1	squared_l2
0.163 %	0.5348 %	0.688048 %	0.5276108 %	|	0.6381 %	0.8895 %	0.86859 %	0.9301 %	0.92585 %	0.89391 %	2646.8639373779297
4000	0.55	50	|	2048	-1	squared_l2
0.1631 %	0.53493 %	0.688111 %	0.5275243 %	|	0.6386 %	0.8903 %	0.86888 %	0.9312 %	0.92627 %	0.894059 %	2716.5000438690186
4000	0.55	25	|	1	-1	squared_l2
0.0907 %	0.18445 %	0.126557 %	0.0384337 %	|	0.2618 %	0.2825 %	0.21317 %	0.2838 %	0.21627 %	0.133835 %	60.80222129821777
4000	0.55	25	|	2	-1	squared_l2
0.0945 %	0.28867 %	0.222286 %	0.0649731 %	|	0.369 %	0.4105 %	0.34694 %	0.4147 %	0.35498 %	0.240229 %	76.30181312561035
4000	0.55	25	|	4	-1	squared_l2
0.1089 %	0.35464 %	0.29988 %	0.1073753 %	|	0.4605 %	0.538 %	0.46407 %	0.5498 %	0.48354 %	0.3419 %	100.35562515258789
4000	0.55	25	|	8	-1	squared_l2
0.1047 %	0.39052 %	0.35307 %	0.1401848 %	|	0.4723 %	0.5931 %	0.56993 %	0.6144 %	0.60482 %	0.428722 %	123.78168106079102
4000	0.55	25	|	16	-1	squared_l2
0.1119 %	0.4319 %	0.469172 %	0.1980806 %	|	0.5237 %	0.708 %	0.69293 %	0.7431 %	0.7497 %	0.594078 %	149.07550811767578
4000	0.55	25	|	25	-1	squared_l2
0.1148 %	0.44159 %	0.510849 %	0.2357973 %	|	0.5398 %	0.7515 %	0.7348 %	0.7969 %	0.80717 %	0.685107 %	168.97869110107422
4000	0.55	25	|	30	-1	squared_l2
0.1154 %	0.44384 %	0.516332 %	0.2464371 %	|	0.5449 %	0.7646 %	0.74553 %	0.8138 %	0.82466 %	0.710879 %	173.49004745483398
4000	0.55	25	|	35	-1	squared_l2
0.1152 %	0.44474 %	0.518696 %	0.2576184 %	|	0.5464 %	0.7738 %	0.75254 %	0.8255 %	0.83643 %	0.729685 %	183.6555004119873
4000	0.55	25	|	40	-1	squared_l2
