Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.1394 %	0.28834 %	0.446582 %	0.5446771 %	|	0.4373 %	0.7433 %	0.66985 %	0.9157 %	0.88725 %	0.821825 %	1154.7129154205322
4000	0.4	25	|	1750	-1	dot_product
0.1394 %	0.28853 %	0.447163 %	0.5451443 %	|	0.4375 %	0.7447 %	0.67112 %	0.9182 %	0.89138 %	0.825419 %	1214.4927978515625
4000	0.4	25	|	1900	-1	dot_product
0.1394 %	0.28854 %	0.447461 %	0.5453941 %	|	0.4375 %	0.7452 %	0.67182 %	0.9197 %	0.89357 %	0.827292 %	1266.2646770477295
4000	0.4	25	|	2000	-1	dot_product
0.1394 %	0.2886 %	0.447621 %	0.5455514 %	|	0.4376 %	0.7455 %	0.67211 %	0.9204 %	0.89466 %	0.828379 %	1344.7823524475098
4000	0.4	25	|	2048	-1	dot_product
0.1394 %	0.28866 %	0.447727 %	0.5456302 %	|	0.4376 %	0.7455 %	0.67234 %	0.9204 %	0.89524 %	0.828933 %	1354.1045188903809
4000	0.4	20	|	1	-1	dot_product
0.0643 %	0.14463 %	0.205422 %	0.1321744 %	|	0.191 %	0.2569 %	0.25222 %	0.2623 %	0.26069 %	0.235931 %	52.256107330322266
4000	0.4	20	|	2	-1	dot_product
0.0783 %	0.18127 %	0.274234 %	0.207189 %	|	0.2436 %	0.3575 %	0.34859 %	0.3711 %	0.36965 %	0.340106 %	60.004472732543945
4000	0.4	20	|	4	-1	dot_product
0.0881 %	0.20249 %	0.325752 %	0.3116664 %	|	0.2783 %	0.4395 %	0.42483 %	0.4698 %	0.4716 %	0.455623 %	82.19408988952637
4000	0.4	20	|	8	-1	dot_product
0.0963 %	0.21864 %	0.359217 %	0.4167776 %	|	0.3133 %	0.5243 %	0.49261 %	0.5851 %	0.58033 %	0.569635 %	102.36096382141113
4000	0.4	20	|	16	-1	dot_product
0.0999 %	0.22599 %	0.374473 %	0.4697947 %	|	0.3279 %	0.5686 %	0.52723 %	0.6595 %	0.65568 %	0.647502 %	116.0116195678711
4000	0.4	20	|	25	-1	dot_product
0.1017 %	0.2302 %	0.379676 %	0.4846898 %	|	0.3368 %	0.5924 %	0.54327 %	0.7065 %	0.69722 %	0.681282 %	126.89638137817383
4000	0.4	20	|	30	-1	dot_product
0.1014 %	0.23165 %	0.381152 %	0.488316 %	|	0.3393 %	0.5995 %	0.54811 %	0.7216 %	0.71008 %	0.691235 %	140.89250564575195
4000	0.4	20	|	35	-1	dot_product
0.1013 %	0.23264 %	0.382385 %	0.4906754 %	|	0.3411 %	0.6053 %	0.55208 %	0.7332 %	0.7206 %	0.69879 %	146.3019847869873
4000	0.4	20	|	40	-1	dot_product
0.1014 %	0.23358 %	0.383267 %	0.4923028 %	|	0.3423 %	0.6088 %	0.55525 %	0.7422 %	0.72896 %	0.704191 %	149.22547340393066
4000	0.4	20	|	45	-1	dot_product
0.1015 %	0.23431 %	0.383984 %	0.4935156 %	|	0.3436 %	0.6135 %	0.55786 %	0.7518 %	0.73588 %	0.708579 %	156.5988063812256
4000	0.4	20	|	50	-1	dot_product
0.102 %	0.23493 %	0.384681 %	0.4944038 %	|	0.3448 %	0.6173 %	0.56007 %	0.7586 %	0.74194 %	0.712141 %	162.05120086669922
4000	0.4	20	|	55	-1	dot_product
0.1023 %	0.23562 %	0.38538 %	0.4950902 %	|	0.3463 %	0.6202 %	0.56229 %	0.7649 %	0.74757 %	0.715381 %	164.3810272216797
4000	0.4	20	|	60	-1	dot_product
0.1025 %	0.23607 %	0.385816 %	0.495627 %	|	0.3476 %	0.6231 %	0.56386 %	0.7714 %	0.75213 %	0.718018 %	176.93495750427246
4000	0.4	20	|	65	-1	dot_product
0.1029 %	0.23656 %	0.386284 %	0.4960983 %	|	0.3489 %	0.6257 %	0.56546 %	0.7773 %	0.75625 %	0.720484 %	176.7866611480713
4000	0.4	20	|	75	-1	dot_product
0.1032 %	0.23714 %	0.38693 %	0.4968096 %	|	0.3501 %	0.6291 %	0.56771 %	0.7858 %	0.76286 %	0.72423 %	185.23550033569336
4000	0.4	20	|	90	-1	dot_product
0.1035 %	0.23782 %	0.387752 %	0.4975245 %	|	0.3513 %	0.6326 %	0.5705 %	0.7939 %	0.77028 %	0.728596 %	201.6775608062744
4000	0.4	20	|	110	-1	dot_product
0.1035 %	0.23846 %	0.388486 %	0.4981544 %	|	0.3528 %	0.6372 %	0.5729 %	0.8041 %	0.77804 %	0.73296 %	222.5627899169922
4000	0.4	20	|	130	-1	dot_product
0.1036 %	0.23898 %	0.389111 %	0.498613 %	|	0.3537 %	0.6407 %	0.57516 %	0.8125 %	0.78449 %	0.736304 %	235.89324951171875
4000	0.4	20	|	150	-1	dot_product
0.1038 %	0.23948 %	0.389643 %	0.4989059 %	|	0.3546 %	0.6434 %	0.57702 %	0.8195 %	0.7895 %	0.73886 %	249.1929531097412
4000	0.4	20	|	170	-1	dot_product
0.1039 %	0.2399 %	0.39007 %	0.4991462 %	|	0.3552 %	0.646 %	0.57848 %	0.8246 %	0.79374 %	0.741112 %	266.0977840423584
4000	0.4	20	|	200	-1	dot_product
0.1041 %	0.24035 %	0.390647 %	0.4994463 %	|	0.3563 %	0.6487 %	0.58022 %	0.8311 %	0.79889 %	0.743803 %	294.6431636810303
4000	0.4	20	|	220	-1	dot_product
0.1042 %	0.24051 %	0.390967 %	0.4996099 %	|	0.3565 %	0.6504 %	0.58139 %	0.8351 %	0.80187 %	0.745388 %	312.0553493499756
4000	0.4	20	|	250	-1	dot_product
0.1043 %	0.24071 %	0.391337 %	0.4997841 %	|	0.3569 %	0.6513 %	0.5824 %	0.8386 %	0.80527 %	0.747254 %	335.0715637207031
4000	0.4	20	|	310	-1	dot_product
0.1044 %	0.24113 %	0.391991 %	0.5001162 %	|	0.3577 %	0.6539 %	0.58465 %	0.8457 %	0.8114 %	0.750741 %	364.8064136505127
4000	0.4	20	|	400	-1	dot_product
0.1046 %	0.24147 %	0.392778 %	0.500505 %	|	0.3587 %	0.6575 %	0.58699 %	0.8537 %	0.81848 %	0.754844 %	412.65153884887695
4000	0.4	20	|	500	-1	dot_product
0.1046 %	0.24171 %	0.393371 %	0.5008282 %	|	0.359 %	0.6595 %	0.58896 %	0.8597 %	0.8244 %	0.758297 %	481.5707206726074
4000	0.4	20	|	800	-1	dot_product
0.1047 %	0.24209 %	0.394736 %	0.5015482 %	|	0.3594 %	0.6638 %	0.59231 %	0.8705 %	0.83561 %	0.765679 %	664.4432544708252
4000	0.4	20	|	1000	-1	dot_product
0.1047 %	0.24225 %	0.395363 %	0.501927 %	|	0.3598 %	0.6657 %	0.59408 %	0.8755 %	0.84095 %	0.76933 %	788.2177829742432
4000	0.4	20	|	1250	-1	dot_product
0.1046 %	0.2424 %	0.396034 %	0.5023492 %	|	0.3602 %	0.6677 %	0.59572 %	0.8805 %	0.84622 %	0.773313 %	930.6015968322754
4000	0.4	20	|	1500	-1	dot_product
0.1046 %	0.24254 %	0.396542 %	0.5026828 %	|	0.3604 %	0.6685 %	0.59699 %	0.8835 %	0.85042 %	0.776292 %	1079.8671245574951
4000	0.4	20	|	1750	-1	dot_product
0.1046 %	0.24259 %	0.396923 %	0.5029898 %	|	0.3608 %	0.6692 %	0.59776 %	0.8862 %	0.85385 %	0.778978 %	1196.2783336639404
4000	0.4	20	|	1900	-1	dot_product
0.1045 %	0.24263 %	0.397157 %	0.5031583 %	|	0.3609 %	0.6694 %	0.59824 %	0.8876 %	0.85551 %	0.780388 %	1280.3456783294678
4000	0.4	20	|	2000	-1	dot_product
0.1045 %	0.24262 %	0.397299 %	0.5032725 %	|	0.3609 %	0.6694 %	0.59847 %	0.8878 %	0.85643 %	0.781277 %	1320.1193809509277
4000	0.4	20	|	2048	-1	dot_product
0.1045 %	0.24266 %	0.397354 %	0.5033233 %	|	0.361 %	0.6696 %	0.59862 %	0.8883 %	0.85698 %	0.781701 %	1352.2586822509766
4000	0.4	10	|	1	-1	dot_product
0.0234 %	0.09677 %	0.171141 %	0.1320619 %	|	0.1156 %	0.2413 %	0.22659 %	0.2636 %	0.26 %	0.235618 %	55.52506446838379
4000	0.4	10	|	2	-1	dot_product
0.0309 %	0.11695 %	0.215912 %	0.2055938 %	|	0.1493 %	0.3205 %	0.30016 %	0.3699 %	0.36793 %	0.338578 %	63.951730728149414
4000	0.4	10	|	4	-1	dot_product
0.0336 %	0.12545 %	0.240838 %	0.3052937 %	|	0.1643 %	0.3698 %	0.34469 %	0.4644 %	0.46838 %	0.452139 %	86.35091781616211
4000	0.4	10	|	8	-1	dot_product
0.0368 %	0.1303 %	0.253736 %	0.3855295 %	|	0.1787 %	0.4189 %	0.37608 %	0.5786 %	0.57262 %	0.554475 %	105.24535179138184
4000	0.4	10	|	16	-1	dot_product
0.0375 %	0.13249 %	0.258408 %	0.4078102 %	|	0.1834 %	0.438 %	0.38858 %	0.642 %	0.63112 %	0.603046 %	117.26999282836914
4000	0.4	10	|	25	-1	dot_product
0.0375 %	0.13389 %	0.259661 %	0.4115709 %	|	0.1857 %	0.4461 %	0.39353 %	0.6763 %	0.65557 %	0.617175 %	132.59482383728027
4000	0.4	10	|	30	-1	dot_product
0.0375 %	0.13435 %	0.260027 %	0.4122821 %	|	0.1866 %	0.4493 %	0.39546 %	0.6862 %	0.66318 %	0.620855 %	137.68339157104492
4000	0.4	10	|	35	-1	dot_product
0.0375 %	0.13456 %	0.260351 %	0.4127059 %	|	0.1867 %	0.4515 %	0.39679 %	0.6933 %	0.669 %	0.623518 %	141.75939559936523
4000	0.4	10	|	40	-1	dot_product
0.0376 %	0.1347 %	0.260562 %	0.412941 %	|	0.1867 %	0.4531 %	0.39772 %	0.6986 %	0.67351 %	0.625398 %	151.74484252929688
4000	0.4	10	|	45	-1	dot_product
0.0376 %	0.13475 %	0.260672 %	0.4130919 %	|	0.1868 %	0.4541 %	0.39833 %	0.7031 %	0.67731 %	0.626779 %	154.45423126220703
4000	0.4	10	|	50	-1	dot_product
0.0376 %	0.13484 %	0.26083 %	0.4131805 %	|	0.1871 %	0.455 %	0.3988 %	0.7071 %	0.68026 %	0.627924 %	159.93499755859375
4000	0.4	10	|	55	-1	dot_product
0.0377 %	0.13485 %	0.260926 %	0.413242 %	|	0.1874 %	0.4562 %	0.3993 %	0.7113 %	0.68326 %	0.628899 %	166.3353443145752
4000	0.4	10	|	60	-1	dot_product
0.0377 %	0.13488 %	0.261012 %	0.4132913 %	|	0.1875 %	0.4568 %	0.39973 %	0.7146 %	0.68561 %	0.629751 %	168.95556449890137
4000	0.4	10	|	65	-1	dot_product
0.0377 %	0.13497 %	0.26109 %	0.4133386 %	|	0.1877 %	0.4572 %	0.40006 %	0.7178 %	0.68766 %	0.630516 %	171.24509811401367
4000	0.4	10	|	75	-1	dot_product
0.0377 %	0.13504 %	0.261176 %	0.4133856 %	|	0.1878 %	0.4576 %	0.40047 %	0.7215 %	0.69064 %	0.631621 %	182.79743194580078
4000	0.4	10	|	90	-1	dot_product
0.0377 %	0.13514 %	0.261267 %	0.4134141 %	|	0.1879 %	0.4587 %	0.4009 %	0.7258 %	0.69414 %	0.632857 %	199.67889785766602
4000	0.4	10	|	110	-1	dot_product
0.0378 %	0.13521 %	0.26137 %	0.4134082 %	|	0.1883 %	0.4598 %	0.40144 %	0.7324 %	0.69752 %	0.633973 %	216.82167053222656
4000	0.4	10	|	130	-1	dot_product
0.0378 %	0.13533 %	0.261445 %	0.4133865 %	|	0.1884 %	0.4607 %	0.40193 %	0.7358 %	0.70006 %	0.634775 %	227.58793830871582
4000	0.4	10	|	150	-1	dot_product
0.0379 %	0.13544 %	0.261551 %	0.413367 %	|	0.1884 %	0.4614 %	0.40234 %	0.7384 %	0.7024 %	0.635557 %	240.6468391418457
4000	0.4	10	|	170	-1	dot_product
0.0379 %	0.13548 %	0.261589 %	0.4133198 %	|	0.1885 %	0.4618 %	0.40255 %	0.7404 %	0.70372 %	0.635998 %	258.8374614715576
4000	0.4	10	|	200	-1	dot_product
0.0379 %	0.13554 %	0.261634 %	0.4132641 %	|	0.1886 %	0.4624 %	0.40281 %	0.7433 %	0.70563 %	0.636578 %	282.29832649230957
4000	0.4	10	|	220	-1	dot_product
0.0379 %	0.13558 %	0.261673 %	0.4132351 %	|	0.1885 %	0.4624 %	0.40301 %	0.7442 %	0.70671 %	0.636915 %	300.4007339477539
4000	0.4	10	|	250	-1	dot_product
0.0379 %	0.13561 %	0.261703 %	0.4131767 %	|	0.1885 %	0.4629 %	0.40319 %	0.7457 %	0.70768 %	0.637247 %	309.6656799316406
4000	0.4	10	|	310	-1	dot_product
0.0379 %	0.13567 %	0.261771 %	0.4130817 %	|	0.1886 %	0.4634 %	0.40359 %	0.7481 %	0.70949 %	0.637846 %	336.1248970031738
4000	0.4	10	|	400	-1	dot_product
0.0379 %	0.13573 %	0.261865 %	0.4129657 %	|	0.1889 %	0.4643 %	0.40401 %	0.7508 %	0.71154 %	0.638543 %	394.8690891265869
4000	0.4	10	|	500	-1	dot_product
0.0379 %	0.13576 %	0.261917 %	0.4128594 %	|	0.1889 %	0.4643 %	0.40428 %	0.7524 %	0.71317 %	0.639046 %	458.64129066467285
4000	0.4	10	|	800	-1	dot_product
0.0379 %	0.1358 %	0.262039 %	0.4126266 %	|	0.1889 %	0.4644 %	0.4048 %	0.7552 %	0.71601 %	0.640019 %	635.5290412902832
4000	0.4	10	|	1000	-1	dot_product
0.0379 %	0.13583 %	0.262099 %	0.41252 %	|	0.189 %	0.4647 %	0.40506 %	0.7571 %	0.71755 %	0.640459 %	746.7935085296631
4000	0.4	10	|	1250	-1	dot_product
0.0379 %	0.13588 %	0.262151 %	0.4124021 %	|	0.189 %	0.4649 %	0.40521 %	0.7585 %	0.71881 %	0.640841 %	892.2140598297119
4000	0.4	10	|	1500	-1	dot_product
0.0379 %	0.13588 %	0.26218 %	0.4123118 %	|	0.189 %	0.4649 %	0.40529 %	0.759 %	0.71951 %	0.6411 %	1026.2153148651123
4000	0.4	10	|	1750	-1	dot_product
0.0379 %	0.13588 %	0.262196 %	0.4122347 %	|	0.189 %	0.465 %	0.40537 %	0.7598 %	0.72014 %	0.641338 %	1133.50248336792
4000	0.4	10	|	1900	-1	dot_product
0.0379 %	0.13588 %	0.262207 %	0.412199 %	|	0.189 %	0.4651 %	0.40539 %	0.7602 %	0.72048 %	0.641489 %	1210.1337909698486
4000	0.4	10	|	2000	-1	dot_product
0.0379 %	0.13588 %	0.262212 %	0.4121743 %	|	0.189 %	0.4651 %	0.40543 %	0.7604 %	0.72061 %	0.641551 %	1276.0181427001953
4000	0.4	10	|	2048	-1	dot_product
0.0379 %	0.13588 %	0.262215 %	0.4121688 %	|	0.189 %	0.4651 %	0.40545 %	0.7604 %	0.72076 %	0.641619 %	1269.7439193725586
4000	0.55	100	|	1	-1	dot_product
0.211 %	0.24862 %	0.23545 %	0.1321969 %	|	0.2639 %	0.2647 %	0.26042 %	0.2647 %	0.26043 %	0.236094 %	63.09247016906738
4000	0.55	100	|	2	-1	dot_product
0.2892 %	0.34605 %	0.337394 %	0.2058926 %	|	0.3691 %	0.3703 %	0.3675 %	0.3703 %	0.36752 %	0.338832 %	72.94964790344238
4000	0.55	100	|	4	-1	dot_product
0.3561 %	0.43366 %	0.450233 %	0.3132444 %	|	0.4631 %	0.4654 %	0.46918 %	0.4654 %	0.46921 %	0.454141 %	88.9902114868164
4000	0.55	100	|	8	-1	dot_product
0.4308 %	0.52309 %	0.560061 %	0.4489824 %	|	0.5797 %	0.5828 %	0.58 %	0.5828 %	0.58005 %	0.571296 %	114.40277099609375
4000	0.55	100	|	16	-1	dot_product
0.4836 %	0.58499 %	0.640513 %	0.582956 %	|	0.6586 %	0.6636 %	0.66112 %	0.6637 %	0.66127 %	0.661525 %	134.4311237335205
4000	0.55	100	|	25	-1	dot_product
0.514 %	0.61981 %	0.680081 %	0.6537738 %	|	0.7082 %	0.7144 %	0.70804 %	0.7145 %	0.7083 %	0.708583 %	147.28856086730957
4000	0.55	100	|	30	-1	dot_product
0.5237 %	0.63188 %	0.693448 %	0.6784564 %	|	0.7244 %	0.7307 %	0.72432 %	0.7308 %	0.72459 %	0.724946 %	155.66134452819824
4000	0.55	100	|	35	-1	dot_product
0.5328 %	0.6415 %	0.703886 %	0.6974177 %	|	0.7372 %	0.7441 %	0.73734 %	0.7442 %	0.73768 %	0.737855 %	166.3224697113037
4000	0.55	100	|	40	-1	dot_product
0.54 %	0.64955 %	0.712271 %	0.7121954 %	|	0.749 %	0.7561 %	0.7484 %	0.7562 %	0.74876 %	0.748358 %	170.7022190093994
4000	0.55	100	|	45	-1	dot_product
0.5456 %	0.65677 %	0.719017 %	0.7242516 %	|	0.7585 %	0.7659 %	0.75799 %	0.766 %	0.75835 %	0.757031 %	181.98561668395996
4000	0.55	100	|	50	-1	dot_product
0.5514 %	0.66311 %	0.724867 %	0.7339207 %	|	0.7678 %	0.7756 %	0.76668 %	0.7757 %	0.76706 %	0.764522 %	190.2759075164795
4000	0.55	100	|	55	-1	dot_product
0.5568 %	0.66889 %	0.729916 %	0.7420889 %	|	0.7757 %	0.7836 %	0.77421 %	0.7837 %	0.77459 %	0.771067 %	193.5272216796875
4000	0.55	100	|	60	-1	dot_product
0.5619 %	0.67332 %	0.734251 %	0.7489731 %	|	0.7828 %	0.7908 %	0.78042 %	0.7909 %	0.78083 %	0.776757 %	205.1403522491455
4000	0.55	100	|	65	-1	dot_product
0.5671 %	0.67788 %	0.738552 %	0.7550478 %	|	0.79 %	0.798 %	0.78662 %	0.7981 %	0.78704 %	0.782289 %	206.97450637817383
4000	0.55	100	|	75	-1	dot_product
0.5744 %	0.68512 %	0.745213 %	0.7647859 %	|	0.8014 %	0.8096 %	0.79657 %	0.8097 %	0.79701 %	0.790934 %	221.01783752441406
4000	0.55	100	|	90	-1	dot_product
0.5804 %	0.69332 %	0.753235 %	0.7762248 %	|	0.8126 %	0.8214 %	0.80842 %	0.8215 %	0.80889 %	0.801631 %	243.88360977172852
4000	0.55	100	|	110	-1	dot_product
0.589 %	0.70192 %	0.761461 %	0.7868713 %	|	0.826 %	0.835 %	0.82088 %	0.8351 %	0.82139 %	0.812564 %	264.65606689453125
4000	0.55	100	|	130	-1	dot_product
0.5959 %	0.70928 %	0.768084 %	0.7947603 %	|	0.8376 %	0.8469 %	0.83109 %	0.847 %	0.83163 %	0.821347 %	299.0150451660156
4000	0.55	100	|	150	-1	dot_product
0.6016 %	0.71641 %	0.773719 %	0.8009887 %	|	0.8481 %	0.8575 %	0.84069 %	0.8576 %	0.84128 %	0.828765 %	311.8441104888916
4000	0.55	100	|	170	-1	dot_product
0.6056 %	0.72089 %	0.778107 %	0.8058778 %	|	0.8547 %	0.8643 %	0.84693 %	0.8644 %	0.84753 %	0.834602 %	335.51812171936035
4000	0.55	100	|	200	-1	dot_product
0.6113 %	0.72696 %	0.783465 %	0.8116854 %	|	0.864 %	0.8739 %	0.85528 %	0.874 %	0.85588 %	0.841651 %	366.85895919799805
4000	0.55	100	|	220	-1	dot_product
0.6137 %	0.73047 %	0.786724 %	0.8150113 %	|	0.8694 %	0.8794 %	0.86017 %	0.8795 %	0.86078 %	0.8459 %	387.30597496032715
4000	0.55	100	|	250	-1	dot_product
0.6183 %	0.73468 %	0.790894 %	0.8191582 %	|	0.8768 %	0.8869 %	0.86621 %	0.887 %	0.86687 %	0.851416 %	423.30169677734375
4000	0.55	100	|	310	-1	dot_product
0.6237 %	0.74257 %	0.798089 %	0.8259803 %	|	0.8883 %	0.8988 %	0.87728 %	0.899 %	0.87802 %	0.860848 %	474.51329231262207
4000	0.55	100	|	400	-1	dot_product
0.6298 %	0.75087 %	0.806556 %	0.8336838 %	|	0.8999 %	0.911 %	0.88979 %	0.9112 %	0.89061 %	0.87198 %	561.5954399108887
4000	0.55	100	|	500	-1	dot_product
0.6356 %	0.75804 %	0.813932 %	0.8401798 %	|	0.9105 %	0.9218 %	0.90045 %	0.922 %	0.90131 %	0.881784 %	637.02392578125
4000	0.55	100	|	800	-1	dot_product
0.6443 %	0.77236 %	0.830295 %	0.8539721 %	|	0.9307 %	0.9433 %	0.92303 %	0.9435 %	0.92401 %	0.903916 %	890.5062675476074
4000	0.55	100	|	1000	-1	dot_product
0.649 %	0.77873 %	0.838385 %	0.8608575 %	|	0.9403 %	0.9538 %	0.93423 %	0.954 %	0.93528 %	0.915155 %	1054.1808605194092
4000	0.55	100	|	1250	-1	dot_product
0.6544 %	0.78525 %	0.846995 %	0.8680996 %	|	0.9502 %	0.9641 %	0.94628 %	0.9645 %	0.94747 %	0.927579 %	1268.723964691162
4000	0.55	100	|	1500	-1	dot_product
0.6565 %	0.78983 %	0.853888 %	0.8740396 %	|	0.9564 %	0.9711 %	0.95554 %	0.9718 %	0.95689 %	0.937885 %	1484.5325946807861
4000	0.55	100	|	1750	-1	dot_product
0.6576 %	0.79337 %	0.859556 %	0.8793237 %	|	0.9615 %	0.9766 %	0.96302 %	0.9774 %	0.96447 %	0.946917 %	1655.9138298034668
4000	0.55	100	|	1900	-1	dot_product
0.6589 %	0.79514 %	0.862625 %	0.8821348 %	|	0.9641 %	0.9796 %	0.96733 %	0.9804 %	0.96883 %	0.95188 %	1763.4270191192627
4000	0.55	100	|	2000	-1	dot_product
0.6601 %	0.79606 %	0.86442 %	0.8839271 %	|	0.9657 %	0.9815 %	0.96982 %	0.9823 %	0.97135 %	0.954936 %	1852.3261547088623
4000	0.55	100	|	2048	-1	dot_product
0.6601 %	0.79644 %	0.865292 %	0.884748 %	|	0.9663 %	0.9821 %	0.97112 %	0.9829 %	0.97265 %	0.956459 %	1890.2828693389893
4000	0.55	50	|	1	-1	dot_product
0.1334 %	0.20118 %	0.223369 %	0.1321233 %	|	0.2414 %	0.2631 %	0.25946 %	0.2633 %	0.26031 %	0.235856 %	55.8018684387207
4000	0.55	50	|	2	-1	dot_product
0.1659 %	0.26508 %	0.311555 %	0.205824 %	|	0.3317 %	0.3694 %	0.36571 %	0.3701 %	0.36763 %	0.33874 %	61.99479103088379
4000	0.55	50	|	4	-1	dot_product
0.1968 %	0.3165 %	0.397313 %	0.3128394 %	|	0.4063 %	0.4646 %	0.46471 %	0.4663 %	0.46945 %	0.454119 %	87.19396591186523
4000	0.55	50	|	8	-1	dot_product
0.2287 %	0.36488 %	0.468053 %	0.4438576 %	|	0.4942 %	0.5799 %	0.57051 %	0.5832 %	0.58013 %	0.571262 %	107.11359977722168
4000	0.55	50	|	16	-1	dot_product
0.2495 %	0.39664 %	0.51368 %	0.5516749 %	|	0.5495 %	0.6564 %	0.64465 %	0.6632 %	0.66134 %	0.661343 %	121.63853645324707
4000	0.55	50	|	25	-1	dot_product
0.2642 %	0.414 %	0.534342 %	0.5966604 %	|	0.585 %	0.7051 %	0.68583 %	0.7144 %	0.70813 %	0.708025 %	134.5365047454834
4000	0.55	50	|	30	-1	dot_product
0.2692 %	0.42063 %	0.541215 %	0.6103082 %	|	0.5967 %	0.7212 %	0.70031 %	0.731 %	0.72448 %	0.724139 %	139.86515998840332
4000	0.55	50	|	35	-1	dot_product
0.2731 %	0.42584 %	0.546621 %	0.6201256 %	|	0.6057 %	0.7336 %	0.71141 %	0.7443 %	0.73748 %	0.736863 %	146.81410789489746
4000	0.55	50	|	40	-1	dot_product
0.2765 %	0.43023 %	0.550805 %	0.627415 %	|	0.6135 %	0.7449 %	0.72081 %	0.7561 %	0.74846 %	0.747126 %	154.5543670654297
4000	0.55	50	|	45	-1	dot_product
0.2788 %	0.43403 %	0.554159 %	0.6331823 %	|	0.6205 %	0.7543 %	0.72913 %	0.7661 %	0.75806 %	0.755592 %	162.3818874359131
4000	0.55	50	|	50	-1	dot_product
0.2814 %	0.43674 %	0.557203 %	0.6376362 %	|	0.6266 %	0.7633 %	0.7365 %	0.7757 %	0.76669 %	0.762905 %	169.44074630737305
4000	0.55	50	|	55	-1	dot_product
0.2834 %	0.43966 %	0.559822 %	0.6413412 %	|	0.632 %	0.7708 %	0.74301 %	0.7837 %	0.77427 %	0.769268 %	176.2688159942627
4000	0.55	50	|	60	-1	dot_product
0.2851 %	0.44203 %	0.562144 %	0.6444664 %	|	0.6365 %	0.7776 %	0.74836 %	0.7909 %	0.78034 %	0.774777 %	179.32391166687012
4000	0.55	50	|	65	-1	dot_product
0.2873 %	0.44431 %	0.564496 %	0.6472189 %	|	0.641 %	0.7842 %	0.75351 %	0.798 %	0.78649 %	0.780134 %	183.29143524169922
4000	0.55	50	|	75	-1	dot_product
0.2895 %	0.44755 %	0.568005 %	0.6515004 %	|	0.6481 %	0.7944 %	0.76197 %	0.8097 %	0.79647 %	0.788506 %	198.33040237426758
4000	0.55	50	|	90	-1	dot_product
0.2913 %	0.45141 %	0.572272 %	0.6564944 %	|	0.6553 %	0.8052 %	0.77218 %	0.8216 %	0.80829 %	0.798811 %	209.62858200073242
4000	0.55	50	|	110	-1	dot_product
0.2945 %	0.45572 %	0.57668 %	0.6611295 %	|	0.665 %	0.8181 %	0.78234 %	0.8353 %	0.82061 %	0.809316 %	229.2022705078125
4000	0.55	50	|	130	-1	dot_product
0.2967 %	0.459 %	0.580158 %	0.6645639 %	|	0.6711 %	0.8286 %	0.79074 %	0.847 %	0.8308 %	0.817756 %	247.82204627990723
4000	0.55	50	|	150	-1	dot_product
0.2993 %	0.46223 %	0.583159 %	0.6672786 %	|	0.6772 %	0.8385 %	0.79874 %	0.8577 %	0.84029 %	0.824818 %	276.7510414123535
4000	0.55	50	|	170	-1	dot_product
0.3009 %	0.4642 %	0.585395 %	0.6693489 %	|	0.6814 %	0.8443 %	0.80358 %	0.8644 %	0.84651 %	0.830328 %	287.0919704437256
4000	0.55	50	|	200	-1	dot_product
0.3029 %	0.46656 %	0.588176 %	0.6718575 %	|	0.6869 %	0.8523 %	0.81022 %	0.874 %	0.85471 %	0.836972 %	315.44995307922363
4000	0.55	50	|	220	-1	dot_product
0.3038 %	0.46826 %	0.589855 %	0.6733046 %	|	0.6901 %	0.8568 %	0.81407 %	0.8793 %	0.8595 %	0.840981 %	334.9339962005615
4000	0.55	50	|	250	-1	dot_product
0.3054 %	0.47007 %	0.591981 %	0.6751092 %	|	0.6937 %	0.8633 %	0.81871 %	0.8867 %	0.86549 %	0.846133 %	362.52450942993164
4000	0.55	50	|	310	-1	dot_product
0.3075 %	0.47291 %	0.595729 %	0.6781305 %	|	0.6994 %	0.8728 %	0.82724 %	0.8985 %	0.87636 %	0.85496 %	405.73906898498535
4000	0.55	50	|	400	-1	dot_product
0.3088 %	0.47576 %	0.600075 %	0.6815698 %	|	0.7056 %	0.8829 %	0.83684 %	0.9107 %	0.88866 %	0.865304 %	459.19156074523926
4000	0.55	50	|	500	-1	dot_product
0.3094 %	0.47822 %	0.603772 %	0.6844574 %	|	0.7104 %	0.8919 %	0.84517 %	0.9214 %	0.89908 %	0.874404 %	528.7797451019287
4000	0.55	50	|	800	-1	dot_product
0.3111 %	0.48259 %	0.611689 %	0.6906358 %	|	0.7186 %	0.909 %	0.86123 %	0.9422 %	0.92074 %	0.894593 %	736.6585731506348
4000	0.55	50	|	1000	-1	dot_product
0.3115 %	0.48448 %	0.615339 %	0.6937314 %	|	0.7221 %	0.917 %	0.86902 %	0.9524 %	0.93151 %	0.904735 %	863.3036613464355
4000	0.55	50	|	1250	-1	dot_product
0.3125 %	0.48646 %	0.619238 %	0.6970604 %	|	0.7268 %	0.9251 %	0.87724 %	0.9624 %	0.94307 %	0.915936 %	1077.0587921142578
4000	0.55	50	|	1500	-1	dot_product
0.3126 %	0.48778 %	0.622186 %	0.699814 %	|	0.7291 %	0.9303 %	0.88318 %	0.9692 %	0.95182 %	0.925116 %	1203.2368183135986
