Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
0.245 %	0.37235 %	0.484465 %	0.600788 %	|	0.6782 %	0.9561 %	0.85493 %	0.9973 %	0.99213 %	0.94767 %	344.7985649108887
1000	0.2	32	|	90	-1	squared_l2
0.2449 %	0.37223 %	0.484454 %	0.6011929 %	|	0.6776 %	0.9568 %	0.85559 %	0.9981 %	0.99357 %	0.949461 %	381.07752799987793
1000	0.2	32	|	110	-1	squared_l2
0.2449 %	0.37213 %	0.48436 %	0.6013819 %	|	0.6774 %	0.957 %	0.85577 %	0.9986 %	0.99451 %	0.950862 %	427.56009101867676
1000	0.2	32	|	130	-1	squared_l2
0.2448 %	0.37205 %	0.484281 %	0.6014152 %	|	0.6777 %	0.957 %	0.85575 %	0.9988 %	0.9951 %	0.951614 %	465.5458927154541
1000	0.2	32	|	150	-1	squared_l2
0.2447 %	0.37205 %	0.48426 %	0.6013941 %	|	0.6777 %	0.9569 %	0.85566 %	0.9988 %	0.99537 %	0.95209 %	503.4921169281006
1000	0.2	32	|	170	-1	squared_l2
0.2447 %	0.37201 %	0.484189 %	0.601351 %	|	0.6776 %	0.9567 %	0.85564 %	0.9988 %	0.99556 %	0.952289 %	545.548677444458
1000	0.2	32	|	200	-1	squared_l2
0.2446 %	0.37199 %	0.484129 %	0.6012822 %	|	0.6775 %	0.9567 %	0.85567 %	0.9989 %	0.99584 %	0.952471 %	604.8576831817627
1000	0.2	32	|	220	-1	squared_l2
0.2446 %	0.37193 %	0.484104 %	0.6012397 %	|	0.6775 %	0.9568 %	0.85566 %	0.999 %	0.99589 %	0.95255 %	641.7374610900879
1000	0.2	32	|	250	-1	squared_l2
0.2446 %	0.37192 %	0.484089 %	0.6011749 %	|	0.6777 %	0.957 %	0.85565 %	0.9992 %	0.99598 %	0.952585 %	698.6565589904785
1000	0.2	32	|	310	-1	squared_l2
0.2447 %	0.37194 %	0.484029 %	0.6010697 %	|	0.6778 %	0.9572 %	0.85571 %	0.9994 %	0.99606 %	0.95263 %	818.7882900238037
1000	0.2	32	|	400	-1	squared_l2
0.2447 %	0.37192 %	0.483997 %	0.6009743 %	|	0.6778 %	0.9571 %	0.85567 %	0.9994 %	0.99607 %	0.952644 %	1008.3401203155518
1000	0.2	32	|	500	-1	squared_l2
0.2447 %	0.37191 %	0.483974 %	0.6009217 %	|	0.6778 %	0.957 %	0.85562 %	0.9994 %	0.99608 %	0.952643 %	1207.9441547393799
1000	0.2	32	|	800	-1	squared_l2
0.2447 %	0.3719 %	0.483968 %	0.6008776 %	|	0.6778 %	0.957 %	0.85563 %	0.9994 %	0.99607 %	0.952618 %	1783.7183475494385
1000	0.2	32	|	1000	-1	squared_l2
0.2447 %	0.3719 %	0.483968 %	0.6008771 %	|	0.6778 %	0.957 %	0.85563 %	0.9994 %	0.99607 %	0.952619 %	2140.0387287139893
1000	0.2	24	|	1	-1	squared_l2
0.1111 %	0.19393 %	0.246647 %	0.2123267 %	|	0.3233 %	0.45 %	0.38841 %	0.4634 %	0.42125 %	0.340974 %	95.04842758178711
1000	0.2	24	|	2	-1	squared_l2
0.1339 %	0.22905 %	0.307287 %	0.3219518 %	|	0.4038 %	0.6064 %	0.51447 %	0.6361 %	0.58747 %	0.494835 %	112.94031143188477
1000	0.2	24	|	4	-1	squared_l2
0.1474 %	0.25059 %	0.347281 %	0.4155353 %	|	0.4616 %	0.7358 %	0.61338 %	0.7926 %	0.74377 %	0.646863 %	134.51766967773438
1000	0.2	24	|	8	-1	squared_l2
0.1523 %	0.2595 %	0.367003 %	0.4729576 %	|	0.4841 %	0.8067 %	0.67004 %	0.8936 %	0.85848 %	0.762406 %	152.85801887512207
1000	0.2	24	|	16	-1	squared_l2
0.1546 %	0.26244 %	0.373956 %	0.4988173 %	|	0.494 %	0.8456 %	0.69571 %	0.953 %	0.9259 %	0.828397 %	187.10613250732422
1000	0.2	24	|	25	-1	squared_l2
0.1533 %	0.2618 %	0.374818 %	0.5050474 %	|	0.4949 %	0.8579 %	0.70238 %	0.9736 %	0.94933 %	0.850615 %	212.79311180114746
1000	0.2	24	|	30	-1	squared_l2
0.1524 %	0.26157 %	0.374848 %	0.5062726 %	|	0.4946 %	0.8602 %	0.70343 %	0.9795 %	0.95574 %	0.856618 %	228.7590503692627
1000	0.2	24	|	35	-1	squared_l2
0.1523 %	0.26139 %	0.374675 %	0.5068094 %	|	0.4942 %	0.8619 %	0.70429 %	0.9824 %	0.96001 %	0.860127 %	238.01159858703613
1000	0.2	24	|	40	-1	squared_l2
0.1522 %	0.26125 %	0.374495 %	0.5070732 %	|	0.4949 %	0.8629 %	0.70457 %	0.9847 %	0.96274 %	0.862217 %	253.52239608764648
1000	0.2	24	|	45	-1	squared_l2
0.1525 %	0.26126 %	0.374307 %	0.5071968 %	|	0.4953 %	0.8636 %	0.70476 %	0.9862 %	0.96485 %	0.863969 %	262.12620735168457
1000	0.2	24	|	50	-1	squared_l2
0.1527 %	0.26102 %	0.374039 %	0.5070891 %	|	0.4953 %	0.864 %	0.70435 %	0.9874 %	0.96605 %	0.864932 %	272.5834846496582
1000	0.2	24	|	55	-1	squared_l2
0.1524 %	0.26093 %	0.373833 %	0.5070003 %	|	0.4954 %	0.8644 %	0.70431 %	0.9889 %	0.96718 %	0.865785 %	286.00192070007324
1000	0.2	24	|	60	-1	squared_l2
0.1523 %	0.26076 %	0.373654 %	0.5068461 %	|	0.4953 %	0.865 %	0.7043 %	0.9897 %	0.96807 %	0.866364 %	292.31882095336914
1000	0.2	24	|	65	-1	squared_l2
0.1522 %	0.26061 %	0.373425 %	0.5066815 %	|	0.4955 %	0.8654 %	0.70413 %	0.9902 %	0.96855 %	0.866764 %	305.7289123535156
1000	0.2	24	|	75	-1	squared_l2
0.1521 %	0.26058 %	0.373096 %	0.5063055 %	|	0.4954 %	0.8652 %	0.70391 %	0.9903 %	0.96931 %	0.867211 %	327.6407718658447
1000	0.2	24	|	90	-1	squared_l2
0.1522 %	0.26037 %	0.372809 %	0.505821 %	|	0.4951 %	0.8657 %	0.7037 %	0.9907 %	0.97008 %	0.867552 %	356.3849925994873
1000	0.2	24	|	110	-1	squared_l2
0.1522 %	0.26013 %	0.372483 %	0.5052556 %	|	0.495 %	0.8654 %	0.70328 %	0.9909 %	0.97053 %	0.867532 %	389.23072814941406
1000	0.2	24	|	130	-1	squared_l2
0.1522 %	0.2599 %	0.372215 %	0.5047528 %	|	0.495 %	0.8654 %	0.70296 %	0.991 %	0.97064 %	0.86734 %	422.1169948577881
1000	0.2	24	|	150	-1	squared_l2
0.152 %	0.2598 %	0.372059 %	0.5043612 %	|	0.4948 %	0.8646 %	0.70275 %	0.9909 %	0.97071 %	0.867222 %	458.512544631958
1000	0.2	24	|	170	-1	squared_l2
0.1519 %	0.2598 %	0.371913 %	0.5040563 %	|	0.4947 %	0.8645 %	0.70257 %	0.9909 %	0.97075 %	0.867014 %	493.8619136810303
1000	0.2	24	|	200	-1	squared_l2
0.1519 %	0.25973 %	0.371765 %	0.5037174 %	|	0.4947 %	0.8645 %	0.70244 %	0.9908 %	0.97079 %	0.866761 %	547.0237731933594
1000	0.2	24	|	220	-1	squared_l2
0.1519 %	0.25971 %	0.371692 %	0.5035241 %	|	0.4947 %	0.8645 %	0.70229 %	0.9908 %	0.97076 %	0.866635 %	585.8001708984375
1000	0.2	24	|	250	-1	squared_l2
0.152 %	0.25969 %	0.371611 %	0.5033114 %	|	0.4949 %	0.8645 %	0.7022 %	0.9909 %	0.97067 %	0.866461 %	645.0700759887695
1000	0.2	24	|	310	-1	squared_l2
0.152 %	0.25966 %	0.371549 %	0.5030452 %	|	0.495 %	0.8644 %	0.7021 %	0.9911 %	0.97061 %	0.866289 %	747.6234436035156
1000	0.2	24	|	400	-1	squared_l2
0.152 %	0.25965 %	0.371491 %	0.5028236 %	|	0.4949 %	0.8644 %	0.70201 %	0.9911 %	0.97053 %	0.86612 %	882.0126056671143
1000	0.2	24	|	500	-1	squared_l2
0.152 %	0.25965 %	0.371468 %	0.5027079 %	|	0.4949 %	0.8645 %	0.70201 %	0.9911 %	0.97049 %	0.86602 %	1042.6700115203857
1000	0.2	24	|	800	-1	squared_l2
0.152 %	0.25965 %	0.371451 %	0.5026187 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.97047 %	0.86595 %	1532.907247543335
1000	0.2	24	|	1000	-1	squared_l2
0.152 %	0.25965 %	0.37145 %	0.5026151 %	|	0.4949 %	0.8645 %	0.702 %	0.9911 %	0.97046 %	0.865948 %	1845.447301864624
1000	0.2	12	|	1	-1	squared_l2
0.0444 %	0.09686 %	0.173369 %	0.2090314 %	|	0.1721 %	0.3732 %	0.2977 %	0.4624 %	0.42026 %	0.339296 %	88.65642547607422
1000	0.2	12	|	2	-1	squared_l2
0.0474 %	0.10401 %	0.193477 %	0.2917451 %	|	0.1923 %	0.4601 %	0.34942 %	0.6302 %	0.57727 %	0.475791 %	111.46020889282227
1000	0.2	12	|	4	-1	squared_l2
0.0462 %	0.10432 %	0.19961 %	0.3369455 %	|	0.195 %	0.5077 %	0.37385 %	0.7679 %	0.70188 %	0.573876 %	134.9656581878662
1000	0.2	12	|	8	-1	squared_l2
0.0432 %	0.10087 %	0.195165 %	0.3485386 %	|	0.1903 %	0.5151 %	0.37138 %	0.8323 %	0.7634 %	0.613266 %	151.60322189331055
1000	0.2	12	|	16	-1	squared_l2
0.0426 %	0.09721 %	0.187196 %	0.3402391 %	|	0.1836 %	0.5034 %	0.3603 %	0.857 %	0.77527 %	0.611499 %	178.44557762145996
1000	0.2	12	|	25	-1	squared_l2
0.0415 %	0.09431 %	0.182012 %	0.3313565 %	|	0.1782 %	0.4928 %	0.35184 %	0.855 %	0.76956 %	0.600821 %	198.53997230529785
1000	0.2	12	|	30	-1	squared_l2
0.041 %	0.09309 %	0.180241 %	0.3276737 %	|	0.1755 %	0.4901 %	0.34877 %	0.852 %	0.76592 %	0.596068 %	209.5925807952881
1000	0.2	12	|	35	-1	squared_l2
0.0409 %	0.09252 %	0.178823 %	0.3246199 %	|	0.1747 %	0.4876 %	0.3468 %	0.8494 %	0.76248 %	0.591903 %	224.05600547790527
1000	0.2	12	|	40	-1	squared_l2
0.0408 %	0.09204 %	0.177643 %	0.3221924 %	|	0.1735 %	0.4844 %	0.3445 %	0.8467 %	0.75989 %	0.588284 %	238.84844779968262
1000	0.2	12	|	45	-1	squared_l2
0.0405 %	0.09154 %	0.176812 %	0.3201211 %	|	0.1725 %	0.4831 %	0.34332 %	0.8451 %	0.75738 %	0.585314 %	249.51863288879395
1000	0.2	12	|	50	-1	squared_l2
0.0403 %	0.09114 %	0.176084 %	0.3183825 %	|	0.172 %	0.4816 %	0.34191 %	0.8433 %	0.75494 %	0.582706 %	255.65314292907715
1000	0.2	12	|	55	-1	squared_l2
0.04 %	0.09091 %	0.175461 %	0.3168789 %	|	0.172 %	0.4804 %	0.34058 %	0.8416 %	0.7529 %	0.580473 %	261.472225189209
1000	0.2	12	|	60	-1	squared_l2
0.0398 %	0.09066 %	0.174961 %	0.3155528 %	|	0.1715 %	0.4798 %	0.33964 %	0.84 %	0.75101 %	0.578604 %	270.8399295806885
1000	0.2	12	|	65	-1	squared_l2
0.0397 %	0.09044 %	0.17444 %	0.3144067 %	|	0.1711 %	0.4786 %	0.33877 %	0.8387 %	0.74947 %	0.576984 %	280.2448272705078
1000	0.2	12	|	75	-1	squared_l2
0.0396 %	0.09021 %	0.173639 %	0.3124338 %	|	0.1705 %	0.4768 %	0.33754 %	0.8367 %	0.74698 %	0.574037 %	295.7146167755127
1000	0.2	12	|	90	-1	squared_l2
0.0396 %	0.08981 %	0.172799 %	0.3102418 %	|	0.1695 %	0.4754 %	0.33606 %	0.8338 %	0.74368 %	0.570889 %	316.46728515625
1000	0.2	12	|	110	-1	squared_l2
0.0395 %	0.08946 %	0.172061 %	0.3082309 %	|	0.1688 %	0.4731 %	0.33446 %	0.832 %	0.74098 %	0.567888 %	348.4928607940674
1000	0.2	12	|	130	-1	squared_l2
0.0396 %	0.08928 %	0.17156 %	0.3067856 %	|	0.1682 %	0.4717 %	0.33347 %	0.8305 %	0.73904 %	0.565781 %	375.8552074432373
1000	0.2	12	|	150	-1	squared_l2
0.0395 %	0.08907 %	0.171207 %	0.3057124 %	|	0.1678 %	0.4707 %	0.33294 %	0.8292 %	0.73772 %	0.564258 %	400.07710456848145
1000	0.2	12	|	170	-1	squared_l2
0.0395 %	0.08896 %	0.170901 %	0.3048965 %	|	0.1677 %	0.4704 %	0.33238 %	0.8284 %	0.73662 %	0.563032 %	428.3723831176758
1000	0.2	12	|	200	-1	squared_l2
0.0394 %	0.08884 %	0.170605 %	0.3040136 %	|	0.1674 %	0.47 %	0.33177 %	0.8278 %	0.73552 %	0.561792 %	471.8921184539795
1000	0.2	12	|	220	-1	squared_l2
0.0394 %	0.08877 %	0.170465 %	0.3035862 %	|	0.1673 %	0.4699 %	0.33151 %	0.8273 %	0.73497 %	0.561206 %	502.14147567749023
1000	0.2	12	|	250	-1	squared_l2
0.0394 %	0.08876 %	0.170313 %	0.303078 %	|	0.1674 %	0.4697 %	0.33127 %	0.827 %	0.73439 %	0.560508 %	546.6845035552979
1000	0.2	12	|	310	-1	squared_l2
0.0394 %	0.08874 %	0.170078 %	0.3024205 %	|	0.1674 %	0.4692 %	0.3308 %	0.8269 %	0.73368 %	0.559604 %	613.731861114502
1000	0.2	12	|	400	-1	squared_l2
0.0394 %	0.08873 %	0.169931 %	0.3018925 %	|	0.1674 %	0.4688 %	0.33058 %	0.8269 %	0.73303 %	0.55887 %	724.959135055542
1000	0.2	12	|	500	-1	squared_l2
0.0394 %	0.08872 %	0.169838 %	0.3016246 %	|	0.1674 %	0.4687 %	0.33042 %	0.8268 %	0.7328 %	0.558496 %	840.8386707305908
1000	0.2	12	|	800	-1	squared_l2
0.0394 %	0.0887 %	0.1698 %	0.3014096 %	|	0.1673 %	0.4686 %	0.33034 %	0.8268 %	0.73258 %	0.558214 %	1235.90087890625
1000	0.2	12	|	1000	-1	squared_l2
0.0394 %	0.0887 %	0.169792 %	0.3013852 %	|	0.1673 %	0.4685 %	0.33033 %	0.8266 %	0.73254 %	0.55817 %	1493.1600093841553
800	0.2	96	|	1	-1	squared_l2
0.4089 %	0.41589 %	0.364178 %	0.2451475 %	|	0.4911 %	0.4972 %	0.44721 %	0.4982 %	0.44852 %	0.372547 %	102.79178619384766
800	0.2	96	|	2	-1	squared_l2
0.5372 %	0.563 %	0.516641 %	0.3848132 %	|	0.6634 %	0.6697 %	0.61765 %	0.671 %	0.61934 %	0.534372 %	130.09190559387207
800	0.2	96	|	4	-1	squared_l2
0.6374 %	0.68236 %	0.659715 %	0.5428236 %	|	0.8042 %	0.8109 %	0.7702 %	0.8123 %	0.77194 %	0.694621 %	156.18133544921875
800	0.2	96	|	8	-1	squared_l2
0.702 %	0.76099 %	0.767361 %	0.6926413 %	|	0.902 %	0.9089 %	0.88094 %	0.9103 %	0.88268 %	0.826222 %	190.45019149780273
800	0.2	96	|	16	-1	squared_l2
0.7345 %	0.80207 %	0.831325 %	0.8035112 %	|	0.9539 %	0.9611 %	0.94703 %	0.9625 %	0.94877 %	0.914441 %	257.770299911499
800	0.2	96	|	25	-1	squared_l2
0.7451 %	0.8151 %	0.854446 %	0.8510638 %	|	0.9714 %	0.9787 %	0.97069 %	0.9801 %	0.97243 %	0.950825 %	330.59120178222656
800	0.2	96	|	30	-1	squared_l2
0.7498 %	0.81925 %	0.860981 %	0.8654779 %	|	0.9777 %	0.985 %	0.97786 %	0.9864 %	0.9796 %	0.96175 %	370.34153938293457
800	0.2	96	|	35	-1	squared_l2
0.7511 %	0.82192 %	0.865315 %	0.8755225 %	|	0.9805 %	0.9879 %	0.98262 %	0.9893 %	0.98436 %	0.969432 %	409.517765045166
800	0.2	96	|	40	-1	squared_l2
0.7524 %	0.82367 %	0.868252 %	0.8831177 %	|	0.9828 %	0.9902 %	0.98589 %	0.9916 %	0.98763 %	0.97502 %	441.03550910949707
800	0.2	96	|	45	-1	squared_l2
0.7542 %	0.82505 %	0.870489 %	0.8888159 %	|	0.9851 %	0.9925 %	0.98832 %	0.9939 %	0.99006 %	0.979305 %	481.1584949493408
800	0.2	96	|	50	-1	squared_l2
0.7549 %	0.82582 %	0.872225 %	0.8931544 %	|	0.986 %	0.9934 %	0.99016 %	0.9948 %	0.9919 %	0.982691 %	516.4964199066162
800	0.2	96	|	55	-1	squared_l2
0.7559 %	0.8264 %	0.873527 %	0.8965857 %	|	0.9875 %	0.9949 %	0.99161 %	0.9963 %	0.99335 %	0.985275 %	553.2939434051514
800	0.2	96	|	60	-1	squared_l2
0.7564 %	0.82698 %	0.874537 %	0.899373 %	|	0.9881 %	0.9955 %	0.99271 %	0.9969 %	0.99445 %	0.987397 %	588.0119800567627
800	0.2	96	|	65	-1	squared_l2
0.7564 %	0.82733 %	0.875327 %	0.9016584 %	|	0.9883 %	0.9957 %	0.9935 %	0.9971 %	0.99524 %	0.989039 %	625.8590221405029
800	0.2	96	|	75	-1	squared_l2
0.7573 %	0.82787 %	0.876564 %	0.9050552 %	|	0.9893 %	0.9967 %	0.99479 %	0.9981 %	0.99653 %	0.991657 %	690.7558441162109
800	0.2	96	|	90	-1	squared_l2
0.7578 %	0.82854 %	0.877756 %	0.9084547 %	|	0.9899 %	0.9973 %	0.99613 %	0.9987 %	0.99787 %	0.994279 %	789.9446487426758
800	0.2	96	|	110	-1	squared_l2
0.758 %	0.82902 %	0.878629 %	0.9111228 %	|	0.9902 %	0.9976 %	0.99704 %	0.999 %	0.99878 %	0.996332 %	926.7575740814209
800	0.2	96	|	130	-1	squared_l2
0.7582 %	0.82915 %	0.879166 %	0.912749 %	|	0.9904 %	0.9978 %	0.99746 %	0.9992 %	0.9992 %	0.997537 %	1056.067705154419
800	0.2	96	|	150	-1	squared_l2
0.7582 %	0.82915 %	0.879435 %	0.9137812 %	|	0.9905 %	0.9979 %	0.99765 %	0.9993 %	0.99939 %	0.998262 %	1188.112735748291
800	0.2	96	|	170	-1	squared_l2
0.7584 %	0.82924 %	0.879648 %	0.9144697 %	|	0.9907 %	0.9981 %	0.99786 %	0.9995 %	0.9996 %	0.998784 %	1321.4011192321777
800	0.2	96	|	200	-1	squared_l2
0.7585 %	0.82927 %	0.879804 %	0.9151441 %	|	0.9909 %	0.9983 %	0.99804 %	0.9997 %	0.99978 %	0.999251 %	1512.6941204071045
800	0.2	96	|	220	-1	squared_l2
0.7586 %	0.82929 %	0.879872 %	0.9154407 %	|	0.991 %	0.9984 %	0.99811 %	0.9998 %	0.99985 %	0.999435 %	1652.9498100280762
800	0.2	96	|	250	-1	squared_l2
0.7586 %	0.82932 %	0.87995 %	0.9157356 %	|	0.991 %	0.9984 %	0.99816 %	0.9998 %	0.9999 %	0.999628 %	1843.7974452972412
800	0.2	96	|	310	-1	squared_l2
0.7587 %	0.82933 %	0.880025 %	0.9160781 %	|	0.9911 %	0.9985 %	0.99821 %	0.9999 %	0.99995 %	0.999853 %	2256.5410137176514
800	0.2	96	|	400	-1	squared_l2
0.7588 %	0.82934 %	0.880058 %	0.9162833 %	|	0.9912 %	0.9986 %	0.99826 %	1.0 %	1.0 %	0.999954 %	2901.097297668457
800	0.2	96	|	500	-1	squared_l2
0.7588 %	0.82934 %	0.880064 %	0.916356 %	|	0.9912 %	0.9986 %	0.99826 %	1.0 %	1.0 %	0.999981 %	3614.5355701446533
800	0.2	96	|	800	-1	squared_l2
0.7588 %	0.82934 %	0.880068 %	0.916389 %	|	0.9912 %	0.9986 %	0.99826 %	1.0 %	1.0 %	0.999992 %	5322.497367858887
800	0.2	48	|	1	-1	squared_l2
0.2709 %	0.33828 %	0.334461 %	0.2440998 %	|	0.4716 %	0.4974 %	0.44617 %	0.4982 %	0.44852 %	0.372543 %	96.6191291809082
800	0.2	48	|	2	-1	squared_l2
0.3438 %	0.43039 %	0.451445 %	0.3777289 %	|	0.6271 %	0.6699 %	0.61496 %	0.671 %	0.61934 %	0.534331 %	115.84067344665527
800	0.2	48	|	4	-1	squared_l2
0.3863 %	0.49645 %	0.54544 %	0.5139163 %	|	0.7506 %	0.811 %	0.76436 %	0.8123 %	0.77194 %	0.694507 %	143.19086074829102
800	0.2	48	|	8	-1	squared_l2
0.4121 %	0.5344 %	0.606144 %	0.6230492 %	|	0.8322 %	0.9089 %	0.87101 %	0.9103 %	0.88268 %	0.825864 %	169.06332969665527
800	0.2	48	|	16	-1	squared_l2
0.4262 %	0.55275 %	0.63826 %	0.6903998 %	|	0.8721 %	0.9606 %	0.93335 %	0.9625 %	0.94877 %	0.913627 %	211.8666172027588
800	0.2	48	|	25	-1	squared_l2
0.4289 %	0.55806 %	0.649186 %	0.7154918 %	|	0.8844 %	0.9781 %	0.95536 %	0.9801 %	0.97243 %	0.949664 %	252.14385986328125
800	0.2	48	|	30	-1	squared_l2
0.4297 %	0.5596 %	0.652186 %	0.722649 %	|	0.8894 %	0.9844 %	0.96196 %	0.9864 %	0.9796 %	0.960441 %	276.3803005218506
800	0.2	48	|	35	-1	squared_l2
0.4305 %	0.5603 %	0.654183 %	0.7275662 %	|	0.8914 %	0.9873 %	0.96622 %	0.9893 %	0.98436 %	0.968016 %	295.86267471313477
800	0.2	48	|	40	-1	squared_l2
0.4302 %	0.5607 %	0.655512 %	0.7312298 %	|	0.8928 %	0.9896 %	0.96932 %	0.9916 %	0.98763 %	0.973508 %	313.48156929016113
800	0.2	48	|	45	-1	squared_l2
0.4306 %	0.56113 %	0.656465 %	0.7339298 %	|	0.8944 %	0.9919 %	0.97151 %	0.9939 %	0.99006 %	0.977699 %	334.46359634399414
800	0.2	48	|	50	-1	squared_l2
0.4309 %	0.56145 %	0.657207 %	0.7359469 %	|	0.895 %	0.9928 %	0.97319 %	0.9948 %	0.9919 %	0.981008 %	345.76416015625
800	0.2	48	|	55	-1	squared_l2
0.4317 %	0.56181 %	0.657794 %	0.7375423 %	|	0.8964 %	0.9943 %	0.97449 %	0.9963 %	0.99335 %	0.983529 %	365.9536838531494
800	0.2	48	|	60	-1	squared_l2
0.4319 %	0.56203 %	0.658331 %	0.7388378 %	|	0.8967 %	0.9949 %	0.97547 %	0.9969 %	0.99445 %	0.985578 %	384.92369651794434
800	0.2	48	|	65	-1	squared_l2
0.4318 %	0.56218 %	0.658636 %	0.7398982 %	|	0.8969 %	0.9951 %	0.97615 %	0.9971 %	0.99524 %	0.987181 %	396.43192291259766
800	0.2	48	|	75	-1	squared_l2
0.4319 %	0.5624 %	0.659141 %	0.7414254 %	|	0.8978 %	0.9961 %	0.97724 %	0.9981 %	0.99653 %	0.989715 %	434.36217308044434
800	0.2	48	|	90	-1	squared_l2
0.4321 %	0.56278 %	0.659622 %	0.7429564 %	|	0.8982 %	0.9966 %	0.97843 %	0.9987 %	0.99787 %	0.992254 %	478.6045551300049
800	0.2	48	|	110	-1	squared_l2
0.4322 %	0.56292 %	0.65997 %	0.7441442 %	|	0.8984 %	0.9969 %	0.97922 %	0.999 %	0.99878 %	0.994218 %	543.7605381011963
800	0.2	48	|	130	-1	squared_l2
0.4322 %	0.5629 %	0.660137 %	0.7448586 %	|	0.8986 %	0.997 %	0.97954 %	0.9992 %	0.99919 %	0.995369 %	609.574556350708
800	0.2	48	|	150	-1	squared_l2
0.4323 %	0.56285 %	0.660263 %	0.7452795 %	|	0.8987 %	0.9971 %	0.97968 %	0.9993 %	0.99938 %	0.99606 %	674.3004322052002
800	0.2	48	|	170	-1	squared_l2
0.4322 %	0.56287 %	0.660406 %	0.745552 %	|	0.8986 %	0.9973 %	0.97987 %	0.9995 %	0.99959 %	0.99656 %	731.0984134674072
800	0.2	48	|	200	-1	squared_l2
0.4323 %	0.56294 %	0.660464 %	0.7458135 %	|	0.8987 %	0.9975 %	0.98002 %	0.9997 %	0.99977 %	0.996999 %	823.4601020812988
800	0.2	48	|	220	-1	squared_l2
0.4323 %	0.56295 %	0.66049 %	0.7459185 %	|	0.8988 %	0.9976 %	0.98006 %	0.9998 %	0.99984 %	0.997169 %	886.0459327697754
800	0.2	48	|	250	-1	squared_l2
0.4323 %	0.56296 %	0.6605 %	0.7460376 %	|	0.8988 %	0.9976 %	0.98008 %	0.9998 %	0.99989 %	0.997344 %	974.3375778198242
800	0.2	48	|	310	-1	squared_l2
0.4323 %	0.56295 %	0.660525 %	0.7461603 %	|	0.8989 %	0.9977 %	0.98013 %	0.9999 %	0.99994 %	0.997557 %	1159.8541736602783
800	0.2	48	|	400	-1	squared_l2
0.4323 %	0.56299 %	0.660521 %	0.7462232 %	|	0.899 %	0.9978 %	0.98018 %	1.0 %	0.99999 %	0.997648 %	1453.911304473877
800	0.2	48	|	500	-1	squared_l2
0.4323 %	0.56299 %	0.660517 %	0.7462403 %	|	0.899 %	0.9978 %	0.98018 %	1.0 %	0.99999 %	0.997666 %	1804.302453994751
800	0.2	48	|	800	-1	squared_l2
0.4323 %	0.56299 %	0.660519 %	0.7462459 %	|	0.899 %	0.9978 %	0.98018 %	1.0 %	0.99999 %	0.997675 %	2785.541534423828
800	0.2	32	|	1	-1	squared_l2
0.1785 %	0.25523 %	0.292075 %	0.2418882 %	|	0.4086 %	0.492 %	0.43251 %	0.4982 %	0.4485 %	0.372404 %	98.04248809814453
800	0.2	32	|	2	-1	squared_l2
0.211 %	0.31006 %	0.373173 %	0.3629467 %	|	0.523 %	0.659 %	0.58434 %	0.671 %	0.61922 %	0.533285 %	117.5222396850586
800	0.2	32	|	4	-1	squared_l2
0.2331 %	0.34541 %	0.43028 %	0.4691748 %	|	0.6013 %	0.7919 %	0.70821 %	0.8121 %	0.77153 %	0.690178 %	137.12286949157715
800	0.2	32	|	8	-1	squared_l2
0.2387 %	0.36209 %	0.462951 %	0.5408896 %	|	0.6469 %	0.8826 %	0.78847 %	0.91 %	0.88157 %	0.813606 %	158.71739387512207
800	0.2	32	|	16	-1	squared_l2
0.2431 %	0.36999 %	0.47782 %	0.5787482 %	|	0.6667 %	0.9267 %	0.8305 %	0.9621 %	0.94688 %	0.89071 %	193.44186782836914
800	0.2	32	|	25	-1	squared_l2
0.2439 %	0.37158 %	0.481986 %	0.5910491 %	|	0.6732 %	0.9411 %	0.84389 %	0.9797 %	0.96988 %	0.920003 %	230.95130920410156
800	0.2	32	|	30	-1	squared_l2
0.2444 %	0.37196 %	0.482937 %	0.5941837 %	|	0.6758 %	0.9467 %	0.84763 %	0.986 %	0.97694 %	0.928267 %	249.6969699859619
800	0.2	32	|	35	-1	squared_l2
0.2446 %	0.3721 %	0.483516 %	0.5962157 %	|	0.6766 %	0.9488 %	0.85 %	0.9889 %	0.9815 %	0.933853 %	261.54637336730957
800	0.2	32	|	40	-1	squared_l2
0.2441 %	0.37219 %	0.483815 %	0.5976842 %	|	0.6761 %	0.9506 %	0.85153 %	0.9912 %	0.98462 %	0.937856 %	278.5627841949463
800	0.2	32	|	45	-1	squared_l2
0.2445 %	0.37224 %	0.484029 %	0.5986791 %	|	0.6773 %	0.9527 %	0.85261 %	0.9935 %	0.98693 %	0.940856 %	294.1596508026123
800	0.2	32	|	50	-1	squared_l2
0.2445 %	0.37228 %	0.48421 %	0.5993684 %	|	0.6774 %	0.9535 %	0.8534 %	0.9944 %	0.98866 %	0.943181 %	304.66175079345703
800	0.2	32	|	55	-1	squared_l2
0.2447 %	0.37234 %	0.48431 %	0.59989 %	|	0.6774 %	0.955 %	0.85417 %	0.9959 %	0.99004 %	0.944861 %	319.7317123413086
800	0.2	32	|	60	-1	squared_l2
0.245 %	0.3723 %	0.484386 %	0.6002649 %	|	0.6777 %	0.9556 %	0.85446 %	0.9964 %	0.99105 %	0.946215 %	336.8844985961914
