Program: faissGPU Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.4049 %	0.47397 %	0.532724 %	0.6012252 %	|	0.8074 %	0.9719 %	0.89591 %	0.9977 %	0.9925 %	0.946038 %	2230.879783630371
500	20	256	|	320	-1	dot_product
0.4048 %	0.47407 %	0.532921 %	0.6016682 %	|	0.8079 %	0.9726 %	0.89652 %	0.9985 %	0.99374 %	0.947323 %	2687.3226165771484
500	20	256	|	384	-1	dot_product
0.4048 %	0.47409 %	0.532968 %	0.6018493 %	|	0.8079 %	0.9728 %	0.89676 %	0.9989 %	0.99423 %	0.947829 %	3364.936590194702
500	20	256	|	448	-1	dot_product
0.4049 %	0.47411 %	0.532999 %	0.6019144 %	|	0.808 %	0.973 %	0.89687 %	0.9992 %	0.99452 %	0.948037 %	3717.6051139831543
500	25	256	|	1	-1	dot_product
0.3099 %	0.35589 %	0.360534 %	0.3064188 %	|	0.4987 %	0.5259 %	0.48944 %	0.5263 %	0.49347 %	0.434561 %	491.2991523742676
500	25	256	|	16	-1	dot_product
0.4766 %	0.54287 %	0.587789 %	0.6119036 %	|	0.8365 %	0.9082 %	0.87164 %	0.9108 %	0.89199 %	0.852597 %	680.3247928619385
500	25	256	|	32	-1	dot_product
0.4883 %	0.55597 %	0.605614 %	0.6440196 %	|	0.8666 %	0.9464 %	0.91107 %	0.9498 %	0.93698 %	0.906373 %	748.5740184783936
500	25	256	|	64	-1	dot_product
0.4946 %	0.56361 %	0.616298 %	0.6645009 %	|	0.8839 %	0.9688 %	0.9367 %	0.9725 %	0.96785 %	0.944959 %	972.2962379455566
500	25	256	|	128	-1	dot_product
0.4988 %	0.56737 %	0.621959 %	0.6762764 %	|	0.8955 %	0.9857 %	0.95214 %	0.99 %	0.98756 %	0.969655 %	1400.414228439331
500	25	256	|	256	-1	dot_product
0.5001 %	0.56933 %	0.624468 %	0.6815987 %	|	0.9009 %	0.9936 %	0.95935 %	0.9985 %	0.99727 %	0.981836 %	2635.6945037841797
500	25	256	|	320	-1	dot_product
0.5001 %	0.56965 %	0.624825 %	0.6823242 %	|	0.9016 %	0.9942 %	0.96025 %	0.9993 %	0.99861 %	0.983647 %	2971.8589782714844
500	25	256	|	384	-1	dot_product
0.5 %	0.56976 %	0.624963 %	0.682618 %	|	0.9017 %	0.9945 %	0.96068 %	0.9997 %	0.99918 %	0.984414 %	3715.0087356567383
500	25	256	|	448	-1	dot_product
0.5 %	0.56982 %	0.62502 %	0.6827363 %	|	0.9019 %	0.9948 %	0.9609 %	1.0 %	0.99948 %	0.984736 %	4076.2202739715576
500	50	256	|	1	-1	dot_product
0.4575 %	0.4645 %	0.423851 %	0.3269886 %	|	0.5261 %	0.5263 %	0.49348 %	0.5263 %	0.49348 %	0.434791 %	504.2417049407959
500	50	256	|	16	-1	dot_product
0.7572 %	0.79067 %	0.794888 %	0.7515602 %	|	0.9105 %	0.9108 %	0.89205 %	0.9108 %	0.89206 %	0.856395 %	746.5536594390869
500	50	256	|	32	-1	dot_product
0.7841 %	0.82029 %	0.835026 %	0.816181 %	|	0.9494 %	0.9498 %	0.93708 %	0.9498 %	0.93709 %	0.912674 %	860.407829284668
500	50	256	|	64	-1	dot_product
0.7996 %	0.83857 %	0.860732 %	0.861404 %	|	0.972 %	0.9725 %	0.96807 %	0.9725 %	0.96808 %	0.954322 %	1177.1259307861328
500	50	256	|	128	-1	dot_product
0.8114 %	0.8481 %	0.874987 %	0.8881469 %	|	0.9891 %	0.99 %	0.98788 %	0.99 %	0.98789 %	0.982026 %	1731.384038925171
500	50	256	|	256	-1	dot_product
0.8169 %	0.85241 %	0.881188 %	0.9002223 %	|	0.9976 %	0.9985 %	0.99767 %	0.9985 %	0.9977 %	0.996274 %	3178.5295009613037
500	50	256	|	320	-1	dot_product
0.8175 %	0.853 %	0.882055 %	0.901933 %	|	0.9984 %	0.9993 %	0.99903 %	0.9993 %	0.99906 %	0.998504 %	4169.433832168579
500	50	256	|	384	-1	dot_product
0.8178 %	0.85323 %	0.882398 %	0.9027103 %	|	0.9988 %	0.9997 %	0.99961 %	0.9997 %	0.99964 %	0.999469 %	4594.803810119629
500	50	256	|	448	-1	dot_product
0.8181 %	0.85331 %	0.882554 %	0.9030321 %	|	0.9991 %	1.0 %	0.99992 %	1.0 %	0.99995 %	0.9999 %	5016.301870346069
400	20	256	|	1	-1	dot_product
0.2612 %	0.31324 %	0.33416 %	0.3029922 %	|	0.4708 %	0.5249 %	0.48619 %	0.528 %	0.50058 %	0.443631 %	406.6927433013916
400	20	256	|	16	-1	dot_product
0.3891 %	0.45814 %	0.511397 %	0.5572873 %	|	0.7674 %	0.9018 %	0.83731 %	0.9164 %	0.90045 %	0.847925 %	608.3908081054688
400	20	256	|	32	-1	dot_product
0.3977 %	0.46629 %	0.523112 %	0.5797997 %	|	0.7893 %	0.9363 %	0.86708 %	0.9551 %	0.94305 %	0.894006 %	662.412166595459
400	20	256	|	64	-1	dot_product
0.4025 %	0.47062 %	0.529848 %	0.593202 %	|	0.8029 %	0.9581 %	0.88554 %	0.9798 %	0.97121 %	0.924687 %	845.8631038665771
400	20	256	|	128	-1	dot_product
0.4045 %	0.4727 %	0.533067 %	0.6000349 %	|	0.8093 %	0.9695 %	0.89506 %	0.9931 %	0.98744 %	0.942027 %	1134.7546577453613
400	20	256	|	256	-1	dot_product
0.4057 %	0.47341 %	0.534165 %	0.6025655 %	|	0.8118 %	0.9739 %	0.8987 %	0.9988 %	0.99419 %	0.948859 %	2021.679401397705
400	20	256	|	320	-1	dot_product
0.4057 %	0.47345 %	0.534218 %	0.6027731 %	|	0.8121 %	0.9743 %	0.89898 %	0.9995 %	0.99478 %	0.949458 %	2493.4918880462646
400	20	256	|	384	-1	dot_product
0.4057 %	0.47346 %	0.534237 %	0.6028191 %	|	0.8121 %	0.9743 %	0.89901 %	0.9996 %	0.99494 %	0.949598 %	2945.296049118042
400	25	256	|	1	-1	dot_product
0.313 %	0.36034 %	0.366823 %	0.316245 %	|	0.5011 %	0.5277 %	0.49665 %	0.5279 %	0.50067 %	0.44499 %	410.5231761932373
400	25	256	|	16	-1	dot_product
0.4875 %	0.54571 %	0.591969 %	0.6193723 %	|	0.8422 %	0.915 %	0.88134 %	0.9164 %	0.90173 %	0.863737 %	622.4508285522461
400	25	256	|	32	-1	dot_product
0.5007 %	0.55825 %	0.608834 %	0.6501062 %	|	0.8711 %	0.9529 %	0.91895 %	0.9551 %	0.94511 %	0.916323 %	707.3862552642822
400	25	256	|	64	-1	dot_product
0.5079 %	0.56478 %	0.618698 %	0.6689975 %	|	0.89 %	0.9764 %	0.94296 %	0.9799 %	0.97425 %	0.953247 %	923.6700534820557
400	25	256	|	128	-1	dot_product
0.5112 %	0.56828 %	0.623745 %	0.6789889 %	|	0.8988 %	0.9893 %	0.95599 %	0.9933 %	0.99129 %	0.975037 %	1286.7555618286133
400	25	256	|	256	-1	dot_product
0.5124 %	0.56976 %	0.625474 %	0.6828686 %	|	0.9026 %	0.9949 %	0.96139 %	0.999 %	0.99851 %	0.984173 %	2294.4064140319824
400	25	256	|	320	-1	dot_product
0.5125 %	0.56985 %	0.625648 %	0.6832274 %	|	0.9031 %	0.9955 %	0.96189 %	0.9996 %	0.99913 %	0.98505 %	2870.3322410583496
400	25	256	|	384	-1	dot_product
0.5125 %	0.56985 %	0.625695 %	0.6833164 %	|	0.9031 %	0.9956 %	0.96197 %	0.9998 %	0.99935 %	0.985303 %	3329.1051387786865
400	50	256	|	1	-1	dot_product
0.4553 %	0.46996 %	0.432971 %	0.3379244 %	|	0.5277 %	0.528 %	0.50068 %	0.528 %	0.50068 %	0.445214 %	429.61978912353516
400	50	256	|	16	-1	dot_product
0.762 %	0.79771 %	0.803036 %	0.7657148 %	|	0.9157 %	0.9165 %	0.90185 %	0.9165 %	0.90186 %	0.867546 %	686.1057281494141
400	50	256	|	32	-1	dot_product
0.7882 %	0.82621 %	0.841897 %	0.8288604 %	|	0.954 %	0.9552 %	0.94525 %	0.9552 %	0.94526 %	0.922897 %	828.7744522094727
400	50	256	|	64	-1	dot_product
0.8047 %	0.84263 %	0.865978 %	0.8711103 %	|	0.9788 %	0.98 %	0.9746 %	0.98 %	0.97461 %	0.963037 %	1150.6240367889404
400	50	256	|	128	-1	dot_product
0.8141 %	0.85133 %	0.878122 %	0.8938559 %	|	0.9922 %	0.9934 %	0.99171 %	0.9934 %	0.99173 %	0.987597 %	1641.650915145874
400	50	256	|	256	-1	dot_product
0.8177 %	0.85433 %	0.882692 %	0.902767 %	|	0.9979 %	0.9991 %	0.99907 %	0.9991 %	0.99911 %	0.998487 %	2913.3143424987793
400	50	256	|	320	-1	dot_product
0.8181 %	0.85457 %	0.883115 %	0.9036507 %	|	0.9986 %	0.9998 %	0.99971 %	0.9998 %	0.99975 %	0.999618 %	3796.546697616577
400	50	256	|	384	-1	dot_product
0.8182 %	0.85459 %	0.883254 %	0.9039191 %	|	0.9988 %	1.0 %	0.99994 %	1.0 %	0.99998 %	0.999976 %	4182.3248863220215
250	10	256	|	1	-1	dot_product
0.142 %	0.19022 %	0.238585 %	0.269707 %	|	0.349 %	0.5089 %	0.41798 %	0.5592 %	0.52626 %	0.448273 %	338.7432098388672
250	10	256	|	16	-1	dot_product
0.1814 %	0.2367 %	0.302851 %	0.3869506 %	|	0.4683 %	0.7601 %	0.58699 %	0.9038 %	0.85047 %	0.703556 %	571.936845779419
250	10	256	|	32	-1	dot_product
0.1824 %	0.23786 %	0.304845 %	0.3926149 %	|	0.4725 %	0.771 %	0.59329 %	0.9292 %	0.87369 %	0.718308 %	716.3736820220947
250	10	256	|	64	-1	dot_product
0.1833 %	0.23844 %	0.305713 %	0.3952341 %	|	0.4753 %	0.7777 %	0.5965 %	0.9448 %	0.88544 %	0.725654 %	891.4353847503662
250	10	256	|	128	-1	dot_product
0.1834 %	0.23862 %	0.306004 %	0.39609 %	|	0.4757 %	0.78 %	0.59758 %	0.9507 %	0.88974 %	0.728176 %	1228.0640602111816
250	25	256	|	1	-1	dot_product
0.3247 %	0.37714 %	0.388173 %	0.3467344 %	|	0.529 %	0.5623 %	0.53039 %	0.5629 %	0.53575 %	0.4818 %	346.5385437011719
250	25	256	|	16	-1	dot_product
0.4869 %	0.54868 %	0.597244 %	0.6320297 %	|	0.8486 %	0.9274 %	0.89453 %	0.9301 %	0.91759 %	0.885451 %	633.6250305175781
250	25	256	|	32	-1	dot_product
0.4993 %	0.55962 %	0.612076 %	0.6588829 %	|	0.8732 %	0.9607 %	0.92936 %	0.9646 %	0.95841 %	0.934648 %	801.1648654937744
250	25	256	|	64	-1	dot_product
0.5059 %	0.56586 %	0.620017 %	0.6743153 %	|	0.89 %	0.9827 %	0.95105 %	0.9874 %	0.98501 %	0.966981 %	1073.6985206604004
250	25	256	|	128	-1	dot_product
0.5092 %	0.5684 %	0.623458 %	0.6811853 %	|	0.8977 %	0.993 %	0.96066 %	0.9983 %	0.99747 %	0.982743 %	1545.8853244781494
250	50	256	|	1	-1	dot_product
0.482 %	0.49946 %	0.466471 %	0.3754355 %	|	0.5626 %	0.5629 %	0.53575 %	0.5629 %	0.53575 %	0.482147 %	368.715763092041
250	50	256	|	16	-1	dot_product
0.7669 %	0.80717 %	0.81922 %	0.792357 %	|	0.9295 %	0.9301 %	0.91766 %	0.9301 %	0.91766 %	0.890186 %	736.4075183868408
250	50	256	|	32	-1	dot_product
0.792 %	0.83233 %	0.853694 %	0.8503312 %	|	0.964 %	0.9646 %	0.95861 %	0.9646 %	0.95861 %	0.942573 %	977.2636890411377
250	50	256	|	64	-1	dot_product
0.8068 %	0.84648 %	0.87295 %	0.8852265 %	|	0.9868 %	0.9874 %	0.98526 %	0.9874 %	0.98526 %	0.978149 %	1382.1544647216797
250	50	256	|	128	-1	dot_product
0.8147 %	0.85257 %	0.88105 %	0.9006294 %	|	0.9974 %	0.9982 %	0.9978 %	0.9983 %	0.99781 %	0.996209 %	2019.495964050293
