Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
800	0.4	64	|	1	-1	squared_l2
0.3027 %	0.33386 %	0.298567 %	0.2037255 %	|	0.4595 %	0.4701 %	0.40418 %	0.4702 %	0.40488 %	0.318907 %	100.67963600158691
800	0.4	64	|	2	-1	squared_l2
0.3829 %	0.43717 %	0.420338 %	0.3247044 %	|	0.6174 %	0.6371 %	0.56927 %	0.6372 %	0.57064 %	0.471573 %	126.40047073364258
800	0.4	64	|	4	-1	squared_l2
0.4529 %	0.51656 %	0.527668 %	0.4616342 %	|	0.7625 %	0.7922 %	0.72562 %	0.7924 %	0.72822 %	0.633117 %	154.1156768798828
800	0.4	64	|	8	-1	squared_l2
0.4878 %	0.56789 %	0.60518 %	0.5872454 %	|	0.8548 %	0.8991 %	0.85186 %	0.8994 %	0.85663 %	0.781301 %	182.39784240722656
800	0.4	64	|	16	-1	squared_l2
0.5046 %	0.5946 %	0.650983 %	0.6767579 %	|	0.9091 %	0.9645 %	0.93375 %	0.965 %	0.94169 %	0.896185 %	231.21213912963867
800	0.4	64	|	25	-1	squared_l2
0.5083 %	0.60276 %	0.666076 %	0.7116031 %	|	0.9236 %	0.9837 %	0.96318 %	0.9842 %	0.97277 %	0.944695 %	277.6491641998291
800	0.4	64	|	30	-1	squared_l2
0.509 %	0.60428 %	0.670185 %	0.7215167 %	|	0.9265 %	0.9885 %	0.97082 %	0.989 %	0.98096 %	0.959325 %	302.01244354248047
800	0.4	64	|	35	-1	squared_l2
0.5086 %	0.60512 %	0.672664 %	0.7281459 %	|	0.9273 %	0.9906 %	0.97559 %	0.9911 %	0.9861 %	0.969075 %	326.31421089172363
800	0.4	64	|	40	-1	squared_l2
0.5095 %	0.60588 %	0.674383 %	0.7328398 %	|	0.9295 %	0.9931 %	0.97885 %	0.9937 %	0.98981 %	0.976158 %	349.5316505432129
800	0.4	64	|	45	-1	squared_l2
0.51 %	0.60617 %	0.675521 %	0.736184 %	|	0.9306 %	0.9947 %	0.98102 %	0.9953 %	0.99228 %	0.981247 %	374.2706775665283
800	0.4	64	|	50	-1	squared_l2
0.5106 %	0.60658 %	0.676435 %	0.7387083 %	|	0.9317 %	0.9959 %	0.98283 %	0.9967 %	0.99433 %	0.98512 %	395.11632919311523
800	0.4	64	|	55	-1	squared_l2
0.5105 %	0.60685 %	0.677024 %	0.7405564 %	|	0.9322 %	0.9966 %	0.98405 %	0.9974 %	0.99564 %	0.987975 %	420.25041580200195
800	0.4	64	|	60	-1	squared_l2
0.5108 %	0.60693 %	0.677475 %	0.741976 %	|	0.9324 %	0.9969 %	0.98484 %	0.9977 %	0.99651 %	0.990104 %	444.07153129577637
800	0.4	64	|	65	-1	squared_l2
0.5105 %	0.60715 %	0.677736 %	0.7430641 %	|	0.9328 %	0.9976 %	0.98561 %	0.9984 %	0.9974 %	0.991742 %	464.20955657958984
800	0.4	64	|	75	-1	squared_l2
0.5108 %	0.60713 %	0.678081 %	0.7445571 %	|	0.9331 %	0.9984 %	0.98641 %	0.9992 %	0.99829 %	0.994055 %	511.6429328918457
800	0.4	64	|	90	-1	squared_l2
0.5105 %	0.60723 %	0.67837 %	0.7457921 %	|	0.9334 %	0.9988 %	0.98715 %	0.9996 %	0.99919 %	0.996014 %	572.2079277038574
800	0.4	64	|	110	-1	squared_l2
0.5106 %	0.60731 %	0.678508 %	0.7465674 %	|	0.9336 %	0.9991 %	0.98756 %	0.9999 %	0.99966 %	0.99721 %	659.616231918335
800	0.4	64	|	130	-1	squared_l2
0.5106 %	0.6073 %	0.678564 %	0.7468735 %	|	0.9337 %	0.9992 %	0.98776 %	1.0 %	0.9999 %	0.997726 %	748.7406730651855
800	0.4	64	|	150	-1	squared_l2
0.5106 %	0.60731 %	0.678569 %	0.7470064 %	|	0.9337 %	0.9992 %	0.98779 %	1.0 %	0.99996 %	0.997965 %	835.6218338012695
800	0.4	64	|	170	-1	squared_l2
0.5105 %	0.60734 %	0.678561 %	0.7470486 %	|	0.9337 %	0.9992 %	0.9878 %	1.0 %	0.99999 %	0.998072 %	929.572343826294
800	0.4	64	|	200	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470727 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998139 %	1057.0096969604492
800	0.4	64	|	220	-1	squared_l2
0.5105 %	0.60734 %	0.678554 %	0.7470782 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998159 %	1148.9558219909668
800	0.4	64	|	250	-1	squared_l2
0.5105 %	0.60734 %	0.678558 %	0.7470766 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998174 %	1289.5915508270264
800	0.4	64	|	310	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470721 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998178 %	1585.019826889038
800	0.4	64	|	400	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470714 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2042.2396659851074
800	0.4	64	|	500	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.747071 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2413.4812355041504
800	0.4	64	|	800	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470712 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	3504.958152770996
800	0.4	32	|	1	-1	squared_l2
0.2133 %	0.26043 %	0.26623 %	0.2024609 %	|	0.4183 %	0.4726 %	0.39716 %	0.4753 %	0.40661 %	0.319807 %	96.2986946105957
800	0.4	32	|	2	-1	squared_l2
0.2584 %	0.32208 %	0.352655 %	0.3146034 %	|	0.54 %	0.6328 %	0.54921 %	0.6396 %	0.57184 %	0.471419 %	122.65324592590332
800	0.4	32	|	4	-1	squared_l2
0.2903 %	0.36529 %	0.419432 %	0.4258855 %	|	0.6387 %	0.777 %	0.68402 %	0.7898 %	0.7276 %	0.630263 %	144.70505714416504
800	0.4	32	|	8	-1	squared_l2
0.3031 %	0.39137 %	0.462961 %	0.511489 %	|	0.6983 %	0.877 %	0.78381 %	0.8955 %	0.85598 %	0.772443 %	172.06692695617676
800	0.4	32	|	16	-1	squared_l2
0.3104 %	0.40216 %	0.485183 %	0.5643381 %	|	0.7276 %	0.9376 %	0.8416 %	0.963 %	0.9397 %	0.875131 %	203.3977508544922
800	0.4	32	|	25	-1	squared_l2
0.3113 %	0.40479 %	0.491577 %	0.5826207 %	|	0.734 %	0.9541 %	0.85953 %	0.9828 %	0.97043 %	0.914979 %	232.7418327331543
800	0.4	32	|	30	-1	squared_l2
0.3117 %	0.40559 %	0.493058 %	0.5873756 %	|	0.7365 %	0.9589 %	0.86399 %	0.9885 %	0.9787 %	0.926141 %	252.63261795043945
800	0.4	32	|	35	-1	squared_l2
0.3117 %	0.40568 %	0.493672 %	0.5902771 %	|	0.7373 %	0.9615 %	0.86598 %	0.9916 %	0.98337 %	0.933064 %	263.08441162109375
800	0.4	32	|	40	-1	squared_l2
0.312 %	0.40562 %	0.493966 %	0.5922209 %	|	0.738 %	0.9633 %	0.86749 %	0.9938 %	0.98663 %	0.937981 %	273.59700202941895
800	0.4	32	|	45	-1	squared_l2
0.3119 %	0.40539 %	0.494196 %	0.5935253 %	|	0.7373 %	0.9644 %	0.86863 %	0.995 %	0.98904 %	0.941455 %	292.7124500274658
800	0.4	32	|	50	-1	squared_l2
0.3117 %	0.40531 %	0.494354 %	0.5944263 %	|	0.7376 %	0.9651 %	0.86944 %	0.9961 %	0.99085 %	0.943882 %	304.23521995544434
800	0.4	32	|	55	-1	squared_l2
0.3118 %	0.40525 %	0.494359 %	0.5949955 %	|	0.7377 %	0.9657 %	0.86964 %	0.9967 %	0.99186 %	0.94545 %	313.3382797241211
800	0.4	32	|	60	-1	squared_l2
0.3118 %	0.40517 %	0.494403 %	0.5953931 %	|	0.738 %	0.9661 %	0.86995 %	0.9973 %	0.99285 %	0.946726 %	327.6054859161377
800	0.4	32	|	65	-1	squared_l2
0.3115 %	0.40517 %	0.494334 %	0.5956291 %	|	0.7378 %	0.9664 %	0.87013 %	0.9978 %	0.99352 %	0.947603 %	336.8661403656006
800	0.4	32	|	75	-1	squared_l2
0.3115 %	0.4051 %	0.494282 %	0.5959014 %	|	0.7378 %	0.9668 %	0.87019 %	0.9985 %	0.99422 %	0.94871 %	360.7814311981201
800	0.4	32	|	90	-1	squared_l2
0.3116 %	0.40514 %	0.49416 %	0.5959676 %	|	0.7379 %	0.9668 %	0.87035 %	0.9986 %	0.99489 %	0.949545 %	402.89807319641113
800	0.4	32	|	110	-1	squared_l2
0.3114 %	0.405 %	0.494046 %	0.5958927 %	|	0.7377 %	0.9672 %	0.87029 %	0.999 %	0.99527 %	0.949986 %	435.81366539001465
800	0.4	32	|	130	-1	squared_l2
0.3113 %	0.40505 %	0.493935 %	0.5957262 %	|	0.7377 %	0.9674 %	0.87033 %	0.9992 %	0.99544 %	0.950066 %	482.647180557251
800	0.4	32	|	150	-1	squared_l2
0.3113 %	0.40503 %	0.493871 %	0.5955863 %	|	0.7376 %	0.9674 %	0.87031 %	0.9992 %	0.99548 %	0.950062 %	519.4427967071533
800	0.4	32	|	170	-1	squared_l2
0.3112 %	0.40501 %	0.493839 %	0.5954903 %	|	0.7376 %	0.9674 %	0.87029 %	0.9992 %	0.9955 %	0.95005 %	561.2132549285889
800	0.4	32	|	200	-1	squared_l2
0.3112 %	0.40499 %	0.493812 %	0.5953962 %	|	0.7375 %	0.9674 %	0.87027 %	0.9992 %	0.99547 %	0.950004 %	621.8714714050293
800	0.4	32	|	220	-1	squared_l2
0.3112 %	0.405 %	0.493808 %	0.5953584 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99548 %	0.949979 %	662.8823280334473
800	0.4	32	|	250	-1	squared_l2
0.3112 %	0.40498 %	0.493793 %	0.5953283 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99547 %	0.949962 %	720.7260131835938
800	0.4	32	|	310	-1	squared_l2
0.3112 %	0.40498 %	0.493787 %	0.5953057 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	849.8642444610596
800	0.4	32	|	400	-1	squared_l2
0.3112 %	0.40498 %	0.493787 %	0.5953023 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1066.0178661346436
800	0.4	32	|	500	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953021 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1246.0618019104004
800	0.4	32	|	800	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.595302 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1825.4647254943848
800	0.4	16	|	1	-1	squared_l2
0.1264 %	0.17574 %	0.217839 %	0.1981549 %	|	0.3141 %	0.4495 %	0.36171 %	0.4733 %	0.40552 %	0.317798 %	97.76496887207031
800	0.4	16	|	2	-1	squared_l2
0.1441 %	0.20602 %	0.269971 %	0.2952713 %	|	0.3859 %	0.5912 %	0.47653 %	0.641 %	0.57017 %	0.465506 %	118.98422241210938
800	0.4	16	|	4	-1	squared_l2
0.1582 %	0.22323 %	0.305134 %	0.3738892 %	|	0.4313 %	0.7083 %	0.56347 %	0.7894 %	0.72224 %	0.608298 %	142.8515911102295
800	0.4	16	|	8	-1	squared_l2
0.1614 %	0.23133 %	0.323274 %	0.4243385 %	|	0.4519 %	0.7747 %	0.61535 %	0.8911 %	0.84009 %	0.719246 %	164.53886032104492
800	0.4	16	|	16	-1	squared_l2
0.1602 %	0.2318 %	0.330373 %	0.4496034 %	|	0.4574 %	0.8086 %	0.63918 %	0.9529 %	0.91209 %	0.785554 %	196.20609283447266
800	0.4	16	|	25	-1	squared_l2
0.1586 %	0.23074 %	0.330602 %	0.455634 %	|	0.4563 %	0.8137 %	0.64247 %	0.968 %	0.93451 %	0.804861 %	217.76509284973145
800	0.4	16	|	30	-1	squared_l2
0.1578 %	0.2303 %	0.33012 %	0.4565205 %	|	0.4564 %	0.815 %	0.64236 %	0.9722 %	0.93906 %	0.808931 %	228.11293601989746
800	0.4	16	|	35	-1	squared_l2
0.1576 %	0.22992 %	0.329577 %	0.456665 %	|	0.4556 %	0.8137 %	0.64189 %	0.9745 %	0.94177 %	0.810861 %	237.8377914428711
800	0.4	16	|	40	-1	squared_l2
0.1576 %	0.22945 %	0.329018 %	0.4565486 %	|	0.4551 %	0.8142 %	0.6414 %	0.9752 %	0.94314 %	0.811876 %	252.3331642150879
800	0.4	16	|	45	-1	squared_l2
0.1576 %	0.22898 %	0.328672 %	0.4563153 %	|	0.4547 %	0.8139 %	0.64113 %	0.9756 %	0.94442 %	0.812368 %	260.73718070983887
800	0.4	16	|	50	-1	squared_l2
0.1577 %	0.22877 %	0.32835 %	0.4560063 %	|	0.4543 %	0.8136 %	0.64073 %	0.9764 %	0.9452 %	0.812557 %	270.18141746520996
800	0.4	16	|	55	-1	squared_l2
0.1573 %	0.22858 %	0.328117 %	0.4556717 %	|	0.4542 %	0.8133 %	0.64016 %	0.9766 %	0.94548 %	0.812534 %	278.55396270751953
800	0.4	16	|	60	-1	squared_l2
0.1574 %	0.2285 %	0.327834 %	0.4552844 %	|	0.454 %	0.8125 %	0.63998 %	0.9768 %	0.94563 %	0.812166 %	286.8514060974121
800	0.4	16	|	65	-1	squared_l2
0.1574 %	0.22845 %	0.327568 %	0.4548456 %	|	0.4541 %	0.8128 %	0.63966 %	0.9777 %	0.94579 %	0.811787 %	294.142484664917
800	0.4	16	|	75	-1	squared_l2
0.1572 %	0.22842 %	0.327302 %	0.4541792 %	|	0.4541 %	0.8127 %	0.63918 %	0.9784 %	0.94587 %	0.811247 %	310.5893135070801
800	0.4	16	|	90	-1	squared_l2
0.1571 %	0.22822 %	0.326864 %	0.4533352 %	|	0.4536 %	0.8122 %	0.6386 %	0.9782 %	0.94567 %	0.810399 %	335.18385887145996
800	0.4	16	|	110	-1	squared_l2
0.157 %	0.22809 %	0.326547 %	0.452554 %	|	0.4536 %	0.8121 %	0.63805 %	0.978 %	0.94531 %	0.809498 %	366.80054664611816
800	0.4	16	|	130	-1	squared_l2
0.157 %	0.228 %	0.32634 %	0.4519789 %	|	0.4535 %	0.8119 %	0.63782 %	0.978 %	0.94513 %	0.808895 %	389.2676830291748
800	0.4	16	|	150	-1	squared_l2
0.1569 %	0.22796 %	0.326186 %	0.4516118 %	|	0.4534 %	0.8117 %	0.6377 %	0.978 %	0.94495 %	0.808495 %	414.686918258667
800	0.4	16	|	170	-1	squared_l2
0.1569 %	0.22792 %	0.326117 %	0.4513549 %	|	0.4533 %	0.8119 %	0.63758 %	0.9779 %	0.94481 %	0.80825 %	448.8489627838135
800	0.4	16	|	200	-1	squared_l2
0.1569 %	0.22791 %	0.326056 %	0.4511364 %	|	0.4532 %	0.8117 %	0.63758 %	0.9779 %	0.9447 %	0.808017 %	483.8695526123047
800	0.4	16	|	220	-1	squared_l2
0.1569 %	0.22791 %	0.326044 %	0.4510572 %	|	0.4532 %	0.8117 %	0.63759 %	0.9779 %	0.94462 %	0.80792 %	503.4761428833008
800	0.4	16	|	250	-1	squared_l2
0.1569 %	0.22791 %	0.326028 %	0.4509854 %	|	0.4532 %	0.8117 %	0.63757 %	0.9779 %	0.9446 %	0.807843 %	540.6715869903564
800	0.4	16	|	310	-1	squared_l2
0.1569 %	0.22791 %	0.326022 %	0.4509347 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94457 %	0.8078 %	615.2524948120117
800	0.4	16	|	400	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509264 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807793 %	719.8877334594727
800	0.4	16	|	500	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509264 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94457 %	0.807792 %	824.9194622039795
800	0.4	16	|	800	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509264 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.80779 %	1147.4909782409668
800	0.55	128	|	1	-1	squared_l2
0.4047 %	0.38902 %	0.316432 %	0.2050506 %	|	0.4748 %	0.4753 %	0.40662 %	0.4753 %	0.40662 %	0.319969 %	102.69618034362793
800	0.55	128	|	2	-1	squared_l2
0.5281 %	0.53399 %	0.46261 %	0.3289066 %	|	0.639 %	0.6396 %	0.57194 %	0.6396 %	0.57194 %	0.472154 %	137.35485076904297
800	0.55	128	|	4	-1	squared_l2
0.6397 %	0.66124 %	0.611282 %	0.4790811 %	|	0.7889 %	0.7898 %	0.72786 %	0.7898 %	0.72786 %	0.63333 %	170.35651206970215
800	0.55	128	|	8	-1	squared_l2
0.7082 %	0.75397 %	0.736862 %	0.6373223 %	|	0.8946 %	0.8956 %	0.85681 %	0.8956 %	0.85681 %	0.782029 %	219.1026210784912
800	0.55	128	|	16	-1	squared_l2
0.7512 %	0.8054 %	0.819196 %	0.7745094 %	|	0.962 %	0.9631 %	0.94137 %	0.9631 %	0.94137 %	0.896854 %	308.99500846862793
800	0.55	128	|	25	-1	squared_l2
0.7629 %	0.82182 %	0.847979 %	0.8359254 %	|	0.9818 %	0.9831 %	0.97279 %	0.9831 %	0.97279 %	0.945661 %	406.3243865966797
800	0.55	128	|	30	-1	squared_l2
0.7659 %	0.82592 %	0.855929 %	0.8543312 %	|	0.9875 %	0.9889 %	0.98133 %	0.9889 %	0.98133 %	0.960484 %	452.9390335083008
800	0.55	128	|	35	-1	squared_l2
0.7682 %	0.8281 %	0.86085 %	0.866754 %	|	0.9906 %	0.992 %	0.98632 %	0.992 %	0.98632 %	0.97024 %	501.7378330230713
800	0.55	128	|	40	-1	squared_l2
0.7696 %	0.8297 %	0.864357 %	0.875547 %	|	0.9929 %	0.9943 %	0.98981 %	0.9943 %	0.98981 %	0.977337 %	560.1859092712402
800	0.55	128	|	45	-1	squared_l2
0.7706 %	0.83079 %	0.86672 %	0.8820455 %	|	0.9943 %	0.9957 %	0.99242 %	0.9957 %	0.99242 %	0.982572 %	611.8922233581543
800	0.55	128	|	50	-1	squared_l2
0.7708 %	0.83182 %	0.868435 %	0.8867906 %	|	0.9954 %	0.9968 %	0.99446 %	0.9968 %	0.99446 %	0.986533 %	656.5721035003662
800	0.55	128	|	55	-1	squared_l2
0.7712 %	0.83231 %	0.869644 %	0.8903977 %	|	0.9961 %	0.9975 %	0.99573 %	0.9975 %	0.99573 %	0.989329 %	713.2110595703125
800	0.55	128	|	60	-1	squared_l2
0.7715 %	0.83287 %	0.870621 %	0.893198 %	|	0.9967 %	0.9981 %	0.99682 %	0.9981 %	0.99682 %	0.991571 %	763.4856700897217
800	0.55	128	|	65	-1	squared_l2
0.7718 %	0.83314 %	0.871352 %	0.8953737 %	|	0.9971 %	0.9986 %	0.99752 %	0.9986 %	0.99752 %	0.993267 %	815.4420852661133
800	0.55	128	|	75	-1	squared_l2
0.7724 %	0.83358 %	0.872294 %	0.8984164 %	|	0.9978 %	0.9993 %	0.99839 %	0.9993 %	0.99839 %	0.995648 %	920.3505516052246
800	0.55	128	|	90	-1	squared_l2
0.7725 %	0.83388 %	0.873095 %	0.901069 %	|	0.9979 %	0.9994 %	0.99915 %	0.9994 %	0.99915 %	0.997648 %	1069.281816482544
800	0.55	128	|	110	-1	squared_l2
0.7727 %	0.83407 %	0.873575 %	0.9028616 %	|	0.9983 %	0.9998 %	0.99967 %	0.9998 %	0.99967 %	0.998937 %	1268.730640411377
800	0.55	128	|	130	-1	squared_l2
0.7728 %	0.83417 %	0.873762 %	0.9036936 %	|	0.9985 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.999492 %	1465.2025699615479
800	0.55	128	|	150	-1	squared_l2
0.7728 %	0.83418 %	0.873882 %	0.9041086 %	|	0.9985 %	1.0 %	0.99996 %	1.0 %	0.99996 %	0.999753 %	1671.2665557861328
800	0.55	128	|	170	-1	squared_l2
0.7728 %	0.8342 %	0.873921 %	0.90433 %	|	0.9985 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999878 %	1868.889570236206
800	0.55	128	|	200	-1	squared_l2
0.7728 %	0.8342 %	0.873951 %	0.9044696 %	|	0.9985 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999956 %	2170.3741550445557
800	0.55	128	|	220	-1	squared_l2
0.7728 %	0.83421 %	0.873961 %	0.9045076 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999979 %	2376.8908977508545
800	0.55	128	|	250	-1	squared_l2
0.7728 %	0.83421 %	0.873966 %	0.9045333 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	2690.011978149414
800	0.55	128	|	310	-1	squared_l2
0.7728 %	0.83421 %	0.873973 %	0.9045451 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	3327.31032371521
800	0.55	128	|	400	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045469 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4259.475469589233
800	0.55	128	|	500	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045473 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5091.898202896118
800	0.55	128	|	800	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045476 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	7969.177484512329
800	0.55	64	|	1	-1	squared_l2
0.3065 %	0.33493 %	0.299647 %	0.2042108 %	|	0.4648 %	0.4752 %	0.40593 %	0.4753 %	0.40662 %	0.319965 %	99.97200965881348
800	0.55	64	|	2	-1	squared_l2
0.3859 %	0.43808 %	0.420961 %	0.3246151 %	|	0.6204 %	0.6395 %	0.57061 %	0.6396 %	0.57194 %	0.472138 %	126.33061408996582
800	0.55	64	|	4	-1	squared_l2
0.4502 %	0.51629 %	0.527993 %	0.4616935 %	|	0.7596 %	0.7896 %	0.7253 %	0.7898 %	0.72786 %	0.633263 %	154.56581115722656
800	0.55	64	|	8	-1	squared_l2
0.4845 %	0.56779 %	0.605591 %	0.58728 %	|	0.8514 %	0.8953 %	0.85197 %	0.8956 %	0.85681 %	0.781837 %	182.9090118408203
800	0.55	64	|	16	-1	squared_l2
0.5035 %	0.59413 %	0.651099 %	0.6767894 %	|	0.9074 %	0.9626 %	0.93348 %	0.9631 %	0.94137 %	0.896379 %	237.26963996887207
800	0.55	64	|	25	-1	squared_l2
0.5078 %	0.60211 %	0.666151 %	0.7115854 %	|	0.9218 %	0.9826 %	0.96323 %	0.9831 %	0.97279 %	0.944875 %	278.3479690551758
800	0.55	64	|	30	-1	squared_l2
0.5093 %	0.60412 %	0.670272 %	0.7216198 %	|	0.926 %	0.9883 %	0.97121 %	0.9889 %	0.98133 %	0.959563 %	302.54459381103516
800	0.55	64	|	35	-1	squared_l2
0.5094 %	0.60505 %	0.672754 %	0.7282181 %	|	0.9282 %	0.9914 %	0.97568 %	0.992 %	0.98632 %	0.969193 %	330.6443691253662
800	0.55	64	|	40	-1	squared_l2
0.51 %	0.60579 %	0.674427 %	0.7328394 %	|	0.9301 %	0.9937 %	0.9788 %	0.9943 %	0.98981 %	0.976178 %	351.64451599121094
800	0.55	64	|	45	-1	squared_l2
0.5104 %	0.6062 %	0.675601 %	0.7362412 %	|	0.9311 %	0.9951 %	0.98122 %	0.9957 %	0.99242 %	0.981305 %	372.52306938171387
800	0.55	64	|	50	-1	squared_l2
0.5108 %	0.60675 %	0.676418 %	0.7387049 %	|	0.9319 %	0.9961 %	0.98294 %	0.9968 %	0.99446 %	0.985187 %	397.3867893218994
800	0.55	64	|	55	-1	squared_l2
0.5107 %	0.60682 %	0.677027 %	0.7405789 %	|	0.9323 %	0.9967 %	0.9841 %	0.9975 %	0.99573 %	0.987921 %	419.35110092163086
800	0.55	64	|	60	-1	squared_l2
0.5107 %	0.607 %	0.677416 %	0.7419964 %	|	0.9328 %	0.9973 %	0.98512 %	0.9981 %	0.99682 %	0.990108 %	439.7273063659668
800	0.55	64	|	65	-1	squared_l2
0.5106 %	0.60711 %	0.677725 %	0.7430888 %	|	0.9329 %	0.9978 %	0.98571 %	0.9986 %	0.99752 %	0.991752 %	462.5897407531738
800	0.55	64	|	75	-1	squared_l2
0.5107 %	0.60717 %	0.67812 %	0.7445809 %	|	0.9333 %	0.9985 %	0.98645 %	0.9993 %	0.99839 %	0.994043 %	510.3440284729004
800	0.55	64	|	90	-1	squared_l2
0.5105 %	0.6072 %	0.678393 %	0.7457889 %	|	0.9332 %	0.9986 %	0.98716 %	0.9994 %	0.99915 %	0.995976 %	574.3465423583984
800	0.55	64	|	110	-1	squared_l2
0.5106 %	0.60728 %	0.678518 %	0.7465504 %	|	0.9335 %	0.999 %	0.98756 %	0.9998 %	0.99967 %	0.997195 %	659.4617366790771
800	0.55	64	|	130	-1	squared_l2
0.5106 %	0.60733 %	0.678583 %	0.7468742 %	|	0.9337 %	0.9992 %	0.98775 %	1.0 %	0.9999 %	0.997715 %	749.4359016418457
800	0.55	64	|	150	-1	squared_l2
0.5106 %	0.60732 %	0.678581 %	0.7469963 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	0.99996 %	0.99796 %	832.9074382781982
800	0.55	64	|	170	-1	squared_l2
0.5105 %	0.60734 %	0.678574 %	0.7470483 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	0.99999 %	0.998075 %	928.8945198059082
800	0.55	64	|	200	-1	squared_l2
0.5105 %	0.60733 %	0.678561 %	0.7470721 %	|	0.9337 %	0.9992 %	0.9878 %	1.0 %	0.99999 %	0.998145 %	1062.4568462371826
800	0.55	64	|	220	-1	squared_l2
0.5105 %	0.60734 %	0.678561 %	0.7470777 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998167 %	1150.4769325256348
800	0.55	64	|	250	-1	squared_l2
0.5105 %	0.60734 %	0.678558 %	0.7470768 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998175 %	1286.409616470337
800	0.55	64	|	310	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470721 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998179 %	1582.2169780731201
800	0.55	64	|	400	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470715 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2070.5041885375977
800	0.55	64	|	500	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470713 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2425.3928661346436
800	0.55	64	|	800	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470715 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	3664.867401123047
800	0.55	32	|	1	-1	squared_l2
0.2149 %	0.26033 %	0.265304 %	0.2019547 %	|	0.4182 %	0.4719 %	0.39662 %	0.4745 %	0.40596 %	0.318812 %	98.55055809020996
800	0.55	32	|	2	-1	squared_l2
0.2613 %	0.32182 %	0.352363 %	0.3150664 %	|	0.5396 %	0.6338 %	0.5498 %	0.6405 %	0.57227 %	0.471301 %	120.84603309631348
800	0.55	32	|	4	-1	squared_l2
