Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.3714 %	0.50747 %	0.592144 %	0.6674057 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.989462 %	126179.59523200989
800	32	16	|	448	-1	squared_l2
0.3714 %	0.50747 %	0.592144 %	0.6674124 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.989473 %	148357.44309425354
800	32	16	|	512	-1	squared_l2
0.3714 %	0.50747 %	0.592144 %	0.6674143 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.989476 %	169872.6408481598
800	32	16	|	576	-1	squared_l2
0.3714 %	0.50747 %	0.592144 %	0.6674147 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.98948 %	193618.53098869324
800	32	16	|	640	-1	squared_l2
0.3714 %	0.50747 %	0.592144 %	0.6674148 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.989481 %	218689.54157829285
800	32	16	|	704	-1	squared_l2
0.3714 %	0.50747 %	0.592144 %	0.6674152 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.989483 %	248120.71442604065
800	32	16	|	768	-1	squared_l2
0.3714 %	0.50747 %	0.592144 %	0.6674152 %	|	0.8563 %	0.9951 %	0.95949 %	0.9999 %	0.99987 %	0.989483 %	271344.6204662323
800	48	16	|	1	-1	squared_l2
0.3352 %	0.3844 %	0.358614 %	0.2600523 %	|	0.4983 %	0.5047 %	0.46099 %	0.5047 %	0.46138 %	0.384779 %	1088.0343914031982
800	48	16	|	16	-1	squared_l2
0.5292 %	0.64479 %	0.702777 %	0.7226926 %	|	0.9328 %	0.963 %	0.94804 %	0.963 %	0.94969 %	0.915182 %	9876.258134841919
800	48	16	|	32	-1	squared_l2
0.5357 %	0.65385 %	0.719608 %	0.760381 %	|	0.9553 %	0.9882 %	0.97931 %	0.9882 %	0.98149 %	0.964428 %	18195.592403411865
800	48	16	|	64	-1	squared_l2
0.5374 %	0.65699 %	0.726156 %	0.7771053 %	|	0.9626 %	0.9971 %	0.99211 %	0.9971 %	0.9948 %	0.98822 %	34057.35158920288
800	48	16	|	128	-1	squared_l2
0.538 %	0.65777 %	0.728191 %	0.7831145 %	|	0.964 %	0.999 %	0.99612 %	0.999 %	0.99895 %	0.997068 %	65395.46227455139
800	48	16	|	256	-1	squared_l2
0.5381 %	0.65789 %	0.728551 %	0.784781 %	|	0.9645 %	0.9999 %	0.99705 %	0.9999 %	0.99995 %	0.9994 %	123303.59864234924
800	48	16	|	320	-1	squared_l2
0.5381 %	0.6579 %	0.728573 %	0.7849444 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999592 %	152683.73250961304
800	48	16	|	384	-1	squared_l2
0.5381 %	0.6579 %	0.728581 %	0.7850127 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999677 %	184620.7242012024
800	48	16	|	448	-1	squared_l2
0.5381 %	0.6579 %	0.728584 %	0.7850412 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999703 %	209020.3242301941
800	48	16	|	512	-1	squared_l2
0.5381 %	0.6579 %	0.728586 %	0.7850558 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999722 %	244200.92058181763
800	48	16	|	576	-1	squared_l2
0.5381 %	0.6579 %	0.728586 %	0.7850606 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999729 %	273112.9779815674
800	48	16	|	640	-1	squared_l2
0.5381 %	0.6579 %	0.728587 %	0.7850634 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999732 %	305916.2349700928
800	48	16	|	704	-1	squared_l2
0.5381 %	0.6579 %	0.728587 %	0.7850642 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999736 %	339809.85856056213
800	48	16	|	768	-1	squared_l2
0.5381 %	0.6579 %	0.728587 %	0.7850648 %	|	0.9646 %	1.0 %	0.9971 %	1.0 %	1.0 %	0.999736 %	380838.7334346771
800	96	16	|	1	-1	squared_l2
0.4544 %	0.44558 %	0.380975 %	0.2619475 %	|	0.5047 %	0.5047 %	0.46138 %	0.5047 %	0.46138 %	0.384779 %	1720.9267616271973
800	96	16	|	16	-1	squared_l2
0.8072 %	0.84926 %	0.8601 %	0.8156038 %	|	0.9628 %	0.963 %	0.94969 %	0.963 %	0.94969 %	0.915206 %	18779.6471118927
800	96	16	|	32	-1	squared_l2
0.824 %	0.86745 %	0.891887 %	0.8824602 %	|	0.9879 %	0.9882 %	0.98149 %	0.9882 %	0.98149 %	0.964482 %	34957.30113983154
800	96	16	|	64	-1	squared_l2
0.83 %	0.87409 %	0.904424 %	0.913979 %	|	0.9968 %	0.9971 %	0.9948 %	0.9971 %	0.9948 %	0.988343 %	66304.48842048645
800	96	16	|	128	-1	squared_l2
0.8316 %	0.87579 %	0.908262 %	0.9253596 %	|	0.9987 %	0.999 %	0.99895 %	0.999 %	0.99895 %	0.997265 %	126357.13768005371
800	96	16	|	256	-1	squared_l2
0.8321 %	0.87617 %	0.909119 %	0.9285821 %	|	0.9996 %	0.9999 %	0.99995 %	0.9999 %	0.99995 %	0.999643 %	237784.64603424072
800	96	16	|	320	-1	squared_l2
0.8322 %	0.87617 %	0.909201 %	0.9289181 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999847 %	293836.54975891113
800	96	16	|	384	-1	squared_l2
0.8322 %	0.87615 %	0.909231 %	0.9290758 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99994 %	348285.61544418335
800	96	16	|	448	-1	squared_l2
0.8322 %	0.87615 %	0.909238 %	0.9291462 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999966 %	407388.80586624146
800	96	16	|	512	-1	squared_l2
0.8322 %	0.87615 %	0.909249 %	0.9291838 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999985 %	468641.5159702301
800	96	16	|	576	-1	squared_l2
0.8322 %	0.87615 %	0.909252 %	0.9292012 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	529617.3739433289
800	96	16	|	640	-1	squared_l2
0.8322 %	0.87615 %	0.909253 %	0.9292095 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	597287.9297733307
800	96	16	|	704	-1	squared_l2
0.8322 %	0.87615 %	0.909254 %	0.929212 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	663889.0249729156
800	96	16	|	768	-1	squared_l2
0.8322 %	0.87615 %	0.909254 %	0.929213 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	740609.4315052032
800	12	64	|	1	-1	squared_l2
0.1673 %	0.24239 %	0.277391 %	0.2490858 %	|	0.4033 %	0.4942 %	0.43598 %	0.5036 %	0.45979 %	0.382371 %	579.6270370483398
800	12	64	|	16	-1	squared_l2
0.2139 %	0.33256 %	0.427635 %	0.51455 %	|	0.6211 %	0.9132 %	0.79086 %	0.9615 %	0.94504 %	0.87103 %	3509.185791015625
800	12	64	|	32	-1	squared_l2
0.2139 %	0.33398 %	0.431073 %	0.5254864 %	|	0.6256 %	0.9269 %	0.8018 %	0.9861 %	0.97448 %	0.901784 %	6183.545112609863
800	12	64	|	64	-1	squared_l2
0.2142 %	0.33412 %	0.431844 %	0.5290674 %	|	0.6265 %	0.9313 %	0.80452 %	0.9947 %	0.98555 %	0.912823 %	11371.1097240448
800	12	64	|	128	-1	squared_l2
0.2143 %	0.33412 %	0.431974 %	0.5298619 %	|	0.6265 %	0.9319 %	0.80497 %	0.9965 %	0.98845 %	0.91547 %	21288.1338596344
800	12	64	|	256	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299615 %	|	0.6265 %	0.932 %	0.80499 %	0.997 %	0.98882 %	0.915793 %	40547.68967628479
800	12	64	|	320	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299642 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915803 %	50154.98900413513
800	12	64	|	384	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299659 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915811 %	59244.23956871033
800	12	64	|	448	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.529966 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915811 %	70194.29326057434
800	12	64	|	512	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299665 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915812 %	78005.48052787781
800	12	64	|	576	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299665 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915812 %	90544.43049430847
800	12	64	|	640	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299665 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915812 %	101594.4573879242
800	12	64	|	704	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299665 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915812 %	112964.0121459961
800	12	64	|	768	-1	squared_l2
0.2143 %	0.33412 %	0.431982 %	0.5299665 %	|	0.6265 %	0.932 %	0.80499 %	0.9969 %	0.98881 %	0.915812 %	125865.549325943
800	24	64	|	1	-1	squared_l2
0.2845 %	0.35108 %	0.343727 %	0.2588324 %	|	0.4876 %	0.5045 %	0.46009 %	0.5047 %	0.46138 %	0.384772 %	812.5457763671875
800	24	64	|	16	-1	squared_l2
0.4355 %	0.55737 %	0.631588 %	0.6734939 %	|	0.886 %	0.9622 %	0.93812 %	0.963 %	0.94969 %	0.914595 %	6392.144680023193
800	24	64	|	32	-1	squared_l2
0.4395 %	0.56384 %	0.643822 %	0.7025836 %	|	0.9031 %	0.9868 %	0.9666 %	0.9882 %	0.98149 %	0.96306 %	11603.500843048096
800	24	64	|	64	-1	squared_l2
0.4413 %	0.56573 %	0.648225 %	0.7149908 %	|	0.9087 %	0.9954 %	0.97762 %	0.9971 %	0.9948 %	0.985984 %	21766.644954681396
800	24	64	|	128	-1	squared_l2
0.4415 %	0.56616 %	0.649447 %	0.7192113 %	|	0.9099 %	0.9973 %	0.98084 %	0.999 %	0.99895 %	0.994241 %	40922.70112037659
800	24	64	|	256	-1	squared_l2
0.4416 %	0.56622 %	0.649648 %	0.7202626 %	|	0.9101 %	0.9981 %	0.98156 %	0.9999 %	0.99995 %	0.996277 %	77748.55709075928
800	24	64	|	320	-1	squared_l2
0.4416 %	0.56622 %	0.649659 %	0.7203478 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.996432 %	96691.99466705322
800	24	64	|	384	-1	squared_l2
0.4416 %	0.56622 %	0.649664 %	0.7203809 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.996511 %	115015.66553115845
800	24	64	|	448	-1	squared_l2
0.4416 %	0.56622 %	0.649665 %	0.7203946 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.996526 %	133545.61734199524
800	24	64	|	512	-1	squared_l2
0.4416 %	0.56622 %	0.649665 %	0.7204023 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.996539 %	152631.31141662598
800	24	64	|	576	-1	squared_l2
0.4416 %	0.56622 %	0.649665 %	0.7204045 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.996544 %	174920.82166671753
800	24	64	|	640	-1	squared_l2
0.4416 %	0.56622 %	0.649665 %	0.7204055 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.996547 %	196414.52288627625
800	24	64	|	704	-1	squared_l2
0.4416 %	0.56622 %	0.649665 %	0.7204059 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.99655 %	222983.63995552063
800	24	64	|	768	-1	squared_l2
0.4416 %	0.56622 %	0.649665 %	0.7204059 %	|	0.9101 %	0.9982 %	0.98157 %	1.0 %	1.0 %	0.99655 %	249923.7139225006
800	32	64	|	1	-1	squared_l2
0.3418 %	0.39036 %	0.361601 %	0.260361 %	|	0.4993 %	0.5046 %	0.46119 %	0.5047 %	0.46138 %	0.384779 %	980.8166027069092
800	32	64	|	16	-1	squared_l2
0.5483 %	0.65913 %	0.715823 %	0.7329235 %	|	0.9401 %	0.9629 %	0.94887 %	0.963 %	0.94969 %	0.915195 %	8765.375137329102
800	32	64	|	32	-1	squared_l2
0.5551 %	0.66849 %	0.733348 %	0.7725333 %	|	0.9628 %	0.9881 %	0.98029 %	0.9882 %	0.98149 %	0.964453 %	16080.1362991333
800	32	64	|	64	-1	squared_l2
0.5563 %	0.67161 %	0.740206 %	0.7900995 %	|	0.97 %	0.997 %	0.99329 %	0.9971 %	0.9948 %	0.988268 %	30354.935884475708
800	32	64	|	128	-1	squared_l2
0.5573 %	0.67243 %	0.742343 %	0.7964515 %	|	0.9717 %	0.9989 %	0.99729 %	0.999 %	0.99895 %	0.997155 %	57643.290996551514
800	32	64	|	256	-1	squared_l2
0.5574 %	0.67264 %	0.742779 %	0.7982111 %	|	0.9724 %	0.9998 %	0.99821 %	0.9999 %	0.99995 %	0.999508 %	109867.79880523682
800	32	64	|	320	-1	squared_l2
0.5575 %	0.67265 %	0.742813 %	0.7983876 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999708 %	135307.1835041046
800	32	64	|	384	-1	squared_l2
0.5575 %	0.67265 %	0.74283 %	0.7984574 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.9998 %	160666.20540618896
800	32	64	|	448	-1	squared_l2
0.5575 %	0.67265 %	0.742828 %	0.7984908 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999825 %	189232.53417015076
800	32	64	|	512	-1	squared_l2
0.5575 %	0.67265 %	0.742829 %	0.7985084 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999843 %	214319.8368549347
800	32	64	|	576	-1	squared_l2
0.5575 %	0.67265 %	0.74283 %	0.7985147 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.99985 %	250656.11219406128
800	32	64	|	640	-1	squared_l2
0.5575 %	0.67265 %	0.74283 %	0.798518 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999853 %	282201.4970779419
800	32	64	|	704	-1	squared_l2
0.5575 %	0.67265 %	0.742831 %	0.798519 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999858 %	311246.1709976196
800	32	64	|	768	-1	squared_l2
0.5575 %	0.67265 %	0.742831 %	0.7985195 %	|	0.9725 %	0.9999 %	0.99826 %	1.0 %	1.0 %	0.999858 %	340106.90808296204
800	48	64	|	1	-1	squared_l2
0.414 %	0.43195 %	0.376761 %	0.2615512 %	|	0.5043 %	0.5047 %	0.46138 %	0.5047 %	0.46138 %	0.384779 %	1203.7696838378906
800	48	64	|	16	-1	squared_l2
0.7126 %	0.79158 %	0.818828 %	0.7950123 %	|	0.9615 %	0.963 %	0.94969 %	0.963 %	0.94969 %	0.915206 %	11743.144750595093
800	48	64	|	32	-1	squared_l2
0.7261 %	0.80686 %	0.845162 %	0.8524769 %	|	0.9867 %	0.9882 %	0.98149 %	0.9882 %	0.98149 %	0.964482 %	21680.642127990723
800	48	64	|	64	-1	squared_l2
0.7302 %	0.81206 %	0.855475 %	0.8787456 %	|	0.9954 %	0.9971 %	0.9948 %	0.9971 %	0.9948 %	0.988343 %	40347.05209732056
800	48	64	|	128	-1	squared_l2
0.7313 %	0.81349 %	0.85873 %	0.8883527 %	|	0.9971 %	0.999 %	0.99895 %	0.999 %	0.99895 %	0.997265 %	78870.58448791504
800	48	64	|	256	-1	squared_l2
0.7316 %	0.81378 %	0.859489 %	0.8911335 %	|	0.998 %	0.9999 %	0.99995 %	0.9999 %	0.99995 %	0.999643 %	147705.76333999634
800	48	64	|	320	-1	squared_l2
0.7317 %	0.81381 %	0.859552 %	0.8914264 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999847 %	182842.0650959015
800	48	64	|	384	-1	squared_l2
0.7317 %	0.81381 %	0.859571 %	0.8915548 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99994 %	215404.77085113525
800	48	64	|	448	-1	squared_l2
0.7317 %	0.81381 %	0.859575 %	0.8916158 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999966 %	251432.5156211853
800	48	64	|	512	-1	squared_l2
0.7317 %	0.81381 %	0.859578 %	0.891647 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999985 %	289095.7968235016
800	48	64	|	576	-1	squared_l2
0.7317 %	0.81381 %	0.859583 %	0.8916597 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	325942.9564476013
800	48	64	|	640	-1	squared_l2
0.7317 %	0.81381 %	0.859584 %	0.891667 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	365794.20495033264
800	48	64	|	704	-1	squared_l2
0.7317 %	0.81381 %	0.859586 %	0.8916687 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	407782.11426734924
800	48	64	|	768	-1	squared_l2
0.7317 %	0.81381 %	0.859586 %	0.8916693 %	|	0.9981 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	456018.168926239
800	96	64	|	1	-1	squared_l2
0.4884 %	0.45735 %	0.384056 %	0.2622738 %	|	0.5047 %	0.5047 %	0.46138 %	0.5047 %	0.46138 %	0.384779 %	2039.7627353668213
800	96	64	|	16	-1	squared_l2
0.9048 %	0.9131 %	0.900372 %	0.8324173 %	|	0.9629 %	0.963 %	0.94969 %	0.963 %	0.94969 %	0.915206 %	22835.770845413208
800	96	64	|	32	-1	squared_l2
0.9265 %	0.93737 %	0.941857 %	0.9109495 %	|	0.9881 %	0.9882 %	0.98149 %	0.9882 %	0.98149 %	0.964482 %	42331.748485565186
800	96	64	|	64	-1	squared_l2
0.9334 %	0.9462 %	0.958956 %	0.9521282 %	|	0.997 %	0.9971 %	0.9948 %	0.9971 %	0.9948 %	0.988343 %	79504.96673583984
800	96	64	|	128	-1	squared_l2
0.935 %	0.94883 %	0.964024 %	0.9678287 %	|	0.9989 %	0.999 %	0.99895 %	0.999 %	0.99895 %	0.997265 %	152585.4048728943
800	96	64	|	256	-1	squared_l2
0.9358 %	0.94941 %	0.965182 %	0.9719979 %	|	0.9998 %	0.9999 %	0.99995 %	0.9999 %	0.99995 %	0.999643 %	289841.0394191742
800	96	64	|	320	-1	squared_l2
0.9359 %	0.94941 %	0.965259 %	0.9724119 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999847 %	357828.64356040955
800	96	64	|	384	-1	squared_l2
0.9359 %	0.94941 %	0.965287 %	0.9725912 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99994 %	424885.2186203003
800	96	64	|	448	-1	squared_l2
0.9359 %	0.94941 %	0.965298 %	0.9726726 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999966 %	494702.2726535797
800	96	64	|	512	-1	squared_l2
0.9359 %	0.94941 %	0.965304 %	0.9727156 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999985 %	565750.2639293671
800	96	64	|	576	-1	squared_l2
0.9359 %	0.94941 %	0.965305 %	0.9727365 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	640985.4710102081
800	96	64	|	640	-1	squared_l2
0.9359 %	0.94941 %	0.965307 %	0.9727455 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	716565.4637813568
800	96	64	|	704	-1	squared_l2
0.9359 %	0.94941 %	0.965309 %	0.9727499 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	801378.4763813019
800	96	64	|	768	-1	squared_l2
0.9359 %	0.94941 %	0.965309 %	0.9727513 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	892350.45337677
800	12	256	|	1	-1	squared_l2
0.2202 %	0.29477 %	0.31393 %	0.2558131 %	|	0.4515 %	0.5029 %	0.45441 %	0.5047 %	0.46138 %	0.384701 %	509.37700271606445
800	12	256	|	16	-1	squared_l2
0.2996 %	0.43066 %	0.522984 %	0.5924869 %	|	0.7575 %	0.9526 %	0.88456 %	0.963 %	0.94952 %	0.904876 %	2406.4059257507324
800	12	256	|	32	-1	squared_l2
0.3019 %	0.43327 %	0.52971 %	0.6106409 %	|	0.7668 %	0.9748 %	0.90395 %	0.9882 %	0.98102 %	0.946954 %	4161.046743392944
800	12	256	|	64	-1	squared_l2
0.3025 %	0.43393 %	0.5318 %	0.6176047 %	|	0.7693 %	0.9819 %	0.91013 %	0.9971 %	0.99393 %	0.964873 %	7534.80076789856
800	12	256	|	128	-1	squared_l2
0.3025 %	0.43411 %	0.532232 %	0.6196138 %	|	0.7696 %	0.9836 %	0.91152 %	0.999 %	0.99789 %	0.970359 %	14115.34595489502
800	12	256	|	256	-1	squared_l2
0.3025 %	0.43412 %	0.532297 %	0.6199932 %	|	0.7696 %	0.984 %	0.91179 %	0.9998 %	0.99875 %	0.971396 %	26822.919607162476
800	12	256	|	320	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200133 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.97146 %	33512.39538192749
800	12	256	|	384	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200202 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.971486 %	39750.78749656677
800	12	256	|	448	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200224 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.971489 %	46374.43685531616
800	12	256	|	512	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200231 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.971492 %	53175.85015296936
800	12	256	|	576	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200232 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.971493 %	59331.706047058105
800	12	256	|	640	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200234 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.971494 %	66824.2826461792
800	12	256	|	704	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200234 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.971494 %	74378.8411617279
800	12	256	|	768	-1	squared_l2
0.3025 %	0.43412 %	0.532301 %	0.6200234 %	|	0.7696 %	0.9841 %	0.91181 %	0.9999 %	0.99879 %	0.971494 %	82496.66857719421
800	24	256	|	1	-1	squared_l2
0.3448 %	0.3941 %	0.363424 %	0.260544 %	|	0.5002 %	0.5047 %	0.46117 %	0.5047 %	0.46138 %	0.384779 %	583.8298797607422
800	24	256	|	16	-1	squared_l2
0.5569 %	0.67099 %	0.72497 %	0.7396095 %	|	0.9404 %	0.963 %	0.94907 %	0.963 %	0.94969 %	0.9152 %	3795.6793308258057
800	24	256	|	32	-1	squared_l2
0.5669 %	0.68062 %	0.743171 %	0.7805897 %	|	0.9632 %	0.9882 %	0.98059 %	0.9882 %	0.98149 %	0.964469 %	6756.155729293823
800	24	256	|	64	-1	squared_l2
0.5692 %	0.6838 %	0.750193 %	0.7987366 %	|	0.9709 %	0.9971 %	0.99358 %	0.9971 %	0.9948 %	0.988303 %	12518.033981323242
800	24	256	|	128	-1	squared_l2
0.5697 %	0.68471 %	0.752283 %	0.8052989 %	|	0.9728 %	0.999 %	0.99757 %	0.999 %	0.99895 %	0.997197 %	23730.465173721313
800	24	256	|	256	-1	squared_l2
0.5701 %	0.68483 %	0.752737 %	0.8071171 %	|	0.9736 %	0.9999 %	0.99848 %	0.9999 %	0.99995 %	0.999557 %	45236.0577583313
800	24	256	|	320	-1	squared_l2
0.5702 %	0.68483 %	0.752767 %	0.8072964 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999761 %	55773.531675338745
800	24	256	|	384	-1	squared_l2
0.5702 %	0.68482 %	0.752776 %	0.8073754 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999853 %	67526.84926986694
800	24	256	|	448	-1	squared_l2
0.5702 %	0.68482 %	0.752777 %	0.8074085 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999878 %	77964.65253829956
800	24	256	|	512	-1	squared_l2
0.5702 %	0.68482 %	0.752778 %	0.8074236 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999897 %	89682.03544616699
800	24	256	|	576	-1	squared_l2
0.5702 %	0.68482 %	0.752778 %	0.807429 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999904 %	101230.96895217896
800	24	256	|	640	-1	squared_l2
0.5702 %	0.68482 %	0.752779 %	0.8074321 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999907 %	113318.30430030823
800	24	256	|	704	-1	squared_l2
0.5702 %	0.68482 %	0.752781 %	0.807433 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999912 %	124675.94528198242
800	24	256	|	768	-1	squared_l2
0.5702 %	0.68482 %	0.752781 %	0.8074338 %	|	0.9737 %	1.0 %	0.99853 %	1.0 %	1.0 %	0.999912 %	139136.86180114746
800	32	256	|	1	-1	squared_l2
0.4011 %	0.42456 %	0.374601 %	0.2614155 %	|	0.504 %	0.5047 %	0.46137 %	0.5047 %	0.46138 %	0.384779 %	807.3492050170898
800	32	256	|	16	-1	squared_l2
0.6824 %	0.76538 %	0.799719 %	0.7848303 %	|	0.9603 %	0.963 %	0.94968 %	0.963 %	0.94969 %	0.915206 %	7121.994972229004
800	32	256	|	32	-1	squared_l2
0.6962 %	0.77869 %	0.824128 %	0.8383651 %	|	0.9849 %	0.9882 %	0.98148 %	0.9882 %	0.98149 %	0.964482 %	13325.936079025269
800	32	256	|	64	-1	squared_l2
0.6996 %	0.78382 %	0.833636 %	0.8626299 %	|	0.9936 %	0.9971 %	0.99478 %	0.9971 %	0.9948 %	0.988343 %	25389.67990875244
800	32	256	|	128	-1	squared_l2
0.7009 %	0.78506 %	0.836629 %	0.8715598 %	|	0.9955 %	0.999 %	0.99893 %	0.999 %	0.99895 %	0.997265 %	49152.097940444946
800	32	256	|	256	-1	squared_l2
0.7014 %	0.78532 %	0.837229 %	0.8741122 %	|	0.9963 %	0.9999 %	0.99993 %	0.9999 %	0.99995 %	0.999643 %	95565.59991836548
800	32	256	|	320	-1	squared_l2
0.7015 %	0.78534 %	0.837282 %	0.8743748 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999847 %	118390.35773277283
800	32	256	|	384	-1	squared_l2
0.7015 %	0.78534 %	0.837307 %	0.8744889 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.99994 %	141584.3493938446
800	32	256	|	448	-1	squared_l2
0.7015 %	0.78534 %	0.837311 %	0.8745442 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999966 %	165251.2698173523
800	32	256	|	512	-1	squared_l2
