Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
2000	64	256	|	1	-1	squared_l2
0.4055 %	0.35792 %	0.261995 %	0.1436747 %	|	0.4479 %	0.4479 %	0.3634 %	0.4479 %	0.3634 %	0.262489 %	672.4104881286621
2000	64	256	|	2	-1	squared_l2
0.5337 %	0.49627 %	0.390043 %	0.2377201 %	|	0.6012 %	0.6012 %	0.50973 %	0.6012 %	0.50973 %	0.391689 %	994.5070743560791
2000	64	256	|	4	-1	squared_l2
0.6486 %	0.62792 %	0.5315 %	0.3633891 %	|	0.7441 %	0.7441 %	0.65585 %	0.7441 %	0.65585 %	0.536891 %	1594.4912433624268
2000	64	256	|	8	-1	squared_l2
0.7298 %	0.73777 %	0.670479 %	0.5115599 %	|	0.8532 %	0.8532 %	0.78821 %	0.8532 %	0.78821 %	0.68421 %	2699.0976333618164
2000	64	256	|	16	-1	squared_l2
0.7809 %	0.81252 %	0.784683 %	0.6641576 %	|	0.9291 %	0.9292 %	0.88993 %	0.9292 %	0.88993 %	0.814806 %	4750.609397888184
2000	64	256	|	25	-1	squared_l2
0.8018 %	0.84216 %	0.836822 %	0.7532895 %	|	0.9601 %	0.9602 %	0.93583 %	0.9602 %	0.93583 %	0.881885 %	6968.135833740234
2000	64	256	|	30	-1	squared_l2
0.8082 %	0.85064 %	0.8525 %	0.7855448 %	|	0.9683 %	0.9684 %	0.95011 %	0.9684 %	0.95011 %	0.904322 %	8115.819931030273
2000	64	256	|	35	-1	squared_l2
0.8116 %	0.85645 %	0.863926 %	0.810296 %	|	0.9752 %	0.9753 %	0.96025 %	0.9753 %	0.96025 %	0.921435 %	9361.663818359375
2000	64	256	|	40	-1	squared_l2
0.8155 %	0.86049 %	0.872305 %	0.8295696 %	|	0.9809 %	0.981 %	0.96754 %	0.981 %	0.96754 %	0.934672 %	10475.297212600708
2000	64	256	|	45	-1	squared_l2
0.8183 %	0.86366 %	0.878643 %	0.844801 %	|	0.9858 %	0.9859 %	0.97361 %	0.9859 %	0.97361 %	0.944964 %	11677.562952041626
2000	64	256	|	50	-1	squared_l2
0.819 %	0.86613 %	0.883665 %	0.857282 %	|	0.9881 %	0.9882 %	0.97801 %	0.9882 %	0.97801 %	0.95346 %	12855.27753829956
2000	64	256	|	55	-1	squared_l2
0.8202 %	0.86794 %	0.887546 %	0.8673079 %	|	0.9896 %	0.9897 %	0.98152 %	0.9897 %	0.98152 %	0.960149 %	13930.996894836426
2000	64	256	|	60	-1	squared_l2
0.8227 %	0.86963 %	0.890597 %	0.8755703 %	|	0.9917 %	0.9918 %	0.98469 %	0.9918 %	0.98469 %	0.965677 %	15034.935235977173
2000	64	256	|	65	-1	squared_l2
0.8222 %	0.87044 %	0.893075 %	0.8825282 %	|	0.9927 %	0.9928 %	0.98694 %	0.9928 %	0.98694 %	0.970328 %	16222.907304763794
2000	64	256	|	75	-1	squared_l2
0.8243 %	0.87219 %	0.896741 %	0.8931737 %	|	0.9948 %	0.9949 %	0.99059 %	0.9949 %	0.99059 %	0.97757 %	18396.220922470093
2000	64	256	|	90	-1	squared_l2
0.8247 %	0.87396 %	0.900148 %	0.9039221 %	|	0.997 %	0.9971 %	0.9942 %	0.9971 %	0.9942 %	0.984657 %	21994.29178237915
2000	64	256	|	110	-1	squared_l2
0.8255 %	0.87485 %	0.902816 %	0.9125915 %	|	0.998 %	0.9981 %	0.99626 %	0.9981 %	0.99626 %	0.990384 %	26192.57140159607
2000	64	256	|	130	-1	squared_l2
0.8278 %	0.87565 %	0.904273 %	0.9177718 %	|	0.9987 %	0.9988 %	0.99785 %	0.9988 %	0.99785 %	0.993687 %	30341.83692932129
2000	64	256	|	150	-1	squared_l2
0.8272 %	0.87599 %	0.905123 %	0.9209975 %	|	0.9993 %	0.9994 %	0.99859 %	0.9994 %	0.99859 %	0.995736 %	34633.190631866455
2000	64	256	|	170	-1	squared_l2
0.8273 %	0.87621 %	0.905688 %	0.923083 %	|	0.9994 %	0.9995 %	0.99911 %	0.9995 %	0.99911 %	0.997051 %	39203.6612033844
2000	64	256	|	200	-1	squared_l2
0.8269 %	0.8764 %	0.906198 %	0.9250109 %	|	0.9997 %	0.9998 %	0.99948 %	0.9998 %	0.99948 %	0.998266 %	45053.157567977905
2000	64	256	|	220	-1	squared_l2
0.8267 %	0.87642 %	0.906432 %	0.925819 %	|	0.9999 %	1.0 %	0.99969 %	1.0 %	0.99969 %	0.998808 %	49427.1342754364
2000	64	256	|	250	-1	squared_l2
0.8271 %	0.87647 %	0.906605 %	0.9265884 %	|	0.9999 %	1.0 %	0.99983 %	1.0 %	0.99983 %	0.999284 %	55497.100830078125
2000	64	256	|	310	-1	squared_l2
0.827 %	0.87657 %	0.906784 %	0.9273671 %	|	0.9999 %	1.0 %	0.99993 %	1.0 %	0.99993 %	0.999727 %	67548.3729839325
2000	64	256	|	400	-1	squared_l2
0.8276 %	0.87658 %	0.906858 %	0.9277535 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999933 %	85708.08362960815
2000	64	256	|	500	-1	squared_l2
0.8273 %	0.87658 %	0.906877 %	0.9278675 %	|	0.9999 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999981 %	105573.13299179077
2000	64	256	|	800	-1	squared_l2
0.8272 %	0.87658 %	0.906881 %	0.9279016 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	164838.77778053284
2000	64	256	|	1000	-1	squared_l2
0.8272 %	0.87658 %	0.906881 %	0.9279027 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	205187.9448890686
2000	64	256	|	1250	-1	squared_l2
0.8272 %	0.87658 %	0.906881 %	0.927903 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	254724.46393966675
2000	64	256	|	1500	-1	squared_l2
0.8272 %	0.87658 %	0.906881 %	0.9279031 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	298394.5269584656
2000	64	256	|	1750	-1	squared_l2
0.8272 %	0.87658 %	0.906881 %	0.9279031 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	351583.5123062134
2000	64	256	|	1900	-1	squared_l2
0.8272 %	0.87658 %	0.906881 %	0.9279031 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	383534.22117233276
2000	64	256	|	2000	-1	squared_l2
0.8272 %	0.87658 %	0.906881 %	0.9279031 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	414738.28077316284
2000	128	256	|	1	-1	squared_l2
0.4335 %	0.36232 %	0.262439 %	0.1436764 %	|	0.4479 %	0.4479 %	0.3634 %	0.4479 %	0.3634 %	0.262489 %	913.3286476135254
2000	128	256	|	2	-1	squared_l2
0.5793 %	0.50711 %	0.391532 %	0.237754 %	|	0.6012 %	0.6012 %	0.50973 %	0.6012 %	0.50973 %	0.391689 %	1469.6838855743408
2000	128	256	|	4	-1	squared_l2
0.7123 %	0.65033 %	0.536243 %	0.3637406 %	|	0.7441 %	0.7441 %	0.65585 %	0.7441 %	0.65585 %	0.536891 %	2488.72971534729
2000	128	256	|	8	-1	squared_l2
0.8124 %	0.77748 %	0.682411 %	0.512931 %	|	0.8532 %	0.8532 %	0.78821 %	0.8532 %	0.78821 %	0.68421 %	4399.470090866089
2000	128	256	|	16	-1	squared_l2
0.8814 %	0.87145 %	0.810561 %	0.6690168 %	|	0.9292 %	0.9292 %	0.88993 %	0.9292 %	0.88993 %	0.814806 %	7994.444847106934
2000	128	256	|	25	-1	squared_l2
0.91 %	0.91197 %	0.87487 %	0.7633276 %	|	0.9602 %	0.9602 %	0.93583 %	0.9602 %	0.93583 %	0.881885 %	11850.972414016724
2000	128	256	|	30	-1	squared_l2
0.9176 %	0.92406 %	0.895855 %	0.7986746 %	|	0.9684 %	0.9684 %	0.95011 %	0.9684 %	0.95011 %	0.904322 %	14101.70841217041
2000	128	256	|	35	-1	squared_l2
0.9238 %	0.93251 %	0.911589 %	0.8266045 %	|	0.9753 %	0.9753 %	0.96025 %	0.9753 %	0.96025 %	0.921435 %	16034.901857376099
2000	128	256	|	40	-1	squared_l2
0.9293 %	0.93843 %	0.923505 %	0.8489547 %	|	0.981 %	0.981 %	0.96754 %	0.981 %	0.96754 %	0.934672 %	18076.289653778076
2000	128	256	|	45	-1	squared_l2
0.9323 %	0.94337 %	0.93258 %	0.8671908 %	|	0.9859 %	0.9859 %	0.97361 %	0.9859 %	0.97361 %	0.944964 %	20083.72449874878
2000	128	256	|	50	-1	squared_l2
0.935 %	0.94692 %	0.939926 %	0.882533 %	|	0.9882 %	0.9882 %	0.97801 %	0.9882 %	0.97801 %	0.95346 %	22193.596363067627
2000	128	256	|	55	-1	squared_l2
0.9365 %	0.9496 %	0.945569 %	0.8951921 %	|	0.9897 %	0.9897 %	0.98152 %	0.9897 %	0.98152 %	0.960149 %	24055.713891983032
2000	128	256	|	60	-1	squared_l2
0.9386 %	0.95236 %	0.950179 %	0.905914 %	|	0.9918 %	0.9918 %	0.98469 %	0.9918 %	0.98469 %	0.965677 %	26098.159790039062
2000	128	256	|	65	-1	squared_l2
0.9389 %	0.954 %	0.953972 %	0.9151182 %	|	0.9928 %	0.9928 %	0.98694 %	0.9928 %	0.98694 %	0.970328 %	28033.30707550049
2000	128	256	|	75	-1	squared_l2
0.9413 %	0.95682 %	0.959695 %	0.9297281 %	|	0.9949 %	0.9949 %	0.99059 %	0.9949 %	0.99059 %	0.97757 %	31961.976766586304
2000	128	256	|	90	-1	squared_l2
0.9426 %	0.95956 %	0.965017 %	0.9450502 %	|	0.9971 %	0.9971 %	0.9942 %	0.9971 %	0.9942 %	0.984657 %	37961.51924133301
2000	128	256	|	110	-1	squared_l2
0.9438 %	0.96094 %	0.969056 %	0.9579001 %	|	0.9981 %	0.9981 %	0.99626 %	0.9981 %	0.99626 %	0.990384 %	45538.8970375061
2000	128	256	|	130	-1	squared_l2
0.9432 %	0.96215 %	0.97124 %	0.965757 %	|	0.9988 %	0.9988 %	0.99785 %	0.9988 %	0.99785 %	0.993687 %	52850.52752494812
2000	128	256	|	150	-1	squared_l2
0.9449 %	0.96271 %	0.972501 %	0.9706622 %	|	0.9994 %	0.9994 %	0.99859 %	0.9994 %	0.99859 %	0.995736 %	60542.70911216736
2000	128	256	|	170	-1	squared_l2
0.944 %	0.96311 %	0.973332 %	0.9738612 %	|	0.9995 %	0.9995 %	0.99911 %	0.9995 %	0.99911 %	0.997051 %	68191.51425361633
2000	128	256	|	200	-1	squared_l2
0.944 %	0.96344 %	0.974048 %	0.9767647 %	|	0.9998 %	0.9998 %	0.99948 %	0.9998 %	0.99948 %	0.998266 %	79835.1571559906
2000	128	256	|	220	-1	squared_l2
0.9451 %	0.96351 %	0.974352 %	0.9779686 %	|	1.0 %	1.0 %	0.99969 %	1.0 %	0.99969 %	0.998808 %	86277.40406990051
2000	128	256	|	250	-1	squared_l2
0.9446 %	0.96358 %	0.974601 %	0.979089 %	|	1.0 %	1.0 %	0.99983 %	1.0 %	0.99983 %	0.999284 %	96063.405752182
2000	128	256	|	310	-1	squared_l2
0.9445 %	0.96372 %	0.974843 %	0.9801693 %	|	1.0 %	1.0 %	0.99993 %	1.0 %	0.99993 %	0.999727 %	117939.18251991272
2000	128	256	|	400	-1	squared_l2
0.9444 %	0.96377 %	0.974936 %	0.9806773 %	|	1.0 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999933 %	148421.4222431183
2000	128	256	|	500	-1	squared_l2
0.9445 %	0.96375 %	0.974964 %	0.9808112 %	|	1.0 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999981 %	185041.67318344116
2000	128	256	|	800	-1	squared_l2
0.9442 %	0.96375 %	0.974971 %	0.9808525 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	293941.21408462524
2000	128	256	|	1000	-1	squared_l2
0.9442 %	0.96375 %	0.974973 %	0.9808538 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	355297.8730201721
2000	128	256	|	1250	-1	squared_l2
0.9442 %	0.96375 %	0.974973 %	0.980854 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	429589.57982063293
2000	128	256	|	1500	-1	squared_l2
0.9442 %	0.96375 %	0.974973 %	0.980854 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	510071.551322937
2000	128	256	|	1750	-1	squared_l2
0.9442 %	0.96375 %	0.974973 %	0.980854 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	600877.3574829102
2000	128	256	|	1900	-1	squared_l2
0.9442 %	0.96375 %	0.974973 %	0.980854 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	662676.4140129089
2000	128	256	|	2000	-1	squared_l2
0.9442 %	0.96375 %	0.974973 %	0.980854 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	717439.4714832306
800	8	16	|	1	-1	squared_l2
0.1095 %	0.15863 %	0.203241 %	0.2010922 %	|	0.2951 %	0.4566 %	0.3605 %	0.4833 %	0.41709 %	0.327777 %	520.6224918365479
800	8	16	|	2	-1	squared_l2
0.1217 %	0.17655 %	0.240328 %	0.2791705 %	|	0.3415 %	0.5858 %	0.45167 %	0.654 %	0.57736 %	0.467559 %	696.0635185241699
800	8	16	|	4	-1	squared_l2
0.1272 %	0.18631 %	0.261717 %	0.3348686 %	|	0.3684 %	0.6723 %	0.51048 %	0.7936 %	0.72127 %	0.591676 %	953.7506103515625
800	8	16	|	8	-1	squared_l2
0.1281 %	0.19024 %	0.271996 %	0.3666315 %	|	0.3805 %	0.716 %	0.54034 %	0.8929 %	0.82543 %	0.674952 %	1460.9875679016113
800	8	16	|	16	-1	squared_l2
0.1286 %	0.19114 %	0.275449 %	0.3811575 %	|	0.3825 %	0.73 %	0.55077 %	0.9425 %	0.88095 %	0.716718 %	2373.440742492676
800	8	16	|	25	-1	squared_l2
0.1286 %	0.19126 %	0.276093 %	0.3846974 %	|	0.383 %	0.7323 %	0.55262 %	0.956 %	0.89546 %	0.727439 %	3307.7709674835205
800	8	16	|	30	-1	squared_l2
0.1283 %	0.19127 %	0.276188 %	0.3853913 %	|	0.3833 %	0.7326 %	0.55288 %	0.9601 %	0.89855 %	0.729586 %	3836.1449241638184
800	8	16	|	35	-1	squared_l2
0.1286 %	0.19127 %	0.276244 %	0.3857881 %	|	0.3833 %	0.733 %	0.55299 %	0.9616 %	0.90019 %	0.730789 %	4362.692594528198
800	8	16	|	40	-1	squared_l2
0.1281 %	0.19129 %	0.276285 %	0.3860105 %	|	0.3834 %	0.7333 %	0.55307 %	0.9625 %	0.90116 %	0.731472 %	4917.17267036438
800	8	16	|	45	-1	squared_l2
0.1279 %	0.1913 %	0.276293 %	0.3861466 %	|	0.3834 %	0.7333 %	0.5531 %	0.9629 %	0.90181 %	0.731881 %	5386.91782951355
800	8	16	|	50	-1	squared_l2
0.1284 %	0.1913 %	0.276299 %	0.3862315 %	|	0.3834 %	0.7332 %	0.55311 %	0.9632 %	0.90221 %	0.732153 %	5959.718942642212
800	8	16	|	55	-1	squared_l2
0.1282 %	0.1913 %	0.276307 %	0.3862867 %	|	0.3834 %	0.7333 %	0.55315 %	0.9633 %	0.90242 %	0.732309 %	6470.707416534424
800	8	16	|	60	-1	squared_l2
0.1284 %	0.1913 %	0.276309 %	0.3863224 %	|	0.3834 %	0.7333 %	0.55315 %	0.9634 %	0.90259 %	0.73242 %	6906.141996383667
800	8	16	|	65	-1	squared_l2
0.1282 %	0.1913 %	0.276309 %	0.3863418 %	|	0.3834 %	0.7333 %	0.55315 %	0.9633 %	0.90266 %	0.732482 %	7417.273998260498
800	8	16	|	75	-1	squared_l2
0.1281 %	0.19129 %	0.276308 %	0.3863668 %	|	0.3834 %	0.7333 %	0.55315 %	0.9633 %	0.90275 %	0.732543 %	8414.867162704468
800	8	16	|	90	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863796 %	|	0.3834 %	0.7333 %	0.55315 %	0.9633 %	0.90282 %	0.732579 %	9813.687324523926
800	8	16	|	110	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863867 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90285 %	0.732604 %	11700.543880462646
800	8	16	|	130	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.386389 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90285 %	0.732607 %	13768.625020980835
800	8	16	|	150	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863898 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90286 %	0.73261 %	15729.497194290161
800	8	16	|	170	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863896 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	18015.410661697388
800	8	16	|	200	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863897 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	20649.84631538391
800	8	16	|	220	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863897 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	22642.86208152771
800	8	16	|	250	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863897 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	25517.67349243164
800	8	16	|	310	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863897 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	31537.972927093506
800	8	16	|	400	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863897 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	40694.49472427368
800	8	16	|	500	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863897 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	49094.97404098511
800	8	16	|	800	-1	squared_l2
0.128 %	0.19129 %	0.276307 %	0.3863897 %	|	0.3834 %	0.7333 %	0.55316 %	0.9634 %	0.90287 %	0.732612 %	81515.4926776886
800	16	16	|	1	-1	squared_l2
0.1843 %	0.2322 %	0.250616 %	0.2074028 %	|	0.3955 %	0.4796 %	0.4017 %	0.4834 %	0.41735 %	0.32928 %	645.0493335723877
800	16	16	|	2	-1	squared_l2
0.2168 %	0.27548 %	0.316327 %	0.3067747 %	|	0.4979 %	0.6433 %	0.53884 %	0.6544 %	0.57939 %	0.478539 %	891.3650512695312
800	16	16	|	4	-1	squared_l2
0.2355 %	0.3016 %	0.361972 %	0.3939891 %	|	0.5617 %	0.7722 %	0.64958 %	0.7958 %	0.7317 %	0.631469 %	1419.1622734069824
800	16	16	|	8	-1	squared_l2
0.2431 %	0.31601 %	0.387802 %	0.4534539 %	|	0.6006 %	0.8576 %	0.721 %	0.9015 %	0.8547 %	0.758505 %	2340.038061141968
800	16	16	|	16	-1	squared_l2
0.2461 %	0.32066 %	0.399381 %	0.4865523 %	|	0.613 %	0.8985 %	0.75661 %	0.9611 %	0.93469 %	0.841448 %	3999.3884563446045
800	16	16	|	25	-1	squared_l2
0.247 %	0.32189 %	0.402337 %	0.4969485 %	|	0.6161 %	0.9099 %	0.7664 %	0.9819 %	0.96315 %	0.870289 %	5753.856182098389
800	16	16	|	30	-1	squared_l2
0.2472 %	0.32209 %	0.402916 %	0.4993803 %	|	0.6169 %	0.9131 %	0.76813 %	0.9881 %	0.97016 %	0.87709 %	6768.006086349487
800	16	16	|	35	-1	squared_l2
0.2477 %	0.32223 %	0.403241 %	0.5009071 %	|	0.6173 %	0.9142 %	0.76908 %	0.9906 %	0.97415 %	0.881461 %	7672.512769699097
800	16	16	|	40	-1	squared_l2
0.2477 %	0.32227 %	0.403455 %	0.5018526 %	|	0.6173 %	0.9149 %	0.76974 %	0.9925 %	0.97693 %	0.884258 %	8509.168863296509
800	16	16	|	45	-1	squared_l2
0.2473 %	0.3223 %	0.403579 %	0.5024907 %	|	0.6174 %	0.9152 %	0.77005 %	0.9932 %	0.97874 %	0.886129 %	9523.503303527832
800	16	16	|	50	-1	squared_l2
0.2473 %	0.32231 %	0.403657 %	0.5029193 %	|	0.6174 %	0.9154 %	0.77032 %	0.9938 %	0.97974 %	0.887361 %	10389.894485473633
800	16	16	|	55	-1	squared_l2
0.2473 %	0.32231 %	0.403703 %	0.5032041 %	|	0.6173 %	0.9154 %	0.77048 %	0.9943 %	0.98066 %	0.888174 %	11321.342706680298
800	16	16	|	60	-1	squared_l2
0.2471 %	0.32231 %	0.403749 %	0.5034103 %	|	0.6172 %	0.9155 %	0.77057 %	0.9946 %	0.98113 %	0.888809 %	12389.492750167847
800	16	16	|	65	-1	squared_l2
0.2472 %	0.32231 %	0.40377 %	0.5035536 %	|	0.6173 %	0.9154 %	0.77067 %	0.9948 %	0.98154 %	0.889263 %	13135.80346107483
800	16	16	|	75	-1	squared_l2
0.2469 %	0.32232 %	0.403799 %	0.5037398 %	|	0.6174 %	0.9154 %	0.77077 %	0.995 %	0.98198 %	0.889816 %	14987.306356430054
800	16	16	|	90	-1	squared_l2
0.2471 %	0.32232 %	0.403809 %	0.5038696 %	|	0.6173 %	0.9154 %	0.77079 %	0.9951 %	0.98232 %	0.890154 %	17745.77569961548
800	16	16	|	110	-1	squared_l2
0.247 %	0.32232 %	0.403816 %	0.5039351 %	|	0.6174 %	0.9155 %	0.77082 %	0.9952 %	0.98251 %	0.890366 %	21291.96286201477
800	16	16	|	130	-1	squared_l2
0.247 %	0.32232 %	0.403819 %	0.5039551 %	|	0.6174 %	0.9156 %	0.77083 %	0.9954 %	0.98256 %	0.890424 %	24815.98663330078
800	16	16	|	150	-1	squared_l2
0.2469 %	0.32232 %	0.40382 %	0.5039622 %	|	0.6174 %	0.9156 %	0.77083 %	0.9954 %	0.98257 %	0.890456 %	29026.060342788696
800	16	16	|	170	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039646 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890467 %	32639.38546180725
800	16	16	|	200	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039652 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890474 %	37811.925172805786
800	16	16	|	220	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039656 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890475 %	42094.05612945557
800	16	16	|	250	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039657 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890475 %	46199.233055114746
800	16	16	|	310	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039658 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890475 %	56771.405935287476
800	16	16	|	400	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039658 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890475 %	74072.81064987183
800	16	16	|	500	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039658 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890475 %	88090.66891670227
800	16	16	|	800	-1	squared_l2
0.247 %	0.32232 %	0.403821 %	0.5039658 %	|	0.6174 %	0.9156 %	0.77084 %	0.9955 %	0.98263 %	0.890475 %	145066.73407554626
800	32	16	|	1	-1	squared_l2
0.2527 %	0.29915 %	0.286977 %	0.2109124 %	|	0.4547 %	0.4833 %	0.41521 %	0.4834 %	0.41736 %	0.329499 %	879.6098232269287
800	32	16	|	2	-1	squared_l2
0.3109 %	0.3709 %	0.382529 %	0.3245462 %	|	0.5967 %	0.6541 %	0.57314 %	0.6544 %	0.57953 %	0.480076 %	1375.7612705230713
800	32	16	|	4	-1	squared_l2
0.3463 %	0.41953 %	0.457706 %	0.4414747 %	|	0.703 %	0.7949 %	0.71665 %	0.7958 %	0.73227 %	0.639477 %	2336.3027572631836
800	32	16	|	8	-1	squared_l2
0.3676 %	0.44768 %	0.505797 %	0.5335683 %	|	0.7679 %	0.8987 %	0.82568 %	0.9018 %	0.85713 %	0.78335 %	4084.648609161377
800	32	16	|	16	-1	squared_l2
0.373 %	0.46041 %	0.531102 %	0.591692 %	|	0.8 %	0.9542 %	0.89129 %	0.9625 %	0.94139 %	0.891292 %	7336.595058441162
800	32	16	|	25	-1	squared_l2
0.3762 %	0.46369 %	0.538669 %	0.6123974 %	|	0.8082 %	0.9739 %	0.91305 %	0.984 %	0.97325 %	0.935597 %	10794.285297393799
800	32	16	|	30	-1	squared_l2
0.3756 %	0.46454 %	0.540443 %	0.6177432 %	|	0.8109 %	0.9797 %	0.9183 %	0.9905 %	0.98162 %	0.947695 %	12616.377115249634
800	32	16	|	35	-1	squared_l2
0.3764 %	0.465 %	0.5415 %	0.6212793 %	|	0.812 %	0.9818 %	0.9212 %	0.9933 %	0.98678 %	0.955808 %	14489.24970626831
800	32	16	|	40	-1	squared_l2
0.3767 %	0.4653 %	0.542162 %	0.6236376 %	|	0.8126 %	0.9834 %	0.9231 %	0.9955 %	0.99035 %	0.961345 %	16339.882850646973
800	32	16	|	45	-1	squared_l2
0.3767 %	0.46534 %	0.542603 %	0.6252383 %	|	0.813 %	0.9842 %	0.92438 %	0.9965 %	0.99287 %	0.965333 %	18318.187713623047
800	32	16	|	50	-1	squared_l2
0.3772 %	0.46542 %	0.542908 %	0.6263953 %	|	0.813 %	0.9847 %	0.92517 %	0.9972 %	0.9945 %	0.968091 %	20083.34517478943
800	32	16	|	55	-1	squared_l2
0.3768 %	0.46554 %	0.543122 %	0.6272492 %	|	0.8131 %	0.9852 %	0.92585 %	0.9977 %	0.99574 %	0.970168 %	21912.270069122314
800	32	16	|	60	-1	squared_l2
0.3767 %	0.46553 %	0.543267 %	0.6278492 %	|	0.8131 %	0.9855 %	0.92622 %	0.998 %	0.99643 %	0.971715 %	23640.639066696167
800	32	16	|	65	-1	squared_l2
0.3769 %	0.46559 %	0.543381 %	0.6283191 %	|	0.8132 %	0.9858 %	0.92651 %	0.9983 %	0.9971 %	0.972931 %	25488.87825012207
800	32	16	|	75	-1	squared_l2
0.3771 %	0.46562 %	0.543458 %	0.6289415 %	|	0.8132 %	0.9861 %	0.9268 %	0.9987 %	0.99789 %	0.97446 %	29251.062870025635
800	32	16	|	90	-1	squared_l2
0.3768 %	0.46562 %	0.543535 %	0.6294191 %	|	0.8133 %	0.9863 %	0.92701 %	0.999 %	0.99851 %	0.97564 %	34577.33058929443
800	32	16	|	110	-1	squared_l2
0.3765 %	0.46564 %	0.543573 %	0.6296906 %	|	0.8134 %	0.9865 %	0.92715 %	0.9994 %	0.99892 %	0.976359 %	40934.56172943115
800	32	16	|	130	-1	squared_l2
0.3764 %	0.46564 %	0.543582 %	0.6297995 %	|	0.8134 %	0.9867 %	0.92717 %	0.9997 %	0.99912 %	0.976653 %	48618.412733078
800	32	16	|	150	-1	squared_l2
0.3767 %	0.46564 %	0.543591 %	0.6298443 %	|	0.8134 %	0.9867 %	0.92721 %	0.9997 %	0.99919 %	0.976792 %	55905.33924102783
800	32	16	|	170	-1	squared_l2
0.3768 %	0.46564 %	0.543594 %	0.6298629 %	|	0.8134 %	0.9867 %	0.92724 %	0.9998 %	0.99927 %	0.976854 %	62099.9972820282
800	32	16	|	200	-1	squared_l2
