Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.1191 %	0.29311 %	0.474837 %	0.5622359 %	|	0.4474 %	0.7897 %	0.7216 %	0.9395 %	0.92406 %	0.878291 %	1878.1278133392334
4000	10	256	|	768	-1	dot_product
0.1191 %	0.29315 %	0.474847 %	0.562264 %	|	0.4474 %	0.7897 %	0.72173 %	0.9397 %	0.92448 %	0.878578 %	1976.1548042297363
4000	10	256	|	1024	-1	dot_product
0.1191 %	0.29319 %	0.474885 %	0.562351 %	|	0.4474 %	0.7901 %	0.72192 %	0.9411 %	0.92564 %	0.879497 %	2441.8911933898926
4000	25	256	|	1	-1	dot_product
0.2163 %	0.34037 %	0.34689 %	0.189109 %	|	0.4304 %	0.4646 %	0.44062 %	0.465 %	0.44201 %	0.362968 %	364.9721145629883
4000	25	256	|	16	-1	dot_product
0.333 %	0.54948 %	0.695944 %	0.692645 %	|	0.7616 %	0.8884 %	0.86984 %	0.8981 %	0.89193 %	0.868702 %	669.4598197937012
4000	25	256	|	32	-1	dot_product
0.3371 %	0.55577 %	0.708331 %	0.7298628 %	|	0.7768 %	0.9155 %	0.89319 %	0.9278 %	0.92151 %	0.906469 %	875.5204677581787
4000	25	256	|	64	-1	dot_product
0.3386 %	0.55944 %	0.714394 %	0.7468361 %	|	0.7853 %	0.9311 %	0.90767 %	0.9459 %	0.94003 %	0.927247 %	1165.9903526306152
4000	25	256	|	128	-1	dot_product
0.3391 %	0.56139 %	0.718199 %	0.7564278 %	|	0.7899 %	0.9412 %	0.91644 %	0.9578 %	0.95188 %	0.940286 %	1570.2910423278809
4000	25	256	|	256	-1	dot_product
0.3402 %	0.56291 %	0.7207 %	0.7628499 %	|	0.7937 %	0.9479 %	0.92298 %	0.9659 %	0.96078 %	0.949691 %	2188.210964202881
4000	25	256	|	320	-1	dot_product
0.3404 %	0.56332 %	0.72139 %	0.764528 %	|	0.7947 %	0.9497 %	0.92474 %	0.9679 %	0.96313 %	0.952439 %	2476.8145084381104
4000	25	256	|	384	-1	dot_product
0.3406 %	0.56368 %	0.721903 %	0.7657721 %	|	0.7955 %	0.9511 %	0.92624 %	0.9696 %	0.96521 %	0.954542 %	2738.2259368896484
4000	25	256	|	448	-1	dot_product
0.3406 %	0.56396 %	0.722242 %	0.7667328 %	|	0.7962 %	0.9527 %	0.92733 %	0.9718 %	0.96676 %	0.956129 %	2976.2063026428223
4000	25	256	|	512	-1	dot_product
0.3406 %	0.56416 %	0.72254 %	0.7675645 %	|	0.7965 %	0.9536 %	0.92823 %	0.9729 %	0.96803 %	0.957459 %	3206.831455230713
4000	25	256	|	576	-1	dot_product
0.3406 %	0.56434 %	0.722806 %	0.7682451 %	|	0.7968 %	0.9546 %	0.92925 %	0.9741 %	0.96939 %	0.95869 %	3415.0679111480713
4000	25	256	|	640	-1	dot_product
0.3407 %	0.56443 %	0.723024 %	0.7688408 %	|	0.7973 %	0.9556 %	0.92999 %	0.9752 %	0.97038 %	0.959753 %	3654.801845550537
4000	25	256	|	704	-1	dot_product
0.3407 %	0.56445 %	0.723188 %	0.7693479 %	|	0.7973 %	0.956 %	0.93031 %	0.9758 %	0.97093 %	0.960531 %	3875.368356704712
4000	25	256	|	768	-1	dot_product
0.3407 %	0.56457 %	0.723377 %	0.7698245 %	|	0.7974 %	0.9563 %	0.93083 %	0.9761 %	0.9716 %	0.961325 %	4104.644298553467
4000	25	256	|	1024	-1	dot_product
0.3409 %	0.56493 %	0.723939 %	0.7713601 %	|	0.799 %	0.9588 %	0.93253 %	0.979 %	0.9739 %	0.964017 %	5100.1715660095215
4000	50	256	|	1	-1	dot_product
0.3358 %	0.40865 %	0.359858 %	0.1894361 %	|	0.4621 %	0.465 %	0.442 %	0.465 %	0.44201 %	0.36297 %	407.8700542449951
4000	50	256	|	16	-1	dot_product
0.5901 %	0.74565 %	0.81636 %	0.7493941 %	|	0.8828 %	0.8982 %	0.89145 %	0.8983 %	0.89219 %	0.870013 %	997.3363876342773
4000	50	256	|	32	-1	dot_product
0.603 %	0.76072 %	0.840968 %	0.811267 %	|	0.9088 %	0.928 %	0.92086 %	0.9282 %	0.92216 %	0.909106 %	1427.3102283477783
4000	50	256	|	64	-1	dot_product
0.6103 %	0.76971 %	0.853721 %	0.8417933 %	|	0.9244 %	0.9461 %	0.93948 %	0.9464 %	0.94116 %	0.931272 %	2039.5874977111816
4000	50	256	|	128	-1	dot_product
0.6141 %	0.77517 %	0.861644 %	0.8598975 %	|	0.9352 %	0.9585 %	0.95148 %	0.9588 %	0.95359 %	0.945406 %	2890.8028602600098
4000	50	256	|	256	-1	dot_product
0.6164 %	0.77892 %	0.867017 %	0.8725033 %	|	0.9423 %	0.9665 %	0.96025 %	0.9669 %	0.96279 %	0.955668 %	4161.367177963257
4000	50	256	|	320	-1	dot_product
0.6169 %	0.77986 %	0.868541 %	0.8758725 %	|	0.9441 %	0.9685 %	0.96261 %	0.9689 %	0.96525 %	0.958703 %	4720.402479171753
4000	50	256	|	384	-1	dot_product
0.6172 %	0.78078 %	0.869731 %	0.8783825 %	|	0.9454 %	0.9702 %	0.96474 %	0.9708 %	0.96747 %	0.961029 %	5249.0081787109375
4000	50	256	|	448	-1	dot_product
0.6179 %	0.78145 %	0.870564 %	0.8803617 %	|	0.9472 %	0.9724 %	0.9663 %	0.973 %	0.96909 %	0.962783 %	5738.813638687134
4000	50	256	|	512	-1	dot_product
0.6179 %	0.78185 %	0.871258 %	0.8820233 %	|	0.9481 %	0.9735 %	0.96756 %	0.9741 %	0.97041 %	0.964236 %	6212.896823883057
4000	50	256	|	576	-1	dot_product
0.6182 %	0.78254 %	0.871874 %	0.8834211 %	|	0.9491 %	0.9747 %	0.96901 %	0.9753 %	0.97188 %	0.965593 %	6655.758619308472
4000	50	256	|	640	-1	dot_product
0.6186 %	0.78291 %	0.872429 %	0.8846182 %	|	0.95 %	0.9758 %	0.97001 %	0.9764 %	0.97292 %	0.966793 %	7143.459796905518
4000	50	256	|	704	-1	dot_product
0.6189 %	0.78307 %	0.872827 %	0.8856688 %	|	0.9506 %	0.9764 %	0.97055 %	0.977 %	0.97352 %	0.967687 %	7635.271310806274
4000	50	256	|	768	-1	dot_product
0.6191 %	0.78334 %	0.873214 %	0.8866191 %	|	0.9509 %	0.9767 %	0.97121 %	0.9773 %	0.97419 %	0.968559 %	8102.307558059692
4000	50	256	|	1024	-1	dot_product
0.6202 %	0.78439 %	0.874538 %	0.889721 %	|	0.9534 %	0.9798 %	0.97357 %	0.9804 %	0.9767 %	0.971576 %	10035.610437393188
4000	100	256	|	1	-1	dot_product
0.412 %	0.43109 %	0.362389 %	0.1894573 %	|	0.4648 %	0.465 %	0.44201 %	0.465 %	0.44201 %	0.36297 %	493.3297634124756
4000	100	256	|	16	-1	dot_product
0.7567 %	0.83463 %	0.856623 %	0.7584279 %	|	0.8958 %	0.8983 %	0.89217 %	0.8983 %	0.89219 %	0.870028 %	1697.0717906951904
4000	100	256	|	32	-1	dot_product
0.7765 %	0.85654 %	0.890102 %	0.8300294 %	|	0.9257 %	0.9282 %	0.92212 %	0.9282 %	0.92216 %	0.909144 %	2647.0024585723877
4000	100	256	|	64	-1	dot_product
0.7878 %	0.86988 %	0.907866 %	0.8682061 %	|	0.9436 %	0.9464 %	0.94109 %	0.9464 %	0.94117 %	0.931345 %	3993.7644004821777
4000	100	256	|	128	-1	dot_product
0.795 %	0.87832 %	0.918941 %	0.891674 %	|	0.9558 %	0.9588 %	0.95351 %	0.9588 %	0.95361 %	0.945514 %	5852.47802734375
4000	100	256	|	256	-1	dot_product
0.8 %	0.88446 %	0.926671 %	0.9087026 %	|	0.9637 %	0.9669 %	0.96268 %	0.9669 %	0.96282 %	0.955823 %	8619.669198989868
4000	100	256	|	320	-1	dot_product
0.8015 %	0.88611 %	0.928937 %	0.9133555 %	|	0.9657 %	0.9689 %	0.96513 %	0.9689 %	0.96528 %	0.95887 %	9804.107189178467
4000	100	256	|	384	-1	dot_product
0.8028 %	0.88748 %	0.930647 %	0.9168565 %	|	0.9675 %	0.9708 %	0.96735 %	0.9708 %	0.9675 %	0.961205 %	10979.705333709717
4000	100	256	|	448	-1	dot_product
0.804 %	0.88846 %	0.931901 %	0.9196626 %	|	0.9697 %	0.973 %	0.96897 %	0.973 %	0.96912 %	0.962966 %	12043.882608413696
4000	100	256	|	512	-1	dot_product
0.8045 %	0.88925 %	0.932962 %	0.9220385 %	|	0.9708 %	0.9741 %	0.97029 %	0.9741 %	0.97044 %	0.964426 %	13102.084398269653
4000	100	256	|	576	-1	dot_product
0.8049 %	0.89008 %	0.933927 %	0.9240416 %	|	0.972 %	0.9753 %	0.97176 %	0.9753 %	0.97191 %	0.965784 %	13982.970714569092
4000	100	256	|	640	-1	dot_product
0.8055 %	0.89066 %	0.934768 %	0.9257635 %	|	0.9731 %	0.9764 %	0.97279 %	0.9764 %	0.97295 %	0.966991 %	15020.692586898804
4000	100	256	|	704	-1	dot_product
0.8058 %	0.89103 %	0.935409 %	0.9272652 %	|	0.9737 %	0.977 %	0.97339 %	0.977 %	0.97355 %	0.967888 %	16035.318613052368
4000	100	256	|	768	-1	dot_product
0.806 %	0.89142 %	0.936006 %	0.9286463 %	|	0.974 %	0.9773 %	0.97406 %	0.9773 %	0.97422 %	0.968762 %	17189.409732818604
4000	100	256	|	1024	-1	dot_product
0.8076 %	0.89291 %	0.938047 %	0.9331241 %	|	0.977 %	0.9804 %	0.97657 %	0.9804 %	0.97673 %	0.97179 %	21337.781190872192
2000	10	16	|	1	-1	dot_product
0.029 %	0.09523 %	0.21748 %	0.2311103 %	|	0.1271 %	0.3606 %	0.33194 %	0.4807 %	0.47206 %	0.407142 %	426.93042755126953
2000	10	16	|	16	-1	dot_product
0.0325 %	0.10524 %	0.247193 %	0.3602819 %	|	0.1465 %	0.4358 %	0.38924 %	0.692 %	0.67238 %	0.603509 %	1669.196367263794
2000	10	16	|	32	-1	dot_product
0.0325 %	0.10554 %	0.24734 %	0.3603372 %	|	0.1468 %	0.437 %	0.39022 %	0.6982 %	0.67605 %	0.605464 %	2219.320058822632
2000	10	16	|	64	-1	dot_product
0.0326 %	0.10569 %	0.247361 %	0.360142 %	|	0.1471 %	0.4377 %	0.39084 %	0.7017 %	0.67845 %	0.606513 %	2897.8545665740967
2000	10	16	|	128	-1	dot_product
0.0323 %	0.10573 %	0.247418 %	0.3599436 %	|	0.1473 %	0.4383 %	0.39132 %	0.7052 %	0.68016 %	0.607075 %	3847.0523357391357
2000	10	16	|	256	-1	dot_product
0.0322 %	0.10573 %	0.247442 %	0.359759 %	|	0.1473 %	0.4383 %	0.39155 %	0.7057 %	0.68119 %	0.607417 %	5385.765552520752
2000	10	16	|	320	-1	dot_product
0.0322 %	0.10576 %	0.247433 %	0.3596943 %	|	0.1473 %	0.4383 %	0.39159 %	0.7061 %	0.68148 %	0.60757 %	6106.490850448608
2000	10	16	|	384	-1	dot_product
0.0322 %	0.10577 %	0.247441 %	0.3596511 %	|	0.1473 %	0.4382 %	0.39161 %	0.7064 %	0.68172 %	0.607663 %	6817.82341003418
2000	10	16	|	448	-1	dot_product
0.0322 %	0.10576 %	0.247439 %	0.3596117 %	|	0.1473 %	0.4382 %	0.39165 %	0.7065 %	0.68195 %	0.607704 %	7531.702518463135
2000	10	16	|	512	-1	dot_product
0.0322 %	0.10575 %	0.24743 %	0.359568 %	|	0.1473 %	0.4381 %	0.39162 %	0.7066 %	0.6821 %	0.607743 %	8243.094444274902
2000	10	16	|	576	-1	dot_product
0.0322 %	0.10573 %	0.247442 %	0.3595304 %	|	0.1473 %	0.4382 %	0.39165 %	0.707 %	0.68224 %	0.607798 %	8945.395231246948
2000	10	16	|	640	-1	dot_product
0.0322 %	0.10574 %	0.247439 %	0.3594853 %	|	0.1473 %	0.4381 %	0.39165 %	0.7069 %	0.68237 %	0.607851 %	9662.35876083374
2000	10	16	|	704	-1	dot_product
0.0322 %	0.10574 %	0.247443 %	0.3594597 %	|	0.1473 %	0.4381 %	0.39167 %	0.707 %	0.68249 %	0.607905 %	10384.270668029785
2000	10	16	|	768	-1	dot_product
0.0322 %	0.10573 %	0.247444 %	0.3594306 %	|	0.1473 %	0.4381 %	0.39168 %	0.707 %	0.68257 %	0.607947 %	11105.296611785889
2000	10	16	|	1024	-1	dot_product
0.0322 %	0.10574 %	0.247457 %	0.3593078 %	|	0.1473 %	0.4381 %	0.39171 %	0.7075 %	0.68286 %	0.608102 %	14030.162334442139
2000	25	16	|	1	-1	dot_product
0.1198 %	0.2339 %	0.333122 %	0.2491487 %	|	0.3376 %	0.4752 %	0.45397 %	0.4945 %	0.48804 %	0.424818 %	725.6960868835449
2000	25	16	|	16	-1	dot_product
0.1436 %	0.29088 %	0.45343 %	0.5103697 %	|	0.4442 %	0.7255 %	0.66147 %	0.8519 %	0.83105 %	0.781879 %	3923.15673828125
2000	25	16	|	32	-1	dot_product
0.144 %	0.29224 %	0.455897 %	0.5165002 %	|	0.4462 %	0.7339 %	0.66838 %	0.8729 %	0.85018 %	0.798537 %	5380.453109741211
2000	25	16	|	64	-1	dot_product
0.1441 %	0.29314 %	0.457366 %	0.519414 %	|	0.4482 %	0.7405 %	0.67292 %	0.8882 %	0.86273 %	0.808245 %	7143.003702163696
2000	25	16	|	128	-1	dot_product
0.1442 %	0.29371 %	0.458292 %	0.5211518 %	|	0.4487 %	0.7442 %	0.67611 %	0.8971 %	0.87173 %	0.814643 %	9632.883071899414
2000	25	16	|	256	-1	dot_product
0.1442 %	0.29428 %	0.458975 %	0.522234 %	|	0.4492 %	0.7461 %	0.67826 %	0.9023 %	0.87799 %	0.819481 %	13623.31485748291
2000	25	16	|	320	-1	dot_product
0.1442 %	0.29446 %	0.459181 %	0.5225395 %	|	0.4493 %	0.7473 %	0.67886 %	0.9049 %	0.87991 %	0.821008 %	15564.404964447021
2000	25	16	|	384	-1	dot_product
0.1442 %	0.29458 %	0.459384 %	0.5227838 %	|	0.4494 %	0.7479 %	0.6794 %	0.9064 %	0.88143 %	0.822188 %	17404.525756835938
2000	25	16	|	448	-1	dot_product
0.1442 %	0.29466 %	0.459508 %	0.5229494 %	|	0.4495 %	0.7482 %	0.67983 %	0.9078 %	0.88273 %	0.823146 %	19278.338193893433
2000	25	16	|	512	-1	dot_product
0.1443 %	0.29484 %	0.459611 %	0.523093 %	|	0.4497 %	0.7486 %	0.68021 %	0.9088 %	0.88359 %	0.823899 %	21147.313833236694
2000	25	16	|	576	-1	dot_product
0.1443 %	0.29494 %	0.459713 %	0.5231971 %	|	0.4498 %	0.749 %	0.68058 %	0.9095 %	0.88447 %	0.82459 %	23019.954204559326
2000	25	16	|	640	-1	dot_product
0.1443 %	0.295 %	0.459802 %	0.5233147 %	|	0.4498 %	0.7494 %	0.6808 %	0.9107 %	0.88535 %	0.825296 %	24886.415481567383
2000	25	16	|	704	-1	dot_product
0.1443 %	0.29504 %	0.45988 %	0.5234297 %	|	0.4498 %	0.7498 %	0.68106 %	0.9112 %	0.88623 %	0.825917 %	26768.824577331543
2000	25	16	|	768	-1	dot_product
0.1443 %	0.29512 %	0.459966 %	0.5235069 %	|	0.4499 %	0.75 %	0.6813 %	0.9119 %	0.88686 %	0.82639 %	28660.41612625122
2000	25	16	|	1024	-1	dot_product
0.1443 %	0.29524 %	0.460206 %	0.5238248 %	|	0.4499 %	0.7505 %	0.68199 %	0.9154 %	0.88936 %	0.82831 %	36347.49937057495
2000	50	16	|	1	-1	dot_product
0.2332 %	0.34458 %	0.395765 %	0.2568046 %	|	0.4442 %	0.4928 %	0.48501 %	0.4947 %	0.48869 %	0.426693 %	1157.8505039215088
2000	50	16	|	16	-1	dot_product
0.3173 %	0.4871 %	0.638002 %	0.6642566 %	|	0.6908 %	0.8513 %	0.81837 %	0.8784 %	0.86693 %	0.845162 %	7144.644021987915
2000	50	16	|	32	-1	dot_product
0.3212 %	0.49278 %	0.647324 %	0.6845767 %	|	0.7029 %	0.8731 %	0.83788 %	0.9059 %	0.8943 %	0.87447 %	9798.918724060059
2000	50	16	|	64	-1	dot_product
0.324 %	0.4968 %	0.653057 %	0.6961561 %	|	0.7125 %	0.8893 %	0.85127 %	0.9263 %	0.9133 %	0.89341 %	13053.744554519653
2000	50	16	|	128	-1	dot_product
0.3251 %	0.49925 %	0.656669 %	0.7037863 %	|	0.718 %	0.8986 %	0.86058 %	0.9385 %	0.92701 %	0.906646 %	17633.439540863037
2000	50	16	|	256	-1	dot_product
0.3251 %	0.50091 %	0.65934 %	0.709164 %	|	0.7211 %	0.9057 %	0.86741 %	0.9475 %	0.93746 %	0.917027 %	25062.12830543518
2000	50	16	|	320	-1	dot_product
0.3253 %	0.50136 %	0.660247 %	0.7108546 %	|	0.7223 %	0.9094 %	0.86972 %	0.9515 %	0.94071 %	0.920518 %	28594.2120552063
2000	50	16	|	384	-1	dot_product
0.3256 %	0.50168 %	0.660917 %	0.712088 %	|	0.7231 %	0.9112 %	0.87144 %	0.9542 %	0.94318 %	0.923065 %	32019.40941810608
2000	50	16	|	448	-1	dot_product
0.3259 %	0.50194 %	0.661381 %	0.7130477 %	|	0.7238 %	0.9127 %	0.87281 %	0.9562 %	0.94532 %	0.925126 %	35463.38152885437
2000	50	16	|	512	-1	dot_product
0.3259 %	0.50219 %	0.661758 %	0.7139066 %	|	0.7245 %	0.914 %	0.8739 %	0.9581 %	0.94715 %	0.926959 %	38851.20701789856
2000	50	16	|	576	-1	dot_product
0.3259 %	0.50243 %	0.66214 %	0.7145817 %	|	0.725 %	0.9153 %	0.87487 %	0.9599 %	0.94868 %	0.928483 %	42276.04961395264
2000	50	16	|	640	-1	dot_product
0.3259 %	0.50263 %	0.66251 %	0.7152602 %	|	0.7257 %	0.9166 %	0.87581 %	0.9618 %	0.95028 %	0.930062 %	45741.40691757202
2000	50	16	|	704	-1	dot_product
0.326 %	0.50281 %	0.662824 %	0.7159223 %	|	0.7261 %	0.9177 %	0.87673 %	0.9634 %	0.95169 %	0.931532 %	49219.669818878174
2000	50	16	|	768	-1	dot_product
0.3259 %	0.50304 %	0.663083 %	0.71648 %	|	0.7264 %	0.9188 %	0.8774 %	0.9647 %	0.95287 %	0.93268 %	52739.20226097107
2000	50	16	|	1024	-1	dot_product
0.3257 %	0.50366 %	0.66409 %	0.7184345 %	|	0.7277 %	0.9226 %	0.88012 %	0.9696 %	0.9571 %	0.937185 %	66904.56676483154
2000	100	16	|	1	-1	dot_product
0.3462 %	0.43771 %	0.421373 %	0.2583231 %	|	0.4873 %	0.4947 %	0.48854 %	0.4947 %	0.4887 %	0.426728 %	2018.0182456970215
2000	100	16	|	16	-1	dot_product
0.5348 %	0.68674 %	0.77309 %	0.7539244 %	|	0.8361 %	0.8778 %	0.86394 %	0.8796 %	0.86945 %	0.852177 %	13670.947790145874
2000	100	16	|	32	-1	dot_product
0.544 %	0.69956 %	0.791815 %	0.7907578 %	|	0.8585 %	0.9056 %	0.89094 %	0.9079 %	0.89812 %	0.884406 %	18859.360933303833
2000	100	16	|	64	-1	dot_product
0.5501 %	0.70837 %	0.803793 %	0.8129294 %	|	0.8745 %	0.9264 %	0.91005 %	0.929 %	0.91822 %	0.905549 %	25325.385332107544
2000	100	16	|	128	-1	dot_product
0.5539 %	0.71416 %	0.811759 %	0.8280245 %	|	0.8831 %	0.939 %	0.92391 %	0.9419 %	0.93298 %	0.920757 %	34128.69668006897
2000	100	16	|	256	-1	dot_product
0.5571 %	0.71828 %	0.817782 %	0.8390411 %	|	0.89 %	0.9483 %	0.93435 %	0.9515 %	0.94429 %	0.932741 %	48601.640939712524
2000	100	16	|	320	-1	dot_product
0.5581 %	0.71959 %	0.819779 %	0.8424006 %	|	0.8932 %	0.9524 %	0.93763 %	0.9556 %	0.94778 %	0.936726 %	55493.486166000366
2000	100	16	|	384	-1	dot_product
0.5585 %	0.72056 %	0.821225 %	0.8449739 %	|	0.8947 %	0.9551 %	0.94011 %	0.9584 %	0.95043 %	0.939679 %	62205.13606071472
2000	100	16	|	448	-1	dot_product
0.5589 %	0.72139 %	0.822317 %	0.8469705 %	|	0.8963 %	0.9572 %	0.94224 %	0.9605 %	0.95275 %	0.942103 %	68934.53764915466
2000	100	16	|	512	-1	dot_product
0.5595 %	0.72195 %	0.823305 %	0.8487648 %	|	0.8977 %	0.9591 %	0.94408 %	0.9625 %	0.95471 %	0.944214 %	75653.57160568237
2000	100	16	|	576	-1	dot_product
0.5599 %	0.72239 %	0.824111 %	0.8502695 %	|	0.8989 %	0.961 %	0.94561 %	0.9645 %	0.95636 %	0.946025 %	82376.98531150818
2000	100	16	|	640	-1	dot_product
0.5608 %	0.72294 %	0.824984 %	0.8516584 %	|	0.9004 %	0.9632 %	0.94718 %	0.9667 %	0.95815 %	0.947879 %	89134.35983657837
2000	100	16	|	704	-1	dot_product
0.5612 %	0.72349 %	0.82574 %	0.8529845 %	|	0.9017 %	0.9648 %	0.94858 %	0.9683 %	0.95959 %	0.949621 %	95858.34836959839
2000	100	16	|	768	-1	dot_product
0.5615 %	0.72392 %	0.82637 %	0.8541272 %	|	0.903 %	0.9661 %	0.94974 %	0.9696 %	0.96091 %	0.950978 %	102682.80029296875
2000	100	16	|	1024	-1	dot_product
0.5626 %	0.72556 %	0.828717 %	0.8581617 %	|	0.9069 %	0.9712 %	0.95403 %	0.9748 %	0.96543 %	0.956293 %	130336.1964225769
2000	10	64	|	1	-1	dot_product
0.0652 %	0.16786 %	0.283961 %	0.2402186 %	|	0.2559 %	0.4366 %	0.41075 %	0.4883 %	0.48132 %	0.416472 %	479.0513515472412
2000	10	64	|	16	-1	dot_product
0.0749 %	0.19653 %	0.351369 %	0.4278102 %	|	0.3101 %	0.5895 %	0.53327 %	0.7677 %	0.7472 %	0.686935 %	2033.4129333496094
2000	10	64	|	32	-1	dot_product
0.0753 %	0.19706 %	0.352078 %	0.4298503 %	|	0.3106 %	0.5931 %	0.53559 %	0.7789 %	0.75695 %	0.693919 %	2729.5448780059814
2000	10	64	|	64	-1	dot_product
0.0753 %	0.19736 %	0.352558 %	0.4306003 %	|	0.3113 %	0.5953 %	0.53709 %	0.7864 %	0.76293 %	0.697858 %	3574.340343475342
2000	10	64	|	128	-1	dot_product
0.0754 %	0.19772 %	0.352894 %	0.430941 %	|	0.3119 %	0.5974 %	0.53829 %	0.7913 %	0.76724 %	0.700433 %	4766.1755084991455
2000	10	64	|	256	-1	dot_product
0.0754 %	0.19783 %	0.353096 %	0.4310212 %	|	0.312 %	0.5978 %	0.53902 %	0.7935 %	0.76983 %	0.702102 %	6719.266176223755
2000	10	64	|	320	-1	dot_product
0.0754 %	0.19793 %	0.353169 %	0.4310234 %	|	0.3121 %	0.5979 %	0.53922 %	0.7946 %	0.77049 %	0.702587 %	7631.422996520996
2000	10	64	|	384	-1	dot_product
0.0754 %	0.19797 %	0.353202 %	0.4310242 %	|	0.3121 %	0.598 %	0.53938 %	0.7954 %	0.77112 %	0.702967 %	8540.471315383911
2000	10	64	|	448	-1	dot_product
0.0755 %	0.19798 %	0.353235 %	0.4310074 %	|	0.3121 %	0.5981 %	0.53952 %	0.7961 %	0.77162 %	0.703289 %	9463.489055633545
2000	10	64	|	512	-1	dot_product
0.0755 %	0.19802 %	0.353269 %	0.4309803 %	|	0.3121 %	0.5981 %	0.5396 %	0.7965 %	0.77202 %	0.703491 %	10367.440462112427
2000	10	64	|	576	-1	dot_product
0.0755 %	0.19806 %	0.353306 %	0.4309602 %	|	0.3122 %	0.5983 %	0.5397 %	0.7968 %	0.77243 %	0.703711 %	11264.209747314453
2000	10	64	|	640	-1	dot_product
0.0755 %	0.19809 %	0.353341 %	0.4309484 %	|	0.3123 %	0.5984 %	0.5398 %	0.7971 %	0.77275 %	0.703966 %	12167.072772979736
2000	10	64	|	704	-1	dot_product
0.0755 %	0.19811 %	0.353357 %	0.4309404 %	|	0.3122 %	0.5984 %	0.53982 %	0.7975 %	0.77297 %	0.704143 %	13079.757928848267
2000	10	64	|	768	-1	dot_product
0.0755 %	0.19812 %	0.353379 %	0.4309253 %	|	0.3122 %	0.5984 %	0.53985 %	0.7978 %	0.77319 %	0.704286 %	14000.338077545166
2000	10	64	|	1024	-1	dot_product
0.0755 %	0.19817 %	0.35346 %	0.4308486 %	|	0.3122 %	0.5984 %	0.53998 %	0.799 %	0.77405 %	0.704842 %	17713.94658088684
2000	25	64	|	1	-1	dot_product
0.1882 %	0.30422 %	0.377568 %	0.2548467 %	|	0.4107 %	0.4897 %	0.47842 %	0.4946 %	0.48864 %	0.426486 %	801.9697666168213
2000	25	64	|	16	-1	dot_product
0.2451 %	0.41232 %	0.574104 %	0.6109785 %	|	0.6004 %	0.816 %	0.77303 %	0.8728 %	0.86136 %	0.832284 %	4498.738050460815
2000	25	64	|	32	-1	dot_product
0.2484 %	0.41629 %	0.580491 %	0.6253495 %	|	0.6089 %	0.8336 %	0.78766 %	0.8984 %	0.88647 %	0.857992 %	6159.559488296509
2000	25	64	|	64	-1	dot_product
0.25 %	0.41937 %	0.584482 %	0.6332982 %	|	0.6155 %	0.8463 %	0.79799 %	0.9181 %	0.90423 %	0.874283 %	8175.739526748657
2000	25	64	|	128	-1	dot_product
0.2512 %	0.42127 %	0.587018 %	0.6384251 %	|	0.619 %	0.8538 %	0.80533 %	0.9293 %	0.91665 %	0.885396 %	11028.465509414673
2000	25	64	|	256	-1	dot_product
0.2512 %	0.42241 %	0.588869 %	0.6419826 %	|	0.6206 %	0.8588 %	0.81019 %	0.9374 %	0.92605 %	0.89411 %	15686.994314193726
2000	25	64	|	320	-1	dot_product
0.2512 %	0.42289 %	0.589449 %	0.6430736 %	|	0.6216 %	0.8615 %	0.81179 %	0.9413 %	0.92894 %	0.897027 %	17895.75481414795
2000	25	64	|	384	-1	dot_product
0.2516 %	0.42313 %	0.589902 %	0.6438994 %	|	0.6219 %	0.8629 %	0.8131 %	0.9435 %	0.93118 %	0.899155 %	20027.313470840454
2000	25	64	|	448	-1	dot_product
0.2516 %	0.42334 %	0.590262 %	0.6445304 %	|	0.6226 %	0.8641 %	0.81405 %	0.9455 %	0.93316 %	0.900847 %	22214.850902557373
2000	25	64	|	512	-1	dot_product
0.2519 %	0.42356 %	0.590525 %	0.6450736 %	|	0.6229 %	0.865 %	0.81478 %	0.9472 %	0.93475 %	0.902342 %	24365.432024002075
2000	25	64	|	576	-1	dot_product
0.2519 %	0.42375 %	0.590785 %	0.6455158 %	|	0.6231 %	0.8659 %	0.81548 %	0.9488 %	0.93607 %	0.903593 %	26505.81932067871
2000	25	64	|	640	-1	dot_product
0.2519 %	0.42393 %	0.591065 %	0.6459519 %	|	0.6236 %	0.8669 %	0.81618 %	0.9507 %	0.93743 %	0.904872 %	28661.171674728394
2000	25	64	|	704	-1	dot_product
0.252 %	0.42407 %	0.591282 %	0.6463924 %	|	0.6239 %	0.8675 %	0.81677 %	0.9519 %	0.93868 %	0.906093 %	30813.22741508484
2000	25	64	|	768	-1	dot_product
0.2519 %	0.42421 %	0.591459 %	0.6467314 %	|	0.6241 %	0.8684 %	0.81729 %	0.9531 %	0.93972 %	0.907041 %	32995.97263336182
2000	25	64	|	1024	-1	dot_product
0.2519 %	0.42469 %	0.592164 %	0.6479653 %	|	0.625 %	0.8712 %	0.81919 %	0.9577 %	0.94342 %	0.910717 %	41854.81357574463
2000	50	64	|	1	-1	dot_product
0.3111 %	0.41278 %	0.416699 %	0.2581641 %	|	0.4801 %	0.4944 %	0.48824 %	0.4947 %	0.4887 %	0.426728 %	1398.9076614379883
2000	50	64	|	16	-1	dot_product
0.4711 %	0.63344 %	0.740656 %	0.735441 %	|	0.8104 %	0.8745 %	0.85827 %	0.8795 %	0.8694 %	0.851781 %	8969.592332839966
