Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
2000	100	16	|	800	-1	dot_product
0.7693 %	0.81942 %	0.849425 %	0.8705044 %	|	0.9913 %	0.9951 %	0.99262 %	0.9951 %	0.99313 %	0.989892 %	580387.9141807556
2000	100	16	|	1000	-1	dot_product
0.7704 %	0.82036 %	0.850732 %	0.8728874 %	|	0.9929 %	0.9967 %	0.99521 %	0.9967 %	0.99576 %	0.993619 %	653014.5304203033
2000	100	16	|	1250	-1	dot_product
0.771 %	0.82113 %	0.851753 %	0.8746998 %	|	0.9948 %	0.9991 %	0.99724 %	0.9991 %	0.99782 %	0.996549 %	738133.5113048553
2000	100	16	|	1500	-1	dot_product
0.7713 %	0.82145 %	0.852301 %	0.8757851 %	|	0.9953 %	0.9996 %	0.99833 %	0.9996 %	0.99894 %	0.998348 %	813860.7852458954
2000	100	16	|	1750	-1	dot_product
0.7714 %	0.8216 %	0.852605 %	0.8764358 %	|	0.9953 %	0.9997 %	0.99909 %	0.9997 %	0.99971 %	0.999359 %	882288.5777950287
2000	100	16	|	1900	-1	dot_product
0.7717 %	0.82166 %	0.852723 %	0.8766662 %	|	0.9956 %	1.0 %	0.99932 %	1.0 %	0.99995 %	0.999733 %	924575.9840011597
2000	100	16	|	2000	-1	dot_product
0.7717 %	0.82168 %	0.852756 %	0.8767451 %	|	0.9956 %	1.0 %	0.99936 %	1.0 %	1.0 %	0.999865 %	962063.8687610626
2000	25	64	|	1	-1	dot_product
0.1943 %	0.22442 %	0.229668 %	0.1775328 %	|	0.3412 %	0.3861 %	0.3375 %	0.3899 %	0.34996 %	0.289613 %	4884.803056716919
2000	25	64	|	2	-1	dot_product
0.2508 %	0.28972 %	0.305663 %	0.2597192 %	|	0.4568 %	0.5295 %	0.46562 %	0.5362 %	0.48809 %	0.411639 %	7508.406639099121
2000	25	64	|	4	-1	dot_product
0.2926 %	0.33868 %	0.366656 %	0.3408547 %	|	0.55 %	0.6491 %	0.57441 %	0.6611 %	0.61109 %	0.528881 %	11023.394584655762
2000	25	64	|	8	-1	dot_product
0.321 %	0.37137 %	0.410644 %	0.4098379 %	|	0.6153 %	0.7411 %	0.65864 %	0.7595 %	0.71395 %	0.633529 %	16187.674045562744
2000	25	64	|	16	-1	dot_product
0.3359 %	0.39249 %	0.439461 %	0.4618005 %	|	0.6635 %	0.8106 %	0.72098 %	0.8356 %	0.79594 %	0.718633 %	23193.658590316772
2000	25	64	|	25	-1	dot_product
0.342 %	0.401 %	0.452058 %	0.4862427 %	|	0.6815 %	0.8413 %	0.75089 %	0.8708 %	0.83839 %	0.76201 %	29676.365613937378
2000	25	64	|	30	-1	dot_product
0.3443 %	0.40403 %	0.456165 %	0.4944787 %	|	0.6889 %	0.8533 %	0.76072 %	0.8848 %	0.85341 %	0.777611 %	32518.898963928223
2000	25	64	|	35	-1	dot_product
0.3466 %	0.40604 %	0.459215 %	0.5007722 %	|	0.6948 %	0.8634 %	0.76841 %	0.8961 %	0.86535 %	0.789772 %	35544.2636013031
2000	25	64	|	40	-1	dot_product
0.348 %	0.40753 %	0.461382 %	0.5056985 %	|	0.698 %	0.8715 %	0.774 %	0.9057 %	0.87475 %	0.799328 %	38530.27534484863
2000	25	64	|	45	-1	dot_product
0.349 %	0.40898 %	0.463224 %	0.5097629 %	|	0.7014 %	0.878 %	0.77873 %	0.9134 %	0.88255 %	0.807321 %	40518.43237876892
2000	25	64	|	50	-1	dot_product
0.3496 %	0.40958 %	0.46483 %	0.5130433 %	|	0.703 %	0.882 %	0.78216 %	0.9184 %	0.88865 %	0.813993 %	43351.927280426025
2000	25	64	|	55	-1	dot_product
0.3505 %	0.41019 %	0.466056 %	0.5158793 %	|	0.705 %	0.8853 %	0.78497 %	0.9226 %	0.89407 %	0.819617 %	45047.11675643921
2000	25	64	|	60	-1	dot_product
0.3513 %	0.411 %	0.46712 %	0.5183038 %	|	0.7066 %	0.8883 %	0.78801 %	0.926 %	0.89892 %	0.824598 %	47402.379512786865
2000	25	64	|	65	-1	dot_product
0.3517 %	0.41147 %	0.468098 %	0.5203431 %	|	0.7078 %	0.8908 %	0.79025 %	0.9288 %	0.90273 %	0.828707 %	49542.340993881226
2000	25	64	|	75	-1	dot_product
0.3522 %	0.41247 %	0.469599 %	0.5237411 %	|	0.7104 %	0.8947 %	0.79442 %	0.935 %	0.91018 %	0.835999 %	53651.227951049805
2000	25	64	|	90	-1	dot_product
0.3531 %	0.41354 %	0.47137 %	0.5276687 %	|	0.7127 %	0.9 %	0.79889 %	0.9422 %	0.91856 %	0.844584 %	59099.902868270874
2000	25	64	|	110	-1	dot_product
0.354 %	0.41457 %	0.472932 %	0.5313321 %	|	0.7147 %	0.9052 %	0.80352 %	0.9488 %	0.92703 %	0.852615 %	65836.71808242798
2000	25	64	|	130	-1	dot_product
0.3545 %	0.4153 %	0.474051 %	0.5339679 %	|	0.7165 %	0.9098 %	0.8068 %	0.955 %	0.93347 %	0.858575 %	72586.91787719727
2000	25	64	|	150	-1	dot_product
0.3548 %	0.41568 %	0.474893 %	0.5359549 %	|	0.7174 %	0.9126 %	0.80929 %	0.9586 %	0.93796 %	0.863106 %	78021.07620239258
2000	25	64	|	170	-1	dot_product
0.355 %	0.41612 %	0.475582 %	0.5375322 %	|	0.718 %	0.9154 %	0.81133 %	0.9624 %	0.94191 %	0.866791 %	83110.96596717834
2000	25	64	|	200	-1	dot_product
0.355 %	0.4165 %	0.476423 %	0.5393159 %	|	0.7199 %	0.9185 %	0.81367 %	0.9669 %	0.94671 %	0.871219 %	90783.04958343506
2000	25	64	|	220	-1	dot_product
0.3553 %	0.4168 %	0.476797 %	0.5402351 %	|	0.7208 %	0.9199 %	0.81483 %	0.9693 %	0.9491 %	0.873465 %	95466.40396118164
2000	25	64	|	250	-1	dot_product
0.356 %	0.41712 %	0.477209 %	0.5413831 %	|	0.7224 %	0.9227 %	0.81628 %	0.9728 %	0.95226 %	0.876306 %	100973.46758842468
2000	25	64	|	310	-1	dot_product
0.3565 %	0.41766 %	0.477944 %	0.5430226 %	|	0.7236 %	0.9256 %	0.8186 %	0.9766 %	0.95703 %	0.880495 %	113231.42790794373
2000	25	64	|	400	-1	dot_product
0.3572 %	0.41803 %	0.47857 %	0.5444971 %	|	0.7248 %	0.9286 %	0.82058 %	0.9807 %	0.96148 %	0.884378 %	127934.60512161255
2000	25	64	|	500	-1	dot_product
0.3574 %	0.41834 %	0.478939 %	0.5454882 %	|	0.7254 %	0.93 %	0.82196 %	0.9836 %	0.96475 %	0.887198 %	144852.8618812561
2000	25	64	|	800	-1	dot_product
0.3576 %	0.41869 %	0.479494 %	0.5469125 %	|	0.7263 %	0.9332 %	0.82386 %	0.9883 %	0.96975 %	0.891387 %	183637.65788078308
2000	25	64	|	1000	-1	dot_product
0.3577 %	0.41875 %	0.479653 %	0.5473484 %	|	0.7266 %	0.9342 %	0.82438 %	0.9899 %	0.9715 %	0.892723 %	206621.0036277771
2000	25	64	|	1250	-1	dot_product
0.3577 %	0.41886 %	0.479732 %	0.5476154 %	|	0.7268 %	0.9349 %	0.82467 %	0.9917 %	0.97272 %	0.893568 %	227223.31881523132
2000	25	64	|	1500	-1	dot_product
0.3577 %	0.41888 %	0.479765 %	0.5477427 %	|	0.7269 %	0.935 %	0.82481 %	0.9922 %	0.97333 %	0.894024 %	253567.37399101257
2000	25	64	|	1750	-1	dot_product
0.3577 %	0.41888 %	0.479779 %	0.5478016 %	|	0.7269 %	0.9349 %	0.82489 %	0.9922 %	0.97367 %	0.894224 %	274083.9068889618
2000	25	64	|	1900	-1	dot_product
0.3577 %	0.41889 %	0.479784 %	0.5478163 %	|	0.727 %	0.9351 %	0.82491 %	0.9925 %	0.97379 %	0.894282 %	288805.9175014496
2000	25	64	|	2000	-1	dot_product
0.3577 %	0.41889 %	0.479784 %	0.5478195 %	|	0.727 %	0.9351 %	0.82491 %	0.9925 %	0.97381 %	0.894294 %	300801.1236190796
2000	50	64	|	1	-1	dot_product
0.3031 %	0.3129 %	0.277875 %	0.1908559 %	|	0.3878 %	0.3899 %	0.35006 %	0.3899 %	0.35013 %	0.291324 %	8848.3726978302
2000	50	64	|	2	-1	dot_product
0.4088 %	0.42489 %	0.389236 %	0.2872151 %	|	0.5327 %	0.5363 %	0.4884 %	0.5363 %	0.4885 %	0.415322 %	14072.307825088501
2000	50	64	|	4	-1	dot_product
0.4962 %	0.51853 %	0.491727 %	0.3923616 %	|	0.656 %	0.6613 %	0.61194 %	0.6613 %	0.61212 %	0.536063 %	20742.695808410645
2000	50	64	|	8	-1	dot_product
0.5602 %	0.58937 %	0.578583 %	0.4963459 %	|	0.7531 %	0.76 %	0.7157 %	0.76 %	0.71604 %	0.646989 %	30949.69916343689
2000	50	64	|	16	-1	dot_product
0.6048 %	0.64048 %	0.644913 %	0.5892762 %	|	0.8274 %	0.8362 %	0.79914 %	0.8362 %	0.79969 %	0.741735 %	44912.7984046936
2000	50	64	|	25	-1	dot_product
0.6231 %	0.66472 %	0.677014 %	0.6397252 %	|	0.8613 %	0.8719 %	0.8429 %	0.8719 %	0.84369 %	0.793108 %	56820.18852233887
2000	50	64	|	30	-1	dot_product
0.6299 %	0.67251 %	0.688237 %	0.6580711 %	|	0.8749 %	0.8861 %	0.85856 %	0.8861 %	0.85947 %	0.81243 %	62789.65067863464
2000	50	64	|	35	-1	dot_product
0.636 %	0.67865 %	0.696994 %	0.6725301 %	|	0.8863 %	0.8977 %	0.87108 %	0.8977 %	0.87206 %	0.827838 %	68372.19619750977
2000	50	64	|	40	-1	dot_product
0.6412 %	0.68324 %	0.703569 %	0.6841399 %	|	0.8957 %	0.9075 %	0.88105 %	0.9075 %	0.88214 %	0.840324 %	73317.59309768677
2000	50	64	|	45	-1	dot_product
0.6444 %	0.68721 %	0.709133 %	0.6938281 %	|	0.9029 %	0.9152 %	0.88931 %	0.9152 %	0.89051 %	0.850898 %	78291.836977005
2000	50	64	|	50	-1	dot_product
0.6464 %	0.69017 %	0.713727 %	0.7019372 %	|	0.9078 %	0.9205 %	0.89589 %	0.9205 %	0.8972 %	0.859924 %	82371.17409706116
2000	50	64	|	55	-1	dot_product
0.6478 %	0.69254 %	0.717624 %	0.7088898 %	|	0.9112 %	0.9247 %	0.90167 %	0.9247 %	0.9031 %	0.867663 %	86660.87460517883
2000	50	64	|	60	-1	dot_product
0.6499 %	0.69485 %	0.721016 %	0.7150001 %	|	0.9141 %	0.9281 %	0.90686 %	0.9281 %	0.90836 %	0.87457 %	90618.80087852478
2000	50	64	|	65	-1	dot_product
0.6504 %	0.69672 %	0.723812 %	0.7202128 %	|	0.9166 %	0.931 %	0.91109 %	0.931 %	0.91266 %	0.880447 %	94869.15469169617
2000	50	64	|	75	-1	dot_product
0.6528 %	0.70011 %	0.728804 %	0.7290969 %	|	0.9218 %	0.9373 %	0.91919 %	0.9373 %	0.92082 %	0.891056 %	102101.16243362427
2000	50	64	|	90	-1	dot_product
0.6571 %	0.70401 %	0.734544 %	0.7395624 %	|	0.9286 %	0.9448 %	0.92844 %	0.9448 %	0.93025 %	0.903945 %	113074.84412193298
2000	50	64	|	110	-1	dot_product
0.6606 %	0.70784 %	0.739917 %	0.749728 %	|	0.9345 %	0.9515 %	0.9379 %	0.9515 %	0.93989 %	0.916389 %	126392.50063896179
2000	50	64	|	130	-1	dot_product
0.6632 %	0.7107 %	0.743814 %	0.7571189 %	|	0.9405 %	0.9581 %	0.94513 %	0.9581 %	0.94724 %	0.925818 %	137393.44763755798
2000	50	64	|	150	-1	dot_product
0.665 %	0.71262 %	0.746771 %	0.762895 %	|	0.9439 %	0.9617 %	0.95047 %	0.9617 %	0.95271 %	0.93339 %	147564.74661827087
2000	50	64	|	170	-1	dot_product
0.6663 %	0.71433 %	0.749124 %	0.7675241 %	|	0.9476 %	0.9656 %	0.95511 %	0.9656 %	0.95747 %	0.939718 %	158416.27192497253
2000	50	64	|	200	-1	dot_product
0.668 %	0.71641 %	0.751943 %	0.7729231 %	|	0.952 %	0.9705 %	0.96071 %	0.9705 %	0.96324 %	0.94736 %	172563.52949142456
2000	50	64	|	220	-1	dot_product
0.6687 %	0.71752 %	0.753372 %	0.7757454 %	|	0.9544 %	0.9733 %	0.96364 %	0.9733 %	0.96622 %	0.951486 %	181123.83556365967
2000	50	64	|	250	-1	dot_product
0.6704 %	0.71878 %	0.755259 %	0.7793473 %	|	0.9576 %	0.9772 %	0.96743 %	0.9772 %	0.97013 %	0.956757 %	194414.1538143158
2000	50	64	|	310	-1	dot_product
0.6719 %	0.7208 %	0.75806 %	0.7846 %	|	0.9615 %	0.9816 %	0.9731 %	0.9816 %	0.976 %	0.964765 %	216238.9678955078
2000	50	64	|	400	-1	dot_product
0.6735 %	0.72278 %	0.760632 %	0.7896055 %	|	0.9657 %	0.9862 %	0.97862 %	0.9862 %	0.98176 %	0.972908 %	246093.24979782104
2000	50	64	|	500	-1	dot_product
0.675 %	0.72426 %	0.762588 %	0.7932176 %	|	0.9682 %	0.9892 %	0.98298 %	0.9893 %	0.98627 %	0.979066 %	276223.44183921814
2000	50	64	|	800	-1	dot_product
0.6773 %	0.72613 %	0.765452 %	0.7987805 %	|	0.9733 %	0.995 %	0.98947 %	0.9951 %	0.99313 %	0.989168 %	351993.9737319946
2000	50	64	|	1000	-1	dot_product
0.6781 %	0.72687 %	0.766433 %	0.8006363 %	|	0.9747 %	0.9966 %	0.99192 %	0.9967 %	0.99576 %	0.992823 %	396492.48695373535
2000	50	64	|	1250	-1	dot_product
0.6788 %	0.72745 %	0.767129 %	0.8020547 %	|	0.9767 %	0.999 %	0.99383 %	0.9991 %	0.99782 %	0.995679 %	446643.0151462555
2000	50	64	|	1500	-1	dot_product
0.6789 %	0.72778 %	0.767546 %	0.8028778 %	|	0.9772 %	0.9995 %	0.99479 %	0.9996 %	0.99894 %	0.997423 %	488491.8360710144
2000	50	64	|	1750	-1	dot_product
0.6789 %	0.72793 %	0.767758 %	0.8033757 %	|	0.9773 %	0.9996 %	0.99552 %	0.9997 %	0.99971 %	0.998399 %	528760.5509757996
2000	50	64	|	1900	-1	dot_product
0.679 %	0.72798 %	0.76782 %	0.803549 %	|	0.9776 %	0.9999 %	0.99572 %	1.0 %	0.99995 %	0.99875 %	560326.1270523071
2000	50	64	|	2000	-1	dot_product
0.679 %	0.72799 %	0.767836 %	0.8036021 %	|	0.9776 %	0.9999 %	0.99576 %	1.0 %	1.0 %	0.99887 %	585008.7587833405
2000	100	64	|	1	-1	dot_product
0.3722 %	0.34544 %	0.290359 %	0.1932521 %	|	0.3899 %	0.3899 %	0.35013 %	0.3899 %	0.35013 %	0.291324 %	17060.128688812256
2000	100	64	|	2	-1	dot_product
0.5093 %	0.47951 %	0.413197 %	0.2926124 %	|	0.5362 %	0.5363 %	0.4885 %	0.5363 %	0.4885 %	0.415322 %	27244.5707321167
2000	100	64	|	4	-1	dot_product
0.6237 %	0.59749 %	0.53208 %	0.4030419 %	|	0.6612 %	0.6613 %	0.61212 %	0.6613 %	0.61212 %	0.536065 %	40235.21900177002
2000	100	64	|	8	-1	dot_product
0.7122 %	0.6943 %	0.640326 %	0.5163498 %	|	0.7599 %	0.76 %	0.71604 %	0.76 %	0.71604 %	0.646997 %	59766.35766029358
2000	100	64	|	16	-1	dot_product
0.7778 %	0.77018 %	0.730883 %	0.6245493 %	|	0.8361 %	0.8362 %	0.79969 %	0.8362 %	0.79969 %	0.741757 %	86125.3764629364
2000	100	64	|	25	-1	dot_product
0.8082 %	0.80841 %	0.778947 %	0.6882761 %	|	0.8718 %	0.8719 %	0.84368 %	0.8719 %	0.84369 %	0.793147 %	110069.48757171631
2000	100	64	|	30	-1	dot_product
0.82 %	0.82144 %	0.796766 %	0.7127667 %	|	0.886 %	0.8861 %	0.85946 %	0.8861 %	0.85947 %	0.812484 %	120865.92555046082
2000	100	64	|	35	-1	dot_product
0.8294 %	0.83194 %	0.810709 %	0.7328079 %	|	0.8976 %	0.8977 %	0.87205 %	0.8977 %	0.87206 %	0.827903 %	131943.6707496643
2000	100	64	|	40	-1	dot_product
0.8377 %	0.84002 %	0.821851 %	0.7493665 %	|	0.9074 %	0.9075 %	0.88213 %	0.9075 %	0.88214 %	0.840405 %	141819.3597793579
2000	100	64	|	45	-1	dot_product
0.8434 %	0.84687 %	0.831196 %	0.7635013 %	|	0.9151 %	0.9152 %	0.8905 %	0.9152 %	0.89051 %	0.850998 %	151912.2612476349
2000	100	64	|	50	-1	dot_product
0.8473 %	0.85195 %	0.839065 %	0.7755859 %	|	0.9204 %	0.9205 %	0.89719 %	0.9205 %	0.8972 %	0.86004 %	160108.4213256836
2000	100	64	|	55	-1	dot_product
0.8504 %	0.85644 %	0.845739 %	0.7861341 %	|	0.9246 %	0.9247 %	0.90309 %	0.9247 %	0.9031 %	0.867784 %	167687.97945976257
2000	100	64	|	60	-1	dot_product
0.853 %	0.86048 %	0.851727 %	0.7954967 %	|	0.928 %	0.9281 %	0.90835 %	0.9281 %	0.90836 %	0.874702 %	176878.22890281677
2000	100	64	|	65	-1	dot_product
0.855 %	0.86382 %	0.856711 %	0.8036442 %	|	0.9309 %	0.931 %	0.91265 %	0.931 %	0.91266 %	0.880594 %	183802.59799957275
2000	100	64	|	75	-1	dot_product
0.8592 %	0.87009 %	0.865635 %	0.8178798 %	|	0.9372 %	0.9373 %	0.92081 %	0.9373 %	0.92082 %	0.891227 %	199358.078956604
2000	100	64	|	90	-1	dot_product
0.8653 %	0.87704 %	0.876326 %	0.835072 %	|	0.9447 %	0.9448 %	0.93024 %	0.9448 %	0.93025 %	0.904149 %	219495.43952941895
2000	100	64	|	110	-1	dot_product
0.8703 %	0.8841 %	0.886327 %	0.8521937 %	|	0.9514 %	0.9515 %	0.93988 %	0.9515 %	0.93989 %	0.91663 %	245209.61713790894
2000	100	64	|	130	-1	dot_product
0.8752 %	0.88931 %	0.893699 %	0.8650914 %	|	0.958 %	0.9581 %	0.94723 %	0.9581 %	0.94724 %	0.926093 %	267950.6096839905
2000	100	64	|	150	-1	dot_product
0.8778 %	0.89318 %	0.899399 %	0.8753275 %	|	0.9616 %	0.9617 %	0.95269 %	0.9617 %	0.95271 %	0.933701 %	289538.20729255676
2000	100	64	|	170	-1	dot_product
0.8809 %	0.89631 %	0.904082 %	0.8837162 %	|	0.9655 %	0.9656 %	0.95745 %	0.9656 %	0.95747 %	0.940051 %	309547.3802089691
2000	100	64	|	200	-1	dot_product
0.8845 %	0.90011 %	0.909562 %	0.8935793 %	|	0.9704 %	0.9705 %	0.96322 %	0.9705 %	0.96324 %	0.947731 %	337505.72776794434
2000	100	64	|	220	-1	dot_product
0.8866 %	0.90213 %	0.912468 %	0.8988828 %	|	0.9732 %	0.9733 %	0.9662 %	0.9733 %	0.96622 %	0.951894 %	354748.3232021332
2000	100	64	|	250	-1	dot_product
0.89 %	0.90466 %	0.916114 %	0.9055961 %	|	0.9771 %	0.9772 %	0.97011 %	0.9772 %	0.97013 %	0.957203 %	379199.6223926544
2000	100	64	|	310	-1	dot_product
0.8932 %	0.90849 %	0.921476 %	0.9155318 %	|	0.9815 %	0.9816 %	0.97598 %	0.9816 %	0.976 %	0.965279 %	424612.8001213074
2000	100	64	|	400	-1	dot_product
0.8971 %	0.91184 %	0.926631 %	0.9250825 %	|	0.9861 %	0.9862 %	0.98173 %	0.9862 %	0.98176 %	0.973506 %	483814.9242401123
2000	100	64	|	500	-1	dot_product
0.8993 %	0.91435 %	0.930315 %	0.9319635 %	|	0.9892 %	0.9893 %	0.98623 %	0.9893 %	0.98627 %	0.979739 %	543936.005115509
2000	100	64	|	800	-1	dot_product
0.9033 %	0.91782 %	0.935713 %	0.9422623 %	|	0.9949 %	0.9951 %	0.99309 %	0.9951 %	0.99313 %	0.989987 %	697034.2910289764
2000	100	64	|	1000	-1	dot_product
0.9046 %	0.91921 %	0.937528 %	0.9456287 %	|	0.9965 %	0.9967 %	0.99572 %	0.9967 %	0.99576 %	0.993726 %	785356.406211853
2000	100	64	|	1250	-1	dot_product
0.9064 %	0.92032 %	0.93888 %	0.9481422 %	|	0.9989 %	0.9991 %	0.99778 %	0.9991 %	0.99782 %	0.996667 %	884230.797290802
2000	100	64	|	1500	-1	dot_product
0.9067 %	0.92076 %	0.939705 %	0.9496249 %	|	0.9993 %	0.9996 %	0.9989 %	0.9996 %	0.99894 %	0.998473 %	973502.3910999298
2000	100	64	|	1750	-1	dot_product
0.9068 %	0.92108 %	0.940131 %	0.9505216 %	|	0.9994 %	0.9997 %	0.99967 %	0.9997 %	0.99971 %	0.999491 %	1067568.3522224426
2000	100	64	|	1900	-1	dot_product
0.9071 %	0.92121 %	0.940299 %	0.9508477 %	|	0.9997 %	1.0 %	0.99991 %	1.0 %	0.99995 %	0.999865 %	1110145.8551883698
2000	100	64	|	2000	-1	dot_product
0.9071 %	0.9212 %	0.940348 %	0.9509642 %	|	0.9997 %	1.0 %	0.99996 %	1.0 %	1.0 %	0.999997 %	1166862.7362251282
2000	25	256	|	1	-1	dot_product
0.2405 %	0.26555 %	0.255237 %	0.1851002 %	|	0.3697 %	0.3897 %	0.34753 %	0.3899 %	0.35011 %	0.291168 %	2590.552806854248
2000	25	256	|	2	-1	dot_product
0.3148 %	0.35365 %	0.348705 %	0.2752072 %	|	0.5064 %	0.5354 %	0.48373 %	0.5363 %	0.48848 %	0.414969 %	3850.721836090088
2000	25	256	|	4	-1	dot_product
0.3739 %	0.42132 %	0.428676 %	0.3692096 %	|	0.6178 %	0.6602 %	0.60406 %	0.6613 %	0.6121 %	0.535355 %	5499.289035797119
2000	25	256	|	8	-1	dot_product
0.4143 %	0.46794 %	0.49093 %	0.4556846 %	|	0.7028 %	0.7582 %	0.70307 %	0.76 %	0.716 %	0.645459 %	7882.845878601074
2000	25	256	|	16	-1	dot_product
0.4451 %	0.5003 %	0.534285 %	0.5259742 %	|	0.7646 %	0.8333 %	0.78067 %	0.8362 %	0.79952 %	0.738694 %	11222.028255462646
2000	25	256	|	25	-1	dot_product
0.4552 %	0.5149 %	0.554304 %	0.5610962 %	|	0.7911 %	0.8678 %	0.81987 %	0.8719 %	0.84342 %	0.788582 %	14185.020208358765
2000	25	256	|	30	-1	dot_product
0.4599 %	0.51987 %	0.561139 %	0.5733773 %	|	0.8011 %	0.8814 %	0.83352 %	0.8861 %	0.85912 %	0.807117 %	15500.133991241455
2000	25	256	|	35	-1	dot_product
0.4646 %	0.5236 %	0.566362 %	0.5828531 %	|	0.8101 %	0.8929 %	0.84439 %	0.8977 %	0.87169 %	0.821814 %	16966.70889854431
2000	25	256	|	40	-1	dot_product
0.4675 %	0.52588 %	0.570224 %	0.5903267 %	|	0.8168 %	0.9022 %	0.85274 %	0.9075 %	0.88173 %	0.833634 %	18188.68374824524
2000	25	256	|	45	-1	dot_product
0.4693 %	0.52855 %	0.573373 %	0.596538 %	|	0.8222 %	0.9094 %	0.85964 %	0.9152 %	0.89004 %	0.843575 %	19209.183931350708
2000	25	256	|	50	-1	dot_product
0.4711 %	0.53019 %	0.575942 %	0.6016094 %	|	0.8257 %	0.9144 %	0.86508 %	0.9205 %	0.89668 %	0.852034 %	20297.733306884766
2000	25	256	|	55	-1	dot_product
0.4723 %	0.53138 %	0.578164 %	0.6059972 %	|	0.8285 %	0.9183 %	0.86986 %	0.9247 %	0.90256 %	0.859263 %	21244.486808776855
2000	25	256	|	60	-1	dot_product
0.4737 %	0.53278 %	0.580142 %	0.6098146 %	|	0.8311 %	0.9214 %	0.87432 %	0.9281 %	0.90779 %	0.86566 %	22366.4391040802
2000	25	256	|	65	-1	dot_product
0.4743 %	0.53375 %	0.581766 %	0.6130668 %	|	0.8324 %	0.9239 %	0.87779 %	0.931 %	0.91207 %	0.871066 %	23284.916639328003
2000	25	256	|	75	-1	dot_product
0.4758 %	0.53562 %	0.584636 %	0.618519 %	|	0.8364 %	0.9299 %	0.88432 %	0.9373 %	0.92018 %	0.880841 %	25272.78184890747
2000	25	256	|	90	-1	dot_product
0.4776 %	0.53771 %	0.587843 %	0.6248958 %	|	0.841 %	0.9372 %	0.89184 %	0.9448 %	0.92956 %	0.892596 %	27657.41205215454
2000	25	256	|	110	-1	dot_product
0.4792 %	0.5399 %	0.590841 %	0.6310247 %	|	0.8457 %	0.9436 %	0.89946 %	0.9515 %	0.93913 %	0.903839 %	30809.953927993774
2000	25	256	|	130	-1	dot_product
0.4811 %	0.54142 %	0.59297 %	0.6354329 %	|	0.8503 %	0.9499 %	0.90493 %	0.9581 %	0.94644 %	0.912238 %	33722.59879112244
2000	25	256	|	150	-1	dot_product
0.4818 %	0.54254 %	0.594479 %	0.638835 %	|	0.853 %	0.953 %	0.90894 %	0.9617 %	0.95179 %	0.918885 %	36395.265340805054
2000	25	256	|	170	-1	dot_product
0.4822 %	0.54348 %	0.595752 %	0.6415512 %	|	0.8554 %	0.9568 %	0.91246 %	0.9656 %	0.95645 %	0.924424 %	38597.4063873291
2000	25	256	|	200	-1	dot_product
0.4831 %	0.54448 %	0.59729 %	0.6447656 %	|	0.8577 %	0.9608 %	0.91675 %	0.9705 %	0.96218 %	0.931088 %	42191.417932510376
2000	25	256	|	220	-1	dot_product
0.4835 %	0.5449 %	0.598107 %	0.6464247 %	|	0.8592 %	0.9634 %	0.91891 %	0.9733 %	0.96512 %	0.934634 %	44096.83322906494
2000	25	256	|	250	-1	dot_product
0.4839 %	0.54554 %	0.599203 %	0.6484915 %	|	0.8615 %	0.9672 %	0.92181 %	0.9772 %	0.96899 %	0.939106 %	47001.1510848999
2000	25	256	|	310	-1	dot_product
0.4849 %	0.54663 %	0.600655 %	0.6515054 %	|	0.8641 %	0.9713 %	0.92602 %	0.9816 %	0.97473 %	0.945838 %	52951.22313499451
2000	25	256	|	400	-1	dot_product
0.4859 %	0.54763 %	0.601984 %	0.6543527 %	|	0.8661 %	0.9756 %	0.92993 %	0.9862 %	0.98034 %	0.952594 %	59247.408390045166
2000	25	256	|	500	-1	dot_product
0.4859 %	0.54831 %	0.60299 %	0.6563793 %	|	0.8678 %	0.9782 %	0.93306 %	0.9893 %	0.98476 %	0.957588 %	66230.68165779114
2000	25	256	|	800	-1	dot_product
0.4867 %	0.54926 %	0.604442 %	0.6594194 %	|	0.8707 %	0.9833 %	0.9374 %	0.995 %	0.99137 %	0.965419 %	84052.39748954773
2000	25	256	|	1000	-1	dot_product
0.4872 %	0.54955 %	0.604889 %	0.6604 %	|	0.8716 %	0.9848 %	0.93895 %	0.9966 %	0.99389 %	0.968113 %	94037.01949119568
2000	25	256	|	1250	-1	dot_product
0.4871 %	0.54977 %	0.605232 %	0.6610812 %	|	0.8727 %	0.9868 %	0.9402 %	0.999 %	0.99586 %	0.97016 %	106074.82600212097
2000	25	256	|	1500	-1	dot_product
0.4872 %	0.54989 %	0.605385 %	0.6614653 %	|	0.873 %	0.9871 %	0.94079 %	0.9994 %	0.99687 %	0.971331 %	122235.18872261047
2000	25	256	|	1750	-1	dot_product
0.4872 %	0.54997 %	0.605491 %	0.6616689 %	|	0.8731 %	0.9872 %	0.94116 %	0.9995 %	0.99757 %	0.971952 %	132839.09940719604
2000	25	256	|	1900	-1	dot_product
0.4872 %	0.54996 %	0.605519 %	0.6617267 %	|	0.8732 %	0.9875 %	0.94123 %	0.9998 %	0.99776 %	0.972164 %	140482.95974731445
2000	25	256	|	2000	-1	dot_product
0.4872 %	0.54996 %	0.605518 %	0.6617469 %	|	0.8732 %	0.9875 %	0.94124 %	0.9998 %	0.9978 %	0.972222 %	146807.76739120483
2000	50	256	|	1	-1	dot_product
0.343 %	0.3354 %	0.287145 %	0.1927203 %	|	0.3896 %	0.3899 %	0.35013 %	0.3899 %	0.35013 %	0.291324 %	4337.72611618042
