Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
4000	0.4	256	|	1	-1	dot_product
0.227 %	0.2057 %	0.16242 %	0.088937 %	|	0.244 %	0.244 %	0.207 %	0.244 %	0.207 %	0.16243 %	28.156280517578125
4000	0.4	256	|	2	-1	dot_product
0.316 %	0.3156 %	0.25434 %	0.147554 %	|	0.35 %	0.35 %	0.3202 %	0.35 %	0.3202 %	0.25464 %	31.01491928100586
4000	0.4	256	|	4	-1	dot_product
0.417 %	0.4448 %	0.37768 %	0.238422 %	|	0.479 %	0.479 %	0.4581 %	0.479 %	0.4581 %	0.3787 %	35.39633750915527
4000	0.4	256	|	8	-1	dot_product
0.546 %	0.5785 %	0.51856 %	0.365533 %	|	0.639 %	0.639 %	0.6059 %	0.639 %	0.6059 %	0.52357 %	42.23322868347168
4000	0.4	256	|	16	-1	dot_product
0.65 %	0.6855 %	0.65336 %	0.516336 %	|	0.771 %	0.771 %	0.7397 %	0.771 %	0.7397 %	0.66957 %	36.33522987365723
4000	0.4	256	|	25	-1	dot_product
0.686 %	0.7411 %	0.72537 %	0.615605 %	|	0.831 %	0.831 %	0.8143 %	0.831 %	0.8143 %	0.7536 %	31.729698181152344
4000	0.4	256	|	30	-1	dot_product
0.714 %	0.7623 %	0.75035 %	0.652662 %	|	0.864 %	0.864 %	0.8429 %	0.864 %	0.8429 %	0.78416 %	31.0366153717041
4000	0.4	256	|	35	-1	dot_product
0.724 %	0.7733 %	0.76856 %	0.682324 %	|	0.878 %	0.878 %	0.8609 %	0.878 %	0.8609 %	0.8073 %	30.948638916015625
4000	0.4	256	|	40	-1	dot_product
0.735 %	0.7836 %	0.78304 %	0.706695 %	|	0.891 %	0.891 %	0.8767 %	0.891 %	0.8767 %	0.82652 %	49.90363121032715
4000	0.4	256	|	45	-1	dot_product
0.741 %	0.7898 %	0.79543 %	0.727441 %	|	0.9 %	0.9 %	0.8885 %	0.9 %	0.8885 %	0.84333 %	75.24752616882324
4000	0.4	256	|	50	-1	dot_product
0.747 %	0.797 %	0.805 %	0.744918 %	|	0.91 %	0.91 %	0.8988 %	0.91 %	0.8988 %	0.85645 %	50.974369049072266
4000	0.4	256	|	55	-1	dot_product
0.755 %	0.8021 %	0.81366 %	0.760287 %	|	0.921 %	0.921 %	0.9075 %	0.921 %	0.9075 %	0.86859 %	57.214975357055664
4000	0.4	256	|	60	-1	dot_product
0.759 %	0.8062 %	0.82037 %	0.773432 %	|	0.927 %	0.927 %	0.9142 %	0.927 %	0.9142 %	0.87837 %	74.16772842407227
4000	0.4	256	|	65	-1	dot_product
0.762 %	0.8109 %	0.82613 %	0.784938 %	|	0.931 %	0.931 %	0.9209 %	0.931 %	0.9209 %	0.88682 %	58.484554290771484
4000	0.4	256	|	75	-1	dot_product
0.766 %	0.8183 %	0.83591 %	0.803592 %	|	0.941 %	0.941 %	0.9329 %	0.941 %	0.9329 %	0.90163 %	52.49381065368652
4000	0.4	256	|	90	-1	dot_product
0.773 %	0.8252 %	0.84678 %	0.825169 %	|	0.95 %	0.95 %	0.9455 %	0.95 %	0.9455 %	0.91912 %	81.81643486022949
4000	0.4	256	|	110	-1	dot_product
0.783 %	0.8322 %	0.85812 %	0.845394 %	|	0.962 %	0.962 %	0.9573 %	0.962 %	0.9573 %	0.93707 %	93.62626075744629
4000	0.4	256	|	130	-1	dot_product
0.788 %	0.8367 %	0.86504 %	0.859557 %	|	0.969 %	0.969 %	0.9669 %	0.969 %	0.9669 %	0.9489 %	77.32510566711426
4000	0.4	256	|	150	-1	dot_product
0.79 %	0.8407 %	0.87008 %	0.870077 %	|	0.976 %	0.976 %	0.974 %	0.976 %	0.974 %	0.95783 %	62.755584716796875
4000	0.4	256	|	170	-1	dot_product
0.794 %	0.8425 %	0.87363 %	0.877946 %	|	0.982 %	0.982 %	0.9784 %	0.982 %	0.9784 %	0.96437 %	112.83230781555176
4000	0.4	256	|	200	-1	dot_product
0.797 %	0.8445 %	0.8776 %	0.886358 %	|	0.987 %	0.987 %	0.9833 %	0.987 %	0.9833 %	0.97184 %	116.86444282531738
4000	0.4	256	|	220	-1	dot_product
0.798 %	0.8452 %	0.87943 %	0.890638 %	|	0.989 %	0.989 %	0.9858 %	0.989 %	0.9858 %	0.97563 %	144.56772804260254
4000	0.4	256	|	250	-1	dot_product
0.8 %	0.8461 %	0.88116 %	0.89553 %	|	0.991 %	0.991 %	0.988 %	0.991 %	0.988 %	0.97967 %	132.13658332824707
4000	0.4	256	|	310	-1	dot_product
0.799 %	0.8486 %	0.88437 %	0.901997 %	|	0.993 %	0.993 %	0.9921 %	0.993 %	0.9921 %	0.98631 %	134.18149948120117
4000	0.4	256	|	400	-1	dot_product
0.801 %	0.8507 %	0.88649 %	0.907538 %	|	0.995 %	0.995 %	0.9948 %	0.995 %	0.9948 %	0.99134 %	161.98348999023438
4000	0.4	256	|	500	-1	dot_product
0.802 %	0.8516 %	0.88792 %	0.910652 %	|	0.997 %	0.997 %	0.9969 %	0.997 %	0.9969 %	0.99456 %	156.64911270141602
4000	0.4	256	|	800	-1	dot_product
0.803 %	0.8521 %	0.8895 %	0.914356 %	|	0.998 %	0.998 %	0.9991 %	0.998 %	0.9991 %	0.99861 %	242.77091026306152
4000	0.4	256	|	1000	-1	dot_product
0.804 %	0.8524 %	0.88974 %	0.915186 %	|	1.0 %	1.0 %	0.9995 %	1.0 %	0.9995 %	0.99936 %	340.4216766357422
4000	0.4	256	|	1250	-1	dot_product
0.804 %	0.8527 %	0.88986 %	0.91562 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.99973 %	338.3817672729492
4000	0.4	256	|	1500	-1	dot_product
0.804 %	0.8527 %	0.88995 %	0.915817 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	365.1154041290283
4000	0.4	256	|	1750	-1	dot_product
0.804 %	0.8527 %	0.88999 %	0.91588 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99998 %	425.18138885498047
4000	0.4	256	|	1900	-1	dot_product
0.804 %	0.8527 %	0.89 %	0.915915 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	454.09202575683594
4000	0.4	256	|	2000	-1	dot_product
0.804 %	0.8527 %	0.89 %	0.915926 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	465.9385681152344
4000	0.4	256	|	2048	-1	dot_product
0.804 %	0.8527 %	0.89 %	0.915931 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	464.235782623291
4000	0.4	128	|	1	-1	dot_product
0.189 %	0.1937 %	0.16038 %	0.088195 %	|	0.246 %	0.246 %	0.2058 %	0.246 %	0.2058 %	0.16092 %	23.83875846862793
4000	0.4	128	|	2	-1	dot_product
0.251 %	0.2905 %	0.25162 %	0.147438 %	|	0.352 %	0.352 %	0.3208 %	0.352 %	0.3208 %	0.25458 %	29.477834701538086
4000	0.4	128	|	4	-1	dot_product
0.302 %	0.389 %	0.36544 %	0.238162 %	|	0.476 %	0.48 %	0.4575 %	0.48 %	0.4575 %	0.3782 %	27.73904800415039
4000	0.4	128	|	8	-1	dot_product
0.392 %	0.4819 %	0.48245 %	0.364735 %	|	0.631 %	0.64 %	0.6058 %	0.64 %	0.606 %	0.52335 %	30.97677230834961
4000	0.4	128	|	16	-1	dot_product
0.455 %	0.5516 %	0.57962 %	0.506304 %	|	0.756 %	0.771 %	0.7393 %	0.771 %	0.7398 %	0.66953 %	33.692121505737305
4000	0.4	128	|	25	-1	dot_product
0.473 %	0.5846 %	0.6244 %	0.588548 %	|	0.808 %	0.83 %	0.8132 %	0.83 %	0.8141 %	0.75355 %	34.73472595214844
4000	0.4	128	|	30	-1	dot_product
0.482 %	0.5972 %	0.63924 %	0.616532 %	|	0.841 %	0.863 %	0.8416 %	0.863 %	0.8426 %	0.78415 %	39.73555564880371
4000	0.4	128	|	35	-1	dot_product
0.488 %	0.604 %	0.64967 %	0.6379 %	|	0.856 %	0.878 %	0.8599 %	0.878 %	0.8609 %	0.80727 %	54.95786666870117
4000	0.4	128	|	40	-1	dot_product
0.492 %	0.6103 %	0.65807 %	0.654901 %	|	0.866 %	0.89 %	0.8754 %	0.89 %	0.8766 %	0.82652 %	40.634870529174805
4000	0.4	128	|	45	-1	dot_product
0.496 %	0.6135 %	0.66508 %	0.668675 %	|	0.876 %	0.9 %	0.8873 %	0.9 %	0.8885 %	0.84327 %	41.074514389038086
4000	0.4	128	|	50	-1	dot_product
0.5 %	0.6173 %	0.67042 %	0.679922 %	|	0.883 %	0.91 %	0.8976 %	0.91 %	0.8988 %	0.85645 %	44.632911682128906
4000	0.4	128	|	55	-1	dot_product
0.504 %	0.6198 %	0.67485 %	0.689627 %	|	0.894 %	0.921 %	0.9061 %	0.921 %	0.9075 %	0.86856 %	47.32513427734375
4000	0.4	128	|	60	-1	dot_product
0.509 %	0.6218 %	0.6782 %	0.697822 %	|	0.9 %	0.927 %	0.9127 %	0.927 %	0.9142 %	0.87833 %	48.16031455993652
4000	0.4	128	|	65	-1	dot_product
0.508 %	0.6244 %	0.68134 %	0.704803 %	|	0.904 %	0.931 %	0.9194 %	0.931 %	0.9209 %	0.88681 %	61.977386474609375
4000	0.4	128	|	75	-1	dot_product
0.513 %	0.6272 %	0.6865 %	0.716018 %	|	0.91 %	0.941 %	0.9314 %	0.941 %	0.9329 %	0.90164 %	53.04884910583496
4000	0.4	128	|	90	-1	dot_product
0.517 %	0.6297 %	0.69266 %	0.728523 %	|	0.918 %	0.95 %	0.9437 %	0.95 %	0.9455 %	0.91911 %	59.298038482666016
4000	0.4	128	|	110	-1	dot_product
0.522 %	0.6326 %	0.69863 %	0.739916 %	|	0.929 %	0.962 %	0.9551 %	0.962 %	0.9574 %	0.93707 %	59.508562088012695
4000	0.4	128	|	130	-1	dot_product
0.525 %	0.636 %	0.70234 %	0.747627 %	|	0.936 %	0.969 %	0.9645 %	0.969 %	0.9669 %	0.94888 %	73.73690605163574
4000	0.4	128	|	150	-1	dot_product
0.524 %	0.6378 %	0.70485 %	0.753333 %	|	0.941 %	0.976 %	0.9713 %	0.976 %	0.974 %	0.95778 %	81.99119567871094
4000	0.4	128	|	170	-1	dot_product
0.524 %	0.6395 %	0.70686 %	0.757558 %	|	0.946 %	0.982 %	0.9757 %	0.982 %	0.9784 %	0.9643 %	92.92101860046387
4000	0.4	128	|	200	-1	dot_product
0.523 %	0.641 %	0.70857 %	0.762051 %	|	0.951 %	0.987 %	0.9804 %	0.987 %	0.9833 %	0.97175 %	74.53513145446777
4000	0.4	128	|	220	-1	dot_product
0.523 %	0.6415 %	0.70951 %	0.764328 %	|	0.952 %	0.989 %	0.9829 %	0.989 %	0.9858 %	0.97553 %	100.44240951538086
4000	0.4	128	|	250	-1	dot_product
0.523 %	0.6419 %	0.71022 %	0.766924 %	|	0.954 %	0.991 %	0.9848 %	0.991 %	0.988 %	0.97956 %	97.39851951599121
4000	0.4	128	|	310	-1	dot_product
0.524 %	0.6431 %	0.71193 %	0.770443 %	|	0.956 %	0.993 %	0.9889 %	0.993 %	0.9921 %	0.98619 %	122.42937088012695
4000	0.4	128	|	400	-1	dot_product
0.525 %	0.6439 %	0.71292 %	0.773275 %	|	0.958 %	0.995 %	0.9913 %	0.995 %	0.9948 %	0.99118 %	151.08299255371094
4000	0.4	128	|	500	-1	dot_product
0.525 %	0.6443 %	0.71374 %	0.774961 %	|	0.96 %	0.997 %	0.9934 %	0.997 %	0.9969 %	0.9944 %	120.38326263427734
4000	0.4	128	|	800	-1	dot_product
0.526 %	0.6447 %	0.71461 %	0.776942 %	|	0.961 %	0.998 %	0.9954 %	0.998 %	0.9991 %	0.99844 %	205.6448459625244
4000	0.4	128	|	1000	-1	dot_product
0.526 %	0.6447 %	0.71471 %	0.7773 %	|	0.963 %	1.0 %	0.9958 %	1.0 %	0.9995 %	0.99918 %	217.00692176818848
4000	0.4	128	|	1250	-1	dot_product
0.526 %	0.6449 %	0.71476 %	0.777547 %	|	0.963 %	1.0 %	0.9962 %	1.0 %	0.9999 %	0.99955 %	239.47834968566895
4000	0.4	128	|	1500	-1	dot_product
0.526 %	0.6449 %	0.71477 %	0.777643 %	|	0.963 %	1.0 %	0.9963 %	1.0 %	1.0 %	0.99972 %	262.1426582336426
4000	0.4	128	|	1750	-1	dot_product
0.526 %	0.6449 %	0.71477 %	0.777678 %	|	0.963 %	1.0 %	0.9963 %	1.0 %	1.0 %	0.99979 %	313.6322498321533
4000	0.4	128	|	1900	-1	dot_product
0.526 %	0.6449 %	0.71477 %	0.777685 %	|	0.963 %	1.0 %	0.9963 %	1.0 %	1.0 %	0.9998 %	334.7301483154297
4000	0.4	128	|	2000	-1	dot_product
0.526 %	0.6449 %	0.71477 %	0.777682 %	|	0.963 %	1.0 %	0.9963 %	1.0 %	1.0 %	0.9998 %	365.8905029296875
4000	0.4	128	|	2048	-1	dot_product
0.526 %	0.6449 %	0.71477 %	0.77768 %	|	0.963 %	1.0 %	0.9963 %	1.0 %	1.0 %	0.9998 %	342.1742916107178
4000	0.4	64	|	1	-1	dot_product
0.09 %	0.1357 %	0.15144 %	0.08873 %	|	0.214 %	0.247 %	0.2063 %	0.247 %	0.2075 %	0.16209 %	24.79696273803711
4000	0.4	64	|	2	-1	dot_product
0.114 %	0.1744 %	0.21683 %	0.147547 %	|	0.297 %	0.352 %	0.3153 %	0.352 %	0.3202 %	0.25453 %	26.60512924194336
4000	0.4	64	|	4	-1	dot_product
0.118 %	0.208 %	0.27905 %	0.237286 %	|	0.374 %	0.475 %	0.4412 %	0.478 %	0.4571 %	0.37836 %	31.928539276123047
4000	0.4	64	|	8	-1	dot_product
0.135 %	0.2286 %	0.32316 %	0.34447 %	|	0.448 %	0.629 %	0.562 %	0.639 %	0.6059 %	0.52314 %	31.41498565673828
4000	0.4	64	|	16	-1	dot_product
0.139 %	0.237 %	0.34963 %	0.423682 %	|	0.501 %	0.748 %	0.6561 %	0.771 %	0.74 %	0.6658 %	32.51338005065918
4000	0.4	64	|	25	-1	dot_product
0.142 %	0.2374 %	0.35746 %	0.454929 %	|	0.51 %	0.801 %	0.6972 %	0.831 %	0.8141 %	0.74263 %	36.168575286865234
4000	0.4	64	|	30	-1	dot_product
0.138 %	0.2378 %	0.35911 %	0.463428 %	|	0.515 %	0.827 %	0.7131 %	0.864 %	0.8426 %	0.76946 %	37.40262985229492
4000	0.4	64	|	35	-1	dot_product
0.137 %	0.2388 %	0.3601 %	0.469464 %	|	0.521 %	0.838 %	0.7202 %	0.878 %	0.8608 %	0.78917 %	56.715965270996094
4000	0.4	64	|	40	-1	dot_product
0.136 %	0.2381 %	0.36039 %	0.473747 %	|	0.521 %	0.849 %	0.7254 %	0.891 %	0.8764 %	0.805 %	40.82226753234863
4000	0.4	64	|	45	-1	dot_product
0.139 %	0.2383 %	0.3602 %	0.476853 %	|	0.524 %	0.856 %	0.7293 %	0.9 %	0.888 %	0.81805 %	40.06552696228027
4000	0.4	64	|	50	-1	dot_product
0.138 %	0.2385 %	0.36052 %	0.479292 %	|	0.523 %	0.864 %	0.7324 %	0.91 %	0.8982 %	0.82823 %	44.24881935119629
4000	0.4	64	|	55	-1	dot_product
0.139 %	0.2384 %	0.36051 %	0.481018 %	|	0.525 %	0.872 %	0.7344 %	0.921 %	0.9066 %	0.83735 %	45.271873474121094
4000	0.4	64	|	60	-1	dot_product
0.139 %	0.2384 %	0.36051 %	0.482539 %	|	0.531 %	0.878 %	0.7374 %	0.927 %	0.9131 %	0.84462 %	54.71658706665039
4000	0.4	64	|	65	-1	dot_product
0.139 %	0.2375 %	0.36028 %	0.483749 %	|	0.529 %	0.88 %	0.7383 %	0.931 %	0.9198 %	0.85047 %	52.443504333496094
4000	0.4	64	|	75	-1	dot_product
0.138 %	0.237 %	0.35982 %	0.485121 %	|	0.532 %	0.887 %	0.7419 %	0.941 %	0.9312 %	0.86042 %	72.3719596862793
4000	0.4	64	|	90	-1	dot_product
0.138 %	0.2372 %	0.35942 %	0.486588 %	|	0.535 %	0.891 %	0.7434 %	0.95 %	0.9429 %	0.87124 %	53.84945869445801
4000	0.4	64	|	110	-1	dot_product
0.136 %	0.2362 %	0.35941 %	0.487436 %	|	0.533 %	0.901 %	0.7446 %	0.962 %	0.9544 %	0.88272 %	54.227590560913086
4000	0.4	64	|	130	-1	dot_product
0.136 %	0.236 %	0.35863 %	0.487602 %	|	0.533 %	0.904 %	0.7468 %	0.969 %	0.9631 %	0.88917 %	64.02230262756348
4000	0.4	64	|	150	-1	dot_product
0.135 %	0.2361 %	0.35826 %	0.487552 %	|	0.533 %	0.907 %	0.7478 %	0.976 %	0.9688 %	0.89372 %	63.55595588684082
4000	0.4	64	|	170	-1	dot_product
0.135 %	0.2354 %	0.35785 %	0.487365 %	|	0.533 %	0.911 %	0.7481 %	0.982 %	0.9726 %	0.89673 %	81.68220520019531
4000	0.4	64	|	200	-1	dot_product
0.135 %	0.2349 %	0.35705 %	0.486964 %	|	0.533 %	0.914 %	0.7479 %	0.986 %	0.9769 %	0.89963 %	78.15170288085938
4000	0.4	64	|	220	-1	dot_product
0.135 %	0.2343 %	0.35673 %	0.486694 %	|	0.53 %	0.915 %	0.7477 %	0.988 %	0.9791 %	0.90094 %	94.14076805114746
4000	0.4	64	|	250	-1	dot_product
0.135 %	0.2336 %	0.35621 %	0.486309 %	|	0.53 %	0.917 %	0.7476 %	0.99 %	0.9808 %	0.90189 %	73.27961921691895
4000	0.4	64	|	310	-1	dot_product
0.135 %	0.2332 %	0.35568 %	0.485606 %	|	0.529 %	0.919 %	0.7478 %	0.992 %	0.9844 %	0.90405 %	110.43477058410645
4000	0.4	64	|	400	-1	dot_product
0.135 %	0.233 %	0.35488 %	0.484638 %	|	0.53 %	0.92 %	0.7473 %	0.994 %	0.9864 %	0.90488 %	123.45528602600098
4000	0.4	64	|	500	-1	dot_product
0.135 %	0.2326 %	0.35448 %	0.483872 %	|	0.528 %	0.92 %	0.7471 %	0.996 %	0.988 %	0.90535 %	101.7765998840332
4000	0.4	64	|	800	-1	dot_product
0.135 %	0.2325 %	0.35393 %	0.482823 %	|	0.527 %	0.921 %	0.7466 %	0.997 %	0.9892 %	0.90558 %	170.78256607055664
4000	0.4	64	|	1000	-1	dot_product
0.136 %	0.2327 %	0.3538 %	0.482483 %	|	0.529 %	0.923 %	0.7463 %	0.999 %	0.9893 %	0.90532 %	196.60305976867676
4000	0.4	64	|	1250	-1	dot_product
0.136 %	0.2327 %	0.35374 %	0.482305 %	|	0.529 %	0.923 %	0.7463 %	0.999 %	0.9892 %	0.90519 %	226.81117057800293
4000	0.4	64	|	1500	-1	dot_product
0.136 %	0.2327 %	0.35372 %	0.482254 %	|	0.529 %	0.923 %	0.7463 %	0.999 %	0.9892 %	0.90514 %	255.40852546691895
4000	0.4	64	|	1750	-1	dot_product
0.136 %	0.2327 %	0.3537 %	0.482212 %	|	0.529 %	0.923 %	0.7463 %	0.999 %	0.9892 %	0.90511 %	249.20248985290527
4000	0.4	64	|	1900	-1	dot_product
0.136 %	0.2327 %	0.35369 %	0.482202 %	|	0.529 %	0.923 %	0.7463 %	0.999 %	0.9892 %	0.90508 %	284.11364555358887
4000	0.4	64	|	2000	-1	dot_product
0.136 %	0.2327 %	0.35368 %	0.482191 %	|	0.529 %	0.923 %	0.7463 %	0.999 %	0.9892 %	0.90506 %	278.52463722229004
4000	0.4	64	|	2048	-1	dot_product
0.136 %	0.2327 %	0.35367 %	0.482189 %	|	0.529 %	0.923 %	0.7463 %	0.999 %	0.9892 %	0.90506 %	275.0110626220703
4000	0.4	32	|	1	-1	dot_product
0.015 %	0.0557 %	0.11592 %	0.08897 %	|	0.106 %	0.232 %	0.1803 %	0.247 %	0.2074 %	0.16216 %	23.897409439086914
4000	0.4	32	|	2	-1	dot_product
0.012 %	0.0572 %	0.14186 %	0.147708 %	|	0.109 %	0.316 %	0.247 %	0.354 %	0.3204 %	0.25488 %	25.38776397705078
4000	0.4	32	|	4	-1	dot_product
0.013 %	0.0575 %	0.15334 %	0.232016 %	|	0.111 %	0.392 %	0.3011 %	0.48 %	0.4574 %	0.37756 %	30.419588088989258
4000	0.4	32	|	8	-1	dot_product
0.011 %	0.0498 %	0.15062 %	0.296891 %	|	0.108 %	0.463 %	0.3213 %	0.64 %	0.6029 %	0.5071 %	35.57443618774414
4000	0.4	32	|	16	-1	dot_product
0.012 %	0.0456 %	0.14106 %	0.314722 %	|	0.099 %	0.48 %	0.3177 %	0.767 %	0.7213 %	0.59725 %	48.06065559387207
4000	0.4	32	|	25	-1	dot_product
0.011 %	0.0404 %	0.13263 %	0.312102 %	|	0.09 %	0.469 %	0.3076 %	0.819 %	0.7734 %	0.62293 %	41.561126708984375
4000	0.4	32	|	30	-1	dot_product
0.012 %	0.0396 %	0.12884 %	0.309005 %	|	0.086 %	0.473 %	0.3058 %	0.849 %	0.7904 %	0.62763 %	45.5324649810791
4000	0.4	32	|	35	-1	dot_product
0.012 %	0.0383 %	0.12612 %	0.306536 %	|	0.082 %	0.465 %	0.3015 %	0.862 %	0.801 %	0.62994 %	50.35257339477539
4000	0.4	32	|	40	-1	dot_product
0.012 %	0.037 %	0.12374 %	0.303822 %	|	0.082 %	0.462 %	0.2981 %	0.871 %	0.8087 %	0.63111 %	39.96634483337402
4000	0.4	32	|	45	-1	dot_product
0.012 %	0.0361 %	0.1219 %	0.301009 %	|	0.082 %	0.463 %	0.2953 %	0.877 %	0.8133 %	0.63056 %	42.85120964050293
4000	0.4	32	|	50	-1	dot_product
0.012 %	0.0355 %	0.11998 %	0.298606 %	|	0.081 %	0.456 %	0.2912 %	0.886 %	0.8156 %	0.62916 %	42.702674865722656
4000	0.4	32	|	55	-1	dot_product
0.012 %	0.0353 %	0.11849 %	0.296078 %	|	0.082 %	0.455 %	0.2874 %	0.895 %	0.8181 %	0.62785 %	44.129133224487305
4000	0.4	32	|	60	-1	dot_product
0.011 %	0.035 %	0.11746 %	0.294106 %	|	0.078 %	0.456 %	0.2857 %	0.897 %	0.8197 %	0.6264 %	42.28782653808594
4000	0.4	32	|	65	-1	dot_product
0.011 %	0.0347 %	0.11619 %	0.292181 %	|	0.078 %	0.453 %	0.2836 %	0.897 %	0.8214 %	0.62464 %	42.14906692504883
4000	0.4	32	|	75	-1	dot_product
0.01 %	0.0341 %	0.11426 %	0.288481 %	|	0.08 %	0.445 %	0.2799 %	0.9 %	0.8231 %	0.62118 %	66.76030158996582
4000	0.4	32	|	90	-1	dot_product
0.01 %	0.0331 %	0.11172 %	0.28403 %	|	0.078 %	0.442 %	0.2738 %	0.904 %	0.8244 %	0.61711 %	54.830312728881836
4000	0.4	32	|	110	-1	dot_product
0.009 %	0.0321 %	0.10975 %	0.279526 %	|	0.076 %	0.439 %	0.2696 %	0.907 %	0.8223 %	0.61233 %	58.634281158447266
4000	0.4	32	|	130	-1	dot_product
0.009 %	0.0317 %	0.10768 %	0.275578 %	|	0.075 %	0.43 %	0.2658 %	0.908 %	0.821 %	0.60768 %	53.74598503112793
4000	0.4	32	|	150	-1	dot_product
0.01 %	0.0316 %	0.10619 %	0.272506 %	|	0.076 %	0.425 %	0.263 %	0.907 %	0.82 %	0.60354 %	66.0715103149414
4000	0.4	32	|	170	-1	dot_product
0.01 %	0.0311 %	0.10485 %	0.2699 %	|	0.075 %	0.417 %	0.2597 %	0.91 %	0.8184 %	0.59936 %	58.21824073791504
4000	0.4	32	|	200	-1	dot_product
0.01 %	0.0309 %	0.1036 %	0.266938 %	|	0.074 %	0.413 %	0.2569 %	0.908 %	0.8148 %	0.59436 %	69.50044631958008
4000	0.4	32	|	220	-1	dot_product
0.01 %	0.0308 %	0.10291 %	0.265312 %	|	0.074 %	0.409 %	0.2553 %	0.907 %	0.8118 %	0.59185 %	82.66878128051758
4000	0.4	32	|	250	-1	dot_product
0.01 %	0.0306 %	0.10201 %	0.263263 %	|	0.074 %	0.407 %	0.2536 %	0.904 %	0.8086 %	0.58811 %	91.78662300109863
4000	0.4	32	|	310	-1	dot_product
0.01 %	0.0301 %	0.10066 %	0.260394 %	|	0.072 %	0.405 %	0.2509 %	0.9 %	0.8053 %	0.58321 %	112.70880699157715
4000	0.4	32	|	400	-1	dot_product
0.01 %	0.0301 %	0.09966 %	0.257412 %	|	0.073 %	0.4 %	0.2484 %	0.897 %	0.7995 %	0.57809 %	120.38087844848633
4000	0.4	32	|	500	-1	dot_product
0.01 %	0.0301 %	0.09912 %	0.25548 %	|	0.073 %	0.398 %	0.2472 %	0.896 %	0.7972 %	0.57479 %	113.04044723510742
4000	0.4	32	|	800	-1	dot_product
0.01 %	0.0301 %	0.09864 %	0.25326 %	|	0.073 %	0.396 %	0.2464 %	0.892 %	0.793 %	0.5706 %	162.2471809387207
4000	0.4	32	|	1000	-1	dot_product
0.01 %	0.0301 %	0.09857 %	0.252851 %	|	0.073 %	0.396 %	0.2463 %	0.894 %	0.7924 %	0.5697 %	155.34663200378418
4000	0.4	32	|	1250	-1	dot_product
0.01 %	0.0301 %	0.09855 %	0.252644 %	|	0.073 %	0.396 %	0.2463 %	0.894 %	0.7919 %	0.5692 %	202.04806327819824
4000	0.4	32	|	1500	-1	dot_product
0.01 %	0.0301 %	0.09854 %	0.252587 %	|	0.073 %	0.396 %	0.2462 %	0.894 %	0.7918 %	0.56911 %	220.63231468200684
4000	0.4	32	|	1750	-1	dot_product
0.01 %	0.0301 %	0.09854 %	0.252565 %	|	0.073 %	0.396 %	0.2462 %	0.894 %	0.7918 %	0.56902 %	261.1250877380371
4000	0.4	32	|	1900	-1	dot_product
0.01 %	0.0301 %	0.09854 %	0.252562 %	|	0.073 %	0.396 %	0.2462 %	0.894 %	0.7918 %	0.569 %	261.6448402404785
4000	0.4	32	|	2000	-1	dot_product
0.01 %	0.0301 %	0.09854 %	0.252558 %	|	0.073 %	0.396 %	0.2462 %	0.894 %	0.7918 %	0.56899 %	282.123327255249
4000	0.4	32	|	2048	-1	dot_product
0.01 %	0.0301 %	0.09854 %	0.252557 %	|	0.073 %	0.396 %	0.2462 %	0.894 %	0.7918 %	0.56898 %	284.8658561706543
4000	0.4	16	|	1	-1	dot_product
0.003 %	0.0192 %	0.08005 %	0.088987 %	|	0.032 %	0.187 %	0.1303 %	0.249 %	0.208 %	0.16228 %	21.956205368041992
4000	0.4	16	|	2	-1	dot_product
0.002 %	0.0185 %	0.08311 %	0.147576 %	|	0.033 %	0.211 %	0.1483 %	0.352 %	0.3205 %	0.25495 %	21.695375442504883
4000	0.4	16	|	4	-1	dot_product
0.006 %	0.0192 %	0.07689 %	0.223726 %	|	0.036 %	0.21 %	0.1479 %	0.475 %	0.4547 %	0.37212 %	23.986339569091797
4000	0.4	16	|	8	-1	dot_product
0.005 %	0.0161 %	0.06612 %	0.250328 %	|	0.031 %	0.204 %	0.1328 %	0.619 %	0.5697 %	0.45072 %	25.483369827270508
4000	0.4	16	|	16	-1	dot_product
0.005 %	0.0149 %	0.0556 %	0.233491 %	|	0.03 %	0.192 %	0.1176 %	0.7 %	0.6133 %	0.45859 %	31.59332275390625
4000	0.4	16	|	25	-1	dot_product
0.004 %	0.0141 %	0.04914 %	0.215815 %	|	0.028 %	0.173 %	0.1039 %	0.716 %	0.6127 %	0.43733 %	32.95564651489258
4000	0.4	16	|	30	-1	dot_product
0.004 %	0.0134 %	0.04728 %	0.208806 %	|	0.027 %	0.169 %	0.1009 %	0.73 %	0.6114 %	0.42848 %	46.69189453125
4000	0.4	16	|	35	-1	dot_product
0.004 %	0.0132 %	0.04593 %	0.203151 %	|	0.025 %	0.166 %	0.0979 %	0.725 %	0.6037 %	0.41929 %	40.90523719787598
