Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
800	0.55	128	|	35	-1	squared_l2
0.49 %	0.558 %	0.646 %	0.70476 %	|	0.88 %	0.99 %	0.942 %	0.99 %	0.961 %	0.9331 %	4441.7619705200195
800	0.55	128	|	40	-1	squared_l2
0.49 %	0.558 %	0.6491 %	0.71088 %	|	0.87 %	0.99 %	0.947 %	0.99 %	0.966 %	0.9436 %	4817.056655883789
800	0.55	128	|	45	-1	squared_l2
0.49 %	0.558 %	0.6512 %	0.71608 %	|	0.87 %	0.99 %	0.952 %	0.99 %	0.972 %	0.9522 %	5184.268951416016
800	0.55	128	|	50	-1	squared_l2
0.49 %	0.557 %	0.6537 %	0.72053 %	|	0.87 %	0.99 %	0.954 %	0.99 %	0.975 %	0.959 %	5572.342872619629
800	0.55	128	|	55	-1	squared_l2
0.49 %	0.556 %	0.6553 %	0.72431 %	|	0.87 %	0.99 %	0.96 %	0.99 %	0.982 %	0.9633 %	5920.4816818237305
800	0.55	128	|	60	-1	squared_l2
0.49 %	0.557 %	0.656 %	0.72681 %	|	0.87 %	1.0 %	0.964 %	1.0 %	0.986 %	0.9664 %	6316.161155700684
800	0.55	128	|	65	-1	squared_l2
0.49 %	0.558 %	0.657 %	0.73011 %	|	0.87 %	1.0 %	0.964 %	1.0 %	0.989 %	0.9719 %	6708.288192749023
800	0.55	128	|	75	-1	squared_l2
0.49 %	0.56 %	0.6573 %	0.73332 %	|	0.87 %	1.0 %	0.966 %	1.0 %	0.992 %	0.9752 %	7526.898384094238
800	0.55	128	|	90	-1	squared_l2
0.49 %	0.56 %	0.6587 %	0.73698 %	|	0.87 %	1.0 %	0.969 %	1.0 %	0.995 %	0.9807 %	8592.462539672852
800	0.55	128	|	110	-1	squared_l2
0.49 %	0.56 %	0.6587 %	0.74003 %	|	0.87 %	1.0 %	0.97 %	1.0 %	0.996 %	0.9856 %	9974.241256713867
800	0.55	128	|	130	-1	squared_l2
0.49 %	0.559 %	0.6596 %	0.74153 %	|	0.87 %	1.0 %	0.97 %	1.0 %	0.997 %	0.9881 %	11304.259300231934
800	0.55	128	|	150	-1	squared_l2
0.49 %	0.56 %	0.6609 %	0.74297 %	|	0.87 %	1.0 %	0.971 %	1.0 %	0.998 %	0.9913 %	12669.563293457031
800	0.55	128	|	170	-1	squared_l2
0.49 %	0.561 %	0.661 %	0.74357 %	|	0.87 %	1.0 %	0.972 %	1.0 %	0.999 %	0.9922 %	14012.551307678223
800	0.55	128	|	200	-1	squared_l2
0.49 %	0.562 %	0.6612 %	0.74433 %	|	0.87 %	1.0 %	0.973 %	1.0 %	1.0 %	0.9934 %	15995.71704864502
800	0.55	128	|	220	-1	squared_l2
0.49 %	0.562 %	0.6613 %	0.74461 %	|	0.87 %	1.0 %	0.972 %	1.0 %	1.0 %	0.9939 %	17366.981506347656
800	0.55	128	|	250	-1	squared_l2
0.49 %	0.562 %	0.6612 %	0.74497 %	|	0.87 %	1.0 %	0.972 %	1.0 %	1.0 %	0.9947 %	19359.731674194336
800	0.55	128	|	310	-1	squared_l2
0.49 %	0.562 %	0.6614 %	0.74527 %	|	0.87 %	1.0 %	0.972 %	1.0 %	1.0 %	0.9952 %	23325.157165527344
800	0.55	128	|	400	-1	squared_l2
0.49 %	0.562 %	0.6613 %	0.74549 %	|	0.87 %	1.0 %	0.972 %	1.0 %	1.0 %	0.9953 %	29394.125938415527
800	0.55	128	|	500	-1	squared_l2
0.49 %	0.562 %	0.6613 %	0.74545 %	|	0.87 %	1.0 %	0.972 %	1.0 %	1.0 %	0.9953 %	36111.40251159668
800	0.55	128	|	800	-1	squared_l2
0.49 %	0.562 %	0.6613 %	0.74546 %	|	0.87 %	1.0 %	0.972 %	1.0 %	1.0 %	0.9953 %	58921.33712768555
800	0.55	64	|	1	-1	squared_l2
0.12 %	0.159 %	0.2179 %	0.18968 %	|	0.26 %	0.38 %	0.31 %	0.39 %	0.339 %	0.2959 %	988.9602661132812
800	0.55	64	|	2	-1	squared_l2
0.16 %	0.209 %	0.2849 %	0.3063 %	|	0.38 %	0.57 %	0.459 %	0.59 %	0.541 %	0.4672 %	1294.0645217895508
800	0.55	64	|	4	-1	squared_l2
0.18 %	0.226 %	0.3169 %	0.38019 %	|	0.37 %	0.64 %	0.548 %	0.72 %	0.677 %	0.5959 %	1588.582992553711
800	0.55	64	|	8	-1	squared_l2
0.19 %	0.227 %	0.3353 %	0.4304 %	|	0.4 %	0.69 %	0.588 %	0.81 %	0.784 %	0.7001 %	1943.3975219726562
800	0.55	64	|	16	-1	squared_l2
0.17 %	0.232 %	0.3462 %	0.45936 %	|	0.43 %	0.76 %	0.636 %	0.91 %	0.882 %	0.7737 %	2451.038360595703
800	0.55	64	|	25	-1	squared_l2
0.17 %	0.236 %	0.3477 %	0.4677 %	|	0.41 %	0.78 %	0.649 %	0.95 %	0.923 %	0.8009 %	2902.0309448242188
800	0.55	64	|	30	-1	squared_l2
0.17 %	0.236 %	0.3476 %	0.46751 %	|	0.43 %	0.8 %	0.648 %	0.96 %	0.925 %	0.8074 %	3151.416778564453
800	0.55	64	|	35	-1	squared_l2
0.17 %	0.235 %	0.3465 %	0.4685 %	|	0.43 %	0.82 %	0.649 %	0.98 %	0.924 %	0.8122 %	3368.711471557617
800	0.55	64	|	40	-1	squared_l2
0.17 %	0.234 %	0.3461 %	0.46939 %	|	0.43 %	0.82 %	0.649 %	0.98 %	0.928 %	0.817 %	3631.281852722168
800	0.55	64	|	45	-1	squared_l2
0.17 %	0.232 %	0.346 %	0.46946 %	|	0.42 %	0.81 %	0.648 %	0.98 %	0.933 %	0.819 %	3816.8907165527344
800	0.55	64	|	50	-1	squared_l2
0.17 %	0.233 %	0.346 %	0.4698 %	|	0.43 %	0.81 %	0.647 %	0.98 %	0.933 %	0.8213 %	4058.81404876709
800	0.55	64	|	55	-1	squared_l2
0.17 %	0.232 %	0.3463 %	0.47009 %	|	0.43 %	0.81 %	0.649 %	0.98 %	0.937 %	0.8219 %	4266.834259033203
800	0.55	64	|	60	-1	squared_l2
0.17 %	0.232 %	0.3458 %	0.46993 %	|	0.43 %	0.82 %	0.65 %	0.99 %	0.938 %	0.8222 %	4467.511177062988
800	0.55	64	|	65	-1	squared_l2
0.17 %	0.231 %	0.3459 %	0.47006 %	|	0.43 %	0.82 %	0.65 %	0.99 %	0.941 %	0.8251 %	4658.269882202148
800	0.55	64	|	75	-1	squared_l2
0.16 %	0.231 %	0.3454 %	0.46987 %	|	0.43 %	0.82 %	0.651 %	0.99 %	0.942 %	0.8252 %	5107.665061950684
800	0.55	64	|	90	-1	squared_l2
0.16 %	0.23 %	0.346 %	0.46983 %	|	0.42 %	0.82 %	0.652 %	0.99 %	0.943 %	0.825 %	5734.22908782959
800	0.55	64	|	110	-1	squared_l2
0.16 %	0.229 %	0.3449 %	0.46948 %	|	0.42 %	0.82 %	0.65 %	0.99 %	0.942 %	0.8244 %	6599.37858581543
800	0.55	64	|	130	-1	squared_l2
0.16 %	0.229 %	0.3446 %	0.46936 %	|	0.42 %	0.82 %	0.65 %	0.99 %	0.942 %	0.8242 %	7485.389709472656
800	0.55	64	|	150	-1	squared_l2
0.16 %	0.229 %	0.3447 %	0.46908 %	|	0.42 %	0.82 %	0.651 %	0.99 %	0.941 %	0.8246 %	8268.570899963379
800	0.55	64	|	170	-1	squared_l2
0.16 %	0.23 %	0.3447 %	0.46892 %	|	0.42 %	0.82 %	0.651 %	0.99 %	0.942 %	0.8245 %	9052.515029907227
800	0.55	64	|	200	-1	squared_l2
0.16 %	0.23 %	0.3443 %	0.46865 %	|	0.42 %	0.82 %	0.651 %	0.99 %	0.942 %	0.8237 %	10187.411308288574
800	0.55	64	|	220	-1	squared_l2
0.16 %	0.23 %	0.3442 %	0.46833 %	|	0.42 %	0.82 %	0.651 %	0.98 %	0.941 %	0.8232 %	10941.791534423828
800	0.55	64	|	250	-1	squared_l2
0.16 %	0.23 %	0.3442 %	0.46813 %	|	0.42 %	0.82 %	0.651 %	0.98 %	0.941 %	0.823 %	12110.85319519043
800	0.55	64	|	310	-1	squared_l2
0.16 %	0.23 %	0.3442 %	0.46772 %	|	0.42 %	0.82 %	0.651 %	0.98 %	0.941 %	0.8226 %	14375.853538513184
800	0.55	64	|	400	-1	squared_l2
0.16 %	0.23 %	0.3441 %	0.46755 %	|	0.42 %	0.82 %	0.651 %	0.98 %	0.94 %	0.8225 %	17909.26456451416
800	0.55	64	|	500	-1	squared_l2
0.16 %	0.23 %	0.3441 %	0.46737 %	|	0.42 %	0.82 %	0.651 %	0.98 %	0.94 %	0.8224 %	21746.063232421875
800	0.55	64	|	800	-1	squared_l2
0.16 %	0.23 %	0.3441 %	0.46729 %	|	0.42 %	0.82 %	0.651 %	0.98 %	0.94 %	0.8224 %	34811.42520904541
800	0.55	32	|	1	-1	squared_l2
0.08 %	0.104 %	0.1662 %	0.1836 %	|	0.18 %	0.39 %	0.257 %	0.39 %	0.336 %	0.2929 %	960.087776184082
800	0.55	32	|	2	-1	squared_l2
0.04 %	0.105 %	0.1961 %	0.27406 %	|	0.19 %	0.47 %	0.331 %	0.59 %	0.523 %	0.4451 %	1199.1024017333984
800	0.55	32	|	4	-1	squared_l2
0.04 %	0.104 %	0.2079 %	0.31622 %	|	0.2 %	0.48 %	0.348 %	0.71 %	0.634 %	0.5322 %	1469.1591262817383
800	0.55	32	|	8	-1	squared_l2
0.04 %	0.096 %	0.213 %	0.33207 %	|	0.2 %	0.53 %	0.364 %	0.73 %	0.689 %	0.5829 %	1768.1360244750977
800	0.55	32	|	16	-1	squared_l2
0.02 %	0.103 %	0.2072 %	0.33375 %	|	0.21 %	0.52 %	0.36 %	0.79 %	0.738 %	0.5954 %	2135.133743286133
800	0.55	32	|	25	-1	squared_l2
0.01 %	0.103 %	0.2045 %	0.3293 %	|	0.2 %	0.52 %	0.361 %	0.81 %	0.756 %	0.5967 %	2418.375015258789
800	0.55	32	|	30	-1	squared_l2
0.01 %	0.103 %	0.2028 %	0.3267 %	|	0.2 %	0.54 %	0.363 %	0.83 %	0.752 %	0.5937 %	2577.352523803711
800	0.55	32	|	35	-1	squared_l2
0.01 %	0.101 %	0.2015 %	0.3246 %	|	0.18 %	0.53 %	0.361 %	0.85 %	0.749 %	0.5914 %	2707.8866958618164
800	0.55	32	|	40	-1	squared_l2
0.01 %	0.101 %	0.2011 %	0.32311 %	|	0.18 %	0.53 %	0.36 %	0.84 %	0.745 %	0.5911 %	2845.644950866699
800	0.55	32	|	45	-1	squared_l2
0.01 %	0.101 %	0.2004 %	0.32227 %	|	0.18 %	0.51 %	0.358 %	0.84 %	0.744 %	0.5907 %	2961.444854736328
800	0.55	32	|	50	-1	squared_l2
0.01 %	0.101 %	0.1995 %	0.32029 %	|	0.18 %	0.51 %	0.355 %	0.84 %	0.744 %	0.5888 %	3079.7481536865234
800	0.55	32	|	55	-1	squared_l2
0.01 %	0.101 %	0.199 %	0.32 %	|	0.18 %	0.51 %	0.354 %	0.84 %	0.744 %	0.5881 %	3191.5903091430664
800	0.55	32	|	60	-1	squared_l2
0.01 %	0.101 %	0.1985 %	0.31931 %	|	0.18 %	0.51 %	0.353 %	0.85 %	0.744 %	0.5872 %	3319.3588256835938
800	0.55	32	|	65	-1	squared_l2
0.01 %	0.101 %	0.1987 %	0.31852 %	|	0.18 %	0.5 %	0.352 %	0.85 %	0.741 %	0.5864 %	3411.1499786376953
800	0.55	32	|	75	-1	squared_l2
0.01 %	0.101 %	0.1981 %	0.31751 %	|	0.18 %	0.5 %	0.351 %	0.84 %	0.74 %	0.5844 %	3652.310371398926
800	0.55	32	|	90	-1	squared_l2
0.01 %	0.101 %	0.1975 %	0.31622 %	|	0.18 %	0.49 %	0.349 %	0.84 %	0.737 %	0.5818 %	3973.41251373291
800	0.55	32	|	110	-1	squared_l2
0.01 %	0.1 %	0.1971 %	0.3146 %	|	0.18 %	0.49 %	0.347 %	0.84 %	0.733 %	0.5791 %	4397.797584533691
800	0.55	32	|	130	-1	squared_l2
0.01 %	0.099 %	0.1969 %	0.31324 %	|	0.18 %	0.49 %	0.348 %	0.84 %	0.732 %	0.5767 %	4772.210121154785
800	0.55	32	|	150	-1	squared_l2
0.01 %	0.099 %	0.1968 %	0.31254 %	|	0.18 %	0.49 %	0.347 %	0.83 %	0.731 %	0.576 %	5181.455612182617
800	0.55	32	|	170	-1	squared_l2
0.01 %	0.099 %	0.1967 %	0.31216 %	|	0.18 %	0.49 %	0.347 %	0.83 %	0.73 %	0.5754 %	5590.629577636719
800	0.55	32	|	200	-1	squared_l2
0.01 %	0.099 %	0.1962 %	0.31165 %	|	0.18 %	0.49 %	0.347 %	0.83 %	0.73 %	0.5749 %	6153.607368469238
800	0.55	32	|	220	-1	squared_l2
0.01 %	0.099 %	0.1962 %	0.31134 %	|	0.18 %	0.49 %	0.347 %	0.83 %	0.728 %	0.5742 %	6631.779670715332
800	0.55	32	|	250	-1	squared_l2
0.01 %	0.099 %	0.1962 %	0.31093 %	|	0.18 %	0.49 %	0.347 %	0.83 %	0.727 %	0.5735 %	7342.958450317383
800	0.55	32	|	310	-1	squared_l2
0.01 %	0.099 %	0.196 %	0.31029 %	|	0.18 %	0.49 %	0.346 %	0.83 %	0.727 %	0.5726 %	8495.759963989258
800	0.55	32	|	400	-1	squared_l2
0.01 %	0.099 %	0.196 %	0.3099 %	|	0.18 %	0.49 %	0.346 %	0.83 %	0.725 %	0.5716 %	10259.842872619629
800	0.55	32	|	500	-1	squared_l2
0.01 %	0.099 %	0.196 %	0.3097 %	|	0.18 %	0.49 %	0.346 %	0.83 %	0.725 %	0.5712 %	12219.929695129395
800	0.55	32	|	800	-1	squared_l2
0.01 %	0.099 %	0.196 %	0.30962 %	|	0.18 %	0.49 %	0.346 %	0.83 %	0.725 %	0.5711 %	19039.535522460938
800	0.55	16	|	1	-1	squared_l2
0.04 %	0.043 %	0.1214 %	0.17684 %	|	0.1 %	0.28 %	0.204 %	0.38 %	0.335 %	0.2885 %	952.5775909423828
800	0.55	16	|	2	-1	squared_l2
0.03 %	0.049 %	0.125 %	0.24456 %	|	0.08 %	0.26 %	0.22 %	0.54 %	0.503 %	0.4104 %	1193.547248840332
800	0.55	16	|	4	-1	squared_l2
0.02 %	0.055 %	0.1245 %	0.26467 %	|	0.08 %	0.26 %	0.218 %	0.65 %	0.578 %	0.4597 %	1419.210433959961
800	0.55	16	|	8	-1	squared_l2
0.03 %	0.05 %	0.1118 %	0.25363 %	|	0.08 %	0.26 %	0.201 %	0.65 %	0.576 %	0.4481 %	1697.850227355957
800	0.55	16	|	16	-1	squared_l2
0.03 %	0.05 %	0.103 %	0.23499 %	|	0.08 %	0.26 %	0.202 %	0.61 %	0.553 %	0.4124 %	2050.7335662841797
800	0.55	16	|	25	-1	squared_l2
0.03 %	0.047 %	0.0982 %	0.22094 %	|	0.07 %	0.24 %	0.193 %	0.59 %	0.534 %	0.3904 %	2335.476875305176
800	0.55	16	|	30	-1	squared_l2
0.04 %	0.045 %	0.0963 %	0.21615 %	|	0.07 %	0.23 %	0.188 %	0.6 %	0.526 %	0.3829 %	2439.3320083618164
800	0.55	16	|	35	-1	squared_l2
0.04 %	0.043 %	0.0945 %	0.21357 %	|	0.07 %	0.23 %	0.18 %	0.58 %	0.513 %	0.3785 %	2538.0373001098633
800	0.55	16	|	40	-1	squared_l2
0.04 %	0.042 %	0.0931 %	0.21029 %	|	0.07 %	0.23 %	0.179 %	0.57 %	0.503 %	0.373 %	2654.9816131591797
800	0.55	16	|	45	-1	squared_l2
0.04 %	0.042 %	0.092 %	0.20809 %	|	0.07 %	0.23 %	0.177 %	0.54 %	0.496 %	0.3678 %	2737.5221252441406
800	0.55	16	|	50	-1	squared_l2
0.04 %	0.041 %	0.0908 %	0.2056 %	|	0.07 %	0.23 %	0.173 %	0.53 %	0.488 %	0.3621 %	2847.909927368164
800	0.55	16	|	55	-1	squared_l2
0.04 %	0.041 %	0.0905 %	0.20438 %	|	0.07 %	0.23 %	0.173 %	0.53 %	0.486 %	0.3605 %	2918.98250579834
800	0.55	16	|	60	-1	squared_l2
0.04 %	0.041 %	0.0901 %	0.20336 %	|	0.07 %	0.23 %	0.172 %	0.53 %	0.486 %	0.3586 %	3010.0107192993164
800	0.55	16	|	65	-1	squared_l2
0.04 %	0.041 %	0.0897 %	0.20217 %	|	0.07 %	0.23 %	0.172 %	0.53 %	0.487 %	0.3578 %	3093.2188034057617
800	0.55	16	|	75	-1	squared_l2
0.04 %	0.041 %	0.0897 %	0.19982 %	|	0.07 %	0.23 %	0.172 %	0.53 %	0.482 %	0.353 %	3246.7126846313477
800	0.55	16	|	90	-1	squared_l2
0.04 %	0.041 %	0.0898 %	0.19795 %	|	0.07 %	0.23 %	0.172 %	0.53 %	0.478 %	0.3497 %	3486.8240356445312
800	0.55	16	|	110	-1	squared_l2
0.04 %	0.041 %	0.0895 %	0.19483 %	|	0.07 %	0.23 %	0.171 %	0.51 %	0.47 %	0.3452 %	3778.1238555908203
800	0.55	16	|	130	-1	squared_l2
0.04 %	0.041 %	0.0891 %	0.19342 %	|	0.07 %	0.23 %	0.17 %	0.51 %	0.469 %	0.3425 %	4022.4790573120117
800	0.55	16	|	150	-1	squared_l2
0.04 %	0.041 %	0.0888 %	0.19262 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.467 %	0.3414 %	4300.260543823242
800	0.55	16	|	170	-1	squared_l2
0.04 %	0.041 %	0.0884 %	0.19201 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.467 %	0.3397 %	4597.234725952148
800	0.55	16	|	200	-1	squared_l2
0.04 %	0.041 %	0.0882 %	0.19134 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.467 %	0.3392 %	4954.9102783203125
800	0.55	16	|	220	-1	squared_l2
0.04 %	0.041 %	0.0881 %	0.19105 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.467 %	0.3388 %	5215.167999267578
800	0.55	16	|	250	-1	squared_l2
0.04 %	0.041 %	0.088 %	0.19046 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.464 %	0.3379 %	5558.466911315918
800	0.55	16	|	310	-1	squared_l2
0.04 %	0.041 %	0.0878 %	0.18986 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.463 %	0.3369 %	6322.979927062988
800	0.55	16	|	400	-1	squared_l2
0.04 %	0.041 %	0.0878 %	0.18956 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.461 %	0.3362 %	7596.707344055176
800	0.55	16	|	500	-1	squared_l2
0.04 %	0.041 %	0.0878 %	0.18938 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.461 %	0.3358 %	8734.583854675293
800	0.55	16	|	800	-1	squared_l2
0.04 %	0.041 %	0.0878 %	0.18931 %	|	0.07 %	0.23 %	0.168 %	0.51 %	0.461 %	0.3358 %	12667.87052154541
600	0.2	256	|	1	-1	squared_l2
0.35 %	0.373 %	0.3212 %	0.22356 %	|	0.4 %	0.4 %	0.378 %	0.4 %	0.378 %	0.3237 %	1226.7351150512695
600	0.2	256	|	2	-1	squared_l2
0.54 %	0.537 %	0.4696 %	0.35124 %	|	0.59 %	0.59 %	0.557 %	0.59 %	0.557 %	0.4759 %	1644.0629959106445
600	0.2	256	|	4	-1	squared_l2
0.66 %	0.666 %	0.6259 %	0.50028 %	|	0.76 %	0.76 %	0.713 %	0.76 %	0.713 %	0.6394 %	2187.1328353881836
600	0.2	256	|	8	-1	squared_l2
0.75 %	0.755 %	0.7411 %	0.64934 %	|	0.86 %	0.86 %	0.824 %	0.86 %	0.824 %	0.7694 %	3046.417236328125
600	0.2	256	|	16	-1	squared_l2
0.83 %	0.823 %	0.8364 %	0.78541 %	|	0.94 %	0.94 %	0.923 %	0.94 %	0.923 %	0.8837 %	4626.035690307617
600	0.2	256	|	25	-1	squared_l2
0.85 %	0.843 %	0.8697 %	0.84013 %	|	0.96 %	0.96 %	0.951 %	0.96 %	0.951 %	0.9283 %	6262.731552124023
600	0.2	256	|	30	-1	squared_l2
0.87 %	0.851 %	0.8806 %	0.86019 %	|	0.99 %	0.99 %	0.961 %	0.99 %	0.961 %	0.944 %	7198.500633239746
600	0.2	256	|	35	-1	squared_l2
0.87 %	0.856 %	0.8877 %	0.87621 %	|	0.99 %	0.99 %	0.966 %	0.99 %	0.966 %	0.956 %	8134.222030639648
600	0.2	256	|	40	-1	squared_l2
0.87 %	0.858 %	0.8909 %	0.88487 %	|	0.99 %	0.99 %	0.97 %	0.99 %	0.97 %	0.9619 %	8984.44652557373
600	0.2	256	|	45	-1	squared_l2
0.87 %	0.862 %	0.8961 %	0.89347 %	|	0.99 %	0.99 %	0.977 %	0.99 %	0.977 %	0.9695 %	9787.893295288086
600	0.2	256	|	50	-1	squared_l2
0.87 %	0.866 %	0.8979 %	0.89958 %	|	0.99 %	0.99 %	0.982 %	0.99 %	0.982 %	0.9731 %	10658.907890319824
600	0.2	256	|	55	-1	squared_l2
0.87 %	0.867 %	0.8994 %	0.90482 %	|	0.99 %	0.99 %	0.984 %	0.99 %	0.984 %	0.9762 %	11463.475227355957
600	0.2	256	|	60	-1	squared_l2
0.87 %	0.868 %	0.9008 %	0.90909 %	|	0.99 %	0.99 %	0.987 %	0.99 %	0.987 %	0.9791 %	12326.836585998535
600	0.2	256	|	65	-1	squared_l2
0.87 %	0.869 %	0.9025 %	0.91249 %	|	0.99 %	0.99 %	0.988 %	0.99 %	0.988 %	0.9817 %	13104.104995727539
600	0.2	256	|	75	-1	squared_l2
0.87 %	0.869 %	0.9047 %	0.91711 %	|	0.99 %	0.99 %	0.99 %	0.99 %	0.99 %	0.9862 %	14720.940589904785
600	0.2	256	|	90	-1	squared_l2
0.87 %	0.872 %	0.9064 %	0.92189 %	|	0.99 %	0.99 %	0.994 %	0.99 %	0.994 %	0.9901 %	17261.338233947754
600	0.2	256	|	110	-1	squared_l2
0.87 %	0.874 %	0.9082 %	0.92606 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9934 %	20513.79680633545
600	0.2	256	|	130	-1	squared_l2
0.87 %	0.875 %	0.9087 %	0.9283 %	|	1.0 %	1.0 %	0.998 %	1.0 %	0.998 %	0.9949 %	23663.640022277832
600	0.2	256	|	150	-1	squared_l2
0.87 %	0.876 %	0.9097 %	0.92993 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9965 %	26952.385902404785
600	0.2	256	|	170	-1	squared_l2
0.87 %	0.876 %	0.9101 %	0.93091 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9978 %	30031.847953796387
600	0.2	256	|	200	-1	squared_l2
0.87 %	0.876 %	0.9107 %	0.93198 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9989 %	34879.112243652344
600	0.2	256	|	220	-1	squared_l2
0.87 %	0.876 %	0.9109 %	0.93247 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9994 %	38057.589530944824
600	0.2	256	|	250	-1	squared_l2
0.87 %	0.876 %	0.9111 %	0.93284 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9996 %	42814.5170211792
600	0.2	256	|	310	-1	squared_l2
0.87 %	0.876 %	0.9114 %	0.93318 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	52374.67288970947
600	0.2	256	|	400	-1	squared_l2
0.87 %	0.876 %	0.9113 %	0.93329 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	67295.78971862793
600	0.2	256	|	500	-1	squared_l2
0.87 %	0.876 %	0.9113 %	0.93334 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	84256.4582824707
600	0.2	128	|	1	-1	squared_l2
0.27 %	0.318 %	0.3058 %	0.22334 %	|	0.4 %	0.4 %	0.378 %	0.4 %	0.378 %	0.3237 %	1034.0690612792969
600	0.2	128	|	2	-1	squared_l2
0.41 %	0.444 %	0.4362 %	0.34846 %	|	0.59 %	0.59 %	0.557 %	0.59 %	0.557 %	0.4759 %	1387.5246047973633
600	0.2	128	|	4	-1	squared_l2
0.5 %	0.539 %	0.5603 %	0.48746 %	|	0.76 %	0.76 %	0.713 %	0.76 %	0.713 %	0.6394 %	1785.8505249023438
600	0.2	128	|	8	-1	squared_l2
0.54 %	0.593 %	0.6421 %	0.6137 %	|	0.86 %	0.86 %	0.823 %	0.86 %	0.824 %	0.7693 %	2357.649803161621
600	0.2	128	|	16	-1	squared_l2
0.61 %	0.631 %	0.6968 %	0.71378 %	|	0.94 %	0.94 %	0.922 %	0.94 %	0.923 %	0.8836 %	3277.9932022094727
600	0.2	128	|	25	-1	squared_l2
0.63 %	0.643 %	0.7172 %	0.74899 %	|	0.96 %	0.96 %	0.95 %	0.96 %	0.951 %	0.9282 %	4187.536239624023
600	0.2	128	|	30	-1	squared_l2
0.64 %	0.645 %	0.7247 %	0.76209 %	|	0.99 %	0.99 %	0.96 %	0.99 %	0.961 %	0.9439 %	4711.198806762695
600	0.2	128	|	35	-1	squared_l2
0.64 %	0.646 %	0.7298 %	0.77195 %	|	0.99 %	0.99 %	0.965 %	0.99 %	0.966 %	0.9559 %	5199.527740478516
600	0.2	128	|	40	-1	squared_l2
0.64 %	0.646 %	0.7316 %	0.77688 %	|	0.99 %	0.99 %	0.969 %	0.99 %	0.97 %	0.9618 %	5675.458908081055
600	0.2	128	|	45	-1	squared_l2
0.64 %	0.649 %	0.7341 %	0.7814 %	|	0.99 %	0.99 %	0.976 %	0.99 %	0.977 %	0.9694 %	6188.631057739258
600	0.2	128	|	50	-1	squared_l2
0.64 %	0.649 %	0.7357 %	0.78472 %	|	0.98 %	0.99 %	0.981 %	0.99 %	0.982 %	0.973 %	6706.976890563965
600	0.2	128	|	55	-1	squared_l2
0.64 %	0.649 %	0.7368 %	0.78766 %	|	0.98 %	0.99 %	0.983 %	0.99 %	0.984 %	0.9761 %	7212.090492248535
600	0.2	128	|	60	-1	squared_l2
0.64 %	0.65 %	0.7378 %	0.78994 %	|	0.98 %	0.99 %	0.986 %	0.99 %	0.987 %	0.979 %	7704.13875579834
600	0.2	128	|	65	-1	squared_l2
0.64 %	0.649 %	0.7382 %	0.79184 %	|	0.98 %	0.99 %	0.987 %	0.99 %	0.988 %	0.9816 %	8175.086975097656
600	0.2	128	|	75	-1	squared_l2
0.64 %	0.649 %	0.7387 %	0.79484 %	|	0.97 %	0.99 %	0.988 %	0.99 %	0.99 %	0.9861 %	9074.687957763672
600	0.2	128	|	90	-1	squared_l2
0.64 %	0.65 %	0.74 %	0.79766 %	|	0.97 %	0.99 %	0.992 %	0.99 %	0.994 %	0.99 %	10435.318946838379
600	0.2	128	|	110	-1	squared_l2
0.64 %	0.65 %	0.7406 %	0.79986 %	|	0.97 %	1.0 %	0.994 %	1.0 %	0.996 %	0.9933 %	12199.30648803711
600	0.2	128	|	130	-1	squared_l2
0.64 %	0.651 %	0.741 %	0.80108 %	|	0.97 %	1.0 %	0.996 %	1.0 %	0.998 %	0.9948 %	13966.608047485352
600	0.2	128	|	150	-1	squared_l2
0.64 %	0.652 %	0.7416 %	0.80201 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9964 %	15701.818466186523
600	0.2	128	|	170	-1	squared_l2
0.64 %	0.652 %	0.7422 %	0.80263 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9977 %	17478.99055480957
600	0.2	128	|	200	-1	squared_l2
0.64 %	0.652 %	0.7424 %	0.80332 %	|	0.97 %	1.0 %	0.998 %	1.0 %	1.0 %	0.9988 %	20067.882537841797
600	0.2	128	|	220	-1	squared_l2
