Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
4000	0.4	64	|	2000	-1	squared_l2
0.15 %	0.2611 %	0.37015 %	0.49269 %	|	0.474 %	0.831 %	0.6975 %	0.992 %	0.9662 %	0.85996 %	554.7409057617188
4000	0.4	64	|	2048	-1	squared_l2
0.15 %	0.2611 %	0.37014 %	0.492683 %	|	0.474 %	0.831 %	0.6975 %	0.992 %	0.9662 %	0.85996 %	490.10181427001953
4000	0.4	32	|	1	-1	squared_l2
0.055 %	0.0929 %	0.12643 %	0.076897 %	|	0.161 %	0.256 %	0.1974 %	0.266 %	0.2118 %	0.15262 %	22.39060401916504
4000	0.4	32	|	2	-1	squared_l2
0.055 %	0.1155 %	0.17016 %	0.127728 %	|	0.187 %	0.351 %	0.2816 %	0.382 %	0.3266 %	0.2408 %	26.109695434570312
4000	0.4	32	|	4	-1	squared_l2
0.057 %	0.1264 %	0.20319 %	0.208186 %	|	0.216 %	0.437 %	0.3574 %	0.523 %	0.4677 %	0.3619 %	26.532411575317383
4000	0.4	32	|	8	-1	squared_l2
0.052 %	0.1287 %	0.22412 %	0.294651 %	|	0.223 %	0.504 %	0.402 %	0.682 %	0.612 %	0.498 %	27.771472930908203
4000	0.4	32	|	16	-1	squared_l2
0.053 %	0.129 %	0.23047 %	0.346262 %	|	0.231 %	0.539 %	0.4281 %	0.789 %	0.7327 %	0.60049 %	36.713600158691406
4000	0.4	32	|	25	-1	squared_l2
0.052 %	0.127 %	0.22872 %	0.360862 %	|	0.236 %	0.555 %	0.4287 %	0.835 %	0.7791 %	0.63704 %	51.99098587036133
4000	0.4	32	|	30	-1	squared_l2
0.053 %	0.1268 %	0.22723 %	0.363511 %	|	0.231 %	0.554 %	0.4262 %	0.848 %	0.7918 %	0.64555 %	39.22915458679199
4000	0.4	32	|	35	-1	squared_l2
0.05 %	0.1261 %	0.22519 %	0.364321 %	|	0.233 %	0.558 %	0.4236 %	0.857 %	0.7974 %	0.64929 %	30.612945556640625
4000	0.4	32	|	40	-1	squared_l2
0.051 %	0.125 %	0.22367 %	0.364708 %	|	0.234 %	0.55 %	0.4218 %	0.86 %	0.8033 %	0.65192 %	39.50834274291992
4000	0.4	32	|	45	-1	squared_l2
0.051 %	0.1235 %	0.22264 %	0.364336 %	|	0.232 %	0.547 %	0.4202 %	0.866 %	0.8076 %	0.6532 %	43.212890625
4000	0.4	32	|	50	-1	squared_l2
0.05 %	0.122 %	0.22134 %	0.363562 %	|	0.23 %	0.545 %	0.4185 %	0.873 %	0.8101 %	0.653 %	58.55607986450195
4000	0.4	32	|	55	-1	squared_l2
0.05 %	0.1214 %	0.22002 %	0.362618 %	|	0.229 %	0.538 %	0.4168 %	0.872 %	0.8119 %	0.65247 %	58.49170684814453
4000	0.4	32	|	60	-1	squared_l2
0.048 %	0.1201 %	0.21892 %	0.361228 %	|	0.228 %	0.539 %	0.4167 %	0.867 %	0.8132 %	0.65135 %	67.00944900512695
4000	0.4	32	|	65	-1	squared_l2
0.049 %	0.1199 %	0.21847 %	0.360377 %	|	0.229 %	0.536 %	0.4141 %	0.87 %	0.8112 %	0.65042 %	46.69523239135742
4000	0.4	32	|	75	-1	squared_l2
0.048 %	0.1178 %	0.21686 %	0.358223 %	|	0.224 %	0.537 %	0.4104 %	0.875 %	0.8106 %	0.64734 %	53.04265022277832
4000	0.4	32	|	90	-1	squared_l2
0.048 %	0.117 %	0.2149 %	0.355048 %	|	0.224 %	0.542 %	0.4087 %	0.876 %	0.8087 %	0.64345 %	71.3949203491211
4000	0.4	32	|	110	-1	squared_l2
0.048 %	0.116 %	0.21299 %	0.35164 %	|	0.223 %	0.541 %	0.4039 %	0.869 %	0.8033 %	0.63881 %	83.26292037963867
4000	0.4	32	|	130	-1	squared_l2
0.049 %	0.1155 %	0.21142 %	0.348578 %	|	0.223 %	0.539 %	0.401 %	0.869 %	0.8001 %	0.63422 %	57.76810646057129
4000	0.4	32	|	150	-1	squared_l2
0.049 %	0.1153 %	0.2099 %	0.345826 %	|	0.222 %	0.538 %	0.3979 %	0.866 %	0.7969 %	0.62994 %	53.64727973937988
4000	0.4	32	|	170	-1	squared_l2
0.049 %	0.1146 %	0.20877 %	0.343639 %	|	0.219 %	0.538 %	0.3978 %	0.862 %	0.7947 %	0.62665 %	73.24862480163574
4000	0.4	32	|	200	-1	squared_l2
0.049 %	0.114 %	0.20755 %	0.34091 %	|	0.219 %	0.535 %	0.396 %	0.863 %	0.7925 %	0.62265 %	77.04401016235352
4000	0.4	32	|	220	-1	squared_l2
0.049 %	0.1135 %	0.20677 %	0.339241 %	|	0.217 %	0.534 %	0.3945 %	0.859 %	0.7898 %	0.62021 %	91.15982055664062
4000	0.4	32	|	250	-1	squared_l2
0.049 %	0.1133 %	0.20616 %	0.337385 %	|	0.219 %	0.533 %	0.393 %	0.859 %	0.788 %	0.61753 %	85.1755142211914
4000	0.4	32	|	310	-1	squared_l2
0.049 %	0.1126 %	0.20516 %	0.334705 %	|	0.218 %	0.53 %	0.3918 %	0.855 %	0.7845 %	0.61404 %	89.03861045837402
4000	0.4	32	|	400	-1	squared_l2
0.05 %	0.1121 %	0.20394 %	0.331771 %	|	0.217 %	0.53 %	0.3891 %	0.854 %	0.7817 %	0.60967 %	106.68659210205078
4000	0.4	32	|	500	-1	squared_l2
0.05 %	0.1118 %	0.2031 %	0.32995 %	|	0.217 %	0.53 %	0.388 %	0.853 %	0.7807 %	0.60725 %	146.36611938476562
4000	0.4	32	|	800	-1	squared_l2
0.05 %	0.1115 %	0.202 %	0.327242 %	|	0.216 %	0.526 %	0.3864 %	0.849 %	0.7767 %	0.60339 %	186.77306175231934
4000	0.4	32	|	1000	-1	squared_l2
0.05 %	0.1115 %	0.20174 %	0.326417 %	|	0.216 %	0.525 %	0.3862 %	0.849 %	0.7759 %	0.60222 %	225.13103485107422
4000	0.4	32	|	1250	-1	squared_l2
0.05 %	0.1114 %	0.20155 %	0.325939 %	|	0.216 %	0.525 %	0.386 %	0.849 %	0.7745 %	0.60126 %	269.9165344238281
4000	0.4	32	|	1500	-1	squared_l2
0.05 %	0.1114 %	0.20147 %	0.325651 %	|	0.216 %	0.525 %	0.386 %	0.849 %	0.7743 %	0.6009 %	311.046838760376
4000	0.4	32	|	1750	-1	squared_l2
0.05 %	0.1114 %	0.2014 %	0.32553 %	|	0.216 %	0.525 %	0.3859 %	0.848 %	0.7741 %	0.60078 %	404.35266494750977
4000	0.4	32	|	1900	-1	squared_l2
0.05 %	0.1114 %	0.20134 %	0.325474 %	|	0.216 %	0.525 %	0.3859 %	0.848 %	0.774 %	0.6007 %	380.08761405944824
4000	0.4	32	|	2000	-1	squared_l2
0.05 %	0.1114 %	0.20133 %	0.325399 %	|	0.216 %	0.525 %	0.3859 %	0.848 %	0.7738 %	0.60055 %	396.87418937683105
4000	0.4	32	|	2048	-1	squared_l2
0.05 %	0.1114 %	0.20131 %	0.325389 %	|	0.216 %	0.525 %	0.3858 %	0.848 %	0.7737 %	0.60053 %	406.90088272094727
4000	0.4	16	|	1	-1	squared_l2
0.023 %	0.0592 %	0.11084 %	0.077816 %	|	0.105 %	0.228 %	0.1753 %	0.269 %	0.2136 %	0.15458 %	21.538734436035156
4000	0.4	16	|	2	-1	squared_l2
0.029 %	0.0669 %	0.13591 %	0.128289 %	|	0.106 %	0.289 %	0.2305 %	0.385 %	0.3277 %	0.24164 %	30.129432678222656
4000	0.4	16	|	4	-1	squared_l2
0.029 %	0.0699 %	0.14902 %	0.20595 %	|	0.11 %	0.343 %	0.2628 %	0.526 %	0.4676 %	0.36059 %	35.172462463378906
4000	0.4	16	|	8	-1	squared_l2
0.024 %	0.0654 %	0.14758 %	0.27177 %	|	0.123 %	0.358 %	0.2646 %	0.659 %	0.5892 %	0.46993 %	43.39027404785156
4000	0.4	16	|	16	-1	squared_l2
0.025 %	0.0584 %	0.13782 %	0.292743 %	|	0.11 %	0.334 %	0.2462 %	0.708 %	0.6584 %	0.51465 %	41.764259338378906
4000	0.4	16	|	25	-1	squared_l2
0.025 %	0.0545 %	0.12972 %	0.289115 %	|	0.107 %	0.324 %	0.2318 %	0.719 %	0.6586 %	0.50887 %	37.45126724243164
4000	0.4	16	|	30	-1	squared_l2
0.025 %	0.0519 %	0.1259 %	0.284643 %	|	0.1 %	0.305 %	0.2258 %	0.704 %	0.6522 %	0.50128 %	49.03602600097656
4000	0.4	16	|	35	-1	squared_l2
0.024 %	0.0518 %	0.1226 %	0.280243 %	|	0.102 %	0.297 %	0.2191 %	0.701 %	0.6446 %	0.49257 %	38.85149955749512
4000	0.4	16	|	40	-1	squared_l2
0.024 %	0.0507 %	0.11993 %	0.27589 %	|	0.1 %	0.302 %	0.2165 %	0.69 %	0.6358 %	0.48432 %	30.905723571777344
4000	0.4	16	|	45	-1	squared_l2
0.024 %	0.0501 %	0.11761 %	0.27208 %	|	0.097 %	0.297 %	0.2141 %	0.683 %	0.6259 %	0.47625 %	28.82242202758789
4000	0.4	16	|	50	-1	squared_l2
0.024 %	0.0496 %	0.11513 %	0.268118 %	|	0.095 %	0.294 %	0.2095 %	0.681 %	0.6198 %	0.46912 %	29.3734073638916
4000	0.4	16	|	55	-1	squared_l2
0.024 %	0.049 %	0.11371 %	0.264333 %	|	0.092 %	0.289 %	0.2072 %	0.675 %	0.6122 %	0.46191 %	30.16495704650879
4000	0.4	16	|	60	-1	squared_l2
0.023 %	0.0484 %	0.11212 %	0.261112 %	|	0.091 %	0.286 %	0.2056 %	0.669 %	0.6057 %	0.45654 %	30.99370002746582
4000	0.4	16	|	65	-1	squared_l2
0.023 %	0.0474 %	0.11069 %	0.257959 %	|	0.091 %	0.284 %	0.2019 %	0.663 %	0.5985 %	0.45115 %	43.143510818481445
4000	0.4	16	|	75	-1	squared_l2
0.022 %	0.0467 %	0.10836 %	0.252474 %	|	0.088 %	0.28 %	0.1967 %	0.655 %	0.5874 %	0.44089 %	48.54893684387207
4000	0.4	16	|	90	-1	squared_l2
0.021 %	0.0449 %	0.1055 %	0.24554 %	|	0.087 %	0.278 %	0.1927 %	0.639 %	0.5709 %	0.42853 %	61.25235557556152
4000	0.4	16	|	110	-1	squared_l2
0.021 %	0.0443 %	0.10328 %	0.238916 %	|	0.085 %	0.271 %	0.1886 %	0.626 %	0.5555 %	0.41712 %	68.18056106567383
4000	0.4	16	|	130	-1	squared_l2
0.021 %	0.0443 %	0.10164 %	0.233572 %	|	0.086 %	0.271 %	0.1869 %	0.627 %	0.5473 %	0.4085 %	59.02266502380371
4000	0.4	16	|	150	-1	squared_l2
0.021 %	0.0435 %	0.09988 %	0.228996 %	|	0.085 %	0.269 %	0.1844 %	0.613 %	0.5369 %	0.4002 %	62.04032897949219
4000	0.4	16	|	170	-1	squared_l2
0.021 %	0.0432 %	0.09855 %	0.225282 %	|	0.084 %	0.268 %	0.1831 %	0.607 %	0.5302 %	0.39405 %	55.78732490539551
4000	0.4	16	|	200	-1	squared_l2
0.02 %	0.0429 %	0.09723 %	0.220799 %	|	0.084 %	0.264 %	0.1806 %	0.594 %	0.5208 %	0.38673 %	60.36877632141113
4000	0.4	16	|	220	-1	squared_l2
0.02 %	0.0427 %	0.09665 %	0.218496 %	|	0.084 %	0.26 %	0.1791 %	0.587 %	0.516 %	0.38273 %	80.75141906738281
4000	0.4	16	|	250	-1	squared_l2
0.02 %	0.0426 %	0.09572 %	0.215836 %	|	0.083 %	0.261 %	0.1781 %	0.584 %	0.5112 %	0.37831 %	90.32320976257324
4000	0.4	16	|	310	-1	squared_l2
0.02 %	0.0421 %	0.09483 %	0.211759 %	|	0.083 %	0.258 %	0.1765 %	0.569 %	0.5034 %	0.37181 %	93.80459785461426
4000	0.4	16	|	400	-1	squared_l2
0.02 %	0.0414 %	0.09353 %	0.207714 %	|	0.081 %	0.256 %	0.1744 %	0.566 %	0.4957 %	0.36504 %	114.64548110961914
4000	0.4	16	|	500	-1	squared_l2
0.02 %	0.0414 %	0.09298 %	0.205299 %	|	0.081 %	0.255 %	0.1734 %	0.563 %	0.4921 %	0.36101 %	134.71460342407227
4000	0.4	16	|	800	-1	squared_l2
0.02 %	0.0414 %	0.09206 %	0.201746 %	|	0.081 %	0.253 %	0.1716 %	0.561 %	0.486 %	0.35581 %	163.79809379577637
4000	0.4	16	|	1000	-1	squared_l2
0.02 %	0.0414 %	0.09186 %	0.20087 %	|	0.081 %	0.252 %	0.1711 %	0.56 %	0.4845 %	0.35463 %	213.03224563598633
4000	0.4	16	|	1250	-1	squared_l2
0.02 %	0.0414 %	0.09176 %	0.2002 %	|	0.081 %	0.251 %	0.171 %	0.559 %	0.483 %	0.35342 %	251.19996070861816
4000	0.4	16	|	1500	-1	squared_l2
0.02 %	0.0414 %	0.09171 %	0.199889 %	|	0.081 %	0.251 %	0.1709 %	0.559 %	0.4826 %	0.35298 %	277.6343822479248
4000	0.4	16	|	1750	-1	squared_l2
0.02 %	0.0414 %	0.09168 %	0.199719 %	|	0.081 %	0.251 %	0.1709 %	0.559 %	0.4824 %	0.35276 %	314.0449523925781
4000	0.4	16	|	1900	-1	squared_l2
0.02 %	0.0414 %	0.09168 %	0.19964 %	|	0.081 %	0.251 %	0.1709 %	0.559 %	0.4821 %	0.35261 %	333.62460136413574
4000	0.4	16	|	2000	-1	squared_l2
0.02 %	0.0414 %	0.09168 %	0.199607 %	|	0.081 %	0.251 %	0.1709 %	0.558 %	0.4819 %	0.35255 %	397.25184440612793
4000	0.4	16	|	2048	-1	squared_l2
0.02 %	0.0414 %	0.09167 %	0.19959 %	|	0.081 %	0.251 %	0.1709 %	0.558 %	0.4819 %	0.35254 %	397.56083488464355
4000	0.55	256	|	1	-1	squared_l2
0.252 %	0.2125 %	0.15375 %	0.077512 %	|	0.269 %	0.269 %	0.2149 %	0.269 %	0.2149 %	0.15382 %	19.144296646118164
4000	0.55	256	|	2	-1	squared_l2
0.351 %	0.3194 %	0.24123 %	0.128226 %	|	0.384 %	0.384 %	0.3274 %	0.384 %	0.3274 %	0.24156 %	23.688077926635742
4000	0.55	256	|	4	-1	squared_l2
0.467 %	0.4512 %	0.36102 %	0.211111 %	|	0.524 %	0.524 %	0.4685 %	0.524 %	0.4685 %	0.36277 %	39.98994827270508
4000	0.55	256	|	8	-1	squared_l2
0.592 %	0.5818 %	0.50565 %	0.332204 %	|	0.683 %	0.683 %	0.6173 %	0.683 %	0.6173 %	0.51161 %	53.92622947692871
4000	0.55	256	|	16	-1	squared_l2
0.682 %	0.7015 %	0.64602 %	0.480816 %	|	0.803 %	0.803 %	0.7616 %	0.803 %	0.7616 %	0.66256 %	42.272090911865234
4000	0.55	256	|	25	-1	squared_l2
0.737 %	0.7562 %	0.72543 %	0.583241 %	|	0.874 %	0.874 %	0.8349 %	0.874 %	0.8349 %	0.75319 %	37.560224533081055
4000	0.55	256	|	30	-1	squared_l2
0.747 %	0.7756 %	0.75233 %	0.623172 %	|	0.893 %	0.893 %	0.8615 %	0.893 %	0.8615 %	0.78568 %	52.81782150268555
4000	0.55	256	|	35	-1	squared_l2
0.759 %	0.7879 %	0.77268 %	0.655173 %	|	0.908 %	0.908 %	0.8794 %	0.908 %	0.8794 %	0.81047 %	71.70796394348145
4000	0.55	256	|	40	-1	squared_l2
0.77 %	0.7997 %	0.78918 %	0.68282 %	|	0.919 %	0.919 %	0.8957 %	0.919 %	0.8957 %	0.83122 %	74.05924797058105
4000	0.55	256	|	45	-1	squared_l2
0.78 %	0.8085 %	0.80283 %	0.706143 %	|	0.931 %	0.931 %	0.9085 %	0.931 %	0.9085 %	0.84894 %	71.19035720825195
4000	0.55	256	|	50	-1	squared_l2
0.786 %	0.8151 %	0.8137 %	0.726549 %	|	0.939 %	0.939 %	0.9191 %	0.939 %	0.9191 %	0.86353 %	69.28133964538574
4000	0.55	256	|	55	-1	squared_l2
0.786 %	0.8212 %	0.82257 %	0.74311 %	|	0.943 %	0.943 %	0.9278 %	0.943 %	0.9278 %	0.87554 %	65.91343879699707
4000	0.55	256	|	60	-1	squared_l2
0.788 %	0.8266 %	0.82975 %	0.75776 %	|	0.946 %	0.946 %	0.9353 %	0.946 %	0.9353 %	0.88573 %	58.47740173339844
4000	0.55	256	|	65	-1	squared_l2
0.792 %	0.8298 %	0.83609 %	0.770539 %	|	0.951 %	0.951 %	0.9401 %	0.951 %	0.9401 %	0.89467 %	60.59694290161133
4000	0.55	256	|	75	-1	squared_l2
0.797 %	0.8354 %	0.84627 %	0.79274 %	|	0.961 %	0.961 %	0.9494 %	0.961 %	0.9494 %	0.90929 %	66.84350967407227
4000	0.55	256	|	90	-1	squared_l2
0.802 %	0.8411 %	0.85792 %	0.818101 %	|	0.971 %	0.971 %	0.9605 %	0.971 %	0.9605 %	0.92679 %	112.43081092834473
4000	0.55	256	|	110	-1	squared_l2
0.805 %	0.8456 %	0.86884 %	0.842103 %	|	0.975 %	0.975 %	0.9696 %	0.975 %	0.9696 %	0.94314 %	100.63791275024414
4000	0.55	256	|	130	-1	squared_l2
0.811 %	0.8492 %	0.87582 %	0.858898 %	|	0.984 %	0.984 %	0.9768 %	0.984 %	0.9768 %	0.9547 %	134.00030136108398
4000	0.55	256	|	150	-1	squared_l2
0.814 %	0.8514 %	0.88128 %	0.871212 %	|	0.987 %	0.987 %	0.981 %	0.987 %	0.981 %	0.96294 %	128.13520431518555
4000	0.55	256	|	170	-1	squared_l2
0.815 %	0.8536 %	0.88498 %	0.88099 %	|	0.989 %	0.989 %	0.985 %	0.989 %	0.985 %	0.96976 %	131.4690113067627
4000	0.55	256	|	200	-1	squared_l2
0.817 %	0.8548 %	0.88924 %	0.891456 %	|	0.991 %	0.991 %	0.9877 %	0.991 %	0.9877 %	0.97674 %	174.53265190124512
4000	0.55	256	|	220	-1	squared_l2
0.818 %	0.856 %	0.89116 %	0.89667 %	|	0.993 %	0.993 %	0.9901 %	0.993 %	0.9901 %	0.98033 %	179.37469482421875
4000	0.55	256	|	250	-1	squared_l2
0.821 %	0.8574 %	0.89331 %	0.902647 %	|	0.996 %	0.996 %	0.9928 %	0.996 %	0.9928 %	0.98442 %	194.3976879119873
4000	0.55	256	|	310	-1	squared_l2
0.821 %	0.8585 %	0.89622 %	0.910747 %	|	0.996 %	0.996 %	0.9954 %	0.996 %	0.9954 %	0.98994 %	242.32888221740723
4000	0.55	256	|	400	-1	squared_l2
0.823 %	0.8595 %	0.89819 %	0.917051 %	|	0.998 %	0.998 %	0.9977 %	0.998 %	0.9977 %	0.99412 %	288.7420654296875
4000	0.55	256	|	500	-1	squared_l2
0.825 %	0.8602 %	0.89927 %	0.920766 %	|	1.0 %	1.0 %	0.9989 %	1.0 %	0.9989 %	0.99656 %	341.4785861968994
4000	0.55	256	|	800	-1	squared_l2
0.825 %	0.8606 %	0.90024 %	0.924797 %	|	1.0 %	1.0 %	0.9997 %	1.0 %	0.9997 %	0.99895 %	528.784990310669
4000	0.55	256	|	1000	-1	squared_l2
0.825 %	0.8607 %	0.90062 %	0.925689 %	|	1.0 %	1.0 %	0.9999 %	1.0 %	0.9999 %	0.9996 %	702.9099464416504
4000	0.55	256	|	1250	-1	squared_l2
0.825 %	0.8607 %	0.90069 %	0.926114 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99985 %	749.7279644012451
4000	0.55	256	|	1500	-1	squared_l2
0.825 %	0.8607 %	0.90071 %	0.926267 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99992 %	901.9286632537842
4000	0.55	256	|	1750	-1	squared_l2
0.825 %	0.8607 %	0.90072 %	0.926361 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99997 %	1010.6658935546875
4000	0.55	256	|	1900	-1	squared_l2
0.825 %	0.8607 %	0.90071 %	0.926393 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99997 %	1092.2715663909912
4000	0.55	256	|	2000	-1	squared_l2
0.825 %	0.8607 %	0.90072 %	0.926404 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99998 %	1156.2695503234863
4000	0.55	256	|	2048	-1	squared_l2
0.825 %	0.8607 %	0.90072 %	0.926414 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	1186.2988471984863
4000	0.55	128	|	1	-1	squared_l2
0.181 %	0.1866 %	0.15112 %	0.077236 %	|	0.263 %	0.266 %	0.2128 %	0.266 %	0.2129 %	0.15347 %	24.137020111083984
4000	0.55	128	|	2	-1	squared_l2
0.238 %	0.2694 %	0.23282 %	0.128032 %	|	0.369 %	0.382 %	0.3261 %	0.382 %	0.3266 %	0.2412 %	25.34651756286621
4000	0.55	128	|	4	-1	squared_l2
0.309 %	0.3598 %	0.33481 %	0.210766 %	|	0.503 %	0.524 %	0.4671 %	0.524 %	0.4687 %	0.36236 %	32.94515609741211
4000	0.55	128	|	8	-1	squared_l2
0.371 %	0.4365 %	0.44404 %	0.329886 %	|	0.648 %	0.681 %	0.6114 %	0.681 %	0.6162 %	0.5113 %	34.600257873535156
4000	0.55	128	|	16	-1	squared_l2
0.416 %	0.4994 %	0.53608 %	0.464656 %	|	0.757 %	0.803 %	0.7534 %	0.803 %	0.7616 %	0.6622 %	34.77978706359863
4000	0.55	128	|	25	-1	squared_l2
0.44 %	0.5254 %	0.58117 %	0.545494 %	|	0.81 %	0.873 %	0.8219 %	0.873 %	0.8345 %	0.75272 %	42.697906494140625
4000	0.55	128	|	30	-1	squared_l2
0.445 %	0.5353 %	0.59513 %	0.574469 %	|	0.827 %	0.893 %	0.8472 %	0.893 %	0.8615 %	0.78518 %	40.36116600036621
4000	0.55	128	|	35	-1	squared_l2
0.45 %	0.541 %	0.60528 %	0.596323 %	|	0.837 %	0.908 %	0.8643 %	0.908 %	0.8793 %	0.8098 %	52.674055099487305
4000	0.55	128	|	40	-1	squared_l2
0.455 %	0.5472 %	0.61383 %	0.614617 %	|	0.845 %	0.919 %	0.88 %	0.919 %	0.8956 %	0.83032 %	64.59236145019531
4000	0.55	128	|	45	-1	squared_l2
0.46 %	0.5514 %	0.62078 %	0.629737 %	|	0.855 %	0.931 %	0.8916 %	0.931 %	0.9084 %	0.8478 %	64.59665298461914
4000	0.55	128	|	50	-1	squared_l2
0.461 %	0.5546 %	0.62631 %	0.642374 %	|	0.86 %	0.939 %	0.9011 %	0.939 %	0.919 %	0.86227 %	62.688350677490234
4000	0.55	128	|	55	-1	squared_l2
0.462 %	0.5568 %	0.63076 %	0.652257 %	|	0.862 %	0.943 %	0.9093 %	0.943 %	0.9276 %	0.87412 %	70.13440132141113
4000	0.55	128	|	60	-1	squared_l2
0.458 %	0.5591 %	0.63438 %	0.660956 %	|	0.865 %	0.946 %	0.9165 %	0.946 %	0.9352 %	0.88421 %	72.8764533996582
4000	0.55	128	|	65	-1	squared_l2
0.457 %	0.5601 %	0.6376 %	0.668318 %	|	0.868 %	0.951 %	0.921 %	0.951 %	0.9399 %	0.893 %	53.11703681945801
4000	0.55	128	|	75	-1	squared_l2
0.459 %	0.5626 %	0.64243 %	0.680973 %	|	0.875 %	0.961 %	0.9297 %	0.961 %	0.9493 %	0.90737 %	79.9407958984375
4000	0.55	128	|	90	-1	squared_l2
0.461 %	0.5661 %	0.64773 %	0.69491 %	|	0.88 %	0.971 %	0.9401 %	0.971 %	0.9604 %	0.92455 %	67.51799583435059
4000	0.55	128	|	110	-1	squared_l2
0.462 %	0.5689 %	0.653 %	0.707559 %	|	0.882 %	0.975 %	0.9485 %	0.975 %	0.9695 %	0.94056 %	82.44752883911133
4000	0.55	128	|	130	-1	squared_l2
0.468 %	0.571 %	0.65625 %	0.71613 %	|	0.887 %	0.984 %	0.9553 %	0.984 %	0.9767 %	0.95178 %	92.3013687133789
4000	0.55	128	|	150	-1	squared_l2
0.468 %	0.5717 %	0.65865 %	0.722086 %	|	0.888 %	0.987 %	0.9587 %	0.987 %	0.9808 %	0.95976 %	86.17019653320312
4000	0.55	128	|	170	-1	squared_l2
0.466 %	0.5728 %	0.66057 %	0.726944 %	|	0.889 %	0.989 %	0.9624 %	0.989 %	0.9849 %	0.96641 %	120.23353576660156
4000	0.55	128	|	200	-1	squared_l2
0.467 %	0.5735 %	0.66239 %	0.732089 %	|	0.891 %	0.991 %	0.9646 %	0.991 %	0.9876 %	0.97322 %	147.40252494812012
4000	0.55	128	|	220	-1	squared_l2
0.468 %	0.5736 %	0.66331 %	0.734669 %	|	0.892 %	0.993 %	0.9669 %	0.993 %	0.99 %	0.97666 %	155.76481819152832
4000	0.55	128	|	250	-1	squared_l2
0.471 %	0.574 %	0.66423 %	0.737529 %	|	0.895 %	0.996 %	0.9694 %	0.996 %	0.9927 %	0.9806 %	156.0075283050537
4000	0.55	128	|	310	-1	squared_l2
0.47 %	0.5744 %	0.66542 %	0.741324 %	|	0.894 %	0.996 %	0.9712 %	0.996 %	0.9953 %	0.98581 %	146.65722846984863
4000	0.55	128	|	400	-1	squared_l2
0.47 %	0.5751 %	0.6663 %	0.744389 %	|	0.896 %	0.998 %	0.973 %	0.998 %	0.9976 %	0.98977 %	191.02978706359863
4000	0.55	128	|	500	-1	squared_l2
0.471 %	0.5753 %	0.66671 %	0.74613 %	|	0.898 %	1.0 %	0.974 %	1.0 %	0.9988 %	0.99213 %	267.52734184265137
4000	0.55	128	|	800	-1	squared_l2
0.471 %	0.5754 %	0.66687 %	0.747841 %	|	0.898 %	1.0 %	0.9745 %	1.0 %	0.9996 %	0.99426 %	328.2816410064697
4000	0.55	128	|	1000	-1	squared_l2
0.471 %	0.5754 %	0.66708 %	0.7482 %	|	0.897 %	1.0 %	0.9746 %	1.0 %	0.9998 %	0.99483 %	372.45655059814453
4000	0.55	128	|	1250	-1	squared_l2
0.471 %	0.5755 %	0.66703 %	0.748351 %	|	0.897 %	1.0 %	0.9747 %	1.0 %	0.9999 %	0.99507 %	447.89910316467285
4000	0.55	128	|	1500	-1	squared_l2
0.471 %	0.5755 %	0.66702 %	0.748408 %	|	0.897 %	1.0 %	0.9747 %	1.0 %	0.9999 %	0.99514 %	566.5199756622314
4000	0.55	128	|	1750	-1	squared_l2
0.471 %	0.5755 %	0.66702 %	0.748444 %	|	0.897 %	1.0 %	0.9747 %	1.0 %	0.9999 %	0.99517 %	671.5011596679688
4000	0.55	128	|	1900	-1	squared_l2
0.471 %	0.5755 %	0.66702 %	0.748445 %	|	0.897 %	1.0 %	0.9747 %	1.0 %	0.9999 %	0.99517 %	648.0939388275146
4000	0.55	128	|	2000	-1	squared_l2
0.471 %	0.5755 %	0.66703 %	0.748442 %	|	0.897 %	1.0 %	0.9747 %	1.0 %	0.9999 %	0.99518 %	661.1757278442383
4000	0.55	128	|	2048	-1	squared_l2
0.471 %	0.5755 %	0.66704 %	0.748448 %	|	0.897 %	1.0 %	0.9747 %	1.0 %	0.9999 %	0.99519 %	661.4227294921875
4000	0.55	64	|	1	-1	squared_l2
0.09 %	0.1306 %	0.14129 %	0.077322 %	|	0.219 %	0.265 %	0.2094 %	0.265 %	0.2129 %	0.15347 %	24.523496627807617
4000	0.55	64	|	2	-1	squared_l2
0.101 %	0.1692 %	0.20271 %	0.128078 %	|	0.285 %	0.379 %	0.3144 %	0.384 %	0.3263 %	0.24114 %	27.909278869628906
4000	0.55	64	|	4	-1	squared_l2
0.11 %	0.2064 %	0.26423 %	0.210153 %	|	0.346 %	0.509 %	0.4307 %	0.523 %	0.4678 %	0.36231 %	35.184383392333984
4000	0.55	64	|	8	-1	squared_l2
0.128 %	0.2249 %	0.31185 %	0.315585 %	|	0.393 %	0.642 %	0.5331 %	0.681 %	0.6163 %	0.50986 %	40.56859016418457
4000	0.55	64	|	16	-1	squared_l2
