Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
0.15 %	0.232 %	0.4106 %	0.50509 %	|	0.4 %	0.7 %	0.617 %	0.81 %	0.803 %	0.7605 %	1487.6604080200195
800	0.4	20	|	65	-1	dot_product
0.15 %	0.232 %	0.4108 %	0.50508 %	|	0.4 %	0.7 %	0.618 %	0.81 %	0.804 %	0.7612 %	1531.7678451538086
800	0.4	20	|	75	-1	dot_product
0.15 %	0.232 %	0.4113 %	0.50521 %	|	0.4 %	0.71 %	0.619 %	0.82 %	0.807 %	0.7631 %	1655.411720275879
800	0.4	20	|	90	-1	dot_product
0.15 %	0.233 %	0.4122 %	0.50554 %	|	0.4 %	0.71 %	0.623 %	0.82 %	0.816 %	0.7669 %	1831.0308456420898
800	0.4	20	|	110	-1	dot_product
0.15 %	0.233 %	0.4126 %	0.50555 %	|	0.4 %	0.71 %	0.625 %	0.82 %	0.819 %	0.7685 %	2045.3214645385742
800	0.4	20	|	130	-1	dot_product
0.15 %	0.233 %	0.413 %	0.50564 %	|	0.4 %	0.71 %	0.626 %	0.82 %	0.82 %	0.7704 %	2274.9900817871094
800	0.4	20	|	150	-1	dot_product
0.15 %	0.233 %	0.4132 %	0.50565 %	|	0.4 %	0.71 %	0.626 %	0.82 %	0.82 %	0.7714 %	2499.270439147949
800	0.4	20	|	170	-1	dot_product
0.15 %	0.234 %	0.4136 %	0.50581 %	|	0.4 %	0.71 %	0.627 %	0.82 %	0.822 %	0.7728 %	2768.087387084961
800	0.4	20	|	200	-1	dot_product
0.15 %	0.235 %	0.4142 %	0.50585 %	|	0.4 %	0.71 %	0.628 %	0.82 %	0.824 %	0.7743 %	3078.5322189331055
800	0.4	20	|	220	-1	dot_product
0.15 %	0.235 %	0.4144 %	0.50591 %	|	0.4 %	0.71 %	0.629 %	0.82 %	0.826 %	0.7751 %	3340.578079223633
800	0.4	20	|	250	-1	dot_product
0.15 %	0.235 %	0.4147 %	0.50603 %	|	0.4 %	0.71 %	0.631 %	0.82 %	0.83 %	0.7765 %	3694.748878479004
800	0.4	20	|	310	-1	dot_product
0.15 %	0.235 %	0.4154 %	0.50622 %	|	0.4 %	0.71 %	0.634 %	0.82 %	0.833 %	0.7799 %	4395.580291748047
800	0.4	20	|	400	-1	dot_product
0.15 %	0.235 %	0.416 %	0.50682 %	|	0.4 %	0.71 %	0.636 %	0.82 %	0.84 %	0.785 %	5462.67032623291
800	0.4	20	|	500	-1	dot_product
0.15 %	0.236 %	0.4169 %	0.50716 %	|	0.4 %	0.72 %	0.641 %	0.84 %	0.846 %	0.7888 %	6661.96346282959
800	0.4	20	|	800	-1	dot_product
0.15 %	0.237 %	0.4194 %	0.50849 %	|	0.4 %	0.72 %	0.649 %	0.84 %	0.862 %	0.7985 %	10437.369346618652
800	0.4	10	|	1	-1	dot_product
0.06 %	0.117 %	0.2415 %	0.28297 %	|	0.14 %	0.39 %	0.349 %	0.44 %	0.448 %	0.4237 %	578.4511566162109
800	0.4	10	|	2	-1	dot_product
0.06 %	0.124 %	0.2633 %	0.37585 %	|	0.16 %	0.46 %	0.392 %	0.58 %	0.578 %	0.5452 %	722.2890853881836
800	0.4	10	|	4	-1	dot_product
0.06 %	0.128 %	0.274 %	0.40445 %	|	0.17 %	0.49 %	0.415 %	0.66 %	0.656 %	0.6117 %	757.0743560791016
800	0.4	10	|	8	-1	dot_product
0.06 %	0.135 %	0.2789 %	0.41264 %	|	0.18 %	0.52 %	0.432 %	0.71 %	0.694 %	0.64 %	798.4161376953125
800	0.4	10	|	16	-1	dot_product
0.06 %	0.136 %	0.2804 %	0.4125 %	|	0.19 %	0.53 %	0.435 %	0.72 %	0.699 %	0.6456 %	862.0738983154297
800	0.4	10	|	25	-1	dot_product
0.06 %	0.136 %	0.2803 %	0.41243 %	|	0.19 %	0.53 %	0.435 %	0.72 %	0.704 %	0.6472 %	927.0429611206055
800	0.4	10	|	30	-1	dot_product
0.06 %	0.136 %	0.2803 %	0.41237 %	|	0.19 %	0.53 %	0.435 %	0.72 %	0.707 %	0.6477 %	958.2757949829102
800	0.4	10	|	35	-1	dot_product
0.06 %	0.136 %	0.2804 %	0.41231 %	|	0.19 %	0.54 %	0.436 %	0.73 %	0.71 %	0.6481 %	1005.5303573608398
800	0.4	10	|	40	-1	dot_product
0.06 %	0.136 %	0.2804 %	0.41221 %	|	0.19 %	0.54 %	0.436 %	0.75 %	0.713 %	0.6485 %	1043.3435440063477
800	0.4	10	|	45	-1	dot_product
0.06 %	0.136 %	0.2804 %	0.41208 %	|	0.19 %	0.54 %	0.436 %	0.75 %	0.714 %	0.6485 %	1076.5314102172852
800	0.4	10	|	50	-1	dot_product
0.06 %	0.136 %	0.2804 %	0.41195 %	|	0.19 %	0.54 %	0.436 %	0.75 %	0.714 %	0.6486 %	1114.9168014526367
800	0.4	10	|	55	-1	dot_product
0.06 %	0.136 %	0.2804 %	0.41192 %	|	0.19 %	0.54 %	0.436 %	0.75 %	0.714 %	0.6486 %	1150.5126953125
800	0.4	10	|	60	-1	dot_product
0.06 %	0.136 %	0.2805 %	0.41185 %	|	0.19 %	0.55 %	0.437 %	0.76 %	0.717 %	0.649 %	1182.413101196289
800	0.4	10	|	65	-1	dot_product
0.06 %	0.136 %	0.2805 %	0.41182 %	|	0.19 %	0.55 %	0.437 %	0.76 %	0.718 %	0.649 %	1215.8393859863281
800	0.4	10	|	75	-1	dot_product
0.06 %	0.136 %	0.2805 %	0.41176 %	|	0.19 %	0.55 %	0.437 %	0.77 %	0.718 %	0.6493 %	1288.771629333496
800	0.4	10	|	90	-1	dot_product
0.06 %	0.136 %	0.2806 %	0.41172 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.723 %	0.65 %	1416.3494110107422
800	0.4	10	|	110	-1	dot_product
0.06 %	0.136 %	0.2806 %	0.41154 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.725 %	0.6502 %	1572.6804733276367
800	0.4	10	|	130	-1	dot_product
0.06 %	0.136 %	0.2807 %	0.4115 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.726 %	0.651 %	1714.9686813354492
800	0.4	10	|	150	-1	dot_product
0.06 %	0.136 %	0.2807 %	0.41143 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.726 %	0.651 %	1845.240592956543
800	0.4	10	|	170	-1	dot_product
0.06 %	0.136 %	0.2806 %	0.41136 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.727 %	0.6512 %	1983.189582824707
800	0.4	10	|	200	-1	dot_product
0.06 %	0.136 %	0.2806 %	0.41126 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.728 %	0.6513 %	2162.456512451172
800	0.4	10	|	220	-1	dot_product
0.06 %	0.136 %	0.2805 %	0.41121 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.728 %	0.6514 %	2319.049835205078
800	0.4	10	|	250	-1	dot_product
0.06 %	0.136 %	0.2805 %	0.41113 %	|	0.19 %	0.55 %	0.438 %	0.77 %	0.729 %	0.6515 %	2543.7355041503906
800	0.4	10	|	310	-1	dot_product
0.06 %	0.137 %	0.2807 %	0.41093 %	|	0.19 %	0.55 %	0.439 %	0.77 %	0.73 %	0.6518 %	2977.442741394043
800	0.4	10	|	400	-1	dot_product
0.06 %	0.137 %	0.2808 %	0.4108 %	|	0.19 %	0.55 %	0.439 %	0.77 %	0.734 %	0.6523 %	3583.383560180664
800	0.4	10	|	500	-1	dot_product
0.06 %	0.137 %	0.2809 %	0.41062 %	|	0.19 %	0.55 %	0.44 %	0.77 %	0.736 %	0.6528 %	4271.507263183594
800	0.4	10	|	800	-1	dot_product
0.06 %	0.137 %	0.2809 %	0.41041 %	|	0.19 %	0.55 %	0.44 %	0.77 %	0.738 %	0.654 %	6217.217445373535
800	0.55	100	|	1	-1	dot_product
0.34 %	0.403 %	0.4202 %	0.28822 %	|	0.44 %	0.44 %	0.448 %	0.44 %	0.448 %	0.4242 %	659.3465805053711
800	0.55	100	|	2	-1	dot_product
0.45 %	0.517 %	0.5523 %	0.43719 %	|	0.59 %	0.59 %	0.59 %	0.59 %	0.59 %	0.5638 %	803.9236068725586
800	0.55	100	|	4	-1	dot_product
0.53 %	0.6 %	0.6558 %	0.58607 %	|	0.67 %	0.67 %	0.686 %	0.67 %	0.686 %	0.6753 %	887.9184722900391
800	0.55	100	|	8	-1	dot_product
0.57 %	0.663 %	0.735 %	0.71915 %	|	0.75 %	0.75 %	0.777 %	0.75 %	0.777 %	0.7732 %	1055.3598403930664
800	0.55	100	|	16	-1	dot_product
0.58 %	0.684 %	0.7727 %	0.79656 %	|	0.78 %	0.79 %	0.821 %	0.79 %	0.821 %	0.8283 %	1399.6124267578125
800	0.55	100	|	25	-1	dot_product
0.59 %	0.697 %	0.787 %	0.82662 %	|	0.8 %	0.82 %	0.844 %	0.82 %	0.844 %	0.851 %	1749.587059020996
800	0.55	100	|	30	-1	dot_product
0.59 %	0.702 %	0.791 %	0.83393 %	|	0.8 %	0.82 %	0.851 %	0.82 %	0.851 %	0.8566 %	1946.3300704956055
800	0.55	100	|	35	-1	dot_product
0.61 %	0.708 %	0.7935 %	0.83913 %	|	0.82 %	0.84 %	0.859 %	0.84 %	0.859 %	0.8602 %	2188.08650970459
800	0.55	100	|	40	-1	dot_product
0.63 %	0.713 %	0.7972 %	0.84272 %	|	0.84 %	0.86 %	0.865 %	0.86 %	0.865 %	0.8648 %	2404.2844772338867
800	0.55	100	|	45	-1	dot_product
0.64 %	0.717 %	0.8 %	0.84581 %	|	0.85 %	0.87 %	0.87 %	0.87 %	0.87 %	0.8687 %	2642.345428466797
800	0.55	100	|	50	-1	dot_product
0.64 %	0.717 %	0.8031 %	0.84798 %	|	0.85 %	0.87 %	0.871 %	0.87 %	0.871 %	0.8732 %	2886.5814208984375
800	0.55	100	|	55	-1	dot_product
0.64 %	0.717 %	0.8043 %	0.85049 %	|	0.85 %	0.87 %	0.871 %	0.87 %	0.871 %	0.8749 %	3135.7765197753906
800	0.55	100	|	60	-1	dot_product
0.65 %	0.722 %	0.8061 %	0.85191 %	|	0.86 %	0.88 %	0.876 %	0.88 %	0.876 %	0.877 %	3386.807441711426
800	0.55	100	|	65	-1	dot_product
0.65 %	0.723 %	0.8075 %	0.85319 %	|	0.86 %	0.88 %	0.877 %	0.88 %	0.877 %	0.879 %	3634.309768676758
800	0.55	100	|	75	-1	dot_product
0.66 %	0.726 %	0.8102 %	0.85562 %	|	0.87 %	0.89 %	0.88 %	0.89 %	0.88 %	0.8824 %	4197.382926940918
800	0.55	100	|	90	-1	dot_product
0.67 %	0.74 %	0.8159 %	0.85958 %	|	0.88 %	0.9 %	0.895 %	0.9 %	0.895 %	0.8896 %	5029.058456420898
800	0.55	100	|	110	-1	dot_product
0.68 %	0.743 %	0.8197 %	0.86297 %	|	0.89 %	0.91 %	0.902 %	0.91 %	0.902 %	0.8944 %	6254.673004150391
800	0.55	100	|	130	-1	dot_product
0.68 %	0.745 %	0.823 %	0.86584 %	|	0.89 %	0.91 %	0.905 %	0.91 %	0.905 %	0.8995 %	7431.554794311523
800	0.55	100	|	150	-1	dot_product
0.69 %	0.747 %	0.8253 %	0.86854 %	|	0.9 %	0.92 %	0.909 %	0.92 %	0.909 %	0.9036 %	8723.5689163208
800	0.55	100	|	170	-1	dot_product
0.69 %	0.746 %	0.8279 %	0.87072 %	|	0.91 %	0.93 %	0.913 %	0.93 %	0.913 %	0.9077 %	9892.22526550293
800	0.55	100	|	200	-1	dot_product
0.69 %	0.748 %	0.8336 %	0.87397 %	|	0.91 %	0.93 %	0.918 %	0.93 %	0.918 %	0.915 %	11655.378341674805
800	0.55	100	|	220	-1	dot_product
0.7 %	0.754 %	0.8357 %	0.87634 %	|	0.92 %	0.94 %	0.924 %	0.94 %	0.924 %	0.9187 %	12822.771072387695
800	0.55	100	|	250	-1	dot_product
0.7 %	0.759 %	0.8398 %	0.87924 %	|	0.92 %	0.94 %	0.929 %	0.94 %	0.93 %	0.9262 %	14487.075805664062
800	0.55	100	|	310	-1	dot_product
0.71 %	0.763 %	0.8489 %	0.88392 %	|	0.93 %	0.95 %	0.937 %	0.95 %	0.938 %	0.9393 %	18002.41470336914
800	0.55	100	|	400	-1	dot_product
0.71 %	0.774 %	0.8593 %	0.89069 %	|	0.94 %	0.96 %	0.954 %	0.96 %	0.955 %	0.9557 %	23126.935958862305
800	0.55	100	|	500	-1	dot_product
0.73 %	0.78 %	0.8683 %	0.89692 %	|	0.95 %	0.98 %	0.966 %	0.98 %	0.967 %	0.9703 %	28783.91742706299
800	0.55	100	|	800	-1	dot_product
0.73 %	0.79 %	0.8827 %	0.91189 %	|	0.96 %	1.0 %	0.998 %	1.0 %	1.0 %	1.0 %	44679.21257019043
800	0.55	50	|	1	-1	dot_product
0.19 %	0.301 %	0.3808 %	0.28688 %	|	0.41 %	0.44 %	0.447 %	0.44 %	0.448 %	0.4242 %	588.3216857910156
800	0.55	50	|	2	-1	dot_product
0.25 %	0.357 %	0.4691 %	0.4297 %	|	0.52 %	0.59 %	0.581 %	0.59 %	0.59 %	0.5638 %	728.9886474609375
800	0.55	50	|	4	-1	dot_product
0.28 %	0.408 %	0.5343 %	0.55232 %	|	0.6 %	0.66 %	0.673 %	0.67 %	0.686 %	0.6751 %	797.6770401000977
800	0.55	50	|	8	-1	dot_product
0.29 %	0.426 %	0.5778 %	0.63445 %	|	0.65 %	0.74 %	0.747 %	0.75 %	0.776 %	0.7723 %	892.3768997192383
800	0.55	50	|	16	-1	dot_product
0.29 %	0.432 %	0.596 %	0.66861 %	|	0.66 %	0.77 %	0.777 %	0.79 %	0.82 %	0.8256 %	1079.9169540405273
800	0.55	50	|	25	-1	dot_product
0.29 %	0.437 %	0.602 %	0.68141 %	|	0.66 %	0.78 %	0.794 %	0.82 %	0.843 %	0.8468 %	1286.911964416504
800	0.55	50	|	30	-1	dot_product
0.29 %	0.438 %	0.604 %	0.68394 %	|	0.66 %	0.78 %	0.801 %	0.82 %	0.85 %	0.8518 %	1403.0218124389648
800	0.55	50	|	35	-1	dot_product
0.3 %	0.441 %	0.6053 %	0.68585 %	|	0.67 %	0.8 %	0.808 %	0.84 %	0.858 %	0.8551 %	1520.9197998046875
800	0.55	50	|	40	-1	dot_product
0.3 %	0.442 %	0.6068 %	0.68704 %	|	0.68 %	0.82 %	0.814 %	0.86 %	0.864 %	0.8597 %	1638.650894165039
800	0.55	50	|	45	-1	dot_product
0.3 %	0.445 %	0.6082 %	0.68798 %	|	0.69 %	0.83 %	0.818 %	0.87 %	0.869 %	0.8636 %	1752.614974975586
800	0.55	50	|	50	-1	dot_product
0.3 %	0.444 %	0.6098 %	0.68898 %	|	0.69 %	0.83 %	0.818 %	0.87 %	0.87 %	0.8668 %	1866.0545349121094
800	0.55	50	|	55	-1	dot_product
0.3 %	0.444 %	0.6102 %	0.68998 %	|	0.69 %	0.83 %	0.818 %	0.87 %	0.87 %	0.8685 %	1988.387107849121
800	0.55	50	|	60	-1	dot_product
0.3 %	0.447 %	0.611 %	0.69057 %	|	0.7 %	0.84 %	0.823 %	0.88 %	0.875 %	0.8705 %	2109.646797180176
800	0.55	50	|	65	-1	dot_product
0.3 %	0.448 %	0.6121 %	0.69121 %	|	0.7 %	0.84 %	0.824 %	0.88 %	0.876 %	0.8725 %	2238.297462463379
800	0.55	50	|	75	-1	dot_product
0.3 %	0.449 %	0.6136 %	0.69239 %	|	0.71 %	0.85 %	0.827 %	0.89 %	0.879 %	0.8757 %	2500.1049041748047
800	0.55	50	|	90	-1	dot_product
0.3 %	0.453 %	0.6172 %	0.69386 %	|	0.71 %	0.85 %	0.838 %	0.9 %	0.894 %	0.8827 %	2892.303466796875
800	0.55	50	|	110	-1	dot_product
0.3 %	0.455 %	0.6184 %	0.69503 %	|	0.72 %	0.86 %	0.843 %	0.91 %	0.9 %	0.8863 %	3431.272506713867
800	0.55	50	|	130	-1	dot_product
0.3 %	0.455 %	0.6201 %	0.69646 %	|	0.72 %	0.86 %	0.844 %	0.91 %	0.903 %	0.891 %	4035.782814025879
800	0.55	50	|	150	-1	dot_product
0.3 %	0.454 %	0.6208 %	0.6976 %	|	0.72 %	0.86 %	0.845 %	0.92 %	0.907 %	0.8946 %	4626.51252746582
800	0.55	50	|	170	-1	dot_product
0.3 %	0.454 %	0.6218 %	0.69867 %	|	0.72 %	0.86 %	0.847 %	0.92 %	0.91 %	0.8979 %	5191.826820373535
800	0.55	50	|	200	-1	dot_product
0.3 %	0.455 %	0.6235 %	0.70017 %	|	0.72 %	0.86 %	0.85 %	0.92 %	0.915 %	0.9044 %	6151.175498962402
800	0.55	50	|	220	-1	dot_product
0.3 %	0.457 %	0.6244 %	0.7011 %	|	0.72 %	0.87 %	0.854 %	0.93 %	0.92 %	0.9072 %	6721.067428588867
800	0.55	50	|	250	-1	dot_product
0.29 %	0.459 %	0.6261 %	0.7026 %	|	0.72 %	0.87 %	0.859 %	0.93 %	0.926 %	0.9133 %	7652.115821838379
800	0.55	50	|	310	-1	dot_product
0.29 %	0.46 %	0.6293 %	0.70514 %	|	0.72 %	0.88 %	0.864 %	0.94 %	0.934 %	0.9239 %	9578.084945678711
800	0.55	50	|	400	-1	dot_product
0.29 %	0.462 %	0.6336 %	0.70877 %	|	0.71 %	0.88 %	0.876 %	0.95 %	0.951 %	0.9383 %	12255.74016571045
800	0.55	50	|	500	-1	dot_product
0.29 %	0.465 %	0.6378 %	0.71176 %	|	0.72 %	0.9 %	0.883 %	0.97 %	0.96 %	0.9498 %	15197.110176086426
800	0.55	50	|	800	-1	dot_product
0.29 %	0.47 %	0.6462 %	0.71898 %	|	0.72 %	0.9 %	0.904 %	0.98 %	0.99 %	0.9738 %	23134.589195251465
800	0.55	25	|	1	-1	dot_product
0.11 %	0.215 %	0.3251 %	0.28518 %	|	0.35 %	0.43 %	0.429 %	0.44 %	0.448 %	0.4242 %	581.5267562866211
800	0.55	25	|	2	-1	dot_product
0.1 %	0.241 %	0.3836 %	0.41035 %	|	0.4 %	0.56 %	0.534 %	0.58 %	0.587 %	0.5625 %	718.1644439697266
800	0.55	25	|	4	-1	dot_product
0.11 %	0.262 %	0.4134 %	0.48108 %	|	0.43 %	0.63 %	0.592 %	0.66 %	0.681 %	0.6632 %	760.6267929077148
800	0.55	25	|	8	-1	dot_product
0.11 %	0.277 %	0.4306 %	0.51599 %	|	0.44 %	0.66 %	0.621 %	0.74 %	0.761 %	0.7382 %	827.5032043457031
800	0.55	25	|	16	-1	dot_product
0.11 %	0.279 %	0.4365 %	0.52504 %	|	0.45 %	0.67 %	0.634 %	0.77 %	0.79 %	0.7657 %	942.8739547729492
800	0.55	25	|	25	-1	dot_product
0.11 %	0.28 %	0.4387 %	0.52765 %	|	0.45 %	0.67 %	0.637 %	0.77 %	0.803 %	0.7743 %	1053.3571243286133
800	0.55	25	|	30	-1	dot_product
0.11 %	0.28 %	0.4396 %	0.52814 %	|	0.45 %	0.67 %	0.639 %	0.77 %	0.809 %	0.7773 %	1126.0271072387695
800	0.55	25	|	35	-1	dot_product
0.11 %	0.282 %	0.4401 %	0.5283 %	|	0.46 %	0.68 %	0.641 %	0.78 %	0.812 %	0.7784 %	1198.267936706543
800	0.55	25	|	40	-1	dot_product
0.11 %	0.282 %	0.4405 %	0.52844 %	|	0.46 %	0.69 %	0.642 %	0.8 %	0.817 %	0.7802 %	1265.263557434082
800	0.55	25	|	45	-1	dot_product
0.11 %	0.283 %	0.4408 %	0.52857 %	|	0.46 %	0.69 %	0.644 %	0.81 %	0.82 %	0.7813 %	1349.9259948730469
800	0.55	25	|	50	-1	dot_product
0.11 %	0.283 %	0.4414 %	0.52856 %	|	0.46 %	0.69 %	0.644 %	0.81 %	0.821 %	0.7824 %	1426.9113540649414
800	0.55	25	|	55	-1	dot_product
0.11 %	0.283 %	0.4414 %	0.52857 %	|	0.46 %	0.69 %	0.644 %	0.81 %	0.821 %	0.7831 %	1500.3204345703125
800	0.55	25	|	60	-1	dot_product
0.11 %	0.286 %	0.4419 %	0.52866 %	|	0.47 %	0.7 %	0.648 %	0.82 %	0.826 %	0.7844 %	1571.5360641479492
800	0.55	25	|	65	-1	dot_product
0.11 %	0.287 %	0.4424 %	0.5287 %	|	0.47 %	0.7 %	0.649 %	0.82 %	0.827 %	0.7853 %	1633.9778900146484
800	0.55	25	|	75	-1	dot_product
0.11 %	0.288 %	0.4433 %	0.52891 %	|	0.48 %	0.71 %	0.65 %	0.83 %	0.829 %	0.7872 %	1766.3002014160156
800	0.55	25	|	90	-1	dot_product
0.11 %	0.289 %	0.4444 %	0.52929 %	|	0.47 %	0.71 %	0.655 %	0.83 %	0.837 %	0.7906 %	1980.1855087280273
800	0.55	25	|	110	-1	dot_product
0.11 %	0.29 %	0.445 %	0.52954 %	|	0.47 %	0.71 %	0.657 %	0.83 %	0.841 %	0.7926 %	2244.7824478149414
800	0.55	25	|	130	-1	dot_product
0.11 %	0.289 %	0.4459 %	0.52975 %	|	0.47 %	0.71 %	0.658 %	0.83 %	0.843 %	0.795 %	2520.1797485351562
800	0.55	25	|	150	-1	dot_product
0.11 %	0.289 %	0.4461 %	0.52985 %	|	0.47 %	0.71 %	0.658 %	0.83 %	0.843 %	0.7961 %	2795.1717376708984
800	0.55	25	|	170	-1	dot_product
0.11 %	0.289 %	0.4465 %	0.5299 %	|	0.47 %	0.71 %	0.659 %	0.83 %	0.844 %	0.7974 %	3093.862533569336
800	0.55	25	|	200	-1	dot_product
0.11 %	0.289 %	0.4474 %	0.53017 %	|	0.47 %	0.71 %	0.661 %	0.83 %	0.846 %	0.7999 %	3539.8483276367188
800	0.55	25	|	220	-1	dot_product
0.11 %	0.289 %	0.4479 %	0.53032 %	|	0.47 %	0.71 %	0.663 %	0.83 %	0.848 %	0.8013 %	3827.667236328125
800	0.55	25	|	250	-1	dot_product
0.11 %	0.289 %	0.4486 %	0.53048 %	|	0.47 %	0.71 %	0.667 %	0.83 %	0.852 %	0.8032 %	4274.296760559082
800	0.55	25	|	310	-1	dot_product
0.11 %	0.289 %	0.4496 %	0.53092 %	|	0.47 %	0.71 %	0.67 %	0.83 %	0.855 %	0.8071 %	5184.173583984375
800	0.55	25	|	400	-1	dot_product
0.11 %	0.29 %	0.4507 %	0.53172 %	|	0.47 %	0.71 %	0.673 %	0.83 %	0.863 %	0.8131 %	6507.82585144043
800	0.55	25	|	500	-1	dot_product
0.11 %	0.29 %	0.4517 %	0.53219 %	|	0.47 %	0.73 %	0.677 %	0.85 %	0.869 %	0.8183 %	8252.143859863281
800	0.55	25	|	800	-1	dot_product
0.11 %	0.289 %	0.4541 %	0.53362 %	|	0.46 %	0.73 %	0.684 %	0.85 %	0.886 %	0.8293 %	13191.485404968262
800	0.55	20	|	1	-1	dot_product
0.12 %	0.18 %	0.3066 %	0.28495 %	|	0.28 %	0.42 %	0.422 %	0.44 %	0.448 %	0.4242 %	576.1623382568359
800	0.55	20	|	2	-1	dot_product
0.12 %	0.203 %	0.3534 %	0.40402 %	|	0.34 %	0.51 %	0.516 %	0.59 %	0.589 %	0.5606 %	714.4689559936523
800	0.55	20	|	4	-1	dot_product
0.13 %	0.218 %	0.3782 %	0.46228 %	|	0.35 %	0.55 %	0.564 %	0.67 %	0.676 %	0.6541 %	754.2610168457031
800	0.55	20	|	8	-1	dot_product
0.14 %	0.229 %	0.3907 %	0.48645 %	|	0.37 %	0.57 %	0.588 %	0.74 %	0.745 %	0.717 %	805.7355880737305
800	0.55	20	|	16	-1	dot_product
0.14 %	0.231 %	0.3937 %	0.49111 %	|	0.38 %	0.58 %	0.593 %	0.77 %	0.77 %	0.7377 %	902.0090103149414
800	0.55	20	|	25	-1	dot_product
0.14 %	0.231 %	0.395 %	0.49242 %	|	0.38 %	0.58 %	0.595 %	0.77 %	0.782 %	0.7435 %	997.4241256713867
800	0.55	20	|	30	-1	dot_product
0.14 %	0.231 %	0.3952 %	0.49258 %	|	0.38 %	0.58 %	0.596 %	0.77 %	0.786 %	0.7451 %	1050.4722595214844
800	0.55	20	|	35	-1	dot_product
0.14 %	0.232 %	0.3955 %	0.49252 %	|	0.39 %	0.59 %	0.597 %	0.78 %	0.789 %	0.746 %	1112.198829650879
800	0.55	20	|	40	-1	dot_product
0.14 %	0.232 %	0.3958 %	0.49255 %	|	0.39 %	0.6 %	0.598 %	0.8 %	0.794 %	0.7476 %	1161.7183685302734
800	0.55	20	|	45	-1	dot_product
0.14 %	0.232 %	0.3961 %	0.49256 %	|	0.39 %	0.6 %	0.6 %	0.81 %	0.798 %	0.7484 %	1210.5226516723633
800	0.55	20	|	50	-1	dot_product
0.14 %	0.232 %	0.3961 %	0.49264 %	|	0.39 %	0.6 %	0.6 %	0.81 %	0.798 %	0.7497 %	1279.0918350219727
800	0.55	20	|	55	-1	dot_product
0.14 %	0.232 %	0.3962 %	0.49248 %	|	0.39 %	0.6 %	0.6 %	0.81 %	0.798 %	0.7501 %	1380.467414855957
800	0.55	20	|	60	-1	dot_product
0.15 %	0.233 %	0.3968 %	0.49256 %	|	0.4 %	0.61 %	0.604 %	0.82 %	0.803 %	0.7514 %	1445.5795288085938
800	0.55	20	|	65	-1	dot_product
0.15 %	0.233 %	0.397 %	0.49253 %	|	0.4 %	0.61 %	0.605 %	0.82 %	0.804 %	0.752 %	1510.2624893188477
800	0.55	20	|	75	-1	dot_product
0.15 %	0.234 %	0.3973 %	0.49269 %	|	0.41 %	0.62 %	0.606 %	0.83 %	0.806 %	0.7535 %	1622.2476959228516
800	0.55	20	|	90	-1	dot_product
0.15 %	0.236 %	0.3979 %	0.49298 %	|	0.41 %	0.62 %	0.61 %	0.83 %	0.817 %	0.7571 %	1780.3192138671875
800	0.55	20	|	110	-1	dot_product
0.15 %	0.236 %	0.3983 %	0.49301 %	|	0.41 %	0.62 %	0.612 %	0.83 %	0.82 %	0.7587 %	2029.8957824707031
800	0.55	20	|	130	-1	dot_product
0.15 %	0.236 %	0.3989 %	0.493 %	|	0.41 %	0.62 %	0.613 %	0.83 %	0.821 %	0.7605 %	2219.1524505615234
800	0.55	20	|	150	-1	dot_product
0.15 %	0.236 %	0.3991 %	0.49303 %	|	0.41 %	0.62 %	0.613 %	0.83 %	0.821 %	0.7615 %	2425.6229400634766
800	0.55	20	|	170	-1	dot_product
0.15 %	0.237 %	0.3995 %	0.49316 %	|	0.41 %	0.62 %	0.614 %	0.83 %	0.823 %	0.7627 %	2667.4270629882812
800	0.55	20	|	200	-1	dot_product
0.15 %	0.238 %	0.4003 %	0.49323 %	|	0.41 %	0.62 %	0.615 %	0.83 %	0.825 %	0.7645 %	3025.674819946289
800	0.55	20	|	220	-1	dot_product
0.15 %	0.238 %	0.4004 %	0.49327 %	|	0.41 %	0.62 %	0.616 %	0.83 %	0.827 %	0.7654 %	3236.4845275878906
800	0.55	20	|	250	-1	dot_product
0.15 %	0.238 %	0.4008 %	0.4933 %	|	0.41 %	0.62 %	0.618 %	0.83 %	0.83 %	0.7667 %	3600.0728607177734
800	0.55	20	|	310	-1	dot_product
0.15 %	0.238 %	0.4013 %	0.49354 %	|	0.41 %	0.62 %	0.62 %	0.83 %	0.833 %	0.7697 %	4281.806945800781
800	0.55	20	|	400	-1	dot_product
0.15 %	0.237 %	0.4022 %	0.494 %	|	0.4 %	0.62 %	0.622 %	0.83 %	0.84 %	0.7739 %	5314.278602600098
800	0.55	20	|	500	-1	dot_product
0.15 %	0.238 %	0.403 %	0.49431 %	|	0.4 %	0.63 %	0.627 %	0.85 %	0.846 %	0.7773 %	6368.255615234375
800	0.55	20	|	800	-1	dot_product
0.15 %	0.239 %	0.4051 %	0.49549 %	|	0.4 %	0.63 %	0.635 %	0.85 %	0.861 %	0.7871 %	10024.333000183105
