Program: faiss Topk: 1000 Num_split: 1 Batch: 1
L	m	k_star	|	w	Reorder	Metric
800	256	64	|	32	-1	squared_l2
0.88 %	0.919 %	0.9218 %	0.87251 %	|	0.96 %	0.96 %	0.958 %	0.96 %	0.958 %	0.9376 %	398097.94425964355
800	256	64	|	64	-1	squared_l2
0.91 %	0.94 %	0.9545 %	0.93829 %	|	0.99 %	0.99 %	0.987 %	0.99 %	0.987 %	0.9768 %	779939.9852752686
800	256	64	|	128	-1	squared_l2
0.92 %	0.944 %	0.9661 %	0.96655 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9942 %	1543512.6066207886
800	256	64	|	256	-1	squared_l2
0.92 %	0.947 %	0.9697 %	0.97535 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	2641281.6524505615
800	256	64	|	320	-1	squared_l2
0.92 %	0.947 %	0.9698 %	0.9759 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9997 %	3114311.456680298
800	256	64	|	384	-1	squared_l2
0.92 %	0.947 %	0.9699 %	0.97617 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	3573033.4758758545
800	256	64	|	448	-1	squared_l2
0.92 %	0.947 %	0.97 %	0.97628 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3999352.6697158813
800	256	64	|	512	-1	squared_l2
0.92 %	0.947 %	0.97 %	0.97631 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4543896.842002869
800	256	64	|	576	-1	squared_l2
0.92 %	0.947 %	0.97 %	0.97634 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5013190.412521362
800	256	64	|	640	-1	squared_l2
0.92 %	0.947 %	0.97 %	0.97634 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5421767.735481262
800	256	64	|	704	-1	squared_l2
0.92 %	0.947 %	0.97 %	0.97634 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	5916566.920280457
800	256	64	|	768	-1	squared_l2
0.92 %	0.947 %	0.97 %	0.97634 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	6523565.864562988
800	32	256	|	1	-1	squared_l2
0.27 %	0.332 %	0.296 %	0.20305 %	|	0.41 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	4712.796211242676
800	32	256	|	16	-1	squared_l2
0.47 %	0.492 %	0.5642 %	0.58249 %	|	0.78 %	0.88 %	0.875 %	0.9 %	0.901 %	0.8621 %	19304.323196411133
800	32	256	|	32	-1	squared_l2
0.48 %	0.5 %	0.5776 %	0.6158 %	|	0.82 %	0.94 %	0.925 %	0.96 %	0.958 %	0.9318 %	34081.292152404785
800	32	256	|	64	-1	squared_l2
0.48 %	0.504 %	0.5836 %	0.62991 %	|	0.85 %	0.97 %	0.943 %	0.99 %	0.987 %	0.9664 %	62870.62168121338
800	32	256	|	128	-1	squared_l2
0.48 %	0.505 %	0.5851 %	0.63436 %	|	0.85 %	0.98 %	0.949 %	1.0 %	0.997 %	0.9805 %	119847.03540802002
800	32	256	|	256	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.63537 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9837 %	232848.6204147339
800	32	256	|	320	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.63538 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9837 %	289562.7737045288
800	32	256	|	384	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.6354 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9838 %	344495.6302642822
800	32	256	|	448	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.6354 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9838 %	400962.11433410645
800	32	256	|	512	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.6354 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9838 %	459185.8148574829
800	32	256	|	576	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.6354 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9838 %	515614.50958251953
800	32	256	|	640	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.6354 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9838 %	574418.2825088501
800	32	256	|	704	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.6354 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9838 %	634607.6488494873
800	32	256	|	768	-1	squared_l2
0.48 %	0.505 %	0.5852 %	0.6354 %	|	0.85 %	0.98 %	0.95 %	1.0 %	1.0 %	0.9838 %	693187.4513626099
800	64	256	|	1	-1	squared_l2
0.31 %	0.393 %	0.3174 %	0.20346 %	|	0.43 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	6710.577011108398
800	64	256	|	16	-1	squared_l2
0.65 %	0.686 %	0.7439 %	0.71206 %	|	0.89 %	0.9 %	0.901 %	0.9 %	0.901 %	0.8641 %	27929.973602294922
800	64	256	|	32	-1	squared_l2
0.67 %	0.712 %	0.7795 %	0.78307 %	|	0.95 %	0.96 %	0.958 %	0.96 %	0.958 %	0.9376 %	50194.85950469971
800	64	256	|	64	-1	squared_l2
0.68 %	0.726 %	0.7958 %	0.8171 %	|	0.98 %	0.99 %	0.987 %	0.99 %	0.987 %	0.9768 %	94276.11827850342
800	64	256	|	128	-1	squared_l2
0.68 %	0.73 %	0.8018 %	0.83035 %	|	0.98 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9942 %	181984.40074920654
800	64	256	|	256	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83428 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	354450.08277893066
800	64	256	|	320	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83455 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9997 %	440024.0898132324
800	64	256	|	384	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83468 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	530516.1237716675
800	64	256	|	448	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83476 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	615436.3632202148
800	64	256	|	512	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83478 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	704863.3575439453
800	64	256	|	576	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83478 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	794178.2474517822
800	64	256	|	640	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83478 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	879350.6383895874
800	64	256	|	704	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83478 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	975456.0470581055
800	64	256	|	768	-1	squared_l2
0.68 %	0.73 %	0.8034 %	0.83478 %	|	0.98 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1072651.0763168335
800	128	256	|	1	-1	squared_l2
0.4 %	0.425 %	0.3206 %	0.20346 %	|	0.43 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	6432.199478149414
800	128	256	|	16	-1	squared_l2
0.82 %	0.851 %	0.8417 %	0.75723 %	|	0.9 %	0.9 %	0.901 %	0.9 %	0.901 %	0.8641 %	50123.11935424805
800	128	256	|	32	-1	squared_l2
0.85 %	0.892 %	0.8988 %	0.86259 %	|	0.96 %	0.96 %	0.958 %	0.96 %	0.958 %	0.9376 %	95519.11354064941
800	128	256	|	64	-1	squared_l2
0.88 %	0.915 %	0.9271 %	0.92158 %	|	0.99 %	0.99 %	0.987 %	0.99 %	0.987 %	0.9768 %	182846.90380096436
800	128	256	|	128	-1	squared_l2
0.88 %	0.918 %	0.936 %	0.94477 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9942 %	357783.1745147705
800	128	256	|	256	-1	squared_l2
0.88 %	0.92 %	0.9384 %	0.95209 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	702753.2815933228
800	128	256	|	320	-1	squared_l2
0.88 %	0.92 %	0.9385 %	0.95256 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9997 %	870186.6865158081
800	128	256	|	384	-1	squared_l2
0.88 %	0.92 %	0.9385 %	0.95282 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1048269.79637146
800	128	256	|	448	-1	squared_l2
0.88 %	0.92 %	0.9386 %	0.95291 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1240757.2507858276
800	128	256	|	512	-1	squared_l2
0.88 %	0.92 %	0.9386 %	0.95295 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1421842.6704406738
800	128	256	|	576	-1	squared_l2
0.88 %	0.92 %	0.9386 %	0.95297 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1611542.4633026123
800	128	256	|	640	-1	squared_l2
0.88 %	0.92 %	0.9386 %	0.95297 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1756153.8219451904
800	128	256	|	704	-1	squared_l2
0.88 %	0.92 %	0.9386 %	0.95297 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1946961.1883163452
800	128	256	|	768	-1	squared_l2
0.88 %	0.92 %	0.9386 %	0.95297 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2118049.3354797363
800	256	256	|	1	-1	squared_l2
0.43 %	0.428 %	0.3209 %	0.20346 %	|	0.43 %	0.43 %	0.428 %	0.43 %	0.428 %	0.3209 %	11287.093162536621
800	256	256	|	16	-1	squared_l2
0.9 %	0.892 %	0.862 %	0.76195 %	|	0.9 %	0.9 %	0.901 %	0.9 %	0.901 %	0.8641 %	95742.44022369385
800	256	256	|	32	-1	squared_l2
0.96 %	0.945 %	0.9328 %	0.87605 %	|	0.96 %	0.96 %	0.958 %	0.96 %	0.958 %	0.9376 %	185289.21604156494
800	256	256	|	64	-1	squared_l2
0.99 %	0.973 %	0.9684 %	0.94592 %	|	0.99 %	0.99 %	0.987 %	0.99 %	0.987 %	0.9768 %	356708.35971832275
800	256	256	|	128	-1	squared_l2
1.0 %	0.979 %	0.9832 %	0.97833 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9942 %	700098.6337661743
800	256	256	|	256	-1	squared_l2
1.0 %	0.982 %	0.9861 %	0.98893 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9995 %	1377829.360961914
800	256	256	|	320	-1	squared_l2
1.0 %	0.982 %	0.9862 %	0.98971 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9997 %	1715743.9947128296
800	256	256	|	384	-1	squared_l2
1.0 %	0.982 %	0.9864 %	0.99011 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1951009.750366211
800	256	256	|	448	-1	squared_l2
1.0 %	0.982 %	0.9865 %	0.99026 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2286457.8247070312
800	256	256	|	512	-1	squared_l2
1.0 %	0.982 %	0.9865 %	0.99031 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2515485.5728149414
800	256	256	|	576	-1	squared_l2
1.0 %	0.982 %	0.9865 %	0.99031 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2851019.549369812
800	256	256	|	640	-1	squared_l2
1.0 %	0.982 %	0.9865 %	0.99031 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3084968.042373657
800	256	256	|	704	-1	squared_l2
1.0 %	0.982 %	0.9865 %	0.99031 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3368790.912628174
800	256	256	|	768	-1	squared_l2
1.0 %	0.982 %	0.9865 %	0.99031 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3760662.9610061646
400	32	256	|	1	-1	squared_l2
0.3 %	0.33 %	0.3457 %	0.27398 %	|	0.5 %	0.5 %	0.459 %	0.5 %	0.459 %	0.4034 %	4601.407051086426
400	32	256	|	16	-1	squared_l2
0.43 %	0.508 %	0.5603 %	0.60353 %	|	0.84 %	0.95 %	0.9 %	0.96 %	0.938 %	0.9105 %	25356.364250183105
400	32	256	|	32	-1	squared_l2
0.43 %	0.512 %	0.5676 %	0.62194 %	|	0.86 %	0.98 %	0.926 %	0.99 %	0.98 %	0.9559 %	46094.322204589844
400	32	256	|	64	-1	squared_l2
0.43 %	0.514 %	0.5701 %	0.62807 %	|	0.86 %	0.99 %	0.934 %	1.0 %	0.992 %	0.9746 %	87885.64205169678
400	32	256	|	128	-1	squared_l2
0.43 %	0.515 %	0.5704 %	0.62986 %	|	0.86 %	0.99 %	0.937 %	1.0 %	1.0 %	0.9803 %	170171.1654663086
400	32	256	|	256	-1	squared_l2
0.43 %	0.515 %	0.5704 %	0.62994 %	|	0.86 %	0.99 %	0.937 %	1.0 %	1.0 %	0.9806 %	334015.20252227783
400	32	256	|	320	-1	squared_l2
0.43 %	0.515 %	0.5704 %	0.62994 %	|	0.86 %	0.99 %	0.937 %	1.0 %	1.0 %	0.9806 %	420443.65406036377
400	32	256	|	384	-1	squared_l2
0.43 %	0.515 %	0.5704 %	0.62994 %	|	0.86 %	0.99 %	0.937 %	1.0 %	1.0 %	0.9806 %	509006.7386627197
400	64	256	|	1	-1	squared_l2
0.42 %	0.412 %	0.3921 %	0.27963 %	|	0.5 %	0.5 %	0.459 %	0.5 %	0.459 %	0.4034 %	6651.592254638672
400	64	256	|	16	-1	squared_l2
0.65 %	0.728 %	0.7678 %	0.76581 %	|	0.96 %	0.96 %	0.938 %	0.96 %	0.938 %	0.9174 %	39626.407623291016
400	64	256	|	32	-1	squared_l2
0.68 %	0.746 %	0.788 %	0.80789 %	|	0.99 %	0.99 %	0.98 %	0.99 %	0.98 %	0.9675 %	74048.06613922119
400	64	256	|	64	-1	squared_l2
0.68 %	0.748 %	0.7961 %	0.8251 %	|	0.99 %	1.0 %	0.992 %	1.0 %	0.992 %	0.9902 %	142816.4005279541
400	64	256	|	128	-1	squared_l2
0.68 %	0.749 %	0.798 %	0.831 %	|	0.99 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9989 %	279403.11431884766
400	64	256	|	256	-1	squared_l2
0.68 %	0.749 %	0.798 %	0.83169 %	|	0.99 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	550104.3081283569
400	64	256	|	320	-1	squared_l2
0.68 %	0.749 %	0.798 %	0.83171 %	|	0.99 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	696254.3249130249
400	64	256	|	384	-1	squared_l2
0.68 %	0.749 %	0.798 %	0.83171 %	|	0.99 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	836842.155456543
400	128	256	|	1	-1	squared_l2
0.48 %	0.452 %	0.4025 %	0.28001 %	|	0.5 %	0.5 %	0.459 %	0.5 %	0.459 %	0.4034 %	9499.716758728027
400	128	256	|	16	-1	squared_l2
0.87 %	0.868 %	0.8855 %	0.84026 %	|	0.96 %	0.96 %	0.938 %	0.96 %	0.938 %	0.9174 %	79582.30972290039
400	128	256	|	32	-1	squared_l2
0.9 %	0.904 %	0.9217 %	0.90845 %	|	0.99 %	0.99 %	0.98 %	0.99 %	0.98 %	0.9675 %	155108.80947113037
400	128	256	|	64	-1	squared_l2
0.91 %	0.913 %	0.9361 %	0.94009 %	|	1.0 %	1.0 %	0.992 %	1.0 %	0.992 %	0.9902 %	300885.4389190674
400	128	256	|	128	-1	squared_l2
0.91 %	0.919 %	0.94 %	0.95105 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9989 %	589210.8678817749
400	128	256	|	256	-1	squared_l2
0.91 %	0.919 %	0.9402 %	0.95275 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1169985.1274490356
400	128	256	|	320	-1	squared_l2
0.91 %	0.919 %	0.9402 %	0.95278 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1470640.6354904175
400	128	256	|	384	-1	squared_l2
0.91 %	0.919 %	0.9402 %	0.95278 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1782628.9176940918
400	256	256	|	1	-1	squared_l2
0.5 %	0.458 %	0.4032 %	0.28001 %	|	0.5 %	0.5 %	0.459 %	0.5 %	0.459 %	0.4034 %	12694.358825683594
400	256	256	|	16	-1	squared_l2
0.96 %	0.924 %	0.9131 %	0.85128 %	|	0.96 %	0.96 %	0.938 %	0.96 %	0.938 %	0.9174 %	140052.60467529297
400	256	256	|	32	-1	squared_l2
0.99 %	0.962 %	0.9602 %	0.93096 %	|	0.99 %	0.99 %	0.98 %	0.99 %	0.98 %	0.9675 %	279095.5066680908
400	256	256	|	64	-1	squared_l2
1.0 %	0.971 %	0.9798 %	0.97203 %	|	1.0 %	1.0 %	0.992 %	1.0 %	0.992 %	0.9902 %	542103.7197113037
400	256	256	|	128	-1	squared_l2
1.0 %	0.978 %	0.9858 %	0.98828 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9989 %	1071717.619895935
400	256	256	|	256	-1	squared_l2
1.0 %	0.978 %	0.9862 %	0.99045 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2098676.037788391
400	256	256	|	320	-1	squared_l2
1.0 %	0.978 %	0.9862 %	0.99047 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2551127.7198791504
400	256	256	|	384	-1	squared_l2
1.0 %	0.978 %	0.9862 %	0.99047 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3046894.860267639
500	32	256	|	1	-1	squared_l2
0.2 %	0.319 %	0.3272 %	0.25117 %	|	0.44 %	0.45 %	0.434 %	0.45 %	0.434 %	0.3706 %	4413.461685180664
500	32	256	|	16	-1	squared_l2
0.36 %	0.499 %	0.5706 %	0.60329 %	|	0.82 %	0.95 %	0.904 %	0.95 %	0.937 %	0.9031 %	22441.601753234863
500	32	256	|	32	-1	squared_l2
0.36 %	0.507 %	0.5793 %	0.62393 %	|	0.83 %	0.97 %	0.928 %	0.98 %	0.978 %	0.9512 %	41311.59782409668
500	32	256	|	64	-1	squared_l2
0.36 %	0.51 %	0.5816 %	0.63148 %	|	0.85 %	0.99 %	0.937 %	1.0 %	0.994 %	0.9733 %	77591.08543395996
500	32	256	|	128	-1	squared_l2
0.36 %	0.51 %	0.5826 %	0.63351 %	|	0.85 %	0.99 %	0.94 %	1.0 %	1.0 %	0.9807 %	149944.73457336426
500	32	256	|	256	-1	squared_l2
0.36 %	0.51 %	0.5827 %	0.63374 %	|	0.85 %	0.99 %	0.94 %	1.0 %	1.0 %	0.9818 %	293440.6518936157
500	32	256	|	320	-1	squared_l2
0.36 %	0.51 %	0.5827 %	0.63374 %	|	0.85 %	0.99 %	0.94 %	1.0 %	1.0 %	0.9818 %	365331.93588256836
500	32	256	|	384	-1	squared_l2
0.36 %	0.51 %	0.5827 %	0.63374 %	|	0.85 %	0.99 %	0.94 %	1.0 %	1.0 %	0.9818 %	439626.52683258057
500	32	256	|	448	-1	squared_l2
0.36 %	0.51 %	0.5827 %	0.63374 %	|	0.85 %	0.99 %	0.94 %	1.0 %	1.0 %	0.9818 %	516758.8710784912
500	64	256	|	1	-1	squared_l2
0.33 %	0.394 %	0.3619 %	0.25382 %	|	0.45 %	0.45 %	0.434 %	0.45 %	0.434 %	0.3706 %	5298.376083374023
500	64	256	|	16	-1	squared_l2
0.61 %	0.709 %	0.7594 %	0.75779 %	|	0.95 %	0.95 %	0.937 %	0.95 %	0.937 %	0.9075 %	34462.52346038818
500	64	256	|	32	-1	squared_l2
0.61 %	0.722 %	0.7811 %	0.80427 %	|	0.98 %	0.98 %	0.978 %	0.98 %	0.978 %	0.9604 %	64143.943786621094
500	64	256	|	64	-1	squared_l2
0.62 %	0.727 %	0.79 %	0.82446 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.9867 %	121461.3676071167
500	64	256	|	128	-1	squared_l2
0.62 %	0.73 %	0.7938 %	0.83205 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9981 %	238398.09894561768
500	64	256	|	256	-1	squared_l2
0.62 %	0.73 %	0.7944 %	0.83353 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	467869.9731826782
500	64	256	|	320	-1	squared_l2
0.62 %	0.73 %	0.7944 %	0.8336 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	581085.8011245728
500	64	256	|	384	-1	squared_l2
0.62 %	0.73 %	0.7944 %	0.83361 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	700194.9548721313
500	64	256	|	448	-1	squared_l2
0.62 %	0.73 %	0.7944 %	0.83361 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	840652.1558761597
500	128	256	|	1	-1	squared_l2
0.43 %	0.428 %	0.3699 %	0.25389 %	|	0.45 %	0.45 %	0.434 %	0.45 %	0.434 %	0.3706 %	7052.65998840332
500	128	256	|	16	-1	squared_l2
0.85 %	0.877 %	0.8795 %	0.82395 %	|	0.95 %	0.95 %	0.937 %	0.95 %	0.937 %	0.9075 %	65005.77926635742
500	128	256	|	32	-1	squared_l2
0.88 %	0.904 %	0.92 %	0.89941 %	|	0.98 %	0.98 %	0.978 %	0.98 %	0.978 %	0.9604 %	125716.94850921631
500	128	256	|	64	-1	squared_l2
0.9 %	0.913 %	0.9364 %	0.93657 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.9867 %	242965.9605026245
500	128	256	|	128	-1	squared_l2
0.9 %	0.917 %	0.9415 %	0.95046 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9981 %	477190.8760070801
500	128	256	|	256	-1	squared_l2
0.9 %	0.917 %	0.9431 %	0.95328 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	958735.0130081177
500	128	256	|	320	-1	squared_l2
0.9 %	0.917 %	0.9431 %	0.95343 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1178348.422050476
500	128	256	|	384	-1	squared_l2
0.9 %	0.917 %	0.9432 %	0.95346 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1419648.6949920654
500	128	256	|	448	-1	squared_l2
0.9 %	0.917 %	0.9432 %	0.95347 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1681715.6553268433
500	256	256	|	1	-1	squared_l2
0.45 %	0.434 %	0.3706 %	0.25389 %	|	0.45 %	0.45 %	0.434 %	0.45 %	0.434 %	0.3706 %	11814.141273498535
500	256	256	|	16	-1	squared_l2
0.95 %	0.925 %	0.9042 %	0.83348 %	|	0.95 %	0.95 %	0.937 %	0.95 %	0.937 %	0.9075 %	119580.86490631104
500	256	256	|	32	-1	squared_l2
0.98 %	0.963 %	0.954 %	0.91904 %	|	0.98 %	0.98 %	0.978 %	0.98 %	0.978 %	0.9604 %	232436.39469146729
500	256	256	|	64	-1	squared_l2
1.0 %	0.977 %	0.9767 %	0.96605 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.9867 %	454810.5716705322
500	256	256	|	128	-1	squared_l2
1.0 %	0.981 %	0.985 %	0.98634 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9981 %	895711.0404968262
500	256	256	|	256	-1	squared_l2
1.0 %	0.981 %	0.9861 %	0.99023 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	1786209.7024917603
500	256	256	|	320	-1	squared_l2
1.0 %	0.981 %	0.9861 %	0.99038 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	2174698.4481811523
500	256	256	|	384	-1	squared_l2
1.0 %	0.981 %	0.9861 %	0.99043 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2552463.1023406982
500	256	256	|	448	-1	squared_l2
1.0 %	0.981 %	0.9861 %	0.99043 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	2989695.5013275146
600	32	256	|	1	-1	squared_l2
0.23 %	0.305 %	0.3019 %	0.23103 %	|	0.42 %	0.43 %	0.398 %	0.43 %	0.398 %	0.3395 %	4565.286636352539
600	32	256	|	16	-1	squared_l2
0.4 %	0.503 %	0.5578 %	0.59488 %	|	0.81 %	0.91 %	0.885 %	0.91 %	0.909 %	0.8825 %	21016.240119934082
600	32	256	|	32	-1	squared_l2
0.41 %	0.507 %	0.5668 %	0.62003 %	|	0.85 %	0.99 %	0.919 %	0.99 %	0.958 %	0.9412 %	38084.00630950928
600	32	256	|	64	-1	squared_l2
0.41 %	0.512 %	0.5715 %	0.63038 %	|	0.85 %	1.0 %	0.94 %	1.0 %	0.991 %	0.9727 %	71561.52725219727
600	32	256	|	128	-1	squared_l2
0.41 %	0.512 %	0.5725 %	0.63292 %	|	0.85 %	1.0 %	0.943 %	1.0 %	0.999 %	0.9804 %	136739.58778381348
600	32	256	|	256	-1	squared_l2
0.41 %	0.512 %	0.5724 %	0.63336 %	|	0.85 %	1.0 %	0.943 %	1.0 %	0.999 %	0.982 %	266881.22749328613
600	32	256	|	320	-1	squared_l2
0.41 %	0.512 %	0.5724 %	0.6334 %	|	0.85 %	1.0 %	0.943 %	1.0 %	0.999 %	0.9821 %	331558.9427947998
600	32	256	|	384	-1	squared_l2
0.41 %	0.512 %	0.5724 %	0.6334 %	|	0.85 %	1.0 %	0.943 %	1.0 %	0.999 %	0.9821 %	397077.01206207275
600	32	256	|	448	-1	squared_l2
0.41 %	0.512 %	0.5724 %	0.6334 %	|	0.85 %	1.0 %	0.943 %	1.0 %	0.999 %	0.9821 %	464233.8752746582
600	32	256	|	512	-1	squared_l2
0.41 %	0.512 %	0.5724 %	0.6334 %	|	0.85 %	1.0 %	0.943 %	1.0 %	0.999 %	0.9821 %	531384.2535018921
600	32	256	|	576	-1	squared_l2
0.41 %	0.512 %	0.5724 %	0.6334 %	|	0.85 %	1.0 %	0.943 %	1.0 %	0.999 %	0.9821 %	601735.520362854
600	64	256	|	1	-1	squared_l2
0.35 %	0.372 %	0.3327 %	0.23192 %	|	0.43 %	0.43 %	0.398 %	0.43 %	0.398 %	0.3395 %	5105.304718017578
600	64	256	|	16	-1	squared_l2
0.61 %	0.705 %	0.7502 %	0.74143 %	|	0.9 %	0.91 %	0.909 %	0.91 %	0.909 %	0.8861 %	31372.547149658203
600	64	256	|	32	-1	squared_l2
0.65 %	0.728 %	0.7803 %	0.79677 %	|	0.98 %	0.99 %	0.958 %	0.99 %	0.958 %	0.949 %	57696.36631011963
600	64	256	|	64	-1	squared_l2
0.66 %	0.742 %	0.7938 %	0.82209 %	|	0.99 %	1.0 %	0.991 %	1.0 %	0.991 %	0.9854 %	109510.2310180664
600	64	256	|	128	-1	squared_l2
0.66 %	0.741 %	0.7974 %	0.83144 %	|	0.99 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9965 %	213758.20636749268
